,Round Number,Date,Home Team,Away Team,Result
74222,0,1958-08-23,AFC Bournemouth,Southend United,1 - 4
74223,0,1958-08-23,Brentford,Bradford City,4 - 0
74224,0,1958-08-23,Chesterfield,Halifax Town,2 - 3
74225,0,1958-08-23,Colchester United,Bury,1 - 3
74226,0,1958-08-23,Hull City,Plymouth Argyle,1 - 1
74227,0,1958-08-23,Mansfield Town,Southampton,1 - 6
74228,0,1958-08-23,Norwich City,Newport County,3 - 0
74229,0,1958-08-23,Notts County,Accrington Stanley,1 - 1
74230,0,1958-08-23,Reading,Queens Park Rangers,2 - 2
74231,0,1958-08-23,Stockport County,Rochdale,1 - 0
74232,0,1958-08-23,Swindon Town,Wrexham,1 - 0
74233,0,1958-08-23,Tranmere Rovers,Doncaster Rovers,3 - 0
74251,0,1958-08-25,Chesterfield,Southampton,3 - 3
74252,1,1958-08-25,Colchester United,Norwich City,2 - 1
74253,1,1958-08-25,Queens Park Rangers,Tranmere Rovers,1 - 1
74254,1,1958-08-25,Rochdale,Plymouth Argyle,0 - 2
74263,1,1958-08-26,Bury,Stockport County,3 - 3
74277,1,1958-08-27,Accrington Stanley,Newport County,2 - 2
74278,1,1958-08-27,AFC Bournemouth,Halifax Town,3 - 0
74279,1,1958-08-27,Bradford City,Mansfield Town,1 - 1
74280,1,1958-08-27,Southend United,Reading,2 - 2
74281,1,1958-08-27,Swindon Town,Hull City,2 - 0
74282,1,1958-08-27,Wrexham,Notts County,3 - 2
74286,1,1958-08-28,Doncaster Rovers,Brentford,1 - 0
74312,1,1958-08-30,Accrington Stanley,Mansfield Town,2 - 0
74313,2,1958-08-30,Bradford City,Hull City,2 - 1
74314,2,1958-08-30,Bury,AFC Bournemouth,5 - 1
74315,2,1958-08-30,Doncaster Rovers,Stockport County,4 - 1
74316,2,1958-08-30,Halifax Town,Notts County,1 - 1
74317,2,1958-08-30,Newport County,Chesterfield,0 - 1
74318,2,1958-08-30,Plymouth Argyle,Tranmere Rovers,4 - 0
74319,2,1958-08-30,Queens Park Rangers,Colchester United,4 - 2
74320,2,1958-08-30,Rochdale,Reading,1 - 0
74321,2,1958-08-30,Southampton,Swindon Town,1 - 1
74322,2,1958-08-30,Southend United,Norwich City,1 - 0
74323,2,1958-08-30,Wrexham,Brentford,2 - 1
74337,2,1958-09-01,Halifax Town,AFC Bournemouth,0 - 1
74338,3,1958-09-01,Hull City,Swindon Town,0 - 0
74339,3,1958-09-01,Mansfield Town,Bradford City,2 - 1
74340,3,1958-09-01,Southampton,Chesterfield,0 - 0
74341,3,1958-09-01,Stockport County,Bury,0 - 1
74342,3,1958-09-01,Tranmere Rovers,Queens Park Rangers,2 - 0
74353,3,1958-09-02,Brentford,Doncaster Rovers,0 - 1
74371,3,1958-09-03,Norwich City,Colchester United,1 - 2
74372,3,1958-09-03,Reading,Southend United,3 - 0
74377,3,1958-09-04,Newport County,Accrington Stanley,2 - 1
74378,3,1958-09-04,Notts County,Wrexham,2 - 0
74379,3,1958-09-04,Plymouth Argyle,Rochdale,2 - 1
74404,3,1958-09-06,AFC Bournemouth,Queens Park Rangers,2 - 0
74405,4,1958-09-06,Bradford City,Tranmere Rovers,2 - 0
74406,4,1958-09-06,Brentford,Southampton,2 - 0
74407,4,1958-09-06,Chesterfield,Southend United,4 - 0
74408,4,1958-09-06,Colchester United,Rochdale,2 - 1
74409,4,1958-09-06,Hull City,Wrexham,1 - 0
74410,4,1958-09-06,Mansfield Town,Halifax Town,4 - 3
74411,4,1958-09-06,Norwich City,Bury,3 - 2
74412,4,1958-09-06,Notts County,Newport County,1 - 1
74413,4,1958-09-06,Reading,Doncaster Rovers,2 - 0
74414,4,1958-09-06,Stockport County,Plymouth Argyle,2 - 2
74415,4,1958-09-06,Swindon Town,Accrington Stanley,1 - 2
74432,4,1958-09-08,Bury,Plymouth Argyle,1 - 1
74433,5,1958-09-08,Colchester United,Accrington Stanley,1 - 0
74434,5,1958-09-08,Halifax Town,Southampton,2 - 0
74435,5,1958-09-08,Stockport County,Norwich City,2 - 3
74444,5,1958-09-09,Brentford,Mansfield Town,2 - 0
74445,5,1958-09-09,Doncaster Rovers,Queens Park Rangers,2 - 0
74461,5,1958-09-10,AFC Bournemouth,Reading,0 - 1
74462,5,1958-09-10,Bradford City,Chesterfield,1 - 0
74463,5,1958-09-10,Rochdale,Swindon Town,1 - 1
74464,5,1958-09-10,Southend United,Tranmere Rovers,1 - 3
74465,5,1958-09-10,Wrexham,Newport County,0 - 0
74471,5,1958-09-11,Notts County,Hull City,1 - 1
74473,5,1958-09-12,Accrington Stanley,Brentford,1 - 1
74496,6,1958-09-13,Bury,Southend United,2 - 3
