,Round Number,Date,Home Team,Away Team,Result
177775,0,2009-08-08,Aldershot,Darlington,3 - 1
177776,0,2009-08-08,Bury,AFC Bournemouth,0 - 3
177777,0,2009-08-08,Cheltenham,Grimsby Town,2 - 1
177778,0,2009-08-08,Crewe Alexandra,Dagenham and Redbridge,1 - 2
177779,0,2009-08-08,Lincoln City,Barnet,1 - 0
177780,0,2009-08-08,Morecambe,Hereford United,2 - 2
177781,0,2009-08-08,Northampton Town,Macclesfield,0 - 0
177782,0,2009-08-08,Notts County,Bradford City,5 - 0
177783,0,2009-08-08,Port Vale,Rochdale,1 - 1
177784,0,2009-08-08,Rotherham United,Accrington,1 - 0
177785,0,2009-08-08,Shrewsbury Town,Burton Albion,3 - 1
177786,0,2009-08-08,Torquay United,Chesterfield,2 - 0
177820,0,2009-08-15,Accrington,Lincoln City,1 - 0
177821,1,2009-08-15,AFC Bournemouth,Rotherham United,1 - 0
177822,1,2009-08-15,Barnet,Shrewsbury Town,2 - 2
177823,1,2009-08-15,Bradford City,Port Vale,0 - 0
177824,1,2009-08-15,Burton Albion,Morecambe,5 - 2
177825,1,2009-08-15,Chesterfield,Northampton Town,1 - 0
177826,1,2009-08-15,Dagenham and Redbridge,Torquay United,5 - 3
177827,1,2009-08-15,Darlington,Bury,0 - 1
177828,1,2009-08-15,Grimsby Town,Crewe Alexandra,0 - 4
177829,1,2009-08-15,Hereford United,Cheltenham,1 - 1
177830,1,2009-08-15,Macclesfield,Notts County,0 - 4
177831,1,2009-08-15,Rochdale,Aldershot,1 - 0
177859,1,2009-08-18,Accrington,Northampton Town,0 - 3
177860,2,2009-08-18,AFC Bournemouth,Aldershot,1 - 0
177861,2,2009-08-18,Barnet,Morecambe,2 - 0
177862,2,2009-08-18,Bradford City,Lincoln City,0 - 2
177863,2,2009-08-18,Burton Albion,Torquay United,0 - 2
177864,2,2009-08-18,Dagenham and Redbridge,Shrewsbury Town,5 - 0
177865,2,2009-08-18,Darlington,Crewe Alexandra,0 - 1
177866,2,2009-08-18,Grimsby Town,Rotherham United,1 - 2
177867,2,2009-08-18,Hereford United,Bury,1 - 3
177868,2,2009-08-18,Macclesfield,Port Vale,2 - 0
177869,2,2009-08-18,Rochdale,Cheltenham,0 - 1
177875,2,2009-08-19,Chesterfield,Notts County,2 - 1
177905,2,2009-08-22,Aldershot,Accrington,3 - 1
177906,3,2009-08-22,Bury,Grimsby Town,0 - 1
177907,3,2009-08-22,Cheltenham,Bradford City,4 - 5
177908,3,2009-08-22,Crewe Alexandra,Hereford United,1 - 0
177909,3,2009-08-22,Lincoln City,Burton Albion,0 - 2
177910,3,2009-08-22,Morecambe,Macclesfield,2 - 2
177911,3,2009-08-22,Northampton Town,AFC Bournemouth,2 - 0
177912,3,2009-08-22,Notts County,Dagenham and Redbridge,3 - 0
177913,3,2009-08-22,Port Vale,Darlington,1 - 0
177914,3,2009-08-22,Shrewsbury Town,Chesterfield,1 - 1
177915,3,2009-08-22,Torquay United,Barnet,0 - 1
177920,3,2009-08-23,Rotherham United,Rochdale,2 - 1
177951,3,2009-08-29,Accrington,Shrewsbury Town,1 - 3
177952,4,2009-08-29,AFC Bournemouth,Crewe Alexandra,1 - 0
177953,4,2009-08-29,Barnet,Notts County,1 - 0
177954,4,2009-08-29,Bradford City,Torquay United,2 - 0
177955,4,2009-08-29,Burton Albion,Northampton Town,3 - 2
177956,4,2009-08-29,Chesterfield,Morecambe,1 - 1
177957,4,2009-08-29,Dagenham and Redbridge,Lincoln City,3 - 0
177958,4,2009-08-29,Darlington,Cheltenham,1 - 1
177959,4,2009-08-29,Grimsby Town,Aldershot,1 - 2
177960,4,2009-08-29,Hereford United,Port Vale,2 - 2
177961,4,2009-08-29,Macclesfield,Rotherham United,1 - 3
177962,4,2009-08-29,Rochdale,Bury,3 - 0
177970,4,2009-09-04,Morecambe,Rochdale,3 - 3
177971,5,2009-09-04,Northampton Town,Barnet,1 - 3
177982,5,2009-09-05,Aldershot,Hereford United,2 - 2
177983,5,2009-09-05,Bury,Accrington,0 - 2
177984,5,2009-09-05,Cheltenham,Dagenham and Redbridge,1 - 1
177985,5,2009-09-05,Crewe Alexandra,Macclesfield,2 - 1
177986,5,2009-09-05,Lincoln City,Darlington,3 - 0
177987,5,2009-09-05,Notts County,Burton Albion,1 - 1
177988,5,2009-09-05,Port Vale,Grimsby Town,4 - 0
177989,5,2009-09-05,Rotherham United,Chesterfield,3 - 1
177990,5,2009-09-05,Shrewsbury Town,Bradford City,1 - 2
