,Round Number,Date,Home Team,Away Team,Result
35841,0,1931-08-29,Barnsley,Bradford City,1 - 2
35842,0,1931-08-29,Bradford Park Avenue,Manchester United,3 - 1
35843,0,1931-08-29,Bristol City,Bury,1 - 3
35844,0,1931-08-29,Charlton Athletic,Nottingham Forest,3 - 1
35845,0,1931-08-29,Notts County,Millwall,2 - 0
35846,0,1931-08-29,Oldham Athletic,Preston North End,2 - 2
35847,0,1931-08-29,Plymouth Argyle,Port Vale,1 - 3
35848,0,1931-08-29,Southampton,Burnley,3 - 0
35849,0,1931-08-29,Stoke City,Chesterfield,2 - 1
35850,0,1931-08-29,Swansea City,Leeds United,0 - 2
35851,0,1931-08-29,Wolverhampton Wanderers,Tottenham Hotspur,4 - 0
35880,0,1931-08-31,Barnsley,Oldham Athletic,3 - 1
35881,1,1931-08-31,Bradford Park Avenue,Stoke City,2 - 1
35882,1,1931-08-31,Bury,Swansea City,2 - 1
35883,1,1931-08-31,Chesterfield,Plymouth Argyle,1 - 2
35884,1,1931-08-31,Millwall,Bradford City,6 - 1
35885,1,1931-08-31,Port Vale,Leeds United,1 - 2
35886,1,1931-08-31,Tottenham Hotspur,Preston North End,4 - 0
35904,1,1931-09-02,Bristol City,Notts County,3 - 2
35905,1,1931-09-02,Manchester United,Southampton,2 - 3
35927,1,1931-09-05,Bradford City,Notts County,0 - 2
35928,2,1931-09-05,Burnley,Stoke City,3 - 0
35929,2,1931-09-05,Bury,Oldham Athletic,2 - 1
35930,2,1931-09-05,Chesterfield,Charlton Athletic,3 - 2
35931,2,1931-09-05,Leeds United,Barnsley,0 - 1
35932,2,1931-09-05,Manchester United,Swansea City,2 - 1
35933,2,1931-09-05,Millwall,Plymouth Argyle,1 - 3
35934,2,1931-09-05,Nottingham Forest,Wolverhampton Wanderers,2 - 0
35935,2,1931-09-05,Port Vale,Bristol City,4 - 2
35936,2,1931-09-05,Preston North End,Southampton,2 - 1
35937,2,1931-09-05,Tottenham Hotspur,Bradford Park Avenue,3 - 3
35963,2,1931-09-07,Barnsley,Bury,0 - 1
35964,3,1931-09-07,Bradford City,Wolverhampton Wanderers,2 - 2
35965,3,1931-09-07,Burnley,Chesterfield,2 - 2
35966,3,1931-09-07,Charlton Athletic,Bradford Park Avenue,2 - 2
35967,3,1931-09-07,Leeds United,Millwall,0 - 1
35968,3,1931-09-07,Preston North End,Nottingham Forest,1 - 1
35969,3,1931-09-07,Southampton,Tottenham Hotspur,2 - 1
35970,3,1931-09-07,Stoke City,Manchester United,3 - 0
35971,3,1931-09-07,Swansea City,Port Vale,2 - 3
36010,3,1931-09-12,Barnsley,Swansea City,2 - 3
36011,4,1931-09-12,Bradford Park Avenue,Nottingham Forest,4 - 1
36012,4,1931-09-12,Bristol City,Millwall,1 - 4
36013,4,1931-09-12,Charlton Athletic,Burnley,0 - 1
36014,4,1931-09-12,Manchester United,Tottenham Hotspur,1 - 1
36015,4,1931-09-12,Notts County,Leeds United,1 - 1
36016,4,1931-09-12,Oldham Athletic,Port Vale,3 - 0
36017,4,1931-09-12,Plymouth Argyle,Bradford City,3 - 3
36018,4,1931-09-12,Southampton,Bury,2 - 1
36019,4,1931-09-12,Stoke City,Preston North End,4 - 1
36020,4,1931-09-12,Wolverhampton Wanderers,Chesterfield,6 - 0
36044,4,1931-09-14,Bury,Barnsley,7 - 1
36045,5,1931-09-14,Millwall,Leeds United,2 - 3
36046,5,1931-09-14,Oldham Athletic,Notts County,5 - 2
36047,5,1931-09-14,Tottenham Hotspur,Southampton,5 - 2
36048,5,1931-09-14,Wolverhampton Wanderers,Bradford City,3 - 1
36064,5,1931-09-16,Bradford Park Avenue,Charlton Athletic,3 - 0
36065,5,1931-09-16,Manchester United,Stoke City,1 - 1
36066,5,1931-09-16,Nottingham Forest,Preston North End,2 - 2
36067,5,1931-09-16,Plymouth Argyle,Bristol City,2 - 1
36089,5,1931-09-19,Bradford City,Bristol City,3 - 0
36090,6,1931-09-19,Burnley,Wolverhampton Wanderers,1 - 3
36091,6,1931-09-19,Chesterfield,Bradford Park Avenue,3 - 2
36092,6,1931-09-19,Leeds United,Plymouth Argyle,0 - 0
36093,6,1931-09-19,Millwall,Oldham Athletic,0 - 0
36094,6,1931-09-19,Nottingham Forest,Manchester United,2 - 1
36095,6,1931-09-19,Port Vale,Bury,1 - 1
36096,6,1931-09-19,Preston North End,Charlton Athletic,3 - 2
36097,6,1931-09-19,Southampton,Stoke City,1 - 2
36098,6,1931-09-19,Swansea City,Notts County,5 - 1
36099,6,1931-09-19,Tottenham Hotspur,Barnsley,4 - 2
36125,6,1931-09-21,Port Vale,Swansea City,0 - 4
36130,7,1931-09-23,Bristol City,Plymouth Argyle,0 - 2
36131,7,1931-09-23,Notts County,Oldham Athletic,1 - 0
36145,7,1931-09-26,Bradford Park Avenue,Burnley,2 - 0
36146,7,1931-09-26,Bristol City,Leeds United,0 - 2
36147,8,1931-09-26,Bury,Millwall,2 - 0
36148,8,1931-09-26,Charlton Athletic,Southampton,2 - 3
36149,8,1931-09-26,Manchester United,Chesterfield,3 - 1
36150,8,1931-09-26,Notts County,Barnsley,2 - 3
36151,8,1931-09-26,Oldham Athletic,Bradford City,1 - 1
36152,8,1931-09-26,Plymouth Argyle,Swansea City,4 - 2
36153,8,1931-09-26,Stoke City,Port Vale,4 - 0
36154,8,1931-09-26,Tottenham Hotspur,Nottingham Forest,1 - 3
36155,8,1931-09-26,Wolverhampton Wanderers,Preston North End,3 - 2
36182,8,1931-10-01,Nottingham Forest,Burnley,1 - 2
36194,9,1931-10-03,Barnsley,Plymouth Argyle,0 - 0
36195,9,1931-10-03,Bradford City,Bury,1 - 3
36196,9,1931-10-03,Burnley,Manchester United,2 - 0
36197,10,1931-10-03,Chesterfield,Tottenham Hotspur,4 - 2
36198,10,1931-10-03,Leeds United,Oldham Athletic,5 - 0
36199,10,1931-10-03,Millwall,Port Vale,2 - 2
36200,10,1931-10-03,Nottingham Forest,Notts County,2 - 1
