,Round Number,Date,Home Team,Away Team,Result
147243,0,1994-08-13,Barnet,Scunthorpe United,1 - 2
147244,0,1994-08-13,Bury,Rochdale,0 - 1
147245,0,1994-08-13,Carlisle United,Wigan Athletic,2 - 1
147246,0,1994-08-13,Chesterfield,Scarborough,0 - 1
147247,0,1994-08-13,Colchester United,Torquay United,1 - 3
147248,0,1994-08-13,Darlington,Preston North End,0 - 0
147249,0,1994-08-13,Fulham,Walsall,1 - 1
147250,0,1994-08-13,Gillingham,Hartlepool United,0 - 0
147251,0,1994-08-13,Hereford United,Doncaster Rovers,0 - 1
147252,0,1994-08-13,Lincoln City,Exeter City,2 - 0
147286,0,1994-08-20,Doncaster Rovers,Northampton Town,1 - 0
147287,1,1994-08-20,Exeter City,Bury,0 - 4
147288,1,1994-08-20,Hartlepool United,Darlington,1 - 0
147289,1,1994-08-20,Hereford United,Preston North End,0 - 2
147290,1,1994-08-20,Mansfield Town,Colchester United,2 - 0
147291,1,1994-08-20,Rochdale,Chesterfield,4 - 1
147292,1,1994-08-20,Scarborough,Barnet,0 - 1
147293,1,1994-08-20,Scunthorpe United,Fulham,1 - 2
147294,1,1994-08-20,Torquay United,Carlisle United,1 - 1
147295,1,1994-08-20,Walsall,Lincoln City,2 - 1
147296,1,1994-08-20,Wigan Athletic,Gillingham,0 - 3
147342,1,1994-08-27,Barnet,Preston North End,2 - 1
147343,2,1994-08-27,Bury,Hartlepool United,2 - 0
147344,2,1994-08-27,Carlisle United,Scarborough,2 - 0
147345,2,1994-08-27,Chesterfield,Mansfield Town,0 - 1
147346,2,1994-08-27,Colchester United,Doncaster Rovers,0 - 3
147347,2,1994-08-27,Darlington,Exeter City,2 - 0
147348,2,1994-08-27,Fulham,Wigan Athletic,2 - 0
147349,2,1994-08-27,Gillingham,Rochdale,1 - 1
147350,2,1994-08-27,Hereford United,Walsall,0 - 0
147351,2,1994-08-27,Lincoln City,Torquay United,1 - 2
147352,2,1994-08-27,Scunthorpe United,Northampton Town,1 - 1
147378,2,1994-08-30,Bury,Preston North End,0 - 0
147379,3,1994-08-30,Doncaster Rovers,Fulham,0 - 0
147380,3,1994-08-30,Exeter City,Colchester United,1 - 0
147381,3,1994-08-30,Hartlepool United,Barnet,0 - 1
147382,3,1994-08-30,Mansfield Town,Darlington,0 - 1
147383,3,1994-08-30,Rochdale,Lincoln City,1 - 0
147384,3,1994-08-30,Scarborough,Hereford United,3 - 1
147385,3,1994-08-30,Scunthorpe United,Gillingham,3 - 0
147386,3,1994-08-30,Torquay United,Northampton Town,2 - 1
147387,3,1994-08-30,Walsall,Carlisle United,1 - 2
147388,3,1994-08-30,Wigan Athletic,Chesterfield,2 - 3
147423,3,1994-09-03,Doncaster Rovers,Darlington,0 - 0
147424,4,1994-09-03,Exeter City,Gillingham,3 - 0
147425,4,1994-09-03,Hartlepool United,Chesterfield,0 - 2
147426,4,1994-09-03,Mansfield Town,Bury,0 - 2
147427,4,1994-09-03,Preston North End,Lincoln City,4 - 0
147428,4,1994-09-03,Rochdale,Hereford United,1 - 3
147429,4,1994-09-03,Scarborough,Colchester United,0 - 1
147430,4,1994-09-03,Scunthorpe United,Carlisle United,2 - 3
147431,4,1994-09-03,Torquay United,Fulham,2 - 1
147432,4,1994-09-03,Walsall,Northampton Town,1 - 1
147433,4,1994-09-03,Wigan Athletic,Barnet,1 - 2
147466,4,1994-09-10,Barnet,Doncaster Rovers,0 - 0
147467,5,1994-09-10,Bury,Scunthorpe United,2 - 0
147468,5,1994-09-10,Carlisle United,Exeter City,1 - 0
147469,5,1994-09-10,Chesterfield,Walsall,0 - 0
147470,5,1994-09-10,Colchester United,Hartlepool United,1 - 0
147471,5,1994-09-10,Darlington,Torquay United,2 - 1
147472,5,1994-09-10,Fulham,Preston North End,0 - 1
147473,5,1994-09-10,Gillingham,Scarborough,3 - 1
147474,5,1994-09-10,Hereford United,Wigan Athletic,1 - 2
147475,5,1994-09-10,Lincoln City,Mansfield Town,3 - 2
147476,5,1994-09-10,Northampton Town,Rochdale,1 - 2
147500,5,1994-09-13,Barnet,Rochdale,6 - 2
147501,6,1994-09-13,Bury,Doncaster Rovers,2 - 0
147502,6,1994-09-13,Carlisle United,Mansfield Town,2 - 1
147503,6,1994-09-13,Chesterfield,Exeter City,2 - 0
147504,6,1994-09-13,Colchester United,Walsall,3 - 2
147505,6,1994-09-13,Darlington,Scunthorpe United,1 - 3
147506,6,1994-09-13,Fulham,Scarborough,1 - 2
147507,6,1994-09-13,Gillingham,Preston North End,2 - 3
147508,6,1994-09-13,Hereford United,Torquay United,1 - 1
147509,6,1994-09-13,Lincoln City,Wigan Athletic,1 - 0
147510,6,1994-09-13,Northampton Town,Hartlepool United,1 - 1
147516,6,1994-09-16,Doncaster Rovers,Hereford United,3 - 0
147548,7,1994-09-17,Exeter City,Lincoln City,1 - 0
147549,7,1994-09-17,Hartlepool United,Gillingham,2 - 0
147550,7,1994-09-17,Mansfield Town,Northampton Town,1 - 1
147551,7,1994-09-17,Preston North End,Darlington,1 - 3
147552,7,1994-09-17,Rochdale,Bury,0 - 3
147553,7,1994-09-17,Scarborough,Chesterfield,0 - 1
147554,7,1994-09-17,Scunthorpe United,Barnet,1 - 0
147555,7,1994-09-17,Torquay United,Colchester United,3 - 3
147556,7,1994-09-17,Walsall,Fulham,5 - 1
147557,7,1994-09-17,Wigan Athletic,Carlisle United,0 - 2
147594,7,1994-09-24,Bury,Chesterfield,2 - 1
147595,8,1994-09-24,Darlington,Colchester United,2 - 3
147596,8,1994-09-24,Doncaster Rovers,Preston North End,2 - 1
147597,8,1994-09-24,Fulham,Hereford United,1 - 1
147598,8,1994-09-24,Hartlepool United,Lincoln City,0 - 3
147599,8,1994-09-24,Mansfield Town,Exeter City,1 - 1
147600,8,1994-09-24,Northampton Town,Carlisle United,2 - 1
147601,8,1994-09-24,Scarborough,Rochdale,2 - 4
147602,8,1994-09-24,Scunthorpe United,Wigan Athletic,3 - 1
147603,8,1994-09-24,Torquay United,Barnet,1 - 2
147604,8,1994-09-24,Walsall,Gillingham,2 - 1
147640,8,1994-10-01,Barnet,Fulham,0 - 0
147641,9,1994-10-01,Carlisle United,Darlington,2 - 1
147642,9,1994-10-01,Chesterfield,Torquay United,1 - 0
147643,9,1994-10-01,Colchester United,Bury,1 - 0
147644,9,1994-10-01,Exeter City,Hartlepool United,2 - 1
147645,9,1994-10-01,Gillingham,Mansfield Town,0 - 2
147646,9,1994-10-01,Hereford United,Scunthorpe United,2 - 1
147647,9,1994-10-01,Lincoln City,Northampton Town,2 - 2
147648,9,1994-10-01,Preston North End,Walsall,1 - 2
147649,9,1994-10-01,Rochdale,Doncaster Rovers,2 - 0
147650,9,1994-10-01,Wigan Athletic,Scarborough,1 - 1
147687,9,1994-10-08,Barnet,Hereford United,2 - 2
147688,10,1994-10-08,Colchester United,Chesterfield,0 - 3
147689,10,1994-10-08,Darlington,Bury,0 - 2
147690,10,1994-10-08,Doncaster Rovers,Wigan Athletic,5 - 3
