,Round Number,Date,Home Team,Away Team,Result
131004,0,1986-08-23,Exeter City,Leyton Orient,1 - 0
131005,0,1986-08-23,Halifax Town,Aldershot,1 - 0
131006,0,1986-08-23,Hartlepool United,Cardiff City,1 - 1
131007,0,1986-08-23,Hereford United,Wrexham,0 - 0
131008,0,1986-08-23,Lincoln City,Colchester United,3 - 1
131009,0,1986-08-23,Peterborough United,Southend United,2 - 0
131010,0,1986-08-23,Rochdale,Crewe Alexandra,1 - 1
131011,0,1986-08-23,Scunthorpe United,Northampton Town,2 - 2
131012,0,1986-08-23,Swansea City,Stockport County,3 - 0
131013,0,1986-08-23,Torquay United,Burnley,1 - 1
131014,0,1986-08-23,Tranmere Rovers,Preston North End,1 - 1
131015,0,1986-08-23,Wolverhampton Wanderers,Cambridge United,1 - 2
131031,0,1986-08-29,Colchester United,Exeter City,1 - 1
131032,1,1986-08-29,Southend United,Hartlepool United,1 - 1
131033,1,1986-08-29,Stockport County,Tranmere Rovers,0 - 2
131067,1,1986-08-30,Aldershot,Wolverhampton Wanderers,1 - 2
131068,1,1986-08-30,Burnley,Scunthorpe United,1 - 0
131069,1,1986-08-30,Cambridge United,Halifax Town,1 - 0
131070,1,1986-08-30,Cardiff City,Rochdale,0 - 0
131071,1,1986-08-30,Crewe Alexandra,Hereford United,1 - 2
131072,1,1986-08-30,Leyton Orient,Peterborough United,1 - 0
131073,1,1986-08-30,Preston North End,Swansea City,2 - 1
131074,1,1986-08-30,Wrexham,Lincoln City,1 - 1
131076,1,1986-08-31,Northampton Town,Torquay United,1 - 0
131094,1,1986-09-05,Halifax Town,Southend United,0 - 1
131095,2,1986-09-05,Tranmere Rovers,Colchester United,3 - 4
131129,2,1986-09-06,Exeter City,Stockport County,4 - 0
131130,2,1986-09-06,Hartlepool United,Cambridge United,2 - 2
131131,2,1986-09-06,Hereford United,Burnley,2 - 0
131132,2,1986-09-06,Lincoln City,Preston North End,1 - 1
131133,2,1986-09-06,Peterborough United,Aldershot,1 - 1
131134,2,1986-09-06,Rochdale,Northampton Town,1 - 2
131135,2,1986-09-06,Swansea City,Leyton Orient,4 - 1
131136,2,1986-09-06,Torquay United,Wrexham,2 - 1
131137,2,1986-09-06,Wolverhampton Wanderers,Cardiff City,0 - 1
131139,2,1986-09-07,Scunthorpe United,Crewe Alexandra,2 - 1
131141,2,1986-09-12,Colchester United,Torquay United,3 - 0
131142,3,1986-09-12,Southend United,Swansea City,1 - 2
131143,3,1986-09-12,Stockport County,Rochdale,1 - 1
131144,3,1986-09-12,Wrexham,Halifax Town,3 - 1
131178,3,1986-09-13,Aldershot,Lincoln City,4 - 0
131179,3,1986-09-13,Burnley,Hartlepool United,1 - 1
131180,3,1986-09-13,Cambridge United,Exeter City,2 - 2
131181,3,1986-09-13,Cardiff City,Tranmere Rovers,0 - 2
131182,3,1986-09-13,Crewe Alexandra,Wolverhampton Wanderers,1 - 1
131183,3,1986-09-13,Leyton Orient,Scunthorpe United,3 - 1
131184,3,1986-09-13,Preston North End,Hereford United,2 - 1
131186,3,1986-09-14,Northampton Town,Peterborough United,2 - 1
131187,3,1986-09-15,Stockport County,Wolverhampton Wanderers,0 - 2
131200,4,1986-09-16,Aldershot,Scunthorpe United,2 - 1
131201,4,1986-09-16,Burnley,Swansea City,1 - 1
131202,4,1986-09-16,Cambridge United,Torquay United,3 - 3
131203,4,1986-09-16,Cardiff City,Lincoln City,1 - 1
131204,4,1986-09-16,Colchester United,Hartlepool United,2 - 1
131205,4,1986-09-16,Crewe Alexandra,Exeter City,2 - 2
131206,4,1986-09-16,Leyton Orient,Rochdale,3 - 0
131207,4,1986-09-16,Preston North End,Halifax Town,3 - 2
131208,4,1986-09-16,Southend United,Hereford United,2 - 0
131212,4,1986-09-17,Northampton Town,Tranmere Rovers,2 - 0
131213,4,1986-09-19,Halifax Town,Stockport County,0 - 2
131214,5,1986-09-19,Scunthorpe United,Preston North End,4 - 0
131246,5,1986-09-20,Exeter City,Cardiff City,0 - 0
131247,5,1986-09-20,Hereford United,Leyton Orient,1 - 1
131248,5,1986-09-20,Lincoln City,Southend United,1 - 3
131249,5,1986-09-20,Peterborough United,Crewe Alexandra,1 - 2
131250,5,1986-09-20,Rochdale,Colchester United,1 - 0
131251,5,1986-09-20,Swansea City,Northampton Town,2 - 1
131252,5,1986-09-20,Torquay United,Aldershot,2 - 2
131253,5,1986-09-20,Tranmere Rovers,Cambridge United,1 - 1
131254,5,1986-09-20,Wolverhampton Wanderers,Burnley,0 - 1
131256,5,1986-09-21,Hartlepool United,Wrexham,0 - 1
131258,5,1986-09-26,Southend United,Rochdale,5 - 3
131290,6,1986-09-27,Aldershot,Tranmere Rovers,0 - 2
131291,6,1986-09-27,Burnley,Halifax Town,3 - 0
131292,6,1986-09-27,Cambridge United,Lincoln City,1 - 1
131293,6,1986-09-27,Cardiff City,Hereford United,4 - 1
131294,6,1986-09-27,Colchester United,Peterborough United,1 - 3
131295,6,1986-09-27,Crewe Alexandra,Swansea City,1 - 1
131296,6,1986-09-27,Leyton Orient,Hartlepool United,2 - 0
131297,6,1986-09-27,Northampton Town,Wolverhampton Wanderers,2 - 1
131298,6,1986-09-27,Preston North End,Torquay United,1 - 1
131299,6,1986-09-27,Wrexham,Exeter City,0 - 0
131312,6,1986-09-30,Halifax Town,Northampton Town,3 - 6
131313,7,1986-09-30,Lincoln City,Leyton Orient,2 - 0
131314,7,1986-09-30,Scunthorpe United,Cambridge United,1 - 1
131315,7,1986-09-30,Swansea City,Aldershot,2 - 1
131316,7,1986-09-30,Torquay United,Stockport County,0 - 0
131317,7,1986-09-30,Tranmere Rovers,Burnley,2 - 1
131318,7,1986-09-30,Wolverhampton Wanderers,Preston North End,1 - 0
131322,7,1986-10-01,Exeter City,Southend United,0 - 0
131323,7,1986-10-01,Hartlepool United,Crewe Alexandra,0 - 5
131324,7,1986-10-01,Hereford United,Colchester United,2 - 3
131325,7,1986-10-01,Peterborough United,Cardiff City,1 - 2
131326,7,1986-10-03,Cambridge United,Stockport County,5 - 0
131327,8,1986-10-03,Colchester United,Wrexham,2 - 1
131328,8,1986-10-03,Tranmere Rovers,Torquay United,2 - 2
131361,8,1986-10-04,Burnley,Preston North End,1 - 4
131362,8,1986-10-04,Cardiff City,Crewe Alexandra,1 - 1
131363,8,1986-10-04,Halifax Town,Swansea City,1 - 0
131364,8,1986-10-04,Hereford United,Peterborough United,2 - 0
131365,8,1986-10-04,Leyton Orient,Southend United,1 - 0
131366,8,1986-10-04,Northampton Town,Aldershot,4 - 2
131367,8,1986-10-04,Rochdale,Exeter City,0 - 0
131369,8,1986-10-05,Lincoln City,Hartlepool United,1 - 4
131370,8,1986-10-05,Scunthorpe United,Wolverhampton Wanderers,0 - 2
131371,8,1986-10-10,Crewe Alexandra,Leyton Orient,3 - 2
131372,9,1986-10-10,Southend United,Colchester United,1 - 1
131406,9,1986-10-11,Aldershot,Burnley,2 - 0
131407,9,1986-10-11,Exeter City,Lincoln City,2 - 0
131408,9,1986-10-11,Hartlepool United,Hereford United,0 - 0
131409,9,1986-10-11,Peterborough United,Rochdale,1 - 1
131410,9,1986-10-11,Preston North End,Cambridge United,1 - 0
131411,9,1986-10-11,Swansea City,Scunthorpe United,1 - 2
131412,9,1986-10-11,Torquay United,Halifax Town,1 - 0
131413,9,1986-10-11,Wolverhampton Wanderers,Tranmere Rovers,2 - 1
131414,9,1986-10-11,Wrexham,Cardiff City,5 - 1
131417,9,1986-10-14,Wrexham,Peterborough United,4 - 3
131420,10,1986-10-17,Cambridge United,Northampton Town,2 - 3
131421,10,1986-10-17,Colchester United,Cardiff City,3 - 1
131422,10,1986-10-17,Halifax Town,Tranmere Rovers,0 - 0
131423,10,1986-10-17,Scunthorpe United,Torquay United,2 - 0
131455,10,1986-10-18,Burnley,Stockport County,2 - 0
131456,10,1986-10-18,Hartlepool United,Peterborough United,1 - 2
