,Round Number,Date,Home Team,Away Team,Result
161487,0,2001-08-11,Bristol Rovers,Torquay United,1 - 0
161488,0,2001-08-11,Carlisle United,Luton Town,0 - 2
161489,0,2001-08-11,Cheltenham,Leyton Orient,1 - 1
161490,0,2001-08-11,Exeter City,Hull City,1 - 3
161491,0,2001-08-11,Hartlepool United,Mansfield Town,1 - 1
161492,0,2001-08-11,Kidderminster Harriers,Scunthorpe United,1 - 0
161493,0,2001-08-11,Lincoln City,Halifax Town,1 - 2
161494,0,2001-08-11,Macclesfield,Swansea City,1 - 3
161495,0,2001-08-11,Oxford United,Rochdale,1 - 2
161496,0,2001-08-11,Plymouth Argyle,Shrewsbury Town,0 - 1
161497,0,2001-08-11,Southend United,Darlington,1 - 0
161498,0,2001-08-11,York City,Rushden & Diamonds,0 - 1
161500,0,2001-08-16,Rushden & Diamonds,Lincoln City,0 - 0
161531,1,2001-08-18,Darlington,Kidderminster Harriers,2 - 0
161532,1,2001-08-18,Halifax Town,Exeter City,1 - 1
161533,1,2001-08-18,Hull City,Plymouth Argyle,0 - 0
161534,1,2001-08-18,Leyton Orient,Carlisle United,0 - 0
161535,1,2001-08-18,Luton Town,Cheltenham,2 - 1
161536,1,2001-08-18,Mansfield Town,Southend United,0 - 0
161537,1,2001-08-18,Rochdale,Macclesfield,1 - 1
161538,1,2001-08-18,Scunthorpe United,Bristol Rovers,1 - 2
161539,1,2001-08-18,Shrewsbury Town,Hartlepool United,1 - 3
161540,1,2001-08-18,Swansea City,Oxford United,0 - 0
161541,1,2001-08-18,Torquay United,York City,0 - 3
161583,1,2001-08-25,Bristol Rovers,Luton Town,3 - 2
161584,2,2001-08-25,Carlisle United,Hull City,0 - 0
161585,2,2001-08-25,Cheltenham,Mansfield Town,2 - 3
161586,2,2001-08-25,Exeter City,Scunthorpe United,0 - 4
161587,2,2001-08-25,Hartlepool United,Darlington,1 - 2
161588,2,2001-08-25,Kidderminster Harriers,Torquay United,1 - 0
161589,2,2001-08-25,Lincoln City,Swansea City,3 - 0
161590,2,2001-08-25,Macclesfield,Rushden & Diamonds,0 - 0
161591,2,2001-08-25,Oxford United,Shrewsbury Town,0 - 1
161592,2,2001-08-25,Plymouth Argyle,Rochdale,1 - 2
161593,2,2001-08-25,Southend United,Halifax Town,4 - 1
161594,2,2001-08-25,York City,Leyton Orient,2 - 1
161616,2,2001-08-27,Darlington,Bristol Rovers,1 - 0
161617,3,2001-08-27,Halifax Town,Oxford United,0 - 2
161618,3,2001-08-27,Hull City,Kidderminster Harriers,2 - 1
161619,3,2001-08-27,Leyton Orient,Hartlepool United,2 - 0
161620,3,2001-08-27,Luton Town,Southend United,2 - 0
161621,3,2001-08-27,Mansfield Town,Macclesfield,4 - 0
161622,3,2001-08-27,Rochdale,Exeter City,2 - 0
161623,3,2001-08-27,Rushden & Diamonds,Plymouth Argyle,2 - 3
161624,3,2001-08-27,Scunthorpe United,Lincoln City,1 - 1
161625,3,2001-08-27,Swansea City,Cheltenham,2 - 2
161626,3,2001-08-27,Torquay United,Carlisle United,2 - 1
161629,3,2001-08-28,Shrewsbury Town,York City,3 - 2
161638,3,2001-09-01,Bristol Rovers,Shrewsbury Town,0 - 0
161639,4,2001-09-01,Carlisle United,Rochdale,1 - 2
161640,4,2001-09-01,Cheltenham,Torquay United,2 - 2
161641,4,2001-09-01,Exeter City,Luton Town,2 - 2
161642,4,2001-09-01,Kidderminster Harriers,Mansfield Town,1 - 1
161643,4,2001-09-01,Lincoln City,Darlington,1 - 1
161644,4,2001-09-01,Macclesfield,Scunthorpe United,4 - 3
161645,4,2001-09-01,Oxford United,Rushden & Diamonds,3 - 2
161646,4,2001-09-01,Southend United,Leyton Orient,1 - 2
161647,4,2001-09-01,York City,Halifax Town,1 - 0
161681,4,2001-09-08,Darlington,Carlisle United,2 - 2
161682,5,2001-09-08,Halifax Town,Macclesfield,0 - 0
161683,5,2001-09-08,Hull City,York City,4 - 0
161684,5,2001-09-08,Leyton Orient,Bristol Rovers,3 - 1
161685,5,2001-09-08,Luton Town,Oxford United,1 - 1
161686,5,2001-09-08,Mansfield Town,Lincoln City,2 - 1
161687,5,2001-09-08,Rochdale,Kidderminster Harriers,2 - 0
161688,5,2001-09-08,Rushden & Diamonds,Southend United,0 - 1
161689,5,2001-09-08,Scunthorpe United,Hartlepool United,1 - 0
161690,5,2001-09-08,Shrewsbury Town,Cheltenham,2 - 1
161691,5,2001-09-08,Swansea City,Exeter City,4 - 2
161692,5,2001-09-08,Torquay United,Plymouth Argyle,0 - 1
161697,5,2001-09-11,Plymouth Argyle,Swansea City,3 - 1
161701,6,2001-09-14,Mansfield Town,Shrewsbury Town,2 - 1
161730,6,2001-09-15,Cheltenham,Carlisle United,2 - 0
161731,6,2001-09-15,Exeter City,Oxford United,3 - 2
161732,6,2001-09-15,Kidderminster Harriers,Plymouth Argyle,0 - 0
161733,6,2001-09-15,Leyton Orient,Rushden & Diamonds,2 - 1
161734,6,2001-09-15,Lincoln City,Bristol Rovers,0 - 1
161735,6,2001-09-15,Macclesfield,Hull City,0 - 0
161736,6,2001-09-15,Rochdale,Scunthorpe United,2 - 2
161737,6,2001-09-15,Southend United,Hartlepool United,0 - 0
161738,6,2001-09-15,Swansea City,Halifax Town,0 - 2
161739,7,2001-09-15,Torquay United,Darlington,2 - 1
161740,7,2001-09-15,York City,Luton Town,1 - 2
161768,7,2001-09-18,Bristol Rovers,Southend United,2 - 1
161769,7,2001-09-18,Carlisle United,York City,2 - 1
161770,7,2001-09-18,Darlington,Leyton Orient,3 - 0
161771,8,2001-09-18,Exeter City,Plymouth Argyle,2 - 3
161772,8,2001-09-18,Halifax Town,Mansfield Town,1 - 0
