,Round Number,Date,Home Team,Away Team,Result
45062,0,1936-08-29,Accrington Stanley,Lincoln City,1 - 2
45063,0,1936-08-29,Chester,Wrexham,4 - 1
45064,0,1936-08-29,Crewe Alexandra,Rochdale,2 - 2
45065,0,1936-08-29,Halifax Town,York City,1 - 2
45066,0,1936-08-29,Mansfield Town,Barrow,2 - 1
45067,0,1936-08-29,Oldham Athletic,New Brighton,3 - 1
45068,0,1936-08-29,Port Vale,Hull City,1 - 3
45069,0,1936-08-29,Rotherham United,Gateshead,3 - 0
45070,0,1936-08-29,Southport,Hartlepool United,1 - 1
45071,0,1936-08-29,Stockport County,Darlington,3 - 3
45072,0,1936-08-29,Tranmere Rovers,Carlisle United,5 - 1
45073,0,1936-08-29,Aldershot,AFC Bournemouth,1 - 3
45074,0,1936-08-29,Bristol City,Queens Park Rangers,3 - 2
45075,0,1936-08-29,Gillingham,Brighton & Hove Albion,1 - 0
45076,0,1936-08-29,Leyton Orient,Crystal Palace,1 - 1
45077,0,1936-08-29,Luton Town,Southend United,1 - 0
45078,0,1936-08-29,Millwall,Bristol Rovers,1 - 2
45079,0,1936-08-29,Newport County,Watford,1 - 3
45080,0,1936-08-29,Notts County,Exeter City,3 - 1
45081,0,1936-08-29,Swindon Town,Northampton Town,2 - 0
45082,0,1936-08-29,Torquay United,Reading,2 - 2
45083,0,1936-08-29,Walsall,Cardiff City,1 - 0
45096,0,1936-08-31,Barrow,Halifax Town,1 - 2
45097,1,1936-08-31,Hull City,Rotherham United,2 - 1
45098,1,1936-08-31,Lincoln City,Oldham Athletic,2 - 0
45099,1,1936-08-31,Rochdale,Mansfield Town,1 - 3
45100,1,1936-08-31,Wrexham,Darlington,4 - 0
45101,1,1936-08-31,Cardiff City,Leyton Orient,2 - 1
45102,1,1936-08-31,Millwall,Queens Park Rangers,2 - 0
45103,1,1936-08-31,Northampton Town,Aldershot,5 - 3
45104,1,1936-08-31,Walsall,Luton Town,0 - 1
45113,1,1936-09-02,Chester,Crewe Alexandra,5 - 0
45114,1,1936-09-02,Gateshead,Stockport County,0 - 0
45115,1,1936-09-02,Hartlepool United,Accrington Stanley,1 - 0
45116,1,1936-09-02,New Brighton,Port Vale,2 - 0
45117,1,1936-09-02,York City,Tranmere Rovers,4 - 0
45118,1,1936-09-02,AFC Bournemouth,Gillingham,1 - 0
45119,1,1936-09-02,Brighton & Hove Albion,Newport County,2 - 0
45120,1,1936-09-02,Bristol Rovers,Swindon Town,2 - 1
45121,1,1936-09-02,Crystal Palace,Notts County,1 - 2
45122,1,1936-09-02,Exeter City,Torquay United,2 - 1
45123,1,1936-09-02,Reading,Bristol City,2 - 1
45124,1,1936-09-02,Southend United,Watford,1 - 1
45126,1,1936-09-03,Carlisle United,Southport,1 - 1
45149,1,1936-09-05,Barrow,Crewe Alexandra,2 - 2
45150,2,1936-09-05,Carlisle United,Halifax Town,1 - 2
45151,2,1936-09-05,Darlington,Rotherham United,6 - 3
45152,2,1936-09-05,Gateshead,Port Vale,0 - 1
45153,2,1936-09-05,Hartlepool United,Tranmere Rovers,2 - 1
45154,2,1936-09-05,Hull City,Oldham Athletic,2 - 0
