,Round Number,Date,Home Team,Away Team,Result
72193,0,1957-08-24,Accrington Stanley,Hartlepool United,1 - 2
72194,0,1957-08-24,Barrow,Southport,1 - 0
72195,0,1957-08-24,Bradford City,Stockport County,2 - 1
72196,0,1957-08-24,Bury,Bradford Park Avenue,1 - 0
72197,0,1957-08-24,Chester,Tranmere Rovers,1 - 3
72198,0,1957-08-24,Chesterfield,Scunthorpe United,1 - 1
72199,0,1957-08-24,Darlington,Wrexham,2 - 1
72200,0,1957-08-24,Gateshead,Crewe Alexandra,3 - 1
72201,0,1957-08-24,Hull City,York City,0 - 1
72202,0,1957-08-24,Mansfield Town,Rochdale,2 - 4
72203,0,1957-08-24,Oldham Athletic,Carlisle United,1 - 0
72204,0,1957-08-24,Workington,Halifax Town,4 - 4
72205,0,1957-08-24,AFC Bournemouth,Watford,2 - 1
72206,0,1957-08-24,Aldershot,Port Vale,0 - 1
72207,0,1957-08-24,Colchester United,Torquay United,3 - 0
72208,0,1957-08-24,Coventry City,Reading,1 - 0
72209,0,1957-08-24,Exeter City,Southend United,0 - 5
72210,0,1957-08-24,Gillingham,Brighton & Hove Albion,0 - 1
72211,0,1957-08-24,Millwall,Southampton,1 - 2
72212,0,1957-08-24,Norwich City,Crystal Palace,3 - 2
72213,0,1957-08-24,Queens Park Rangers,Brentford,1 - 0
72214,0,1957-08-24,Shrewsbury Town,Plymouth Argyle,2 - 0
72215,0,1957-08-24,Swindon Town,Newport County,4 - 0
72216,0,1957-08-24,Walsall,Northampton Town,2 - 1
72222,0,1957-08-26,Bradford Park Avenue,Gateshead,2 - 2
72223,1,1957-08-26,Halifax Town,Bury,1 - 2
72224,1,1957-08-26,Hartlepool United,Darlington,5 - 1
72225,1,1957-08-26,Hull City,Barrow,1 - 1
72226,1,1957-08-26,Stockport County,Oldham Athletic,3 - 0
72227,1,1957-08-26,Tranmere Rovers,Scunthorpe United,1 - 4
72228,1,1957-08-26,York City,Bradford City,2 - 0
72229,1,1957-08-26,Plymouth Argyle,Reading,1 - 0
72230,1,1957-08-26,Queens Park Rangers,Colchester United,1 - 0
72231,1,1957-08-26,Shrewsbury Town,Port Vale,1 - 0
72235,1,1957-08-27,Carlisle United,Mansfield Town,3 - 4
72236,1,1957-08-27,Southport,Workington,0 - 1
72237,1,1957-08-27,Brentford,Exeter City,1 - 0
72238,1,1957-08-27,Watford,Swindon Town,0 - 0
72249,1,1957-08-28,Chester,Crewe Alexandra,3 - 2
72250,1,1957-08-28,Rochdale,Accrington Stanley,3 - 0
72251,1,1957-08-28,Wrexham,Chesterfield,2 - 2
72252,1,1957-08-28,Brighton & Hove Albion,AFC Bournemouth,2 - 1
72253,1,1957-08-28,Crystal Palace,Millwall,0 - 1
72254,1,1957-08-28,Southampton,Walsall,4 - 1
72255,1,1957-08-28,Southend United,Norwich City,5 - 2
72256,1,1957-08-28,Torquay United,Gillingham,3 - 2
72260,1,1957-08-29,Newport County,Coventry City,2 - 2
72261,1,1957-08-29,Northampton Town,Aldershot,0 - 0
72284,1,1957-08-31,Bradford Park Avenue,Accrington Stanley,1 - 3
72285,2,1957-08-31,Carlisle United,Bury,0 - 2
72286,2,1957-08-31,Crewe Alexandra,Mansfield Town,1 - 0
72287,2,1957-08-31,Halifax Town,Bradford City,3 - 2
72288,2,1957-08-31,Hartlepool United,Chester,2 - 1
72289,2,1957-08-31,Rochdale,Workington,1 - 0
72290,2,1957-08-31,Scunthorpe United,Darlington,5 - 0
72291,2,1957-08-31,Southport,Oldham Athletic,2 - 1
72292,2,1957-08-31,Stockport County,Hull City,1 - 0
72293,2,1957-08-31,Tranmere Rovers,Chesterfield,1 - 2
72294,2,1957-08-31,Wrexham,Gateshead,1 - 2
72295,2,1957-08-31,York City,Barrow,0 - 0
72296,2,1957-08-31,Brentford,Colchester United,3 - 3
72297,2,1957-08-31,Brighton & Hove Albion,Exeter City,2 - 2
72298,2,1957-08-31,Crystal Palace,AFC Bournemouth,3 - 0
72299,2,1957-08-31,Newport County,Millwall,1 - 2
72300,2,1957-08-31,Northampton Town,Coventry City,4 - 0
72301,2,1957-08-31,Plymouth Argyle,Aldershot,4 - 2
72302,2,1957-08-31,Port Vale,Swindon Town,3 - 1
72303,2,1957-08-31,Reading,Shrewsbury Town,2 - 2
72304,2,1957-08-31,Southampton,Gillingham,5 - 1
72305,2,1957-08-31,Southend United,Queens Park Rangers,6 - 0
72306,2,1957-08-31,Torquay United,Norwich City,1 - 1
72307,2,1957-08-31,Watford,Walsall,1 - 1
72310,2,1957-09-02,Accrington Stanley,Rochdale,3 - 2
72311,3,1957-09-02,Barrow,Hull City,0 - 0
72312,3,1957-09-02,Bury,Halifax Town,1 - 0
72313,3,1957-09-02,Crewe Alexandra,Chester,0 - 3
72314,3,1957-09-02,Gateshead,Bradford Park Avenue,2 - 4
72315,3,1957-09-02,Mansfield Town,Carlisle United,2 - 0
72316,3,1957-09-02,Colchester United,Queens Park Rangers,2 - 1
72317,3,1957-09-02,Coventry City,Newport County,1 - 2
72318,3,1957-09-02,Millwall,Crystal Palace,3 - 0
72319,3,1957-09-02,Port Vale,Shrewsbury Town,0 - 0
72321,3,1957-09-03,Oldham Athletic,Stockport County,2 - 4
72339,3,1957-09-04,Bradford City,York City,3 - 2
72340,3,1957-09-04,Chesterfield,Wrexham,3 - 2
72341,3,1957-09-04,Darlington,Hartlepool United,1 - 3
72342,3,1957-09-04,Workington,Southport,2 - 0
72343,3,1957-09-04,AFC Bournemouth,Brighton & Hove Albion,1 - 3
72344,3,1957-09-04,Aldershot,Northampton Town,0 - 0
72345,3,1957-09-04,Exeter City,Brentford,3 - 5
72346,3,1957-09-04,Gillingham,Torquay United,1 - 0
72347,3,1957-09-04,Norwich City,Southend United,0 - 2
72348,3,1957-09-04,Reading,Plymouth Argyle,1 - 3
72349,3,1957-09-04,Swindon Town,Watford,0 - 0
72352,3,1957-09-05,Scunthorpe United,Tranmere Rovers,1 - 0
72353,3,1957-09-05,Walsall,Southampton,1 - 1
72376,3,1957-09-07,Accrington Stanley,Carlisle United,3 - 2
72377,4,1957-09-07,Bradford City,Rochdale,1 - 0
72378,4,1957-09-07,Bury,Southport,4 - 1
72379,4,1957-09-07,Chester,Bradford Park Avenue,1 - 2
72380,4,1957-09-07,Chesterfield,Hartlepool United,2 - 1
72381,4,1957-09-07,Darlington,Tranmere Rovers,2 - 1
72382,4,1957-09-07,Gateshead,Scunthorpe United,1 - 2
72383,4,1957-09-07,Hull City,Halifax Town,5 - 2
72384,4,1957-09-07,Mansfield Town,Wrexham,2 - 1
72385,4,1957-09-07,Oldham Athletic,York City,2 - 3
