,Round Number,Date,Home Team,Away Team,Result
41355,0,1934-08-25,Bradford Park Avenue,Barnsley,3 - 2
41356,0,1934-08-25,Brentford,Norwich City,2 - 1
41357,0,1934-08-25,Burnley,Southampton,3 - 0
41358,0,1934-08-25,Bury,Blackpool,1 - 5
41359,0,1934-08-25,Fulham,Plymouth Argyle,3 - 0
41360,0,1934-08-25,Manchester United,Bradford City,2 - 0
41361,0,1934-08-25,Nottingham Forest,Newcastle United,5 - 1
41362,0,1934-08-25,Oldham Athletic,Bolton Wanderers,1 - 4
41363,0,1934-08-25,Port Vale,Sheffield United,2 - 0
41364,0,1934-08-25,Swansea City,Notts County,2 - 1
41390,0,1934-08-27,Barnsley,Notts County,1 - 1
41391,1,1934-08-27,Blackpool,Newcastle United,4 - 1
41392,1,1934-08-27,Bradford City,Sheffield United,2 - 5
41393,1,1934-08-27,Fulham,Brentford,2 - 2
41394,1,1934-08-27,Norwich City,Bury,4 - 1
41395,1,1934-08-27,Southampton,Port Vale,0 - 0
41396,1,1934-08-27,Swansea City,Oldham Athletic,5 - 1
41397,1,1934-08-27,West Ham United,Burnley,1 - 2
41412,1,1934-08-29,Plymouth Argyle,Hull City,6 - 4
41438,1,1934-09-01,Barnsley,Port Vale,2 - 0
41439,2,1934-09-01,Blackpool,Hull City,2 - 1
41440,2,1934-09-01,Bolton Wanderers,Bury,2 - 0
41441,2,1934-09-01,Bradford City,Swansea City,2 - 0
41442,2,1934-09-01,Newcastle United,Brentford,2 - 5
41443,2,1934-09-01,Norwich City,Fulham,0 - 0
41444,2,1934-09-01,Notts County,Burnley,1 - 0
41445,2,1934-09-01,Plymouth Argyle,Bradford Park Avenue,2 - 2
41446,2,1934-09-01,Sheffield United,Manchester United,3 - 2
41447,2,1934-09-01,Southampton,Oldham Athletic,2 - 2
41448,2,1934-09-01,West Ham United,Nottingham Forest,3 - 1
41477,2,1934-09-03,Bolton Wanderers,Manchester United,3 - 1
41478,3,1934-09-03,Bradford Park Avenue,Nottingham Forest,1 - 1
41479,3,1934-09-03,Burnley,West Ham United,5 - 2
41480,3,1934-09-03,Notts County,Barnsley,1 - 4
41481,3,1934-09-03,Oldham Athletic,Swansea City,2 - 2
41482,3,1934-09-03,Port Vale,Southampton,4 - 1
