,Round Number,Date,Home Team,Away Team,Result
137098,0,1989-08-19,Chesterfield,Colchester United,1 - 1
137099,0,1989-08-19,Exeter City,Doncaster Rovers,1 - 0
137100,0,1989-08-19,Gillingham,Aldershot,0 - 0
137101,0,1989-08-19,Grimsby Town,Cambridge United,0 - 0
137102,0,1989-08-19,Halifax Town,Hartlepool United,4 - 0
137103,0,1989-08-19,Hereford United,Carlisle United,2 - 2
137104,0,1989-08-19,Lincoln City,Scunthorpe United,1 - 0
137105,0,1989-08-19,Peterborough United,Maidstone United,1 - 0
137106,0,1989-08-19,Rochdale,Burnley,2 - 1
137107,0,1989-08-19,Scarborough,Wrexham,2 - 1
137108,0,1989-08-19,Southend United,York City,2 - 0
137109,0,1989-08-19,Stockport County,Torquay United,1 - 1
137159,0,1989-08-26,Aldershot,Lincoln City,0 - 1
137160,1,1989-08-26,Burnley,Stockport County,0 - 0
137161,1,1989-08-26,Cambridge United,Hereford United,0 - 1
137162,1,1989-08-26,Carlisle United,Chesterfield,4 - 3
137163,1,1989-08-26,Colchester United,Halifax Town,2 - 2
137164,1,1989-08-26,Doncaster Rovers,Gillingham,0 - 0
137165,1,1989-08-26,Hartlepool United,Exeter City,0 - 3
137166,1,1989-08-26,Maidstone United,Scarborough,4 - 1
137167,1,1989-08-26,Scunthorpe United,Rochdale,0 - 1
137168,1,1989-08-26,Torquay United,Grimsby Town,0 - 3
137169,1,1989-08-26,Wrexham,Southend United,3 - 3
137170,1,1989-08-26,York City,Peterborough United,1 - 0
137180,1,1989-09-01,Southend United,Hartlepool United,3 - 0
137181,2,1989-09-01,Stockport County,York City,2 - 2
137205,2,1989-09-02,Chesterfield,Burnley,0 - 1
137206,2,1989-09-02,Exeter City,Carlisle United,0 - 0
137207,2,1989-09-02,Gillingham,Scunthorpe United,0 - 3
137208,2,1989-09-02,Grimsby Town,Colchester United,4 - 1
137209,2,1989-09-02,Halifax Town,Torquay United,3 - 1
137210,2,1989-09-02,Hereford United,Maidstone United,3 - 0
137211,2,1989-09-02,Lincoln City,Doncaster Rovers,2 - 1
137212,2,1989-09-02,Peterborough United,Aldershot,1 - 1
137213,2,1989-09-02,Rochdale,Wrexham,0 - 3
137214,2,1989-09-02,Scarborough,Cambridge United,1 - 1
137217,2,1989-09-05,Wrexham,Stockport County,0 - 1
137218,3,1989-09-08,Colchester United,Hereford United,1 - 1
137253,3,1989-09-09,Aldershot,Southend United,0 - 5
137254,3,1989-09-09,Burnley,Exeter City,1 - 0
137255,3,1989-09-09,Cambridge United,Chesterfield,0 - 1
137256,3,1989-09-09,Carlisle United,Grimsby Town,1 - 1
137257,3,1989-09-09,Doncaster Rovers,Peterborough United,0 - 3
137258,3,1989-09-09,Hartlepool United,Gillingham,1 - 2
137259,3,1989-09-09,Maidstone United,Stockport County,0 - 1
137260,3,1989-09-09,Scunthorpe United,Scarborough,0 - 1
137261,3,1989-09-09,Torquay United,Lincoln City,0 - 3
137262,3,1989-09-09,Wrexham,Halifax Town,2 - 1
137263,4,1989-09-09,York City,Rochdale,1 - 0
137271,4,1989-09-15,Halifax Town,Carlisle United,1 - 1
137272,5,1989-09-15,Southend United,Torquay United,1 - 0
137273,5,1989-09-15,Stockport County,Hartlepool United,6 - 0
137307,5,1989-09-16,Chesterfield,Aldershot,2 - 0
137308,5,1989-09-16,Exeter City,Cambridge United,3 - 2
137309,5,1989-09-16,Gillingham,Burnley,0 - 0
137310,5,1989-09-16,Grimsby Town,Maidstone United,2 - 3
137311,5,1989-09-16,Hereford United,Wrexham,0 - 0
137312,5,1989-09-16,Lincoln City,York City,0 - 0
137313,5,1989-09-16,Peterborough United,Scunthorpe United,1 - 1
137314,5,1989-09-16,Rochdale,Colchester United,2 - 2
137315,5,1989-09-16,Scarborough,Doncaster Rovers,1 - 2
137317,5,1989-09-22,Cambridge United,Halifax Town,1 - 0
137318,6,1989-09-22,Doncaster Rovers,Southend United,0 - 1
137351,6,1989-09-23,Aldershot,Stockport County,2 - 1
137352,6,1989-09-23,Burnley,Hereford United,3 - 1
137353,6,1989-09-23,Carlisle United,Gillingham,3 - 0
137354,6,1989-09-23,Colchester United,Scarborough,0 - 0
137355,6,1989-09-23,Hartlepool United,Peterborough United,2 - 2
137356,6,1989-09-23,Maidstone United,Chesterfield,0 - 1
137357,6,1989-09-23,Scunthorpe United,Exeter City,5 - 4
137358,6,1989-09-23,Torquay United,Rochdale,1 - 0
137359,6,1989-09-23,Wrexham,Lincoln City,0 - 2
137360,6,1989-09-23,York City,Grimsby Town,0 - 1
137379,6,1989-09-26,Burnley,York City,1 - 1
137380,7,1989-09-26,Cambridge United,Carlisle United,1 - 2
137381,7,1989-09-26,Colchester United,Maidstone United,4 - 1
137382,7,1989-09-26,Doncaster Rovers,Aldershot,0 - 1
137383,7,1989-09-26,Gillingham,Southend United,5 - 0
137384,7,1989-09-26,Rochdale,Hartlepool United,0 - 0
137385,7,1989-09-26,Scunthorpe United,Torquay United,2 - 0
137392,7,1989-09-27,Exeter City,Grimsby Town,2 - 1
137393,7,1989-09-27,Hereford United,Chesterfield,3 - 2
137394,7,1989-09-27,Lincoln City,Peterborough United,1 - 0
137395,7,1989-09-27,Scarborough,Halifax Town,2 - 3
137429,7,1989-09-30,Aldershot,Scunthorpe United,4 - 2
137430,8,1989-09-30,Carlisle United,Colchester United,1 - 0
137431,8,1989-09-30,Chesterfield,Rochdale,2 - 1
137432,8,1989-09-30,Grimsby Town,Hereford United,0 - 2
137433,8,1989-09-30,Halifax Town,Exeter City,1 - 2
137434,8,1989-09-30,Hartlepool United,Doncaster Rovers,0 - 6
137435,8,1989-09-30,Maidstone United,Cambridge United,2 - 2
137436,8,1989-09-30,Peterborough United,Gillingham,1 - 1
137437,8,1989-09-30,Southend United,Lincoln City,2 - 0
137438,8,1989-09-30,Stockport County,Scarborough,3 - 2
137439,8,1989-09-30,Torquay United,Burnley,0 - 1
137440,8,1989-09-30,York City,Wrexham,1 - 0
137443,8,1989-10-06,Halifax Town,Gillingham,0 - 1
137465,9,1989-10-07,Aldershot,Colchester United,4 - 0
137466,9,1989-10-07,Carlisle United,Wrexham,1 - 0
137467,9,1989-10-07,Chesterfield,Lincoln City,0 - 0
137468,9,1989-10-07,Grimsby Town,Rochdale,1 - 2
137469,9,1989-10-07,Hartlepool United,Scunthorpe United,3 - 2
137470,9,1989-10-07,Maidstone United,Burnley,1 - 2
137471,9,1989-10-07,Peterborough United,Exeter City,4 - 3
137472,9,1989-10-07,Southend United,Scarborough,1 - 0
137473,9,1989-10-07,Stockport County,Hereford United,2 - 1
137474,9,1989-10-07,Torquay United,Doncaster Rovers,2 - 0
137475,9,1989-10-07,York City,Cambridge United,4 - 2
137477,9,1989-10-13,Cambridge United,Torquay United,5 - 2
137478,10,1989-10-13,Colchester United,York City,0 - 2
137511,10,1989-10-14,Burnley,Hartlepool United,0 - 0
137512,10,1989-10-14,Doncaster Rovers,Carlisle United,1 - 1
137513,10,1989-10-14,Exeter City,Chesterfield,2 - 1
137514,10,1989-10-14,Gillingham,Stockport County,0 - 3
137515,10,1989-10-14,Hereford United,Southend United,0 - 3
137516,10,1989-10-14,Lincoln City,Halifax Town,2 - 1
137517,10,1989-10-14,Rochdale,Peterborough United,1 - 2
137518,10,1989-10-14,Scarborough,Grimsby Town,3 - 1
137519,10,1989-10-14,Scunthorpe United,Maidstone United,1 - 0
137520,10,1989-10-14,Wrexham,Aldershot,2 - 2
137523,10,1989-10-16,Stockport County,Southend United,1 - 0
137543,11,1989-10-17,Burnley,Peterborough United,1 - 2
137544,11,1989-10-17,Cambridge United,Doncaster Rovers,1 - 0
137545,11,1989-10-17,Carlisle United,Scunthorpe United,0 - 1
137546,11,1989-10-17,Chesterfield,Halifax Town,4 - 3
137547,11,1989-10-17,Colchester United,Wrexham,1 - 3
137548,11,1989-10-17,Grimsby Town,Gillingham,2 - 0
137549,11,1989-10-17,Rochdale,Exeter City,1 - 0
137550,11,1989-10-17,Torquay United,Hartlepool United,4 - 3
137551,11,1989-10-17,York City,Aldershot,2 - 2
137557,11,1989-10-18,Hereford United,Scarborough,3 - 1
137558,11,1989-10-18,Maidstone United,Lincoln City,2 - 0
137592,11,1989-10-21,Aldershot,Torquay United,1 - 2
137593,12,1989-10-21,Doncaster Rovers,Burnley,2 - 3
137594,12,1989-10-21,Exeter City,Hereford United,2 - 0
137595,12,1989-10-21,Gillingham,Chesterfield,3 - 0
137596,12,1989-10-21,Halifax Town,Rochdale,1 - 0
