,Round Number,Date,Home Team,Away Team,Result
149258,0,1995-08-12,Bradford City,AFC Bournemouth,1 - 0
149259,0,1995-08-12,Bristol City,Blackpool,1 - 1
149260,0,1995-08-12,Burnley,Rotherham United,2 - 1
149261,0,1995-08-12,Carlisle United,Bristol Rovers,1 - 2
149262,0,1995-08-12,Hull City,Swindon Town,0 - 1
149263,0,1995-08-12,Oxford United,Chesterfield,1 - 0
149264,0,1995-08-12,Peterborough United,Brighton & Hove Albion,3 - 1
149265,0,1995-08-12,Swansea City,Shrewsbury Town,3 - 1
149266,0,1995-08-12,Walsall,Stockport County,0 - 2
149267,0,1995-08-12,Wrexham,Notts County,1 - 1
149268,0,1995-08-12,Wycombe Wanderers,Crewe Alexandra,1 - 1
149269,0,1995-08-12,York City,Brentford,2 - 2
149304,0,1995-08-19,AFC Bournemouth,Peterborough United,3 - 0
149305,1,1995-08-19,Blackpool,Wrexham,2 - 0
149306,1,1995-08-19,Brentford,Oxford United,1 - 0
149307,1,1995-08-19,Brighton & Hove Albion,Bradford City,0 - 0
149308,1,1995-08-19,Bristol Rovers,Swansea City,2 - 2
149309,1,1995-08-19,Chesterfield,Carlisle United,3 - 0
149310,1,1995-08-19,Notts County,Wycombe Wanderers,2 - 0
149311,1,1995-08-19,Rotherham United,Hull City,1 - 1
149312,1,1995-08-19,Shrewsbury Town,Walsall,0 - 2
149313,1,1995-08-19,Stockport County,Burnley,0 - 0
149314,1,1995-08-19,Swindon Town,York City,3 - 0
149358,1,1995-08-26,Bradford City,Shrewsbury Town,3 - 1
149359,2,1995-08-26,Bristol City,Stockport County,1 - 0
149360,2,1995-08-26,Burnley,Brentford,1 - 0
149361,2,1995-08-26,Carlisle United,Swindon Town,0 - 1
149362,2,1995-08-26,Hull City,Blackpool,2 - 1
149363,2,1995-08-26,Oxford United,Rotherham United,1 - 1
149364,2,1995-08-26,Peterborough United,Notts County,0 - 1
149365,2,1995-08-26,Swansea City,Chesterfield,3 - 2
149366,2,1995-08-26,Walsall,Bristol Rovers,1 - 1
149367,2,1995-08-26,Wrexham,Brighton & Hove Albion,1 - 1
149368,2,1995-08-26,Wycombe Wanderers,AFC Bournemouth,1 - 2
149369,2,1995-08-26,York City,Crewe Alexandra,2 - 3
149393,2,1995-08-29,AFC Bournemouth,Wrexham,1 - 1
149394,3,1995-08-29,Blackpool,Peterborough United,2 - 1
149395,3,1995-08-29,Brentford,Hull City,1 - 0
149396,3,1995-08-29,Brighton & Hove Albion,Wycombe Wanderers,1 - 2
149397,3,1995-08-29,Bristol Rovers,Burnley,1 - 0
149398,3,1995-08-29,Chesterfield,York City,2 - 1
149399,3,1995-08-29,Crewe Alexandra,Walsall,1 - 0
149400,3,1995-08-29,Notts County,Bradford City,0 - 2
149401,3,1995-08-29,Rotherham United,Carlisle United,2 - 2
149402,3,1995-08-29,Shrewsbury Town,Bristol City,4 - 1
149403,3,1995-08-29,Stockport County,Swansea City,2 - 0
149428,3,1995-08-30,Swindon Town,Oxford United,1 - 1
149431,3,1995-09-01,Swansea City,Carlisle United,1 - 1
149442,4,1995-09-02,AFC Bournemouth,Rotherham United,2 - 1
149443,4,1995-09-02,Bradford City,Wycombe Wanderers,0 - 4
149444,4,1995-09-02,Brentford,Swindon Town,0 - 2
149445,4,1995-09-02,Brighton & Hove Albion,Notts County,1 - 0
149446,4,1995-09-02,Bristol Rovers,Wrexham,1 - 2
149447,4,1995-09-02,Chesterfield,Hull City,0 - 0
149448,4,1995-09-02,Peterborough United,Bristol City,1 - 1
149449,4,1995-09-02,Shrewsbury Town,Blackpool,0 - 2
149450,4,1995-09-02,Stockport County,Crewe Alexandra,1 - 1
149463,4,1995-09-03,Oxford United,York City,2 - 0
149464,4,1995-09-06,Burnley,Walsall,1 - 1
149484,4,1995-09-09,Blackpool,Stockport County,0 - 1
149485,5,1995-09-09,Bristol City,Brighton & Hove Albion,0 - 1
149486,5,1995-09-09,Carlisle United,Burnley,2 - 0
149487,5,1995-09-09,Crewe Alexandra,Shrewsbury Town,3 - 0
149488,5,1995-09-09,Hull City,Oxford United,0 - 0
149489,5,1995-09-09,Notts County,AFC Bournemouth,2 - 0
149490,5,1995-09-09,Rotherham United,Brentford,1 - 0
149491,5,1995-09-09,Swindon Town,Chesterfield,1 - 1
149492,5,1995-09-09,Walsall,Swansea City,4 - 1
149493,5,1995-09-09,Wrexham,Bradford City,1 - 2
149494,5,1995-09-09,Wycombe Wanderers,Peterborough United,1 - 1
149495,5,1995-09-09,York City,Bristol Rovers,0 - 1
149521,5,1995-09-12,Blackpool,AFC Bournemouth,2 - 1
149522,6,1995-09-12,Bristol City,Brentford,0 - 0
149523,6,1995-09-12,Carlisle United,Peterborough United,1 - 1
149524,6,1995-09-12,Crewe Alexandra,Brighton & Hove Albion,3 - 1
149525,6,1995-09-12,Hull City,Swansea City,0 - 0
149526,6,1995-09-12,Notts County,Stockport County,1 - 0
149527,6,1995-09-12,Rotherham United,Bristol Rovers,1 - 0
149528,6,1995-09-12,Walsall,Oxford United,2 - 2
149529,6,1995-09-12,Wrexham,Shrewsbury Town,1 - 1
149530,6,1995-09-12,Wycombe Wanderers,Chesterfield,1 - 0
149531,6,1995-09-12,York City,Burnley,1 - 1
149547,6,1995-09-13,Swindon Town,Bradford City,4 - 1
149567,6,1995-09-16,AFC Bournemouth,Crewe Alexandra,0 - 4
149568,7,1995-09-16,Bradford City,Bristol City,3 - 0
149569,7,1995-09-16,Brentford,Walsall,1 - 0
149570,7,1995-09-16,Brighton & Hove Albion,Blackpool,1 - 2
149571,7,1995-09-16,Bristol Rovers,Swindon Town,1 - 4
149572,7,1995-09-16,Burnley,Hull City,2 - 1
149573,7,1995-09-16,Chesterfield,Rotherham United,3 - 0
149574,7,1995-09-16,Oxford United,Carlisle United,4 - 0
149575,7,1995-09-16,Peterborough United,Wrexham,1 - 0
149576,7,1995-09-16,Shrewsbury Town,Notts County,0 - 1
149577,7,1995-09-16,Stockport County,Wycombe Wanderers,1 - 1
149578,7,1995-09-16,Swansea City,York City,0 - 1
149612,7,1995-09-23,Blackpool,Crewe Alexandra,2 - 1
149613,8,1995-09-23,Bristol Rovers,Brentford,2 - 0
149614,8,1995-09-23,Carlisle United,Hull City,2 - 0
149615,8,1995-09-23,Chesterfield,Burnley,4 - 2
149616,8,1995-09-23,Notts County,Bristol City,2 - 2
149617,8,1995-09-23,Peterborough United,Bradford City,3 - 1
149618,8,1995-09-23,Shrewsbury Town,Stockport County,1 - 2
149619,8,1995-09-23,Swansea City,Oxford United,1 - 1
149620,8,1995-09-23,Swindon Town,Rotherham United,1 - 0
149621,8,1995-09-23,Wycombe Wanderers,Wrexham,1 - 1
149622,8,1995-09-23,York City,Walsall,1 - 0
149638,8,1995-09-24,AFC Bournemouth,Brighton & Hove Albion,3 - 1
