,Round Number,Date,Home Team,Away Team,Result
157424,0,1999-08-07,Brighton & Hove Albion,Mansfield Town,6 - 0
157425,0,1999-08-07,Carlisle United,Leyton Orient,2 - 1
157426,0,1999-08-07,Cheltenham,Rochdale,0 - 2
157427,0,1999-08-07,Chester,Barnet,0 - 2
157428,0,1999-08-07,Exeter City,Hull City,1 - 0
157429,0,1999-08-07,Halifax Town,Darlington,0 - 1
157430,0,1999-08-07,Lincoln City,Rotherham United,2 - 1
157431,0,1999-08-07,Macclesfield,Northampton Town,1 - 0
157432,0,1999-08-07,Peterborough United,Hartlepool United,2 - 1
157433,0,1999-08-07,Shrewsbury Town,Torquay United,1 - 2
157434,0,1999-08-07,Southend United,Plymouth Argyle,2 - 1
157435,0,1999-08-07,York City,Swansea City,1 - 0
157476,0,1999-08-14,Barnet,Exeter City,2 - 2
157477,1,1999-08-14,Darlington,Macclesfield,3 - 0
157478,1,1999-08-14,Hartlepool United,Halifax Town,0 - 2
157479,1,1999-08-14,Hull City,Lincoln City,1 - 1
157480,1,1999-08-14,Leyton Orient,Brighton & Hove Albion,1 - 2
157481,1,1999-08-14,Mansfield Town,Cheltenham,0 - 1
157482,1,1999-08-14,Northampton Town,Peterborough United,0 - 1
157483,1,1999-08-14,Plymouth Argyle,Shrewsbury Town,0 - 0
157484,1,1999-08-14,Rochdale,Southend United,2 - 0
157485,1,1999-08-14,Rotherham United,Chester,4 - 0
157486,1,1999-08-14,Swansea City,Carlisle United,1 - 0
157487,1,1999-08-14,Torquay United,York City,0 - 0
157491,1,1999-08-18,Chester,Northampton Town,0 - 2
157523,2,1999-08-21,Brighton & Hove Albion,Torquay United,0 - 1
157524,2,1999-08-21,Carlisle United,Hartlepool United,0 - 3
157525,2,1999-08-21,Cheltenham,Hull City,1 - 0
157526,2,1999-08-21,Exeter City,Rotherham United,3 - 1
157527,2,1999-08-21,Halifax Town,Plymouth Argyle,0 - 1
157528,2,1999-08-21,Lincoln City,Barnet,0 - 0
157529,2,1999-08-21,Macclesfield,Swansea City,1 - 2
157530,2,1999-08-21,Peterborough United,Leyton Orient,2 - 1
157531,2,1999-08-21,Shrewsbury Town,Darlington,0 - 1
157532,2,1999-08-21,Southend United,Mansfield Town,1 - 0
157533,2,1999-08-21,York City,Rochdale,0 - 3
157547,2,1999-08-27,Northampton Town,Lincoln City,1 - 0
157577,3,1999-08-28,Barnet,York City,6 - 3
