,Round Number,Date,Home Team,Away Team,Result
80306,0,1961-08-19,Halifax Town,Barnsley,3 - 1
80307,0,1961-08-19,Lincoln City,AFC Bournemouth,0 - 2
80308,0,1961-08-19,Newport County,Grimsby Town,0 - 2
80309,0,1961-08-19,Notts County,Bristol City,1 - 0
80310,0,1961-08-19,Peterborough United,Hull City,3 - 2
80311,0,1961-08-19,Queens Park Rangers,Brentford,3 - 0
80312,0,1961-08-19,Reading,Coventry City,4 - 0
80313,0,1961-08-19,Shrewsbury Town,Port Vale,4 - 2
80314,0,1961-08-19,Southend United,Bradford Park Avenue,2 - 1
80315,0,1961-08-19,Swindon Town,Portsmouth,1 - 3
80316,0,1961-08-19,Torquay United,Crystal Palace,1 - 2
80317,0,1961-08-19,Watford,Northampton Town,0 - 0
80332,0,1961-08-21,Coventry City,Swindon Town,2 - 1
80333,1,1961-08-21,Newport County,Barnsley,0 - 2
80334,1,1961-08-21,Port Vale,Hull City,4 - 0
80335,1,1961-08-21,Queens Park Rangers,Reading,3 - 6
80347,1,1961-08-22,Brentford,Halifax Town,0 - 2
80348,1,1961-08-22,Bristol City,Northampton Town,1 - 0
80349,1,1961-08-22,Grimsby Town,Torquay United,2 - 3
80350,1,1961-08-22,Watford,Peterborough United,2 - 3
80365,1,1961-08-23,AFC Bournemouth,Shrewsbury Town,0 - 0
80366,1,1961-08-23,Bradford Park Avenue,Lincoln City,2 - 0
80367,1,1961-08-23,Crystal Palace,Notts County,4 - 1
80368,1,1961-08-23,Portsmouth,Southend United,1 - 0
80374,1,1961-08-25,Coventry City,Newport County,3 - 0
80397,2,1961-08-26,AFC Bournemouth,Torquay United,3 - 1
80398,2,1961-08-26,Barnsley,Queens Park Rangers,2 - 4
80399,2,1961-08-26,Bradford Park Avenue,Notts County,3 - 2
80400,2,1961-08-26,Brentford,Reading,1 - 2
80401,2,1961-08-26,Bristol City,Shrewsbury Town,0 - 1
80402,2,1961-08-26,Crystal Palace,Swindon Town,3 - 1
80403,2,1961-08-26,Grimsby Town,Southend United,3 - 1
