,Round Number,Date,Home Team,Away Team,Result
181860,0,2011-08-13,Blackburn Rovers,Wolverhampton Wanderers,1 - 2
181861,0,2011-08-13,Fulham,Aston Villa,0 - 0
181862,0,2011-08-13,Liverpool,Sunderland,1 - 1
181863,0,2011-08-13,Newcastle United,Arsenal,0 - 0
181864,0,2011-08-13,Queens Park Rangers,Bolton Wanderers,0 - 4
181865,0,2011-08-13,Wigan Athletic,Norwich City,1 - 1
181900,0,2011-08-14,Stoke City,Chelsea,0 - 0
181901,0,2011-08-14,West Bromwich Albion,Manchester United,1 - 2
181904,0,2011-08-15,Manchester City,Swansea City,4 - 0
181940,0,2011-08-20,Arsenal,Liverpool,0 - 2
181941,1,2011-08-20,Aston Villa,Blackburn Rovers,3 - 1
181942,1,2011-08-20,Chelsea,West Bromwich Albion,2 - 1
181943,1,2011-08-20,Everton,Queens Park Rangers,0 - 1
181944,1,2011-08-20,Sunderland,Newcastle United,0 - 1
181945,1,2011-08-20,Swansea City,Wigan Athletic,0 - 0
181979,1,2011-08-21,Bolton Wanderers,Manchester City,2 - 3
181980,1,2011-08-21,Norwich City,Stoke City,1 - 1
181981,1,2011-08-21,Wolverhampton Wanderers,Fulham,2 - 0
181985,1,2011-08-22,Manchester United,Tottenham Hotspur,3 - 0
181986,1,2011-08-27,Aston Villa,Wolverhampton Wanderers,0 - 0
181987,2,2011-08-27,Blackburn Rovers,Everton,0 - 1
181988,2,2011-08-27,Chelsea,Norwich City,3 - 1
181989,2,2011-08-27,Liverpool,Bolton Wanderers,3 - 1
181990,2,2011-08-27,Swansea City,Sunderland,0 - 0
181991,2,2011-08-27,Wigan Athletic,Queens Park Rangers,2 - 0
182026,2,2011-08-28,Manchester United,Arsenal,8 - 2
182027,2,2011-08-28,Newcastle United,Fulham,2 - 1
182028,2,2011-08-28,Tottenham Hotspur,Manchester City,1 - 5
182029,2,2011-08-28,West Bromwich Albion,Stoke City,0 - 1
182056,2,2011-09-10,Arsenal,Swansea City,1 - 0
182057,3,2011-09-10,Bolton Wanderers,Manchester United,0 - 5
182058,3,2011-09-10,Everton,Aston Villa,2 - 2
182059,3,2011-09-10,Manchester City,Wigan Athletic,3 - 0
182060,3,2011-09-10,Stoke City,Liverpool,1 - 0
182061,3,2011-09-10,Sunderland,Chelsea,1 - 2
182062,3,2011-09-10,Wolverhampton Wanderers,Tottenham Hotspur,0 - 2
182097,3,2011-09-11,Fulham,Blackburn Rovers,1 - 1
182098,3,2011-09-11,Norwich City,West Bromwich Albion,0 - 1
182100,3,2011-09-12,Queens Park Rangers,Newcastle United,0 - 0
182123,3,2011-09-17,Aston Villa,Newcastle United,1 - 1
182124,4,2011-09-17,Blackburn Rovers,Arsenal,4 - 3
182125,4,2011-09-17,Bolton Wanderers,Norwich City,1 - 2
182126,4,2011-09-17,Everton,Wigan Athletic,3 - 1
182127,4,2011-09-17,Swansea City,West Bromwich Albion,3 - 0
182128,4,2011-09-17,Wolverhampton Wanderers,Queens Park Rangers,0 - 3
182163,4,2011-09-18,Fulham,Manchester City,2 - 2
182164,4,2011-09-18,Manchester United,Chelsea,3 - 1
182165,4,2011-09-18,Sunderland,Stoke City,4 - 0
182166,4,2011-09-18,Tottenham Hotspur,Liverpool,4 - 0
182170,4,2011-09-24,Arsenal,Bolton Wanderers,3 - 0
182171,5,2011-09-24,Chelsea,Swansea City,4 - 1
182172,5,2011-09-24,Liverpool,Wolverhampton Wanderers,2 - 1
182173,5,2011-09-24,Manchester City,Everton,2 - 0
182174,5,2011-09-24,Newcastle United,Blackburn Rovers,3 - 1
182175,5,2011-09-24,Stoke City,Manchester United,1 - 1
