,Round Number,Date,Home Team,Away Team,Result
1886,0,1895-09-02,Arsenal,Grimsby Town,3 - 1
1896,0,1895-09-07,Arsenal,Manchester City,0 - 1
1897,1,1895-09-07,Burton Wanderers,Darwen,3 - 0
1898,1,1895-09-07,Grimsby Town,Lincoln City,4 - 2
1899,1,1895-09-07,Leicester City,Burton Swifts,2 - 1
1900,1,1895-09-07,Manchester United,Crewe Alexandra,5 - 0
1901,1,1895-09-07,Newcastle United,Loughborough,3 - 0
1902,1,1895-09-07,Notts County,Liverpool,2 - 3
1903,1,1895-09-07,Rotherham Town,Port Vale,0 - 2
1906,1,1895-09-09,Manchester City,Rotherham Town,2 - 0
1915,2,1895-09-14,Burton Swifts,Rotherham Town,2 - 0
1916,2,1895-09-14,Crewe Alexandra,Burton Wanderers,0 - 1
1917,2,1895-09-14,Darwen,Grimsby Town,3 - 3
1918,2,1895-09-14,Lincoln City,Arsenal,1 - 1
1919,2,1895-09-14,Liverpool,Newcastle United,5 - 1
1920,2,1895-09-14,Loughborough,Manchester United,3 - 3
1921,2,1895-09-14,Manchester City,Leicester City,2 - 0
1922,3,1895-09-14,Port Vale,Notts County,0 - 4
1930,3,1895-09-21,Arsenal,Lincoln City,4 - 0
1931,3,1895-09-21,Burton Wanderers,Port Vale,2 - 1
1932,3,1895-09-21,Darwen,Leicester City,4 - 1
1933,3,1895-09-21,Grimsby Town,Manchester City,5 - 0
1934,3,1895-09-21,Loughborough,Liverpool,2 - 4
1935,3,1895-09-21,Manchester United,Burton Swifts,5 - 0
1936,3,1895-09-21,Newcastle United,Notts County,5 - 1
1937,3,1895-09-21,Rotherham Town,Crewe Alexandra,4 - 0
1938,3,1895-09-23,Rotherham Town,Burton Swifts,1 - 4
1947,4,1895-09-28,Burton Swifts,Loughborough,1 - 2
1948,5,1895-09-28,Crewe Alexandra,Manchester United,0 - 2
1949,5,1895-09-28,Leicester City,Burton Wanderers,1 - 3
1950,5,1895-09-28,Lincoln City,Grimsby Town,2 - 5
1951,5,1895-09-28,Liverpool,Port Vale,5 - 1
1952,5,1895-09-28,Manchester City,Arsenal,1 - 0
1953,5,1895-09-28,Notts County,Darwen,4 - 1
1954,5,1895-09-28,Rotherham Town,Newcastle United,1 - 1
1957,5,1895-09-30,Burton Swifts,Lincoln City,4 - 0
1958,6,1895-09-30,Liverpool,Burton Wanderers,4 - 1
1959,6,1895-10-03,Notts County,Grimsby Town,5 - 3
1968,6,1895-10-05,Arsenal,Rotherham Town,5 - 0
1969,6,1895-10-05,Burton Wanderers,Grimsby Town,2 - 1
1970,7,1895-10-05,Crewe Alexandra,Notts County,5 - 1
1971,7,1895-10-05,Leicester City,Loughborough,5 - 0
1972,7,1895-10-05,Lincoln City,Burton Swifts,1 - 2
1973,7,1895-10-05,Manchester United,Manchester City,1 - 1
