,Round Number,Date,Home Team,Away Team,Result
185896,0,2013-08-02,Sheffield United,Notts County,2 - 1
185908,0,2013-08-03,Bristol City,Bradford City,2 - 2
185909,0,2013-08-03,Carlisle United,Leyton Orient,1 - 5
185910,0,2013-08-03,Crawley Town,Coventry City,3 - 2
185911,0,2013-08-03,Crewe Alexandra,Rotherham United,3 - 3
185912,0,2013-08-03,Gillingham,Colchester United,0 - 1
185913,0,2013-08-03,Peterborough United,Swindon Town,1 - 0
185914,0,2013-08-03,Port Vale,Brentford,1 - 1
185915,0,2013-08-03,Preston North End,Wolverhampton Wanderers,0 - 0
185916,0,2013-08-03,Shrewsbury Town,Milton Keynes Dons,0 - 0
185917,0,2013-08-03,Stevenage Borough,Oldham Athletic,3 - 4
185918,0,2013-08-03,Walsall,Tranmere Rovers,3 - 1
185942,0,2013-08-10,Bradford City,Carlisle United,4 - 0
185943,1,2013-08-10,Brentford,Sheffield United,3 - 1
185944,1,2013-08-10,Colchester United,Port Vale,1 - 0
185945,1,2013-08-10,Leyton Orient,Shrewsbury Town,3 - 0
185946,1,2013-08-10,Milton Keynes Dons,Crewe Alexandra,1 - 0
185947,1,2013-08-10,Notts County,Peterborough United,2 - 4
185948,1,2013-08-10,Oldham Athletic,Walsall,0 - 1
185949,1,2013-08-10,Rotherham United,Preston North End,0 - 0
185950,1,2013-08-10,Swindon Town,Stevenage Borough,1 - 0
185951,1,2013-08-10,Tranmere Rovers,Crawley Town,3 - 3
185952,1,2013-08-10,Wolverhampton Wanderers,Gillingham,4 - 0
185966,1,2013-08-11,Coventry City,Bristol City,5 - 4
185986,1,2013-08-17,Bristol City,Wolverhampton Wanderers,1 - 2
185987,2,2013-08-17,Carlisle United,Coventry City,0 - 4
185988,2,2013-08-17,Crawley Town,Rotherham United,1 - 2
185989,2,2013-08-17,Crewe Alexandra,Tranmere Rovers,2 - 1
185990,2,2013-08-17,Gillingham,Brentford,1 - 1
185991,2,2013-08-17,Peterborough United,Oldham Athletic,2 - 1
185992,2,2013-08-17,Port Vale,Bradford City,2 - 1
185993,2,2013-08-17,Preston North End,Milton Keynes Dons,2 - 2
185994,2,2013-08-17,Sheffield United,Colchester United,1 - 1
185995,2,2013-08-17,Shrewsbury Town,Swindon Town,2 - 0
185996,2,2013-08-17,Stevenage Borough,Leyton Orient,0 - 1
185997,2,2013-08-17,Walsall,Notts County,1 - 1
186015,2,2013-08-23,Colchester United,Carlisle United,1 - 1
186016,3,2013-08-23,Wolverhampton Wanderers,Crawley Town,2 - 1
186033,3,2013-08-24,Bradford City,Sheffield United,2 - 0
186034,3,2013-08-24,Brentford,Walsall,1 - 0
186035,3,2013-08-24,Leyton Orient,Crewe Alexandra,2 - 0
186036,3,2013-08-24,Milton Keynes Dons,Bristol City,2 - 2
186037,3,2013-08-24,Notts County,Stevenage Borough,0 - 1
186038,3,2013-08-24,Oldham Athletic,Port Vale,3 - 1
186039,3,2013-08-24,Rotherham United,Shrewsbury Town,2 - 2
186040,3,2013-08-24,Swindon Town,Gillingham,2 - 2
186041,3,2013-08-24,Tranmere Rovers,Peterborough United,0 - 5
186058,3,2013-08-25,Coventry City,Preston North End,4 - 4
186078,3,2013-08-31,Brentford,Carlisle United,0 - 0
186079,4,2013-08-31,Colchester United,Leyton Orient,1 - 2
186080,4,2013-08-31,Gillingham,Bristol City,1 - 1
186081,4,2013-08-31,Notts County,Rotherham United,0 - 1
186082,4,2013-08-31,Oldham Athletic,Tranmere Rovers,0 - 1
186083,4,2013-08-31,Peterborough United,Crawley Town,0 - 2
186084,4,2013-08-31,Port Vale,Wolverhampton Wanderers,1 - 3
186085,4,2013-08-31,Sheffield United,Milton Keynes Dons,0 - 1
186086,4,2013-08-31,Shrewsbury Town,Coventry City,1 - 1
186087,4,2013-08-31,Stevenage Borough,Bradford City,1 - 1
186088,4,2013-08-31,Swindon Town,Crewe Alexandra,5 - 0
186089,4,2013-08-31,Walsall,Preston North End,0 - 3
186105,4,2013-09-07,Bradford City,Brentford,4 - 0
186106,5,2013-09-07,Carlisle United,Port Vale,0 - 1
186107,5,2013-09-07,Crawley Town,Gillingham,3 - 2
186108,5,2013-09-07,Crewe Alexandra,Peterborough United,2 - 2
186109,5,2013-09-07,Milton Keynes Dons,Swindon Town,1 - 1
186110,5,2013-09-07,Rotherham United,Sheffield United,3 - 1
186111,5,2013-09-07,Tranmere Rovers,Stevenage Borough,0 - 0
186124,5,2013-09-08,Coventry City,Colchester United,2 - 0
186125,5,2013-09-09,Preston North End,Oldham Athletic,2 - 1
186146,5,2013-09-14,Bradford City,Colchester United,2 - 2
186147,6,2013-09-14,Bristol City,Peterborough United,0 - 3
186148,6,2013-09-14,Carlisle United,Sheffield United,1 - 0
186149,6,2013-09-14,Crawley Town,Shrewsbury Town,1 - 1
186150,6,2013-09-14,Crewe Alexandra,Walsall,0 - 3
186151,6,2013-09-14,Leyton Orient,Port Vale,3 - 2
186152,6,2013-09-14,Milton Keynes Dons,Notts County,3 - 1
186153,6,2013-09-14,Preston North End,Stevenage Borough,3 - 0
186154,6,2013-09-14,Rotherham United,Oldham Athletic,3 - 2
186155,6,2013-09-14,Tranmere Rovers,Brentford,3 - 4
186156,6,2013-09-14,Wolverhampton Wanderers,Swindon Town,3 - 2
