,Round Number,Date,Home Team,Away Team,Result
100562,0,1971-08-14,Blackpool,Swindon Town,4 - 1
100563,0,1971-08-14,Bristol City,Millwall,3 - 3
100564,0,1971-08-14,Cardiff City,Burnley,2 - 2
100565,0,1971-08-14,Carlisle United,Preston North End,0 - 0
100566,0,1971-08-14,Charlton Athletic,Hull City,1 - 0
100567,0,1971-08-14,Fulham,Watford,3 - 0
100568,0,1971-08-14,Luton Town,Norwich City,1 - 1
100569,0,1971-08-14,Oxford United,Leyton Orient,1 - 1
100570,0,1971-08-14,Portsmouth,Middlesbrough,2 - 1
100571,0,1971-08-14,Queens Park Rangers,Sheffield Wednesday,3 - 0
100572,0,1971-08-14,Sunderland,Birmingham City,1 - 1
100596,0,1971-08-16,Blackpool,Cardiff City,3 - 0
100622,1,1971-08-21,Birmingham City,Carlisle United,3 - 2
100623,1,1971-08-21,Burnley,Luton Town,2 - 1
100624,1,1971-08-21,Hull City,Oxford United,1 - 0
100625,1,1971-08-21,Leyton Orient,Cardiff City,4 - 1
100626,1,1971-08-21,Middlesbrough,Queens Park Rangers,3 - 2
100627,1,1971-08-21,Millwall,Blackpool,1 - 0
100628,1,1971-08-21,Norwich City,Portsmouth,3 - 1
100629,1,1971-08-21,Preston North End,Fulham,2 - 0
100630,1,1971-08-21,Sheffield Wednesday,Bristol City,1 - 5
100631,1,1971-08-21,Swindon Town,Charlton Athletic,2 - 1
100632,1,1971-08-21,Watford,Sunderland,1 - 1
100678,1,1971-08-28,Blackpool,Sheffield Wednesday,1 - 0
100679,2,1971-08-28,Bristol City,Middlesbrough,2 - 1
100680,2,1971-08-28,Cardiff City,Hull City,1 - 1
100681,2,1971-08-28,Carlisle United,Swindon Town,0 - 0
100682,2,1971-08-28,Charlton Athletic,Watford,2 - 0
100683,2,1971-08-28,Fulham,Norwich City,0 - 0
100684,2,1971-08-28,Luton Town,Preston North End,1 - 1
100685,2,1971-08-28,Oxford United,Burnley,2 - 1
100686,2,1971-08-28,Portsmouth,Birmingham City,1 - 0
100687,2,1971-08-28,Queens Park Rangers,Millwall,1 - 1
100688,2,1971-08-28,Sunderland,Leyton Orient,2 - 0
100712,2,1971-08-30,Millwall,Charlton Athletic,2 - 1
100713,3,1971-08-30,Preston North End,Burnley,1 - 3
100726,3,1971-08-31,Bristol City,Cardiff City,2 - 0
100727,3,1971-08-31,Fulham,Queens Park Rangers,0 - 3
100728,3,1971-08-31,Middlesbrough,Sheffield Wednesday,2 - 1
100740,3,1971-09-01,Hull City,Birmingham City,1 - 0
100741,3,1971-09-01,Norwich City,Leyton Orient,0 - 0
100742,3,1971-09-01,Oxford United,Luton Town,1 - 1
100743,3,1971-09-01,Portsmouth,Blackpool,1 - 3
100744,3,1971-09-01,Sunderland,Carlisle United,0 - 3
100745,3,1971-09-01,Watford,Swindon Town,0 - 0
100766,3,1971-09-04,Birmingham City,Charlton Athletic,4 - 1
100767,4,1971-09-04,Burnley,Bristol City,1 - 1
100768,4,1971-09-04,Hull City,Blackpool,1 - 0
100769,4,1971-09-04,Leyton Orient,Luton Town,0 - 0
100770,4,1971-09-04,Middlesbrough,Fulham,2 - 0
100771,4,1971-09-04,Millwall,Sunderland,1 - 1
100772,4,1971-09-04,Norwich City,Carlisle United,1 - 0
100773,4,1971-09-04,Preston North End,Oxford United,1 - 0
100774,4,1971-09-04,Sheffield Wednesday,Portsmouth,1 - 1
100775,4,1971-09-04,Swindon Town,Queens Park Rangers,0 - 0
100776,4,1971-09-04,Watford,Cardiff City,2 - 2
100812,4,1971-09-11,Blackpool,Norwich City,1 - 2
100813,5,1971-09-11,Bristol City,Hull City,4 - 0
100814,5,1971-09-11,Cardiff City,Sheffield Wednesday,3 - 2
100815,5,1971-09-11,Carlisle United,Watford,2 - 0
100816,5,1971-09-11,Charlton Athletic,Middlesbrough,0 - 2
100817,5,1971-09-11,Fulham,Burnley,0 - 2
100818,5,1971-09-11,Luton Town,Birmingham City,0 - 0
100819,5,1971-09-11,Oxford United,Millwall,1 - 2
100820,5,1971-09-11,Portsmouth,Leyton Orient,3 - 2
100821,5,1971-09-11,Queens Park Rangers,Preston North End,2 - 1
100822,5,1971-09-11,Sunderland,Swindon Town,1 - 0
100861,5,1971-09-18,Birmingham City,Bristol City,1 - 0
100862,6,1971-09-18,Burnley,Queens Park Rangers,1 - 0
