,Round Number,Date,Home Team,Away Team,Result
10652,0,1909-09-01,Derby County,Gainsborough Trinity,2 - 2
10653,0,1909-09-01,Grimsby Town,Bradford Park Avenue,0 - 1
10654,0,1909-09-01,Leeds City,Lincoln City,5 - 0
10655,0,1909-09-01,Leicester City,Wolverhampton Wanderers,2 - 1
10656,0,1909-09-01,Stockport County,West Bromwich Albion,0 - 2
10657,0,1909-09-02,Barnsley,Hull City,1 - 2
10658,0,1909-09-02,Manchester City,Blackpool,1 - 2
10669,0,1909-09-04,Birmingham City,Oldham Athletic,2 - 2
10670,0,1909-09-04,Blackpool,Wolverhampton Wanderers,2 - 0
10671,1,1909-09-04,Derby County,Burnley,5 - 2
10672,1,1909-09-04,Glossop North End,Barnsley,3 - 0
10673,1,1909-09-04,Hull City,Leeds City,3 - 1
10674,1,1909-09-04,Leicester City,Manchester City,1 - 3
10675,1,1909-09-04,Leyton Orient,Gainsborough Trinity,2 - 0
10676,1,1909-09-04,Lincoln City,Grimsby Town,0 - 0
10677,1,1909-09-04,Stockport County,Fulham,0 - 2
10678,1,1909-09-04,West Bromwich Albion,Bradford Park Avenue,1 - 0
10682,1,1909-09-06,Burnley,Hull City,0 - 1
10683,2,1909-09-06,West Bromwich Albion,Stockport County,0 - 1
10696,2,1909-09-11,Barnsley,Birmingham City,5 - 1
10697,2,1909-09-11,Bradford Park Avenue,Leicester City,1 - 3
10698,2,1909-09-11,Burnley,Stockport County,2 - 2
10699,3,1909-09-11,Fulham,Glossop North End,2 - 0
10700,3,1909-09-11,Gainsborough Trinity,Blackpool,3 - 1
10701,3,1909-09-11,Grimsby Town,Leyton Orient,2 - 0
10702,3,1909-09-11,Leeds City,Derby County,2 - 1
10703,3,1909-09-11,Manchester City,Lincoln City,6 - 2
10704,3,1909-09-11,Oldham Athletic,West Bromwich Albion,1 - 2
10705,3,1909-09-11,Wolverhampton Wanderers,Hull City,2 - 2
10707,3,1909-09-13,Birmingham City,Glossop North End,2 - 2
10708,3,1909-09-13,Fulham,Blackpool,0 - 1
10709,4,1909-09-13,Wolverhampton Wanderers,Leyton Orient,3 - 1
10720,4,1909-09-18,Birmingham City,Fulham,1 - 1
10721,4,1909-09-18,Blackpool,Grimsby Town,1 - 0
10722,5,1909-09-18,Derby County,Wolverhampton Wanderers,5 - 0
10723,5,1909-09-18,Glossop North End,Burnley,2 - 0
10724,5,1909-09-18,Hull City,Gainsborough Trinity,5 - 1
10725,5,1909-09-18,Leyton Orient,Manchester City,3 - 2
10726,5,1909-09-18,Lincoln City,Leicester City,3 - 1
10727,5,1909-09-18,Oldham Athletic,Bradford Park Avenue,1 - 1
10728,5,1909-09-18,Stockport County,Leeds City,0 - 0
10729,5,1909-09-18,West Bromwich Albion,Barnsley,4 - 3
10741,5,1909-09-25,Barnsley,Oldham Athletic,2 - 1
10742,6,1909-09-25,Blackpool,Manchester City,0 - 0
10743,6,1909-09-25,Bradford Park Avenue,Lincoln City,4 - 0
10744,6,1909-09-25,Burnley,Birmingham City,2 - 0
10745,6,1909-09-25,Fulham,West Bromwich Albion,0 - 2
10746,6,1909-09-25,Gainsborough Trinity,Derby County,2 - 4
10747,6,1909-09-25,Grimsby Town,Hull City,2 - 3
10748,6,1909-09-25,Leeds City,Glossop North End,1 - 2
10749,6,1909-09-25,Leicester City,Leyton Orient,4 - 0
10750,6,1909-09-25,Wolverhampton Wanderers,Stockport County,2 - 1
10751,6,1909-09-29,Lincoln City,West Bromwich Albion,0 - 3
10762,7,1909-10-02,Barnsley,Bradford Park Avenue,4 - 0
10763,7,1909-10-02,Birmingham City,Leeds City,1 - 2
10764,7,1909-10-02,Blackpool,Leicester City,0 - 1
10765,7,1909-10-02,Derby County,Grimsby Town,6 - 0
10766,7,1909-10-02,Glossop North End,Wolverhampton Wanderers,2 - 0
10767,7,1909-10-02,Hull City,Manchester City,1 - 2
10768,7,1909-10-02,Leyton Orient,Lincoln City,1 - 2
10769,7,1909-10-02,Oldham Athletic,Fulham,0 - 1
10770,7,1909-10-02,Stockport County,Gainsborough Trinity,3 - 0
10771,7,1909-10-02,West Bromwich Albion,Burnley,1 - 2
10772,8,1909-10-04,Blackpool,Fulham,1 - 1
10784,8,1909-10-09,Bradford Park Avenue,Leyton Orient,3 - 1
10785,8,1909-10-09,Burnley,Oldham Athletic,1 - 2
10786,9,1909-10-09,Fulham,Barnsley,3 - 0
10787,9,1909-10-09,Gainsborough Trinity,Glossop North End,1 - 3
10788,9,1909-10-09,Grimsby Town,Stockport County,0 - 1
10789,9,1909-10-09,Leeds City,West Bromwich Albion,0 - 1
10790,9,1909-10-09,Leicester City,Hull City,3 - 1
10791,9,1909-10-09,Lincoln City,Blackpool,2 - 2
10792,9,1909-10-09,Manchester City,Derby County,2 - 1
10793,9,1909-10-09,Wolverhampton Wanderers,Birmingham City,4 - 2
10794,9,1909-10-11,Hull City,Barnsley,1 - 0
10805,10,1909-10-16,Barnsley,Burnley,0 - 0
10806,11,1909-10-16,Birmingham City,Gainsborough Trinity,5 - 0
10807,11,1909-10-16,Blackpool,Leyton Orient,2 - 2
10808,11,1909-10-16,Derby County,Leicester City,0 - 1
10809,11,1909-10-16,Fulham,Bradford Park Avenue,3 - 1
10810,11,1909-10-16,Glossop North End,Grimsby Town,3 - 0
10811,11,1909-10-16,Hull City,Lincoln City,0 - 0
10812,11,1909-10-16,Oldham Athletic,Leeds City,2 - 1
10813,11,1909-10-16,Stockport County,Manchester City,1 - 2
10814,11,1909-10-16,Wolverhampton Wanderers,West Bromwich Albion,3 - 1
10825,11,1909-10-23,Bradford Park Avenue,Blackpool,2 - 1
10826,12,1909-10-23,Burnley,Fulham,2 - 0
10827,12,1909-10-23,Gainsborough Trinity,West Bromwich Albion,3 - 1
10828,12,1909-10-23,Grimsby Town,Birmingham City,0 - 2
10829,12,1909-10-23,Leeds City,Barnsley,0 - 7
10830,12,1909-10-23,Leicester City,Stockport County,1 - 0
10831,12,1909-10-23,Leyton Orient,Hull City,0 - 0
10832,12,1909-10-23,Lincoln City,Derby County,2 - 3
10833,12,1909-10-23,Manchester City,Glossop North End,3 - 3
10834,12,1909-10-23,Wolverhampton Wanderers,Oldham Athletic,1 - 0
10835,12,1909-10-25,Leyton Orient,Wolverhampton Wanderers,1 - 0
10837,13,1909-10-27,Gainsborough Trinity,Manchester City,1 - 3
10848,13,1909-10-30,Barnsley,Wolverhampton Wanderers,7 - 1
10849,13,1909-10-30,Birmingham City,Manchester City,1 - 1
10850,13,1909-10-30,Burnley,Bradford Park Avenue,1 - 0
10851,13,1909-10-30,Derby County,Leyton Orient,1 - 0
10852,13,1909-10-30,Fulham,Leeds City,5 - 1
10853,13,1909-10-30,Glossop North End,Leicester City,1 - 0
10854,13,1909-10-30,Hull City,Blackpool,1 - 2
10855,13,1909-10-30,Oldham Athletic,Gainsborough Trinity,2 - 0
10856,13,1909-10-30,Stockport County,Lincoln City,1 - 1
10857,13,1909-10-30,West Bromwich Albion,Grimsby Town,4 - 3
10869,13,1909-11-06,Blackpool,Derby County,1 - 1
10870,14,1909-11-06,Bradford Park Avenue,Hull City,0 - 1
10871,14,1909-11-06,Gainsborough Trinity,Barnsley,0 - 0
10872,14,1909-11-06,Grimsby Town,Oldham Athletic,0 - 0
10873,14,1909-11-06,Leeds City,Burnley,1 - 0
10874,14,1909-11-06,Leicester City,Birmingham City,3 - 1
10875,14,1909-11-06,Leyton Orient,Stockport County,2 - 0
10876,14,1909-11-06,Lincoln City,Glossop North End,1 - 2
10877,14,1909-11-06,Manchester City,West Bromwich Albion,3 - 2
10878,14,1909-11-06,Wolverhampton Wanderers,Fulham,1 - 1
10889,14,1909-11-13,Barnsley,Grimsby Town,2 - 1
10890,15,1909-11-13,Birmingham City,Lincoln City,1 - 0
10891,15,1909-11-13,Burnley,Wolverhampton Wanderers,4 - 2
10892,15,1909-11-13,Derby County,Hull City,4 - 0
10893,15,1909-11-13,Fulham,Gainsborough Trinity,0 - 1
10894,15,1909-11-13,Glossop North End,Leyton Orient,3 - 1
10895,15,1909-11-13,Leeds City,Bradford Park Avenue,2 - 3
10896,15,1909-11-13,Oldham Athletic,Manchester City,1 - 0
10897,15,1909-11-13,Stockport County,Blackpool,2 - 0
10898,15,1909-11-13,West Bromwich Albion,Leicester City,1 - 2
10908,15,1909-11-20,Blackpool,Glossop North End,1 - 1
10909,16,1909-11-20,Bradford Park Avenue,Derby County,1 - 2
10910,16,1909-11-20,Gainsborough Trinity,Burnley,2 - 0
10911,16,1909-11-20,Grimsby Town,Fulham,0 - 2
10912,16,1909-11-20,Hull City,Stockport County,1 - 1
10913,16,1909-11-20,Leicester City,Oldham Athletic,3 - 0
10914,16,1909-11-20,Leyton Orient,Birmingham City,3 - 0
10915,16,1909-11-20,Wolverhampton Wanderers,Leeds City,5 - 0
10927,16,1909-11-27,Barnsley,Leicester City,3 - 1
10928,16,1909-11-27,Birmingham City,Blackpool,1 - 2
10929,17,1909-11-27,Burnley,Grimsby Town,3 - 1
10930,17,1909-11-27,Fulham,Manchester City,1 - 1
10931,17,1909-11-27,Glossop North End,Hull City,2 - 1
10932,17,1909-11-27,Leeds City,Gainsborough Trinity,0 - 0
10933,17,1909-11-27,Stockport County,Derby County,1 - 1
10934,17,1909-11-27,West Bromwich Albion,Leyton Orient,3 - 0
10935,17,1909-11-27,Wolverhampton Wanderers,Bradford Park Avenue,0 - 2
10946,17,1909-12-04,Blackpool,West Bromwich Albion,2 - 1
10947,18,1909-12-04,Bradford Park Avenue,Stockport County,2 - 4
10948,18,1909-12-04,Derby County,Glossop North End,2 - 1
10949,18,1909-12-04,Gainsborough Trinity,Wolverhampton Wanderers,0 - 2
10950,18,1909-12-04,Grimsby Town,Leeds City,3 - 1
10951,18,1909-12-04,Hull City,Birmingham City,7 - 0
10952,18,1909-12-04,Leicester City,Fulham,2 - 3
10953,18,1909-12-04,Leyton Orient,Oldham Athletic,1 - 2
10954,18,1909-12-04,Manchester City,Burnley,4 - 0
10964,18,1909-12-11,Barnsley,Leyton Orient,2 - 1
10965,18,1909-12-11,Birmingham City,Derby County,1 - 3
10966,19,1909-12-11,Burnley,Leicester City,5 - 2
10967,19,1909-12-11,Fulham,Lincoln City,1 - 1
10968,19,1909-12-11,Gainsborough Trinity,Bradford Park Avenue,3 - 1
10969,19,1909-12-11,Glossop North End,Stockport County,1 - 0
10970,19,1909-12-11,Leeds City,Manchester City,1 - 3
10971,19,1909-12-11,Oldham Athletic,Blackpool,2 - 0
10972,19,1909-12-11,West Bromwich Albion,Hull City,0 - 2
10973,19,1909-12-11,Wolverhampton Wanderers,Grimsby Town,8 - 1
10984,19,1909-12-18,Blackpool,Barnsley,0 - 0
10985,20,1909-12-18,Bradford Park Avenue,Glossop North End,3 - 3
10986,20,1909-12-18,Derby County,West Bromwich Albion,2 - 1
10987,20,1909-12-18,Grimsby Town,Gainsborough Trinity,2 - 1
10988,20,1909-12-18,Hull City,Oldham Athletic,4 - 0
10989,20,1909-12-18,Leicester City,Leeds City,6 - 2
10990,20,1909-12-18,Leyton Orient,Fulham,0 - 0
10991,20,1909-12-18,Lincoln City,Burnley,0 - 0
10992,20,1909-12-18,Manchester City,Wolverhampton Wanderers,6 - 0
10993,20,1909-12-18,Stockport County,Birmingham City,1 - 1
11004,20,1909-12-25,Bradford Park Avenue,Manchester City,2 - 0
11005,21,1909-12-25,Burnley,Blackpool,5 - 1
11006,21,1909-12-25,Derby County,Barnsley,2 - 1
11007,21,1909-12-25,Fulham,Hull City,3 - 1
11008,21,1909-12-25,Glossop North End,Birmingham City,4 - 1
11009,21,1909-12-25,Leeds City,Leyton Orient,2 - 1
11010,21,1909-12-25,Leicester City,Grimsby Town,3 - 1
11011,21,1909-12-25,Lincoln City,Gainsborough Trinity,4 - 0
11012,21,1909-12-25,Oldham Athletic,Stockport County,3 - 0
11013,21,1909-12-25,West Bromwich Albion,Wolverhampton Wanderers,0 - 1
11023,21,1909-12-27,Barnsley,Stockport County,1 - 0
