,Round Number,Date,Home Team,Away Team,Result
6994,0,1904-09-01,Liverpool,Burton United,2 - 0
7004,0,1904-09-03,Blackpool,Leicester City,0 - 0
7005,0,1904-09-03,Bristol City,Bolton Wanderers,3 - 4
7006,0,1904-09-03,Burnley,West Bromwich Albion,1 - 4
7007,0,1904-09-03,Burton United,Chesterfield,0 - 3
7008,1,1904-09-03,Doncaster Rovers,Lincoln City,0 - 2
7009,1,1904-09-03,Gainsborough Trinity,Bradford City,3 - 2
7010,1,1904-09-03,Grimsby Town,Barnsley,0 - 0
7011,1,1904-09-03,Liverpool,Glossop North End,2 - 2
7012,1,1904-09-03,Port Vale,Manchester United,2 - 2
7015,1,1904-09-05,Burnley,Chesterfield,2 - 0
7016,1,1904-09-05,Port Vale,Blackpool,2 - 2
7026,2,1904-09-10,Barnsley,Blackpool,2 - 1
7027,2,1904-09-10,Bolton Wanderers,Burnley,4 - 0
7028,2,1904-09-10,Bradford City,Burton United,3 - 1
7029,2,1904-09-10,Chesterfield,Liverpool,1 - 1
7030,2,1904-09-10,Glossop North End,Port Vale,0 - 0
7031,2,1904-09-10,Leicester City,Doncaster Rovers,3 - 2
7032,2,1904-09-10,Lincoln City,Gainsborough Trinity,4 - 1
7033,2,1904-09-10,Manchester United,Bristol City,4 - 1
7034,2,1904-09-10,West Bromwich Albion,Grimsby Town,0 - 2
7045,2,1904-09-17,Blackpool,West Bromwich Albion,0 - 0
7046,3,1904-09-17,Bristol City,Glossop North End,2 - 0
7047,3,1904-09-17,Burton United,Lincoln City,2 - 1
7048,3,1904-09-17,Doncaster Rovers,Barnsley,2 - 0
7049,3,1904-09-17,Gainsborough Trinity,Leicester City,2 - 0
7050,3,1904-09-17,Grimsby Town,Burnley,1 - 0
7051,3,1904-09-17,Liverpool,Bradford City,4 - 1
7052,3,1904-09-17,Manchester United,Bolton Wanderers,1 - 2
7053,3,1904-09-17,Port Vale,Chesterfield,0 - 0
7063,3,1904-09-24,Barnsley,Gainsborough Trinity,2 - 1
7064,4,1904-09-24,Bolton Wanderers,Grimsby Town,4 - 1
7065,4,1904-09-24,Bradford City,Port Vale,2 - 1
7066,4,1904-09-24,Burnley,Blackpool,0 - 1
7067,4,1904-09-24,Chesterfield,Bristol City,0 - 3
7068,4,1904-09-24,Glossop North End,Manchester United,1 - 2
7069,4,1904-09-24,Leicester City,Burton United,2 - 0
7070,4,1904-09-24,Lincoln City,Liverpool,0 - 2
7071,4,1904-09-24,West Bromwich Albion,Doncaster Rovers,6 - 1
7081,4,1904-10-01,Blackpool,Grimsby Town,1 - 1
7082,5,1904-10-01,Bristol City,Bradford City,1 - 0
7083,5,1904-10-01,Burton United,Barnsley,1 - 2
7084,5,1904-10-01,Doncaster Rovers,Burnley,0 - 2
7085,5,1904-10-01,Gainsborough Trinity,West Bromwich Albion,4 - 2
7086,5,1904-10-01,Glossop North End,Bolton Wanderers,1 - 2
7087,5,1904-10-01,Liverpool,Leicester City,4 - 0
7088,5,1904-10-01,Port Vale,Lincoln City,0 - 1
7099,5,1904-10-08,Barnsley,Liverpool,0 - 2
7100,6,1904-10-08,Bolton Wanderers,Blackpool,3 - 0
7101,6,1904-10-08,Bradford City,Manchester United,1 - 1
7102,6,1904-10-08,Burnley,Gainsborough Trinity,1 - 3
7103,6,1904-10-08,Chesterfield,Glossop North End,1 - 2
7104,6,1904-10-08,Grimsby Town,Doncaster Rovers,2 - 1
7105,6,1904-10-08,Leicester City,Port Vale,3 - 0
7106,6,1904-10-08,Lincoln City,Bristol City,1 - 3
7107,6,1904-10-08,West Bromwich Albion,Burton United,4 - 0
7117,6,1904-10-15,Bristol City,Leicester City,3 - 0
7118,7,1904-10-15,Burton United,Burnley,3 - 1
7119,7,1904-10-15,Chesterfield,Bolton Wanderers,1 - 0
7120,7,1904-10-15,Doncaster Rovers,Blackpool,0 - 0
7121,7,1904-10-15,Gainsborough Trinity,Grimsby Town,2 - 1
7122,7,1904-10-15,Glossop North End,Bradford City,3 - 1
7123,7,1904-10-15,Liverpool,West Bromwich Albion,3 - 2
7124,7,1904-10-15,Manchester United,Lincoln City,2 - 0
7125,7,1904-10-15,Port Vale,Barnsley,0 - 2
7134,7,1904-10-22,Barnsley,Bristol City,1 - 0
7135,8,1904-10-22,Blackpool,Gainsborough Trinity,2 - 2
7136,8,1904-10-22,Bolton Wanderers,Doncaster Rovers,2 - 0
7137,8,1904-10-22,Bradford City,Chesterfield,0 - 1
7138,8,1904-10-22,Burnley,Liverpool,0 - 2
7139,8,1904-10-22,Grimsby Town,Burton United,1 - 0
7140,8,1904-10-22,Leicester City,Manchester United,0 - 3
7141,8,1904-10-22,Lincoln City,Glossop North End,3 - 0
7142,8,1904-10-26,Gainsborough Trinity,Burnley,3 - 1
7152,9,1904-10-29,Bradford City,Bolton Wanderers,2 - 1
7153,9,1904-10-29,Bristol City,West Bromwich Albion,2 - 1
7154,9,1904-10-29,Chesterfield,Lincoln City,0 - 0
7155,9,1904-10-29,Liverpool,Grimsby Town,5 - 0
7156,9,1904-10-29,Manchester United,Barnsley,4 - 0
7157,9,1904-10-29,Port Vale,Burnley,3 - 1
7158,9,1904-11-02,Burton United,Doncaster Rovers,1 - 0
7167,9,1904-11-05,Barnsley,Glossop North End,0 - 0
7168,10,1904-11-05,Blackpool,Liverpool,0 - 3
7169,10,1904-11-05,Bolton Wanderers,Gainsborough Trinity,5 - 1
7170,10,1904-11-05,Burnley,Bristol City,2 - 3
7171,10,1904-11-05,Doncaster Rovers,Burton United,1 - 3
7172,10,1904-11-05,Grimsby Town,Port Vale,0 - 3
7173,10,1904-11-05,Leicester City,Chesterfield,1 - 1
7174,10,1904-11-05,Lincoln City,Bradford City,1 - 1
7175,10,1904-11-05,West Bromwich Albion,Manchester United,0 - 2
7176,10,1904-11-07,West Bromwich Albion,Blackpool,4 - 2
7187,11,1904-11-12,Bolton Wanderers,Lincoln City,4 - 1
7188,11,1904-11-12,Bristol City,Grimsby Town,5 - 0
7189,11,1904-11-12,Chesterfield,Barnsley,2 - 0
7190,11,1904-11-12,Manchester United,Burnley,1 - 0
7191,11,1904-11-12,Port Vale,Liverpool,1 - 2
7202,11,1904-11-19,Barnsley,Bradford City,1 - 0
7203,12,1904-11-19,Blackpool,Bristol City,2 - 4
7204,12,1904-11-19,Bolton Wanderers,Burton United,7 - 1
7205,12,1904-11-19,Burnley,Glossop North End,3 - 1
7206,12,1904-11-19,Doncaster Rovers,Port Vale,2 - 2
7207,12,1904-11-19,Gainsborough Trinity,Liverpool,1 - 2
7208,12,1904-11-19,Grimsby Town,Manchester United,0 - 1
7209,12,1904-11-19,Leicester City,Lincoln City,0 - 1
7210,12,1904-11-19,West Bromwich Albion,Chesterfield,0 - 2
7219,12,1904-11-26,Bradford City,West Bromwich Albion,3 - 1
7220,13,1904-11-26,Bristol City,Doncaster Rovers,4 - 1
7221,13,1904-11-26,Chesterfield,Burnley,1 - 1
7222,13,1904-11-26,Lincoln City,Barnsley,2 - 0
7232,13,1904-12-03,Barnsley,Leicester City,2 - 1
7233,14,1904-12-03,Blackpool,Glossop North End,4 - 1
7234,14,1904-12-03,Bolton Wanderers,Liverpool,2 - 0
7235,14,1904-12-03,Burnley,Bradford City,2 - 1
7236,14,1904-12-03,Burton United,Port Vale,2 - 3
7237,14,1904-12-03,Doncaster Rovers,Manchester United,0 - 1
7238,14,1904-12-03,Gainsborough Trinity,Bristol City,4 - 1
7239,14,1904-12-03,Grimsby Town,Chesterfield,3 - 1
7240,14,1904-12-03,West Bromwich Albion,Lincoln City,2 - 0
7249,14,1904-12-10,Bristol City,Burton United,5 - 0
7250,15,1904-12-10,Doncaster Rovers,Bolton Wanderers,0 - 4
7251,15,1904-12-10,Manchester United,Gainsborough Trinity,3 - 1
7252,15,1904-12-15,Leicester City,West Bromwich Albion,3 - 1
7262,15,1904-12-17,Blackpool,Bradford City,2 - 0
7263,15,1904-12-17,Burnley,Leicester City,2 - 0
7264,15,1904-12-17,Burton United,Manchester United,2 - 3
7265,16,1904-12-17,Doncaster Rovers,Chesterfield,0 - 2
7266,16,1904-12-17,Gainsborough Trinity,Glossop North End,0 - 0
7267,16,1904-12-17,Grimsby Town,Lincoln City,1 - 0
7268,16,1904-12-17,Liverpool,Bristol City,3 - 1
7269,16,1904-12-17,Port Vale,Bolton Wanderers,1 - 2
7270,16,1904-12-17,West Bromwich Albion,Barnsley,4 - 1
7278,16,1904-12-24,Barnsley,Burnley,1 - 2
7279,17,1904-12-24,Bolton Wanderers,West Bromwich Albion,2 - 1
7280,17,1904-12-24,Bradford City,Doncaster Rovers,4 - 1
7281,17,1904-12-24,Bristol City,Port Vale,4 - 2
7282,17,1904-12-24,Chesterfield,Gainsborough Trinity,3 - 2
7283,17,1904-12-24,Glossop North End,Burton United,1 - 1
7284,17,1904-12-24,Leicester City,Grimsby Town,5 - 1
7285,17,1904-12-24,Lincoln City,Blackpool,1 - 0
7286,17,1904-12-24,Manchester United,Liverpool,3 - 1
7295,17,1904-12-26,Burnley,Grimsby Town,1 - 0
7296,18,1904-12-26,Burton United,Blackpool,0 - 0
7297,18,1904-12-26,Gainsborough Trinity,Doncaster Rovers,2 - 0
7298,18,1904-12-26,Leicester City,Glossop North End,0 - 2
7299,18,1904-12-26,Lincoln City,Bolton Wanderers,0 - 2
7300,18,1904-12-26,Liverpool,Barnsley,2 - 1
7301,18,1904-12-26,Manchester United,Chesterfield,3 - 0
7302,18,1904-12-26,West Bromwich Albion,Port Vale,0 - 1
7306,18,1904-12-27,Bradford City,Grimsby Town,0 - 0
7307,18,1904-12-27,Glossop North End,Bristol City,0 - 1
7308,19,1904-12-27,Leicester City,Bolton Wanderers,2 - 4
