,Round Number,Date,Home Team,Away Team,Result
5773,0,1902-09-01,Burton United,Burnley,0 - 0
5782,0,1902-09-06,Barnsley,Stockport County,2 - 1
5783,0,1902-09-06,Bristol City,Chesterfield,2 - 1
5784,0,1902-09-06,Burnley,Doncaster Rovers,1 - 1
5785,1,1902-09-06,Burton United,Glossop North End,2 - 1
5786,1,1902-09-06,Gainsborough Trinity,Manchester United,0 - 1
5787,1,1902-09-06,Leicester City,Birmingham City,1 - 3
5788,1,1902-09-06,Manchester City,Lincoln City,3 - 1
5789,1,1902-09-06,Port Vale,Blackpool,1 - 1
5790,1,1902-09-06,Preston North End,Arsenal,2 - 2
5791,1,1902-09-08,Burnley,Chesterfield,1 - 1
5792,2,1902-09-08,Port Vale,Preston North End,0 - 0
5803,2,1902-09-13,Arsenal,Port Vale,3 - 0
5804,2,1902-09-13,Birmingham City,Manchester City,4 - 0
5805,2,1902-09-13,Blackpool,Barnsley,3 - 3
5806,2,1902-09-13,Chesterfield,Leicester City,5 - 0
5807,3,1902-09-13,Doncaster Rovers,Preston North End,1 - 2
5808,3,1902-09-13,Glossop North End,Bristol City,0 - 2
5809,3,1902-09-13,Lincoln City,Burnley,4 - 1
5810,3,1902-09-13,Manchester United,Burton United,1 - 0
5812,3,1902-09-15,Lincoln City,Stockport County,3 - 1
5822,4,1902-09-20,Barnsley,Arsenal,1 - 1
5823,4,1902-09-20,Bristol City,Manchester United,3 - 1
5824,4,1902-09-20,Burnley,Birmingham City,2 - 1
5825,4,1902-09-20,Burton United,Stockport County,5 - 1
5826,4,1902-09-20,Gainsborough Trinity,Blackpool,0 - 0
5827,4,1902-09-20,Glossop North End,Chesterfield,0 - 3
5828,4,1902-09-20,Manchester City,Leicester City,3 - 1
5829,4,1902-09-20,Port Vale,Doncaster Rovers,3 - 0
5830,4,1902-09-20,Preston North End,Lincoln City,0 - 1
5840,4,1902-09-27,Arsenal,Gainsborough Trinity,6 - 1
5841,5,1902-09-27,Birmingham City,Preston North End,3 - 1
5842,5,1902-09-27,Blackpool,Burton United,3 - 3
5843,5,1902-09-27,Chesterfield,Manchester City,0 - 1
5844,5,1902-09-27,Doncaster Rovers,Barnsley,2 - 0
5845,5,1902-09-27,Leicester City,Burnley,2 - 1
5846,5,1902-09-27,Lincoln City,Port Vale,4 - 1
5847,5,1902-09-27,Manchester United,Glossop North End,1 - 1
5848,5,1902-09-27,Stockport County,Bristol City,0 - 1
5860,5,1902-10-04,Barnsley,Lincoln City,0 - 0
5861,6,1902-10-04,Bristol City,Arsenal,1 - 0
5862,6,1902-10-04,Burnley,Manchester City,1 - 1
5863,6,1902-10-04,Gainsborough Trinity,Doncaster Rovers,3 - 0
5864,6,1902-10-04,Manchester United,Chesterfield,2 - 1
5865,6,1902-10-04,Port Vale,Birmingham City,2 - 2
5866,6,1902-10-04,Preston North End,Leicester City,2 - 0
5875,6,1902-10-11,Arsenal,Bristol City,2 - 1
5876,7,1902-10-11,Birmingham City,Barnsley,2 - 1
5877,7,1902-10-11,Blackpool,Glossop North End,2 - 2
5878,7,1902-10-11,Chesterfield,Burnley,2 - 0
5879,7,1902-10-11,Doncaster Rovers,Burton United,1 - 1
5880,7,1902-10-11,Leicester City,Port Vale,2 - 0
5881,7,1902-10-11,Lincoln City,Gainsborough Trinity,1 - 0
5882,7,1902-10-11,Manchester City,Preston North End,1 - 0
5883,7,1902-10-11,Stockport County,Manchester United,2 - 1
5894,7,1902-10-18,Barnsley,Leicester City,1 - 2
5895,8,1902-10-18,Bristol City,Doncaster Rovers,4 - 2
5896,8,1902-10-18,Burton United,Lincoln City,2 - 2
5897,8,1902-10-18,Gainsborough Trinity,Birmingham City,1 - 0
5898,8,1902-10-18,Glossop North End,Arsenal,1 - 2
5899,8,1902-10-18,Port Vale,Manchester City,1 - 4
5900,8,1902-10-18,Preston North End,Burnley,5 - 0
5901,8,1902-10-18,Stockport County,Chesterfield,2 - 2
5902,8,1902-10-22,Gainsborough Trinity,Manchester City,0 - 3
5911,9,1902-10-25,Arsenal,Manchester United,0 - 1
5912,9,1902-10-25,Birmingham City,Burton United,2 - 0
5913,9,1902-10-25,Blackpool,Stockport County,2 - 0
5914,9,1902-10-25,Burnley,Port Vale,3 - 3
5915,9,1902-10-25,Chesterfield,Preston North End,4 - 2
5916,9,1902-10-25,Doncaster Rovers,Glossop North End,4 - 1
5917,9,1902-10-25,Lincoln City,Bristol City,1 - 1
5926,9,1902-11-01,Arsenal,Manchester City,1 - 0
5927,10,1902-11-01,Bristol City,Birmingham City,1 - 1
5937,10,1902-11-08,Arsenal,Blackpool,2 - 1
5938,11,1902-11-08,Birmingham City,Glossop North End,3 - 1
5939,11,1902-11-08,Burnley,Gainsborough Trinity,3 - 2
5940,11,1902-11-08,Chesterfield,Port Vale,3 - 0
5941,11,1902-11-08,Doncaster Rovers,Stockport County,2 - 0
5942,11,1902-11-08,Leicester City,Bristol City,2 - 2
5943,11,1902-11-08,Lincoln City,Manchester United,1 - 3
5944,11,1902-11-08,Manchester City,Burton United,2 - 0
5945,11,1902-11-08,Preston North End,Barnsley,3 - 0
5946,11,1902-11-10,Port Vale,Stockport County,3 - 1
5956,12,1902-11-15,Bristol City,Manchester City,3 - 2
5957,12,1902-11-15,Burnley,Arsenal,0 - 3
5958,12,1902-11-15,Manchester United,Birmingham City,0 - 1
5968,12,1902-11-22,Birmingham City,Stockport County,2 - 0
5969,13,1902-11-22,Burnley,Bristol City,0 - 0
5970,13,1902-11-22,Chesterfield,Barnsley,3 - 0
5971,13,1902-11-22,Doncaster Rovers,Arsenal,0 - 1
5972,13,1902-11-22,Leicester City,Manchester United,1 - 1
5973,13,1902-11-22,Lincoln City,Blackpool,0 - 2
5974,13,1902-11-22,Manchester City,Glossop North End,5 - 2
5975,13,1902-11-22,Port Vale,Gainsborough Trinity,3 - 1
5976,13,1902-11-22,Preston North End,Burton United,1 - 1
5977,13,1902-11-24,Manchester City,Barnsley,3 - 2
5987,14,1902-11-29,Arsenal,Lincoln City,2 - 1
5988,14,1902-11-29,Blackpool,Birmingham City,0 - 1
5989,14,1902-11-29,Bristol City,Preston North End,2 - 1
5990,14,1902-11-29,Doncaster Rovers,Chesterfield,3 - 4
5991,14,1902-11-29,Stockport County,Leicester City,2 - 2
5992,14,1902-12-02,Glossop North End,Burnley,2 - 0
6002,14,1902-12-06,Barnsley,Burton United,4 - 0
6003,15,1902-12-06,Birmingham City,Arsenal,2 - 0
6004,15,1902-12-06,Burnley,Manchester United,0 - 2
6005,15,1902-12-06,Chesterfield,Gainsborough Trinity,0 - 1
6006,15,1902-12-06,Leicester City,Blackpool,2 - 1
6007,15,1902-12-06,Lincoln City,Doncaster Rovers,4 - 2
6008,15,1902-12-06,Manchester City,Stockport County,5 - 0
6009,15,1902-12-06,Port Vale,Bristol City,2 - 0
6010,15,1902-12-06,Preston North End,Glossop North End,0 - 0
6011,15,1902-12-09,Glossop North End,Port Vale,2 - 1
6019,16,1902-12-13,Blackpool,Manchester City,0 - 3
6020,16,1902-12-13,Doncaster Rovers,Birmingham City,1 - 0
6021,16,1902-12-13,Stockport County,Port Vale,0 - 4
6031,16,1902-12-20,Barnsley,Glossop North End,0 - 1
6032,16,1902-12-20,Birmingham City,Lincoln City,3 - 1
6033,17,1902-12-20,Burnley,Blackpool,1 - 1
6034,17,1902-12-20,Burton United,Chesterfield,1 - 0
6035,17,1902-12-20,Gainsborough Trinity,Bristol City,2 - 1
6036,17,1902-12-20,Leicester City,Doncaster Rovers,0 - 1
6037,17,1902-12-20,Manchester City,Arsenal,4 - 1
6038,17,1902-12-20,Port Vale,Manchester United,1 - 1
6039,17,1902-12-20,Preston North End,Stockport County,6 - 1
6044,17,1902-12-25,Blackpool,Doncaster Rovers,4 - 0
6045,18,1902-12-25,Bristol City,Barnsley,3 - 3
6046,18,1902-12-25,Burton United,Arsenal,2 - 1
6047,18,1902-12-25,Glossop North End,Stockport County,3 - 0
6048,18,1902-12-25,Leicester City,Gainsborough Trinity,4 - 1
6049,18,1902-12-25,Lincoln City,Chesterfield,0 - 0
6050,18,1902-12-25,Manchester United,Manchester City,1 - 1
6056,18,1902-12-26,Birmingham City,Chesterfield,2 - 1
6057,18,1902-12-26,Burton United,Leicester City,2 - 3
6058,19,1902-12-26,Lincoln City,Glossop North End,1 - 0
6059,19,1902-12-26,Manchester United,Blackpool,2 - 2
6060,19,1902-12-26,Preston North End,Manchester City,0 - 2
