,Round Number,Date,Home Team,Away Team,Result
82321,0,1962-08-18,AFC Bournemouth,Peterborough United,3 - 3
82322,0,1962-08-18,Barnsley,Swindon Town,1 - 1
82323,0,1962-08-18,Bradford Park Avenue,Colchester United,1 - 1
82324,0,1962-08-18,Bristol City,Millwall,2 - 2
82325,0,1962-08-18,Coventry City,Notts County,2 - 0
82326,0,1962-08-18,Crystal Palace,Halifax Town,0 - 0
82327,0,1962-08-18,Hull City,Bristol Rovers,3 - 0
82328,0,1962-08-18,Queens Park Rangers,Brighton & Hove Albion,2 - 2
82329,0,1962-08-18,Reading,Shrewsbury Town,5 - 0
82330,0,1962-08-18,Watford,Southend United,3 - 1
82331,0,1962-08-18,Wrexham,Port Vale,0 - 1
82348,0,1962-08-20,Colchester United,Bristol City,1 - 0
82349,1,1962-08-20,Port Vale,Millwall,1 - 1
82350,1,1962-08-20,Queens Park Rangers,Halifax Town,5 - 0
82351,1,1962-08-20,Southend United,Reading,2 - 0
82361,1,1962-08-21,Brighton & Hove Albion,Barnsley,2 - 0
82362,1,1962-08-21,Bristol Rovers,Northampton Town,2 - 2
82363,1,1962-08-21,Carlisle United,Peterborough United,1 - 4
82364,1,1962-08-21,Swindon Town,Coventry City,4 - 1
82380,1,1962-08-22,AFC Bournemouth,Bradford Park Avenue,2 - 2
82381,1,1962-08-22,Shrewsbury Town,Crystal Palace,3 - 1
82387,1,1962-08-23,Hull City,Wrexham,1 - 3
82388,1,1962-08-23,Notts County,Watford,1 - 3
82389,1,1962-08-24,Carlisle United,Queens Park Rangers,2 - 5
82412,2,1962-08-25,Brighton & Hove Albion,Hull City,2 - 1
82413,2,1962-08-25,Bristol Rovers,Crystal Palace,2 - 0
82414,2,1962-08-25,Colchester United,Coventry City,0 - 0
82415,2,1962-08-25,Halifax Town,Wrexham,2 - 0
82416,2,1962-08-25,Millwall,Watford,6 - 0
82417,2,1962-08-25,Notts County,AFC Bournemouth,2 - 0
82418,2,1962-08-25,Peterborough United,Barnsley,4 - 2
82419,2,1962-08-25,Port Vale,Reading,2 - 0
82420,2,1962-08-25,Shrewsbury Town,Bristol City,3 - 3
82421,2,1962-08-25,Southend United,Bradford Park Avenue,3 - 1
82422,2,1962-08-25,Swindon Town,Northampton Town,2 - 3
82435,2,1962-08-27,Halifax Town,Queens Park Rangers,1 - 4
82436,3,1962-08-27,Millwall,Port Vale,0 - 0
82437,3,1962-08-27,Peterborough United,Carlisle United,2 - 2
82449,3,1962-08-28,Barnsley,Brighton & Hove Albion,2 - 0
82450,3,1962-08-28,Bristol City,Colchester United,1 - 2
82451,3,1962-08-28,Coventry City,Swindon Town,2 - 0
82452,3,1962-08-28,Northampton Town,Bristol Rovers,2 - 0
82453,3,1962-08-28,Watford,Notts County,4 - 0
82470,3,1962-08-29,Bradford Park Avenue,AFC Bournemouth,1 - 1
82471,3,1962-08-29,Crystal Palace,Shrewsbury Town,2 - 2
82472,3,1962-08-29,Reading,Southend United,1 - 3
82473,3,1962-08-29,Wrexham,Hull City,2 - 0
82481,3,1962-08-31,Hull City,Carlisle United,3 - 1
82482,4,1962-08-31,Reading,Halifax Town,4 - 2
82505,4,1962-09-01,AFC Bournemouth,Colchester United,1 - 1
82506,4,1962-09-01,Bradford Park Avenue,Millwall,2 - 2
82507,4,1962-09-01,Bristol City,Port Vale,2 - 0
82508,4,1962-09-01,Coventry City,Southend United,3 - 4
82509,4,1962-09-01,Crystal Palace,Brighton & Hove Albion,2 - 2
82510,4,1962-09-01,Northampton Town,Peterborough United,2 - 3
82511,4,1962-09-01,Notts County,Barnsley,2 - 0
82512,4,1962-09-01,Queens Park Rangers,Swindon Town,2 - 2
82513,4,1962-09-01,Watford,Shrewsbury Town,4 - 3
82514,4,1962-09-01,Wrexham,Bristol Rovers,5 - 2
82529,4,1962-09-03,Millwall,Hull City,5 - 1
82530,5,1962-09-03,Port Vale,Colchester United,4 - 2
82531,5,1962-09-03,Queens Park Rangers,Crystal Palace,4 - 1
82532,5,1962-09-03,Southend United,Shrewsbury Town,3 - 1
82542,5,1962-09-04,Barnsley,Halifax Town,1 - 0
82543,5,1962-09-04,Brighton & Hove Albion,Swindon Town,1 - 1
82544,5,1962-09-04,Bristol Rovers,Peterborough United,3 - 1
82545,5,1962-09-04,Coventry City,Watford,3 - 1
82554,5,1962-09-05,AFC Bournemouth,Bristol City,1 - 1
82556,5,1962-09-06,Notts County,Reading,1 - 0
82558,5,1962-09-07,Shrewsbury Town,Bradford Park Avenue,1 - 2
82580,6,1962-09-08,Barnsley,Northampton Town,1 - 1
82581,6,1962-09-08,Brighton & Hove Albion,Wrexham,1 - 3
82582,6,1962-09-08,Bristol Rovers,Halifax Town,5 - 2
82583,6,1962-09-08,Carlisle United,Crystal Palace,2 - 2
82584,6,1962-09-08,Colchester United,Notts County,2 - 2
82585,6,1962-09-08,Millwall,Coventry City,3 - 3
82586,6,1962-09-08,Peterborough United,Queens Park Rangers,1 - 2
82587,6,1962-09-08,Port Vale,Watford,1 - 3
82588,6,1962-09-08,Reading,Bristol City,0 - 3
82589,6,1962-09-08,Southend United,AFC Bournemouth,0 - 1
82590,6,1962-09-08,Swindon Town,Hull City,2 - 0
82605,6,1962-09-10,Colchester United,Port Vale,0 - 1
82606,7,1962-09-10,Peterborough United,Bristol Rovers,1 - 0
82617,7,1962-09-11,Bristol City,AFC Bournemouth,1 - 0
82618,7,1962-09-11,Halifax Town,Barnsley,2 - 0
82619,7,1962-09-11,Northampton Town,Wrexham,8 - 0
82620,7,1962-09-11,Swindon Town,Brighton & Hove Albion,5 - 1
82621,7,1962-09-11,Watford,Coventry City,6 - 1
82634,7,1962-09-12,Bradford Park Avenue,Carlisle United,3 - 1
82635,7,1962-09-12,Crystal Palace,Queens Park Rangers,1 - 0
82636,7,1962-09-12,Reading,Notts County,1 - 1
82637,7,1962-09-12,Shrewsbury Town,Southend United,6 - 0
82645,7,1962-09-13,Hull City,Millwall,4 - 1
82668,7,1962-09-15,AFC Bournemouth,Millwall,1 - 1
82669,8,1962-09-15,Bradford Park Avenue,Port Vale,2 - 1
82670,8,1962-09-15,Bristol Rovers,Bristol City,1 - 2
82671,8,1962-09-15,Colchester United,Northampton Town,2 - 2
82672,8,1962-09-15,Coventry City,Shrewsbury Town,0 - 0
82673,8,1962-09-15,Crystal Palace,Swindon Town,0 - 0
82674,8,1962-09-15,Halifax Town,Brighton & Hove Albion,2 - 1
82675,8,1962-09-15,Hull City,Peterborough United,3 - 2
82676,8,1962-09-15,Notts County,Southend United,2 - 1
82677,8,1962-09-15,Queens Park Rangers,Barnsley,2 - 1
82678,8,1962-09-15,Watford,Reading,4 - 0
82679,8,1962-09-15,Wrexham,Carlisle United,2 - 1
82693,8,1962-09-17,Millwall,Shrewsbury Town,1 - 2
82694,9,1962-09-17,Northampton Town,Halifax Town,7 - 1
82695,9,1962-09-17,Queens Park Rangers,Wrexham,1 - 2
82696,9,1962-09-17,Southend United,Port Vale,2 - 0
82705,9,1962-09-18,Brighton & Hove Albion,Peterborough United,0 - 3
82706,9,1962-09-18,Bristol Rovers,Barnsley,3 - 2
82707,9,1962-09-18,Carlisle United,Swindon Town,0 - 0
82708,9,1962-09-18,Coventry City,Bradford Park Avenue,3 - 1
82717,9,1962-09-19,AFC Bournemouth,Watford,1 - 0
82718,9,1962-09-19,Reading,Colchester United,4 - 1
82722,9,1962-09-20,Hull City,Crystal Palace,0 - 0
82723,9,1962-09-20,Notts County,Bristol City,3 - 2
82725,9,1962-09-21,Reading,Bradford Park Avenue,4 - 1
82749,10,1962-09-22,Barnsley,Hull City,1 - 2
82750,10,1962-09-22,Brighton & Hove Albion,Bristol Rovers,1 - 1
82751,10,1962-09-22,Bristol City,Watford,3 - 3
82752,10,1962-09-22,Carlisle United,Halifax Town,1 - 0
82753,10,1962-09-22,Millwall,Notts County,0 - 2
82754,10,1962-09-22,Northampton Town,Queens Park Rangers,1 - 0
82755,10,1962-09-22,Peterborough United,Crystal Palace,0 - 0
82756,10,1962-09-22,Port Vale,Coventry City,2 - 1
82757,10,1962-09-22,Shrewsbury Town,AFC Bournemouth,2 - 1
82758,10,1962-09-22,Southend United,Colchester United,2 - 3
82759,10,1962-09-22,Swindon Town,Wrexham,3 - 0
82771,10,1962-09-24,Bradford Park Avenue,Coventry City,0 - 0
82772,11,1962-09-24,Colchester United,Reading,4 - 2
82773,11,1962-09-24,Halifax Town,Northampton Town,1 - 3
82774,11,1962-09-24,Port Vale,Southend United,5 - 1
82777,11,1962-09-25,Watford,AFC Bournemouth,0 - 1
82778,11,1962-09-26,Shrewsbury Town,Millwall,3 - 3
82805,11,1962-09-29,AFC Bournemouth,Port Vale,2 - 0
