,Round Number,Date,Home Team,Away Team,Result
194051,0,2017-08-05,Bradford City,Blackpool,2 - 1
194052,0,2017-08-05,Bury,Walsall,1 - 0
194053,0,2017-08-05,Charlton Athletic,Bristol Rovers,1 - 0
194054,0,2017-08-05,Doncaster Rovers,Gillingham,0 - 0
194055,0,2017-08-05,Fleetwood Town,Rotherham United,2 - 0
194056,0,2017-08-05,Milton Keynes Dons,Wigan Athletic,0 - 1
194057,0,2017-08-05,Oldham Athletic,Oxford United,0 - 2
194058,0,2017-08-05,Peterborough United,Plymouth Argyle,2 - 1
194059,0,2017-08-05,Portsmouth,Rochdale,2 - 0
194060,0,2017-08-05,Scunthorpe United,AFC Wimbledon,1 - 1
194061,0,2017-08-05,Shrewsbury Town,Northampton Town,1 - 0
194062,0,2017-08-05,Southend United,Blackburn Rovers,2 - 1
194088,0,2017-08-12,AFC Wimbledon,Shrewsbury Town,0 - 1
194089,1,2017-08-12,Blackburn Rovers,Doncaster Rovers,1 - 3
194090,1,2017-08-12,Blackpool,Milton Keynes Dons,1 - 0
194091,1,2017-08-12,Bristol Rovers,Peterborough United,1 - 4
194092,1,2017-08-12,Gillingham,Bradford City,0 - 1
194093,1,2017-08-12,Northampton Town,Fleetwood Town,0 - 1
194094,1,2017-08-12,Oxford United,Portsmouth,3 - 0
194095,1,2017-08-12,Plymouth Argyle,Charlton Athletic,2 - 0
194096,1,2017-08-12,Rochdale,Scunthorpe United,1 - 1
194097,1,2017-08-12,Rotherham United,Southend United,5 - 0
194098,1,2017-08-12,Walsall,Oldham Athletic,2 - 1
194119,1,2017-08-13,Wigan Athletic,Bury,4 - 1
194146,1,2017-08-19,Bradford City,Blackburn Rovers,0 - 1
194147,2,2017-08-19,Bury,Bristol Rovers,2 - 3
194148,2,2017-08-19,Charlton Athletic,Northampton Town,4 - 1
194149,2,2017-08-19,Doncaster Rovers,Blackpool,3 - 3
194150,2,2017-08-19,Fleetwood Town,AFC Wimbledon,2 - 0
194151,2,2017-08-19,Milton Keynes Dons,Gillingham,1 - 0
194152,2,2017-08-19,Oldham Athletic,Wigan Athletic,0 - 2
194153,2,2017-08-19,Peterborough United,Rotherham United,2 - 1
194154,2,2017-08-19,Portsmouth,Walsall,1 - 1
194155,2,2017-08-19,Scunthorpe United,Oxford United,1 - 0
194156,2,2017-08-19,Shrewsbury Town,Rochdale,3 - 2
194157,2,2017-08-19,Southend United,Plymouth Argyle,1 - 1
194193,2,2017-08-26,AFC Wimbledon,Doncaster Rovers,2 - 0
194194,3,2017-08-26,Blackburn Rovers,Milton Keynes Dons,4 - 1
194195,3,2017-08-26,Blackpool,Oldham Athletic,2 - 1
194196,3,2017-08-26,Bristol Rovers,Fleetwood Town,3 - 1
194197,3,2017-08-26,Gillingham,Southend United,3 - 3
194198,3,2017-08-26,Northampton Town,Peterborough United,1 - 4
194199,3,2017-08-26,Oxford United,Shrewsbury Town,1 - 1
194200,3,2017-08-26,Plymouth Argyle,Scunthorpe United,0 - 4
194201,3,2017-08-26,Rochdale,Bury,0 - 0
194202,3,2017-08-26,Rotherham United,Charlton Athletic,0 - 2
194203,3,2017-08-26,Walsall,Bradford City,3 - 3
194204,3,2017-08-26,Wigan Athletic,Portsmouth,1 - 1
194226,3,2017-09-02,Blackpool,AFC Wimbledon,1 - 0
194227,4,2017-09-02,Bradford City,Bristol Rovers,3 - 1
194228,4,2017-09-02,Bury,Scunthorpe United,0 - 1
194229,4,2017-09-02,Doncaster Rovers,Peterborough United,0 - 0
194230,4,2017-09-02,Gillingham,Shrewsbury Town,1 - 2
194231,4,2017-09-02,Milton Keynes Dons,Oxford United,1 - 1
194232,4,2017-09-02,Oldham Athletic,Charlton Athletic,3 - 4
194233,4,2017-09-02,Southend United,Rochdale,0 - 0
194234,4,2017-09-02,Walsall,Plymouth Argyle,2 - 1
194247,4,2017-09-03,Portsmouth,Rotherham United,0 - 1
194260,4,2017-09-09,AFC Wimbledon,Portsmouth,0 - 2
194261,5,2017-09-09,Bristol Rovers,Walsall,2 - 1
194262,5,2017-09-09,Charlton Athletic,Southend United,2 - 1
194263,5,2017-09-09,Fleetwood Town,Oldham Athletic,2 - 2
194264,5,2017-09-09,Northampton Town,Doncaster Rovers,1 - 0
194265,5,2017-09-09,Oxford United,Gillingham,3 - 0
194266,5,2017-09-09,Peterborough United,Bradford City,1 - 3
194267,5,2017-09-09,Plymouth Argyle,Milton Keynes Dons,0 - 1
194268,5,2017-09-09,Rochdale,Blackburn Rovers,0 - 3
194269,5,2017-09-09,Rotherham United,Bury,3 - 2
194270,5,2017-09-09,Scunthorpe United,Blackpool,0 - 0
194271,5,2017-09-09,Shrewsbury Town,Wigan Athletic,1 - 0
194303,5,2017-09-12,AFC Wimbledon,Gillingham,1 - 1
194304,6,2017-09-12,Bristol Rovers,Oldham Athletic,2 - 3
