,Round Number,Date,Home Team,Away Team,Result
139122,0,1990-08-25,Bradford City,Tranmere Rovers,1 - 2
139123,0,1990-08-25,Brentford,AFC Bournemouth,0 - 0
139124,0,1990-08-25,Bury,Chester,2 - 1
139125,0,1990-08-25,Cambridge United,Birmingham City,0 - 1
139126,0,1990-08-25,Crewe Alexandra,Fulham,1 - 1
139127,0,1990-08-25,Exeter City,Reading,1 - 3
139128,0,1990-08-25,Huddersfield Town,Southend United,1 - 2
139129,0,1990-08-25,Leyton Orient,Swansea City,3 - 0
139130,0,1990-08-25,Preston North End,Grimsby Town,1 - 3
139131,0,1990-08-25,Shrewsbury Town,Bolton Wanderers,0 - 1
139132,0,1990-08-25,Stoke City,Rotherham United,3 - 1
139133,0,1990-08-25,Wigan Athletic,Mansfield Town,0 - 2
139161,0,1990-08-31,Tranmere Rovers,Stoke City,1 - 2
139184,1,1990-09-01,AFC Bournemouth,Bury,1 - 1
139185,1,1990-09-01,Birmingham City,Leyton Orient,3 - 1
139186,1,1990-09-01,Bolton Wanderers,Bradford City,0 - 1
139187,1,1990-09-01,Chester,Exeter City,1 - 2
139188,1,1990-09-01,Fulham,Cambridge United,0 - 2
139189,1,1990-09-01,Grimsby Town,Wigan Athletic,4 - 3
139190,1,1990-09-01,Mansfield Town,Brentford,0 - 2
139191,1,1990-09-01,Reading,Preston North End,3 - 3
139192,1,1990-09-01,Rotherham United,Shrewsbury Town,2 - 2
139193,1,1990-09-01,Southend United,Crewe Alexandra,3 - 2
139194,1,1990-09-01,Swansea City,Huddersfield Town,1 - 0
139231,1,1990-09-08,Bradford City,Reading,2 - 1
139232,2,1990-09-08,Brentford,Chester,0 - 1
139233,2,1990-09-08,Bury,Rotherham United,3 - 1
139234,2,1990-09-08,Crewe Alexandra,Grimsby Town,1 - 2
139235,2,1990-09-08,Exeter City,Swansea City,2 - 0
139236,2,1990-09-08,Huddersfield Town,Bolton Wanderers,4 - 0
139237,2,1990-09-08,Leyton Orient,Mansfield Town,2 - 1
139238,2,1990-09-08,Preston North End,Tranmere Rovers,0 - 4
139239,2,1990-09-08,Shrewsbury Town,Fulham,2 - 2
139240,2,1990-09-08,Stoke City,Birmingham City,0 - 1
139241,2,1990-09-08,Wigan Athletic,AFC Bournemouth,2 - 0
139253,2,1990-09-09,Cambridge United,Southend United,1 - 4
139254,2,1990-09-14,Southend United,Preston North End,3 - 2
139255,3,1990-09-14,Tranmere Rovers,Shrewsbury Town,1 - 1
139279,3,1990-09-15,AFC Bournemouth,Stoke City,1 - 1
139280,3,1990-09-15,Birmingham City,Bury,1 - 0
139281,3,1990-09-15,Bolton Wanderers,Crewe Alexandra,3 - 2
139282,3,1990-09-15,Chester,Leyton Orient,2 - 0
139283,3,1990-09-15,Fulham,Huddersfield Town,0 - 0
139284,3,1990-09-15,Grimsby Town,Bradford City,1 - 1
139285,3,1990-09-15,Mansfield Town,Exeter City,0 - 2
139286,3,1990-09-15,Reading,Cambridge United,2 - 2
139287,3,1990-09-15,Rotherham United,Wigan Athletic,5 - 1
139288,3,1990-09-15,Swansea City,Brentford,2 - 2
139300,3,1990-09-17,Tranmere Rovers,Leyton Orient,3 - 0
139308,4,1990-09-18,AFC Bournemouth,Bradford City,3 - 1
139309,4,1990-09-18,Birmingham City,Exeter City,1 - 1
139310,4,1990-09-18,Bolton Wanderers,Preston North End,1 - 2
139311,4,1990-09-18,Chester,Stoke City,1 - 1
139312,4,1990-09-18,Fulham,Wigan Athletic,1 - 2
139313,4,1990-09-18,Grimsby Town,Huddersfield Town,4 - 0
139314,4,1990-09-18,Mansfield Town,Cambridge United,2 - 2
139315,4,1990-09-18,Reading,Crewe Alexandra,2 - 1
139316,4,1990-09-18,Rotherham United,Brentford,2 - 2
139317,4,1990-09-18,Southend United,Shrewsbury Town,2 - 1
139318,4,1990-09-18,Swansea City,Bury,1 - 2
139332,4,1990-09-21,Cambridge United,Chester,1 - 1
139333,5,1990-09-21,Crewe Alexandra,Tranmere Rovers,2 - 3
139356,5,1990-09-22,Bradford City,Swansea City,0 - 1
139357,5,1990-09-22,Brentford,Bolton Wanderers,4 - 2
139358,5,1990-09-22,Bury,Mansfield Town,1 - 0
139359,5,1990-09-22,Exeter City,AFC Bournemouth,2 - 0
139360,5,1990-09-22,Huddersfield Town,Reading,0 - 2
139361,5,1990-09-22,Leyton Orient,Rotherham United,3 - 0
139362,5,1990-09-22,Preston North End,Fulham,1 - 0
139363,5,1990-09-22,Shrewsbury Town,Grimsby Town,1 - 2
