,Round Number,Date,Home Team,Away Team,Result
6380,0,2018-07-27,Standard,Gent,3 - 2
6381,0,2018-07-28,Kortrijk,Anderlecht,1 - 4
6382,0,2018-07-28,Oostende,Mouscron,2 - 1
6383,0,2018-07-28,St Truiden,Cercle Brugge,0 - 0
6384,0,2018-07-28,Waregem,Waasland-Beveren,2 - 2
6385,0,2018-07-29,Charleroi,Antwerp,0 - 1
6386,0,2018-07-29,Club Brugge,Eupen,5 - 2
6387,0,2018-07-29,Lokeren,Genk,0 - 4
6388,0,2018-08-03,Waasland-Beveren,Standard,0 - 0
6389,1,2018-08-04,Antwerp,Kortrijk,0 - 0
6390,1,2018-08-04,Cercle Brugge,Lokeren,3 - 2
6391,1,2018-08-04,Eupen,Charleroi,1 - 4
6392,1,2018-08-04,Gent,Waregem,1 - 1
6393,1,2018-08-05,Anderlecht,Oostende,5 - 2
6394,1,2018-08-05,Genk,St Truiden,1 - 1
6395,1,2018-08-05,Mouscron,Club Brugge,0 - 1
6396,1,2018-08-10,Club Brugge,Kortrijk,3 - 0
6397,2,2018-08-11,Mouscron,Antwerp,0 - 1
6398,2,2018-08-11,St Truiden,Lokeren,1 - 1
6399,2,2018-08-11,Standard,Cercle Brugge,0 - 0
6400,2,2018-08-11,Waregem,Eupen,4 - 0
6401,2,2018-08-12,Charleroi,Anderlecht,1 - 2
6402,2,2018-08-12,Gent,Waasland-Beveren,4 - 1
6403,2,2018-08-12,Oostende,Genk,0 - 2
6404,2,2018-08-17,Anderlecht,Mouscron,2 - 0
6405,3,2018-08-18,Cercle Brugge,Waregem,3 - 1
6406,3,2018-08-18,Kortrijk,Oostende,1 - 2
6407,3,2018-08-18,Lokeren,Standard,0 - 3
6408,3,2018-08-18,Waasland-Beveren,St Truiden,2 - 2
6409,3,2018-08-19,Antwerp,Club Brugge,1 - 1
6410,3,2018-08-19,Eupen,Gent,2 - 3
6411,3,2018-08-19,Genk,Charleroi,3 - 1
6412,3,2018-08-24,Oostende,Waregem,3 - 1
6413,4,2018-08-25,Antwerp,Cercle Brugge,1 - 0
6414,4,2018-08-25,Charleroi,Kortrijk,0 - 2
6415,4,2018-08-25,Mouscron,Eupen,0 - 1
6416,4,2018-08-25,Standard,St Truiden,3 - 2
6417,4,2018-08-26,Club Brugge,Anderlecht,2 - 1
6418,4,2018-08-26,Genk,Waasland-Beveren,3 - 2
6419,4,2018-08-26,Gent,Lokeren,2 - 1
6420,4,2018-08-31,Waregem,Club Brugge,2 - 5
6421,5,2018-09-01,Charleroi,Mouscron,3 - 1
6422,5,2018-09-01,Eupen,Standard,2 - 1
6423,5,2018-09-01,Lokeren,Waasland-Beveren,1 - 0
6424,5,2018-09-01,St Truiden,Oostende,1 - 0
6425,5,2018-09-02,Anderlecht,Antwerp,1 - 1
6426,5,2018-09-02,Cercle Brugge,Gent,0 - 3
6427,5,2018-09-02,Kortrijk,Genk,3 - 3
6428,5,2018-09-14,Club Brugge,Lokeren,2 - 1
6429,6,2018-09-15,Genk,Anderlecht,1 - 0
6430,6,2018-09-15,Oostende,Cercle Brugge,1 - 1
6431,6,2018-09-15,Standard,Charleroi,0 - 0
6432,6,2018-09-15,Waasland-Beveren,Eupen,0 - 0
6433,6,2018-09-16,Antwerp,Waregem,5 - 1
6434,6,2018-09-16,Gent,St Truiden,1 - 2
6435,6,2018-09-16,Mouscron,Kortrijk,1 - 0
6436,6,2018-09-21,Waregem,Kortrijk,0 - 2
6437,7,2018-09-22,Eupen,Oostende,1 - 2
6438,7,2018-09-22,Lokeren,Mouscron,0 - 0
6439,7,2018-09-22,St Truiden,Antwerp,2 - 0
6440,7,2018-09-22,Waasland-Beveren,Charleroi,1 - 1
6441,7,2018-09-23,Anderlecht,Standard,2 - 1
6442,7,2018-09-23,Cercle Brugge,Genk,2 - 5
6443,7,2018-09-23,Gent,Club Brugge,0 - 4
6444,7,2018-09-28,Kortrijk,Eupen,1 - 3
6445,8,2018-09-29,Charleroi,Lokeren,2 - 1
6446,8,2018-09-29,Club Brugge,Cercle Brugge,4 - 0
6447,8,2018-09-29,Genk,Waregem,4 - 0
6448,8,2018-09-29,Mouscron,Waasland-Beveren,0 - 3
6449,8,2018-09-30,Anderlecht,St Truiden,0 - 0
6450,8,2018-09-30,Antwerp,Gent,2 - 2
6451,8,2018-09-30,Oostende,Standard,1 - 3
6452,8,2018-10-05,Cercle Brugge,Charleroi,2 - 1
6453,9,2018-10-06,Eupen,Antwerp,1 - 2
6454,9,2018-10-06,Lokeren,Kortrijk,1 - 3
6455,9,2018-10-06,St Truiden,Mouscron,3 - 1
6456,9,2018-10-06,Waasland-Beveren,Oostende,1 - 1
6457,9,2018-10-07,Gent,Genk,1 - 5
6458,9,2018-10-07,Standard,Club Brugge,3 - 1
6459,9,2018-10-07,Waregem,Anderlecht,1 - 2
6460,9,2018-10-19,Club Brugge,Waasland-Beveren,1 - 1
6461,10,2018-10-20,Antwerp,Lokeren,2 - 1
6462,10,2018-10-20,Genk,Eupen,2 - 1
6463,10,2018-10-20,Kortrijk,St Truiden,3 - 1
6464,10,2018-10-20,Mouscron,Standard,0 - 0
6465,10,2018-10-21,Anderlecht,Cercle Brugge,4 - 2
6466,10,2018-10-21,Charleroi,Waregem,3 - 2
6467,10,2018-10-21,Oostende,Gent,0 - 4
6468,10,2018-10-26,Gent,Charleroi,2 - 1
6469,11,2018-10-27,Cercle Brugge,Kortrijk,1 - 1
6470,11,2018-10-27,Lokeren,Oostende,0 - 0
6471,11,2018-10-27,St Truiden,Club Brugge,2 - 2
6472,11,2018-10-27,Waregem,Mouscron,2 - 2
6473,11,2018-10-28,Eupen,Anderlecht,2 - 1
6474,11,2018-10-28,Standard,Genk,1 - 1
6475,11,2018-10-28,Waasland-Beveren,Antwerp,0 - 1
6476,11,2018-10-30,Charleroi,St Truiden,1 - 0
6477,12,2018-10-30,Club Brugge,Oostende,4 - 0
6478,12,2018-10-30,Mouscron,Gent,3 - 1
6479,12,2018-10-31,Antwerp,Genk,2 - 4
6480,12,2018-10-31,Eupen,Cercle Brugge,2 - 0
6481,12,2018-10-31,Kortrijk,Waasland-Beveren,2 - 2
6482,12,2018-11-01,Anderlecht,Lokeren,1 - 1
6483,12,2018-11-01,Waregem,Standard,3 - 1
6484,12,2018-11-02,Oostende,Charleroi,2 - 1
6485,13,2018-11-03,Cercle Brugge,Mouscron,2 - 1
6486,13,2018-11-03,Genk,Club Brugge,1 - 1
6487,13,2018-11-03,Gent,Kortrijk,3 - 1
6488,13,2018-11-04,Lokeren,Eupen,2 - 0
6489,13,2018-11-04,St Truiden,Waregem,2 - 1
6490,13,2018-11-04,Standard,Antwerp,0 - 2
6491,13,2018-11-04,Waasland-Beveren,Anderlecht,1 - 2
6492,13,2018-11-09,Antwerp,Oostende,2 - 0
6493,14,2018-11-10,Cercle Brugge,Waasland-Beveren,2 - 0
6494,14,2018-11-10,Charleroi,Club Brugge,2 - 1
6495,14,2018-11-10,Eupen,St Truiden,1 - 4
6496,14,2018-11-10,Waregem,Lokeren,2 - 0
6497,14,2018-11-11,Anderlecht,Gent,2 - 0
6498,14,2018-11-11,Kortrijk,Standard,0 - 2
6499,14,2018-11-11,Mouscron,Genk,0 - 0
6500,14,2018-11-23,Club Brugge,Waregem,1 - 3
6501,15,2018-11-24,Genk,Cercle Brugge,1 - 2
6502,15,2018-11-24,Oostende,Kortrijk,1 - 2
6503,15,2018-11-24,Standard,Eupen,3 - 0
6504,15,2018-11-24,Waasland-Beveren,Mouscron,1 - 2
6505,15,2018-11-25,Gent,Antwerp,0 - 0
6506,15,2018-11-25,Lokeren,Charleroi,2 - 4
6507,15,2018-11-25,St Truiden,Anderlecht,4 - 2
6508,15,2018-11-30,Lokeren,Gent,2 - 2
6509,16,2018-12-01,Antwerp,St Truiden,1 - 3
6510,16,2018-12-01,Charleroi,Cercle Brugge,3 - 1
6511,16,2018-12-01,Kortrijk,Mouscron,1 - 0
6512,16,2018-12-01,Waregem,Oostende,1 - 1
6513,16,2018-12-02,Anderlecht,Genk,0 - 1
6514,16,2018-12-02,Club Brugge,Standard,3 - 0
6515,16,2018-12-02,Eupen,Waasland-Beveren,1 - 0
6516,16,2018-12-07,Waasland-Beveren,Club Brugge,2 - 1
6517,17,2018-12-08,Genk,Kortrijk,1 - 1
6518,17,2018-12-08,Mouscron,Waregem,0 - 0
6519,17,2018-12-08,Oostende,Lokeren,1 - 0
6520,17,2018-12-08,St Truiden,Standard,1 - 1
6521,17,2018-12-09,Anderlecht,Charleroi,1 - 1
6522,17,2018-12-09,Cercle Brugge,Antwerp,0 - 3
6523,17,2018-12-09,Gent,Eupen,2 - 0
6524,17,2018-12-14,Charleroi,Gent,2 - 0
6525,18,2018-12-15,Antwerp,Waasland-Beveren,0 - 2
6526,18,2018-12-15,Eupen,Mouscron,1 - 0
6527,18,2018-12-15,Kortrijk,Club Brugge,0 - 0
6528,18,2018-12-15,Lokeren,St Truiden,2 - 0
6529,18,2018-12-16,Cercle Brugge,Anderlecht,2 - 1
6530,18,2018-12-16,Genk,Oostende,2 - 0
6531,18,2018-12-16,Standard,Waregem,4 - 1
6532,18,2018-12-21,Gent,Cercle Brugge,4 - 1
6533,19,2018-12-22,Mouscron,Anderlecht,3 - 1
6534,19,2018-12-22,St Truiden,Kortrijk,0 - 0
6535,19,2018-12-22,Standard,Oostende,3 - 1
6536,19,2018-12-22,Waasland-Beveren,Lokeren,2 - 1
6537,19,2018-12-23,Club Brugge,Antwerp,5 - 1
6538,19,2018-12-23,Eupen,Genk,0 - 2
6539,19,2018-12-23,Waregem,Charleroi,3 - 1
6540,19,2018-12-26,Antwerp,Mouscron,2 - 1
6541,20,2018-12-26,Cercle Brugge,Eupen,0 - 1
6542,20,2018-12-26,Charleroi,Standard,0 - 1
6543,20,2018-12-26,Genk,Gent,3 - 1
6544,20,2018-12-26,Kortrijk,Waregem,4 - 2
6545,20,2018-12-26,Oostende,St Truiden,1 - 1
6546,20,2018-12-27,Anderlecht,Waasland-Beveren,3 - 0
6547,20,2018-12-27,Lokeren,Club Brugge,0 - 1
6548,20,2019-01-18,St Truiden,Genk,2 - 3
6549,21,2019-01-19,Eupen,Lokeren,4 - 1
6550,21,2019-01-19,Standard,Kortrijk,2 - 1
6551,21,2019-01-19,Waasland-Beveren,Cercle Brugge,1 - 1
6552,21,2019-01-19,Waregem,Antwerp,1 - 2
6553,21,2019-01-20,Club Brugge,Charleroi,0 - 1
6554,21,2019-01-20,Gent,Anderlecht,1 - 0
6555,21,2019-01-20,Mouscron,Oostende,2 - 1
6556,21,2019-01-25,Antwerp,Standard,1 - 1
6557,22,2019-01-26,Cercle Brugge,St Truiden,1 - 2
6558,22,2019-01-26,Charleroi,Waasland-Beveren,2 - 2
6559,22,2019-01-26,Genk,Mouscron,1 - 2
6560,22,2019-01-26,Lokeren,Waregem,0 - 3
6561,22,2019-01-27,Anderlecht,Eupen,2 - 1
6562,22,2019-01-27,Kortrijk,Gent,1 - 2
6563,22,2019-01-27,Oostende,Club Brugge,1 - 2
6564,22,2019-02-01,Mouscron,Charleroi,3 - 0
6565,23,2019-02-02,Kortrijk,Lokeren,2 - 1
6566,23,2019-02-02,Oostende,Antwerp,0 - 2
6567,23,2019-02-02,Waasland-Beveren,Genk,1 - 2
6568,23,2019-02-02,Waregem,Cercle Brugge,3 - 2
6569,23,2019-02-03,Club Brugge,Gent,1 - 1
6570,23,2019-02-03,St Truiden,Eupen,4 - 1
6571,23,2019-02-03,Standard,Anderlecht,2 - 1
6572,23,2019-02-08,Genk,Standard,2 - 0
6573,24,2019-02-09,Charleroi,Oostende,1 - 1
6574,24,2019-02-09,Eupen,Kortrijk,0 - 1
6575,24,2019-02-09,Lokeren,Antwerp,2 - 1
6576,24,2019-02-09,St Truiden,Waasland-Beveren,2 - 1
