,Round Number,Date,Home Team,Away Team,Result
4460,0,2010-07-30,Standard,Waregem,1 - 1
4461,0,2010-07-31,Anderlecht,Eupen,4 - 1
4462,0,2010-07-31,Kortrijk,Club Brugge,1 - 0
4463,0,2010-07-31,Mechelen,Lokeren,2 - 0
4464,0,2010-07-31,St Truiden,Lierse,1 - 0
4465,0,2010-07-31,Westerlo,Gent,0 - 1
4466,0,2010-08-01,Cercle Brugge,Charleroi,1 - 1
4467,0,2010-08-01,Genk,Germinal,2 - 1
4468,0,2010-08-06,Lierse,Standard,1 - 4
4469,1,2010-08-07,Charleroi,Anderlecht,0 - 0
4470,1,2010-08-07,Club Brugge,St Truiden,4 - 1
4471,1,2010-08-07,Eupen,Westerlo,0 - 1
4472,1,2010-08-07,Lokeren,Kortrijk,1 - 1
4473,1,2010-08-07,Waregem,Mechelen,1 - 2
4474,1,2010-08-08,Gent,Genk,0 - 4
4475,1,2010-08-08,Germinal,Cercle Brugge,0 - 0
4476,1,2010-08-14,Anderlecht,Germinal,4 - 0
4477,2,2010-08-14,Gent,Eupen,2 - 1
4478,2,2010-08-14,Kortrijk,St Truiden,2 - 0
4479,2,2010-08-14,Mechelen,Lierse,1 - 0
4480,2,2010-08-14,Standard,Lokeren,3 - 3
4481,2,2010-08-14,Westerlo,Waregem,1 - 1
4482,2,2010-08-15,Cercle Brugge,Club Brugge,3 - 1
4483,2,2010-08-15,Genk,Charleroi,5 - 0
4484,2,2010-08-20,St Truiden,Standard,1 - 0
4485,3,2010-08-21,Germinal,Westerlo,0 - 0
4486,3,2010-08-21,Lierse,Kortrijk,1 - 2
4487,3,2010-08-21,Lokeren,Anderlecht,0 - 3
4488,3,2010-08-21,Waregem,Cercle Brugge,4 - 0
4489,3,2010-08-22,Charleroi,Gent,1 - 3
4490,3,2010-08-22,Club Brugge,Mechelen,1 - 2
4491,3,2010-08-22,Eupen,Genk,1 - 4
4492,3,2010-08-28,Anderlecht,Waregem,0 - 0
4493,4,2010-08-28,Cercle Brugge,Lokeren,1 - 1
4494,4,2010-08-28,Charleroi,Eupen,2 - 0
4495,4,2010-08-28,Mechelen,St Truiden,0 - 0
4496,4,2010-08-28,Standard,Kortrijk,1 - 0
4497,4,2010-08-29,Genk,Lierse,4 - 1
4498,4,2010-08-29,Gent,Germinal,1 - 0
4499,4,2010-08-29,Westerlo,Club Brugge,1 - 2
4500,4,2010-09-10,St Truiden,Anderlecht,0 - 2
4501,5,2010-09-11,Germinal,Charleroi,1 - 0
4502,5,2010-09-11,Kortrijk,Mechelen,1 - 0
4503,5,2010-09-11,Lierse,Gent,2 - 2
4504,5,2010-09-11,Standard,Cercle Brugge,2 - 0
4505,5,2010-09-11,Waregem,Eupen,0 - 0
4506,5,2010-09-12,Club Brugge,Genk,2 - 2
4507,5,2010-09-12,Lokeren,Westerlo,3 - 1
4508,5,2010-09-17,Mechelen,Standard,1 - 0
4509,6,2010-09-18,Cercle Brugge,St Truiden,4 - 2
4510,6,2010-09-18,Eupen,Germinal,0 - 1
4511,6,2010-09-18,Genk,Lokeren,3 - 1
4512,6,2010-09-18,Westerlo,Lierse,2 - 0
4513,6,2010-09-19,Anderlecht,Kortrijk,3 - 0
4514,6,2010-09-19,Charleroi,Club Brugge,0 - 5
4515,6,2010-09-19,Gent,Waregem,5 - 3
4516,6,2010-09-21,St Truiden,Genk,0 - 2
4517,7,2010-09-22,Club Brugge,Eupen,4 - 0
4518,7,2010-09-22,Kortrijk,Westerlo,1 - 2
4519,7,2010-09-22,Lierse,Anderlecht,1 - 1
4520,7,2010-09-22,Lokeren,Gent,3 - 2
4521,7,2010-09-22,Mechelen,Cercle Brugge,2 - 2
4522,7,2010-09-22,Standard,Charleroi,2 - 1
4523,7,2010-09-22,Waregem,Germinal,4 - 3
4524,7,2010-09-25,Cercle Brugge,Kortrijk,2 - 1
4525,8,2010-09-25,Charleroi,Lierse,0 - 1
4526,8,2010-09-25,Eupen,Lokeren,0 - 1
4527,8,2010-09-25,Genk,Waregem,3 - 0
4528,8,2010-09-25,Gent,St Truiden,2 - 0
4529,8,2010-09-25,Westerlo,Standard,1 - 2
4530,8,2010-09-26,Anderlecht,Mechelen,5 - 0
4531,8,2010-09-26,Germinal,Club Brugge,2 - 1
4532,8,2010-10-01,Mechelen,Genk,2 - 2
4533,9,2010-10-02,Kortrijk,Eupen,3 - 1
4534,9,2010-10-02,Lierse,Cercle Brugge,0 - 1
4535,9,2010-10-02,Lokeren,Germinal,1 - 0
4536,9,2010-10-02,St Truiden,Westerlo,1 - 2
4537,9,2010-10-02,Waregem,Charleroi,1 - 1
4538,9,2010-10-03,Club Brugge,Gent,3 - 2
4539,9,2010-10-03,Standard,Anderlecht,5 - 1
4540,9,2010-10-15,Waregem,Club Brugge,2 - 3
4541,10,2010-10-16,Charleroi,Lokeren,1 - 2
4542,10,2010-10-16,Eupen,St Truiden,6 - 0
4543,10,2010-10-16,Gent,Kortrijk,2 - 0
4544,10,2010-10-16,Germinal,Lierse,1 - 1
4545,10,2010-10-16,Westerlo,Mechelen,1 - 1
4546,10,2010-10-17,Cercle Brugge,Anderlecht,1 - 0
4547,10,2010-10-17,Genk,Standard,4 - 2
4548,10,2010-10-22,Kortrijk,Genk,1 - 0
4549,11,2010-10-23,Cercle Brugge,Eupen,2 - 1
4550,11,2010-10-23,Lierse,Waregem,0 - 0
4551,11,2010-10-23,Mechelen,Germinal,5 - 1
4552,11,2010-10-23,St Truiden,Charleroi,3 - 2
4553,11,2010-10-24,Anderlecht,Westerlo,2 - 0
4554,11,2010-10-24,Lokeren,Club Brugge,1 - 0
4555,11,2010-10-24,Standard,Gent,2 - 1
4556,11,2010-10-29,Charleroi,Kortrijk,0 - 0
4557,12,2010-10-30,Eupen,Lierse,2 - 2
4558,12,2010-10-30,Gent,Mechelen,3 - 1
4559,12,2010-10-30,Germinal,St Truiden,0 - 0
4560,12,2010-10-30,Waregem,Lokeren,1 - 1
4561,12,2010-10-30,Westerlo,Cercle Brugge,2 - 1
4562,12,2010-10-31,Club Brugge,Standard,2 - 2
4563,12,2010-10-31,Genk,Anderlecht,1 - 2
4564,12,2010-11-05,Westerlo,Genk,1 - 1
4565,13,2010-11-06,Kortrijk,Germinal,4 - 0
4566,13,2010-11-06,Lierse,Lokeren,2 - 2
4567,13,2010-11-06,Mechelen,Charleroi,2 - 0
4568,13,2010-11-06,St Truiden,Waregem,0 - 3
4569,13,2010-11-06,Standard,Eupen,1 - 3
4570,13,2010-11-07,Anderlecht,Club Brugge,2 - 2
4571,13,2010-11-07,Cercle Brugge,Gent,0 - 1
4572,13,2010-11-13,Charleroi,Westerlo,0 - 1
4573,14,2010-11-13,Club Brugge,Lierse,2 - 0
4574,14,2010-11-13,Genk,Cercle Brugge,3 - 0
4575,14,2010-11-13,Germinal,Standard,0 - 1
4576,14,2010-11-13,Lokeren,St Truiden,3 - 0
4577,14,2010-11-14,Gent,Anderlecht,1 - 2
4578,14,2010-11-14,Waregem,Kortrijk,1 - 1
4579,14,2010-11-20,Charleroi,Genk,1 - 3
4580,15,2010-11-20,Eupen,Kortrijk,3 - 1
4581,15,2010-11-20,Gent,Westerlo,4 - 4
4582,15,2010-11-20,Germinal,Anderlecht,0 - 1
4583,15,2010-11-20,Lierse,St Truiden,1 - 2
4584,15,2010-11-20,Lokeren,Mechelen,3 - 1
4585,15,2010-11-21,Club Brugge,Cercle Brugge,0 - 1
4586,15,2010-11-21,Waregem,Standard,2 - 0
4587,15,2010-11-26,Genk,Gent,1 - 2
4588,16,2010-11-27,Anderlecht,Charleroi,4 - 1
4589,16,2010-11-27,Cercle Brugge,Germinal,1 - 1
4590,16,2010-11-27,Standard,Lierse,7 - 0
4591,16,2010-11-27,Westerlo,Eupen,1 - 1
4592,16,2010-11-28,Mechelen,Waregem,0 - 0
4593,16,2010-11-28,St Truiden,Club Brugge,2 - 1
4594,16,2010-12-03,Lokeren,Standard,2 - 1
4595,16,2010-12-04,Eupen,Gent,0 - 3
4596,17,2010-12-04,St Truiden,Kortrijk,1 - 0
4597,17,2010-12-05,Club Brugge,Westerlo,4 - 3
4598,17,2010-12-05,Germinal,Genk,0 - 1
4599,17,2010-12-05,Waregem,Anderlecht,1 - 2
4600,17,2010-12-10,Mechelen,Club Brugge,0 - 1
4601,17,2010-12-11,Cercle Brugge,Waregem,1 - 3
4602,17,2010-12-11,Genk,Eupen,5 - 1
4603,18,2010-12-11,Gent,Charleroi,2 - 1
4604,18,2010-12-11,Standard,St Truiden,1 - 0
4605,18,2010-12-11,Westerlo,Germinal,1 - 1
4606,18,2010-12-12,Anderlecht,Lokeren,0 - 0
4607,18,2010-12-12,Kortrijk,Lierse,3 - 1
4608,18,2010-12-17,Kortrijk,Standard,2 - 1
4609,19,2010-12-18,Eupen,Charleroi,1 - 0
4610,19,2010-12-18,Lierse,Genk,1 - 1
4611,19,2010-12-18,Waregem,Westerlo,2 - 0
4612,19,2010-12-19,Club Brugge,Anderlecht,0 - 2
4613,19,2010-12-26,Anderlecht,Lierse,6 - 0
4614,20,2010-12-26,Cercle Brugge,Standard,1 - 0
4615,20,2010-12-26,Gent,Club Brugge,0 - 2
4616,20,2010-12-29,Club Brugge,Charleroi,5 - 0
4617,21,2010-12-29,Germinal,Eupen,0 - 0
4618,21,2010-12-29,Kortrijk,Anderlecht,0 - 2
4619,21,2010-12-29,Lierse,Westerlo,2 - 1
4620,21,2010-12-30,Lokeren,Genk,2 - 2
4621,21,2010-12-30,Waregem,Gent,2 - 2
4622,21,2011-01-18,Eupen,Mechelen,0 - 1
4623,22,2011-01-18,Kortrijk,Lokeren,0 - 0
4624,22,2011-01-21,Eupen,Club Brugge,1 - 4
4625,23,2011-01-22,Cercle Brugge,Lierse,3 - 0
4626,23,2011-01-22,Charleroi,Mechelen,0 - 0
4627,23,2011-01-22,Genk,Kortrijk,3 - 2
4628,23,2011-01-22,Germinal,Waregem,3 - 0
4629,23,2011-01-22,Westerlo,St Truiden,3 - 0
4630,23,2011-01-23,Anderlecht,Standard,2 - 0
4631,23,2011-01-23,Gent,Lokeren,2 - 1
4632,23,2011-01-28,Waregem,Genk,0 - 1
4633,24,2011-01-29,Club Brugge,Germinal,1 - 0
4634,24,2011-01-29,Kortrijk,Cercle Brugge,2 - 1
4635,24,2011-01-29,Lierse,Charleroi,1 - 0
4636,24,2011-01-29,Lokeren,Eupen,0 - 2
4637,24,2011-01-29,Standard,Westerlo,2 - 1
4638,24,2011-01-30,Mechelen,Anderlecht,0 - 0
4639,24,2011-01-30,St Truiden,Gent,1 - 1
4640,24,2011-02-02,Charleroi,Germinal,2 - 0
4641,25,2011-02-02,Eupen,Waregem,0 - 2
4642,25,2011-02-02,Genk,St Truiden,1 - 1
4643,25,2011-02-02,Lokeren,Cercle Brugge,2 - 1
4644,25,2011-02-02,Mechelen,Kortrijk,1 - 0
4645,25,2011-02-04,Gent,Lierse,4 - 1
4646,25,2011-02-05,Anderlecht,St Truiden,2 - 0
4647,25,2011-02-05,Cercle Brugge,Mechelen,0 - 1
4648,26,2011-02-05,Charleroi,Waregem,2 - 0
4649,26,2011-02-05,Westerlo,Kortrijk,2 - 1
4650,26,2011-02-06,Eupen,Standard,0 - 1
4651,26,2011-02-06,Genk,Club Brugge,1 - 0
4652,26,2011-02-06,Germinal,Lokeren,1 - 1
4653,26,2011-02-12,Anderlecht,Cercle Brugge,1 - 0
4654,26,2011-02-12,Club Brugge,Waregem,2 - 0
4655,27,2011-02-12,Lierse,Germinal,2 - 2
4656,27,2011-02-12,Lokeren,Charleroi,1 - 1
4657,27,2011-02-12,Mechelen,Westerlo,3 - 1
4658,27,2011-02-12,St Truiden,Eupen,1 - 1
4659,27,2011-02-13,Kortrijk,Gent,0 - 1
4660,27,2011-02-13,Standard,Genk,0 - 2
4661,27,2011-02-15,Lierse,Mechelen,2 - 1
4662,28,2011-02-16,Germinal,Gent,2 - 2
4663,28,2011-02-16,Westerlo,Lokeren,1 - 2
4664,28,2011-02-19,Charleroi,St Truiden,1 - 0
4665,28,2011-02-19,Club Brugge,Lokeren,2 - 1
4666,28,2011-02-19,Eupen,Cercle Brugge,0 - 0
4667,28,2011-02-19,Genk,Mechelen,1 - 0
4668,28,2011-02-19,Germinal,Kortrijk,3 - 1
4669,29,2011-02-19,Waregem,Lierse,1 - 1
4670,29,2011-02-20,Gent,Standard,4 - 1
4671,29,2011-02-20,Westerlo,Anderlecht,2 - 0
4672,29,2011-02-23,St Truiden,Mechelen,0 - 1
4673,29,2011-02-26,Standard,Mechelen,3 - 0
4674,30,2011-02-27,St Truiden,Cercle Brugge,0 - 3
4675,30,2011-03-04,Anderlecht,Genk,1 - 1
4676,30,2011-03-05,Cercle Brugge,Westerlo,0 - 1
4677,31,2011-03-05,Kortrijk,Charleroi,3 - 0
4678,31,2011-03-05,Lokeren,Waregem,2 - 1
4679,31,2011-03-05,Mechelen,Gent,1 - 1
4680,31,2011-03-05,St Truiden,Germinal,1 - 0
4681,31,2011-03-06,Lierse,Eupen,1 - 1
4682,31,2011-03-06,Standard,Club Brugge,2 - 2
4683,31,2011-03-12,Charleroi,Standard,0 - 2
4684,32,2011-03-12,Club Brugge,Kortrijk,4 - 1
4685,32,2011-03-12,Eupen,Anderlecht,1 - 1
4686,32,2011-03-12,Genk,Westerlo,0 - 2
