,Round Number,Date,Home Team,Away Team,Result
0,0,1995-08-04,Aalst,Anderlecht,3 - 1
1,0,1995-08-05,Cercle Brugge,Antwerp,3 - 2
2,0,1995-08-05,Charleroi,Mechelen,4 - 2
3,0,1995-08-05,Lierse,Harelbeke,0 - 1
4,0,1995-08-05,Molenbeek,Beveren,1 - 0
5,0,1995-08-05,St Truiden,Seraing,4 - 1
6,0,1995-08-05,Standard,Lommel,1 - 0
7,0,1995-08-05,Waregem,Gent,2 - 2
8,0,1995-08-06,Germinal,Club Brugge,1 - 2
9,0,1995-08-11,Club Brugge,St Truiden,2 - 0
10,1,1995-08-12,Anderlecht,Charleroi,0 - 2
11,1,1995-08-12,Antwerp,Lierse,3 - 1
12,1,1995-08-12,Beveren,Aalst,0 - 2
13,1,1995-08-12,Gent,Standard,2 - 4
14,1,1995-08-12,Lommel,Cercle Brugge,0 - 1
15,1,1995-08-12,Mechelen,Germinal,1 - 1
16,1,1995-08-12,Seraing,Waregem,0 - 2
17,1,1995-08-13,Harelbeke,Molenbeek,4 - 2
18,1,1995-08-16,Aalst,Harelbeke,2 - 0
19,2,1995-08-16,Cercle Brugge,Gent,0 - 0
20,2,1995-08-16,Charleroi,Beveren,3 - 1
21,2,1995-08-16,Lierse,Lommel,3 - 1
22,2,1995-08-16,Molenbeek,Antwerp,0 - 0
23,2,1995-08-16,Seraing,Club Brugge,1 - 1
24,2,1995-08-16,St Truiden,Mechelen,2 - 2
25,2,1995-08-16,Waregem,Standard,0 - 4
26,2,1995-08-20,Anderlecht,St Truiden,4 - 0
27,2,1995-08-20,Antwerp,Aalst,0 - 1
28,3,1995-08-20,Beveren,Germinal,3 - 2
29,3,1995-08-20,Gent,Lierse,0 - 2
30,3,1995-08-20,Lommel,Molenbeek,0 - 1
31,3,1995-08-20,Mechelen,Seraing,1 - 4
32,3,1995-08-20,Standard,Cercle Brugge,4 - 0
33,3,1995-08-21,Club Brugge,Waregem,3 - 1
34,3,1995-08-21,Harelbeke,Charleroi,4 - 0
35,3,1995-08-27,Aalst,Lommel,4 - 1
36,4,1995-08-27,Charleroi,Antwerp,2 - 0
37,4,1995-08-27,Club Brugge,Mechelen,6 - 0
38,4,1995-08-27,Germinal,Harelbeke,1 - 1
39,4,1995-08-27,Lierse,Standard,0 - 0
40,4,1995-08-27,Molenbeek,Gent,1 - 0
41,4,1995-08-27,Seraing,Anderlecht,2 - 1
42,4,1995-08-27,St Truiden,Beveren,0 - 2
43,4,1995-08-27,Waregem,Cercle Brugge,1 - 1
44,4,1995-08-29,Anderlecht,Club Brugge,2 - 1
45,5,1995-08-29,Beveren,Seraing,1 - 0
46,5,1995-08-29,Cercle Brugge,Lierse,2 - 3
47,5,1995-08-29,Gent,Aalst,3 - 1
48,5,1995-08-29,Harelbeke,St Truiden,3 - 0
49,5,1995-08-29,Lommel,Charleroi,1 - 1
50,5,1995-08-29,Mechelen,Waregem,3 - 0
51,5,1995-08-29,Standard,Molenbeek,1 - 1
52,5,1995-09-10,Aalst,Standard,1 - 1
53,6,1995-09-10,Charleroi,Gent,3 - 3
54,6,1995-09-10,Club Brugge,Beveren,3 - 1
55,6,1995-09-10,Germinal,Lommel,1 - 2
56,6,1995-09-10,Mechelen,Anderlecht,1 - 3
57,6,1995-09-10,Molenbeek,Cercle Brugge,2 - 2
58,6,1995-09-10,Seraing,Harelbeke,0 - 1
