,Round Number,Date,Home Team,Away Team,Result
1530,0,2000-08-12,Beveren,Charleroi,1 - 2
1531,0,2000-08-12,Mechelen,Genk,0 - 0
1532,0,2000-08-12,Louvieroise,Lokeren,0 - 0
1533,0,2000-08-12,Mouscron,Germinal,3 - 0
1534,0,2000-08-12,Westerlo,Antwerp,2 - 1
1535,0,2000-08-13,Aalst,Lierse,1 - 3
1536,0,2000-08-13,Club Brugge,Gent,6 - 2
1537,0,2000-08-13,Harelbeke,Standard,3 - 4
1538,0,2000-08-13,St Truiden,Anderlecht,0 - 0
1539,0,2000-08-19,Gent,Mechelen,2 - 1
1540,1,2000-08-19,Anderlecht,Westerlo,3 - 2
1541,1,2000-08-19,Antwerp,Beveren,0 - 1
1542,1,2000-08-19,Charleroi,Harelbeke,5 - 0
1543,1,2000-08-19,Genk,Aalst,3 - 1
1544,1,2000-08-19,Lokeren,Germinal,2 - 0
1545,1,2000-08-19,St Truiden,Lierse,0 - 1
1546,1,2000-08-19,Standard,Louvieroise,3 - 0
1547,1,2000-08-20,Mouscron,Club Brugge,1 - 2
1548,1,2000-08-25,Germinal,Standard,1 - 0
1549,2,2000-08-26,Anderlecht,Beveren,4 - 0
1550,2,2000-08-26,Mechelen,Mouscron,1 - 5
1551,2,2000-08-26,St Truiden,Genk,2 - 2
1552,2,2000-08-27,Aalst,Gent,1 - 4
1553,2,2000-08-27,Charleroi,Antwerp,1 - 0
1554,2,2000-08-27,Club Brugge,Lokeren,3 - 1
1555,2,2000-08-27,Harelbeke,Louvieroise,2 - 2
1556,2,2000-08-27,Westerlo,Lierse,1 - 0
1557,2,2000-09-05,Anderlecht,Charleroi,7 - 2
1558,3,2000-09-06,Gent,St Truiden,2 - 1
1559,3,2000-09-06,Antwerp,Harelbeke,2 - 0
1560,3,2000-09-06,Genk,Westerlo,1 - 2
1561,3,2000-09-06,Louvieroise,Germinal,0 - 5
1562,3,2000-09-06,Lierse,Beveren,3 - 0
1563,3,2000-09-06,Lokeren,Mechelen,3 - 2
1564,3,2000-09-06,Mouscron,Aalst,2 - 0
1565,3,2000-09-06,Standard,Club Brugge,0 - 4
1566,3,2000-09-09,Antwerp,Anderlecht,0 - 3
1567,4,2000-09-09,Beveren,Genk,2 - 0
1568,4,2000-09-09,Charleroi,Lierse,2 - 0
1569,4,2000-09-09,Mechelen,Standard,0 - 4
1570,4,2000-09-09,St Truiden,Mouscron,1 - 4
1571,4,2000-09-09,Westerlo,Gent,0 - 0
1572,4,2000-09-10,Aalst,Lokeren,2 - 2
1573,4,2000-09-10,Club Brugge,Louvieroise,3 - 0
1574,4,2000-09-10,Harelbeke,Germinal,3 - 0
1575,4,2000-09-16,Gent,Beveren,5 - 0
1576,5,2000-09-16,Anderlecht,Harelbeke,4 - 3
1577,5,2000-09-16,Louvieroise,Mechelen,2 - 2
1578,5,2000-09-16,Lierse,Antwerp,4 - 1
1579,5,2000-09-16,Lokeren,St Truiden,2 - 1
1580,5,2000-09-16,Mouscron,Westerlo,3 - 5
1581,5,2000-09-16,Standard,Aalst,7 - 0
1582,5,2000-09-17,Germinal,Club Brugge,2 - 3
1583,5,2000-09-17,Genk,Charleroi,2 - 1
1584,5,2000-09-22,Anderlecht,Lierse,5 - 2
1585,6,2000-09-23,Beveren,Mouscron,0 - 0
1586,6,2000-09-23,Charleroi,Gent,4 - 3
1587,6,2000-09-23,Mechelen,Germinal,2 - 3
1588,6,2000-09-23,St Truiden,Standard,1 - 1
1589,6,2000-09-23,Westerlo,Lokeren,1 - 1
1590,6,2000-09-24,Aalst,Louvieroise,1 - 0
1591,6,2000-09-24,Harelbeke,Club Brugge,0 - 6
1592,6,2000-09-29,Mouscron,Charleroi,3 - 0
1593,7,2000-09-30,Germinal,Aalst,2 - 0
1594,7,2000-09-30,Louvieroise,St Truiden,1 - 0
1595,7,2000-09-30,Lierse,Harelbeke,4 - 1
1596,7,2000-09-30,Lokeren,Beveren,1 - 1
1597,7,2000-09-30,Standard,Westerlo,5 - 3
1598,7,2000-10-01,Gent,Antwerp,4 - 2
1599,7,2000-10-01,Club Brugge,Mechelen,5 - 2
1600,7,2000-10-01,Genk,Anderlecht,1 - 1
1601,7,2000-10-13,Lierse,Genk,1 - 1
1602,8,2000-10-14,Anderlecht,Gent,2 - 1
1603,8,2000-10-14,Antwerp,Mouscron,1 - 0
1604,8,2000-10-14,Beveren,Standard,0 - 3
1605,8,2000-10-14,Charleroi,Lokeren,1 - 0
1606,8,2000-10-14,St Truiden,Germinal,3 - 2
1607,8,2000-10-15,Aalst,Club Brugge,0 - 2
1608,8,2000-10-15,Harelbeke,Mechelen,1 - 0
1609,8,2000-10-15,Westerlo,Louvieroise,2 - 1
1610,8,2000-10-20,Standard,Charleroi,4 - 0
1611,9,2000-10-21,Gent,Lierse,2 - 3
1612,9,2000-10-21,Germinal,Westerlo,3 - 1
1613,9,2000-10-21,Genk,Harelbeke,4 - 0
1614,9,2000-10-21,Louvieroise,Beveren,2 - 3
1615,9,2000-10-21,Lokeren,Antwerp,0 - 1
1616,9,2000-10-21,Mouscron,Anderlecht,1 - 2
1617,9,2000-10-22,Club Brugge,St Truiden,5 - 0
1618,9,2000-10-22,Mechelen,Aalst,4 - 1
1619,9,2000-10-27,Lierse,Mouscron,1 - 4
1620,10,2000-10-28,Anderlecht,Lokeren,8 - 0
1621,10,2000-10-28,Beveren,Germinal,2 - 1
1622,10,2000-10-28,Charleroi,Louvieroise,2 - 1
1623,10,2000-10-28,Genk,Gent,1 - 1
1624,10,2000-10-28,St Truiden,Mechelen,1 - 0
1625,10,2000-10-29,Antwerp,Standard,1 - 2
1626,10,2000-10-29,Harelbeke,Aalst,2 - 4
1627,10,2000-10-29,Westerlo,Club Brugge,0 - 2
1628,10,2000-11-01,Antwerp,Genk,1 - 0
1629,11,2000-11-11,Gent,Harelbeke,2 - 1
1630,11,2000-11-11,Germinal,Charleroi,0 - 2
1631,11,2000-11-11,Mechelen,Westerlo,0 - 1
1632,11,2000-11-11,Lokeren,Lierse,2 - 0
1633,11,2000-11-12,Aalst,St Truiden,4 - 1
1634,11,2000-11-12,Club Brugge,Beveren,6 - 0
1635,11,2000-11-12,Louvieroise,Antwerp,2 - 2
1636,11,2000-11-12,Mouscron,Genk,2 - 0
1637,11,2000-11-12,Standard,Anderlecht,1 - 1
1638,11,2000-11-17,Charleroi,Club Brugge,0 - 4
1639,12,2000-11-18,Gent,Mouscron,1 - 0
1640,12,2000-11-18,Anderlecht,Louvieroise,2 - 0
1641,12,2000-11-18,Beveren,Mechelen,1 - 1
1642,12,2000-11-18,Genk,Lokeren,0 - 0
1643,12,2000-11-18,Lierse,Standard,1 - 1
1644,12,2000-11-18,Westerlo,Aalst,1 - 1
1645,12,2000-11-19,Antwerp,Germinal,1 - 2
1646,12,2000-11-19,Harelbeke,St Truiden,0 - 4
1647,12,2000-11-24,Standard,Genk,2 - 1
1648,13,2000-11-25,Germinal,Anderlecht,0 - 1
1649,13,2000-11-25,Mechelen,Charleroi,4 - 3
1650,13,2000-11-25,Louvieroise,Lierse,0 - 2
1651,13,2000-11-25,Lokeren,Gent,1 - 1
1652,13,2000-11-25,Mouscron,Harelbeke,4 - 3
1653,13,2000-11-25,St Truiden,Westerlo,1 - 2
1654,13,2000-11-26,Aalst,Beveren,1 - 1
1655,13,2000-11-26,Club Brugge,Antwerp,2 - 0
1656,13,2000-12-01,Anderlecht,Club Brugge,2 - 0
1657,14,2000-12-02,Gent,Standard,2 - 1
1658,14,2000-12-02,Antwerp,Mechelen,3 - 1
1659,14,2000-12-02,Charleroi,Aalst,0 - 0
1660,14,2000-12-02,Genk,Louvieroise,1 - 0
1661,14,2000-12-02,Lierse,Germinal,1 - 1
1662,14,2000-12-02,Mouscron,Lokeren,2 - 1
1663,14,2000-12-03,Beveren,St Truiden,0 - 0
1664,14,2000-12-03,Harelbeke,Westerlo,0 - 4
1665,14,2000-12-08,Standard,Mouscron,3 - 3
1666,15,2000-12-09,Germinal,Genk,5 - 1
1667,15,2000-12-09,Mechelen,Anderlecht,0 - 2
1668,15,2000-12-09,Louvieroise,Gent,1 - 1
1669,15,2000-12-09,St Truiden,Charleroi,1 - 3
1670,15,2000-12-09,Westerlo,Beveren,1 - 2
1671,15,2000-12-10,Aalst,Antwerp,0 - 4
1672,15,2000-12-10,Club Brugge,Lierse,1 - 0
1673,15,2000-12-10,Harelbeke,Lokeren,1 - 6
1674,15,2000-12-15,Charleroi,Westerlo,2 - 2
1675,16,2000-12-16,Gent,Germinal,3 - 1
1676,16,2000-12-16,Anderlecht,Aalst,3 - 0
1677,16,2000-12-16,Antwerp,St Truiden,2 - 0
1678,16,2000-12-16,Beveren,Harelbeke,2 - 1
1679,16,2000-12-16,Lierse,Mechelen,1 - 1
1680,16,2000-12-16,Lokeren,Standard,2 - 1
1681,16,2000-12-16,Mouscron,Louvieroise,0 - 0
1682,16,2000-12-17,Genk,Club Brugge,0 - 1
1683,16,2000-12-20,Anderlecht,St Truiden,3 - 2
1684,17,2000-12-20,Antwerp,Westerlo,1 - 3
1685,17,2000-12-20,Charleroi,Beveren,5 - 0
1686,17,2000-12-20,Germinal,Mouscron,4 - 1
1687,17,2000-12-20,Genk,Mechelen,3 - 1
1688,17,2000-12-20,Lierse,Aalst,2 - 0
1689,17,2000-12-20,Lokeren,Louvieroise,3 - 1
1690,17,2000-12-20,Standard,Harelbeke,3 - 0
1691,17,2001-01-19,Club Brugge,Mouscron,2 - 2
1692,17,2001-01-20,Beveren,Antwerp,2 - 1
1693,18,2001-01-20,Germinal,Lokeren,2 - 0
1694,18,2001-01-20,Mechelen,Gent,3 - 3
1695,18,2001-01-20,Louvieroise,Standard,0 - 4
1696,18,2001-01-20,Lierse,St Truiden,2 - 1
1697,18,2001-01-21,Aalst,Genk,4 - 2
1698,18,2001-01-21,Harelbeke,Charleroi,1 - 0
1699,18,2001-01-27,Gent,Aalst,1 - 0
1700,19,2001-01-27,Antwerp,Charleroi,1 - 1
1701,19,2001-01-27,Beveren,Anderlecht,1 - 3
1702,19,2001-01-27,Genk,St Truiden,3 - 0
1703,19,2001-01-27,Lierse,Westerlo,1 - 2
1704,19,2001-01-27,Lokeren,Club Brugge,2 - 2
1705,19,2001-01-28,Louvieroise,Harelbeke,0 - 2
1706,19,2001-01-28,Mouscron,Mechelen,4 - 2
1707,19,2001-01-28,Standard,Germinal,1 - 1
1708,19,2001-02-02,Charleroi,Anderlecht,0 - 4
1709,20,2001-02-03,Beveren,Lierse,2 - 1
1710,20,2001-02-03,Germinal,Louvieroise,3 - 1
1711,20,2001-02-03,Mechelen,Lokeren,0 - 3
1712,20,2001-02-03,St Truiden,Gent,0 - 1
1713,20,2001-02-03,Westerlo,Genk,5 - 0
1714,20,2001-02-04,Aalst,Mouscron,1 - 0
1715,20,2001-02-04,Club Brugge,Standard,1 - 1
1716,20,2001-02-04,Harelbeke,Antwerp,2 - 0
1717,20,2001-02-09,Anderlecht,Antwerp,2 - 0
1718,21,2001-02-09,Louvieroise,Club Brugge,1 - 1
1719,21,2001-02-10,Gent,Westerlo,3 - 1
1720,21,2001-02-10,Germinal,Harelbeke,2 - 1
1721,21,2001-02-10,Genk,Beveren,1 - 0
1722,21,2001-02-10,Lierse,Charleroi,2 - 0
1723,21,2001-02-10,Lokeren,Aalst,2 - 0
1724,21,2001-02-10,Mouscron,St Truiden,1 - 0
1725,21,2001-02-11,Standard,Mechelen,2 - 0
1726,21,2001-02-16,Westerlo,Mouscron,1 - 0
1727,22,2001-02-17,Antwerp,Lierse,0 - 0
1728,22,2001-02-17,Beveren,Gent,1 - 1
1729,22,2001-02-17,Charleroi,Genk,2 - 1
1730,22,2001-02-17,Mechelen,Louvieroise,0 - 0
1731,22,2001-02-17,St Truiden,Lokeren,2 - 0
1732,22,2001-02-18,Aalst,Standard,1 - 1
1733,22,2001-02-18,Club Brugge,Germinal,2 - 2
1734,22,2001-02-18,Harelbeke,Anderlecht,1 - 4
1735,22,2001-02-24,Gent,Club Brugge,0 - 2
1736,23,2001-02-24,Westerlo,Anderlecht,2 - 2
1737,23,2001-03-03,Gent,Charleroi,1 - 1
1738,24,2001-03-03,Germinal,Mechelen,4 - 1
1739,24,2001-03-03,Genk,Antwerp,1 - 1
1740,24,2001-03-03,Louvieroise,Aalst,3 - 0
1741,24,2001-03-03,Lierse,Anderlecht,0 - 0
1742,24,2001-03-03,Mouscron,Beveren,0 - 0
1743,24,2001-03-03,Standard,St Truiden,1 - 1
1744,24,2001-03-04,Club Brugge,Harelbeke,0 - 0
1745,24,2001-03-04,Lokeren,Westerlo,2 - 0
1746,24,2001-03-09,Westerlo,Standard,2 - 2
1747,25,2001-03-10,Anderlecht,Genk,1 - 0
1748,25,2001-03-10,Beveren,Lokeren,0 - 2
1749,25,2001-03-10,Charleroi,Mouscron,1 - 3
1750,25,2001-03-10,Mechelen,Club Brugge,1 - 1
1751,25,2001-03-11,Aalst,Germinal,2 - 0
1752,25,2001-03-11,Antwerp,Gent,1 - 0
1753,25,2001-03-11,Harelbeke,Lierse,1 - 0
1754,25,2001-03-11,St Truiden,Louvieroise,1 - 1
1755,25,2001-03-17,Gent,Anderlecht,2 - 1
1756,26,2001-03-17,Germinal,St Truiden,1 - 0
1757,26,2001-03-17,Genk,Lierse,2 - 0
1758,26,2001-03-17,Louvieroise,Westerlo,3 - 1
1759,26,2001-03-17,Lokeren,Charleroi,1 - 0
1760,26,2001-03-17,Mouscron,Antwerp,3 - 2
1761,26,2001-03-17,Standard,Beveren,4 - 2
1762,26,2001-03-18,Club Brugge,Aalst,1 - 1
1763,26,2001-03-18,Mechelen,Harelbeke,2 - 0
1764,26,2001-03-30,Anderlecht,Mouscron,3 - 3
1765,27,2001-03-31,Antwerp,Lokeren,2 - 1
1766,27,2001-03-31,Lierse,Gent,2 - 0
1767,27,2001-03-31,St Truiden,Club Brugge,1 - 2
1768,27,2001-03-31,Westerlo,Germinal,1 - 2
1769,27,2001-04-01,Aalst,Mechelen,1 - 3
1770,27,2001-04-01,Beveren,Louvieroise,0 - 1
1771,27,2001-04-01,Charleroi,Standard,2 - 3
1772,27,2001-04-01,Harelbeke,Genk,1 - 2
1773,27,2001-04-06,Louvieroise,Charleroi,1 - 1
1774,28,2001-04-07,Gent,Genk,2 - 1
1775,28,2001-04-07,Aalst,Harelbeke,0 - 0
