,Round Number,Date,Home Team,Away Team,Result
918,0,1998-08-21,Oostende,Standard,2 - 1
919,0,1998-08-21,St Truiden,Mouscron,0 - 2
920,0,1998-08-22,Aalst,Club Brugge,0 - 2
921,0,1998-08-22,Anderlecht,Charleroi,1 - 1
922,0,1998-08-22,Germinal,Westerlo,0 - 3
923,0,1998-08-22,Lierse,Gent,1 - 2
924,0,1998-08-22,Lokeren,Genk,2 - 0
925,0,1998-08-22,Lommel,Beveren,2 - 1
926,0,1998-08-23,Harelbeke,Kortrijk,1 - 0
927,0,1998-08-29,Beveren,Anderlecht,2 - 1
928,1,1998-08-29,Club Brugge,Germinal,2 - 1
929,1,1998-08-29,Gent,Oostende,1 - 1
930,1,1998-08-29,Mouscron,Lommel,2 - 0
931,1,1998-08-29,Standard,Aalst,3 - 0
932,1,1998-08-29,Westerlo,St Truiden,1 - 4
933,1,1998-08-30,Charleroi,Harelbeke,2 - 1
934,1,1998-08-30,Genk,Lierse,3 - 1
935,1,1998-08-30,Kortrijk,Lokeren,0 - 6
936,1,1998-09-01,Anderlecht,Mouscron,1 - 1
937,2,1998-09-02,Aalst,Germinal,5 - 0
938,2,1998-09-02,Harelbeke,Beveren,1 - 1
939,2,1998-09-02,Lierse,Kortrijk,5 - 1
940,2,1998-09-02,Lokeren,Charleroi,3 - 1
941,2,1998-09-02,Lommel,Westerlo,0 - 1
942,2,1998-09-02,St Truiden,Club Brugge,1 - 1
943,2,1998-09-02,Standard,Gent,2 - 0
944,2,1998-09-05,Beveren,Lokeren,1 - 2
945,3,1998-09-05,Gent,Aalst,2 - 2
946,3,1998-09-05,Germinal,St Truiden,1 - 0
947,3,1998-09-05,Mouscron,Harelbeke,2 - 2
948,3,1998-09-05,Westerlo,Anderlecht,6 - 0
949,3,1998-09-06,Genk,Standard,2 - 1
950,3,1998-09-06,Kortrijk,Oostende,2 - 0
951,3,1998-09-09,Aalst,St Truiden,1 - 3
952,4,1998-09-09,Anderlecht,Club Brugge,2 - 3
953,4,1998-09-09,Gent,Genk,0 - 1
954,4,1998-09-09,Harelbeke,Westerlo,1 - 2
955,4,1998-09-09,Lierse,Beveren,3 - 0
956,4,1998-09-09,Lokeren,Mouscron,0 - 0
957,4,1998-09-09,Lommel,Germinal,1 - 2
958,4,1998-09-09,Oostende,Charleroi,0 - 0
959,4,1998-09-09,Standard,Kortrijk,2 - 1
960,4,1998-09-12,Beveren,Oostende,5 - 0
961,5,1998-09-12,Genk,Aalst,2 - 0
962,5,1998-09-12,Germinal,Anderlecht,0 - 3
963,5,1998-09-12,Mouscron,Lierse,0 - 0
964,5,1998-09-12,St Truiden,Lommel,2 - 1
