,Round Number,Date,Home Team,Away Team,Result
5660,0,2015-07-24,St Truiden,Club Brugge,2 - 1
5661,0,2015-07-25,Genk,Oud-Heverlee Leuven,3 - 1
5662,0,2015-07-25,Kortrijk,Standard,2 - 1
5663,0,2015-07-25,Oostende,Mechelen,3 - 1
5664,0,2015-07-25,Waregem,Lokeren,3 - 1
5665,0,2015-07-26,Anderlecht,Waasland-Beveren,3 - 2
5666,0,2015-07-26,Charleroi,Mouscron-Peruwelz,2 - 1
5667,0,2015-07-26,Westerlo,Gent,1 - 1
5668,0,2015-07-31,Gent,Genk,1 - 0
5669,1,2015-08-01,Club Brugge,Mechelen,3 - 0
5670,1,2015-08-01,Mouscron-Peruwelz,St Truiden,0 - 2
5671,1,2015-08-01,Oostende,Westerlo,2 - 1
5672,1,2015-08-01,Waasland-Beveren,Kortrijk,2 - 1
5673,1,2015-08-02,Lokeren,Charleroi,2 - 2
5674,1,2015-08-02,Oud-Heverlee Leuven,Anderlecht,0 - 2
5675,1,2015-08-02,Standard,Waregem,2 - 1
5676,1,2015-08-07,Waregem,Genk,0 - 0
5677,2,2015-08-08,Kortrijk,Lokeren,0 - 0
5678,2,2015-08-08,Mechelen,Mouscron-Peruwelz,3 - 1
5679,2,2015-08-08,St Truiden,Oostende,1 - 1
5680,2,2015-08-08,Westerlo,Oud-Heverlee Leuven,3 - 2
5681,2,2015-08-09,Anderlecht,Gent,1 - 1
5682,2,2015-08-09,Charleroi,Club Brugge,0 - 0
5683,2,2015-08-09,Standard,Waasland-Beveren,1 - 0
5684,2,2015-08-14,Club Brugge,Kortrijk,2 - 1
5685,3,2015-08-15,Genk,Westerlo,2 - 1
5686,3,2015-08-15,Lokeren,Mechelen,2 - 0
5687,3,2015-08-15,Mouscron-Peruwelz,Standard,1 - 1
5688,3,2015-08-15,Waasland-Beveren,Waregem,2 - 1
5689,3,2015-08-16,Gent,St Truiden,1 - 0
5690,3,2015-08-16,Oostende,Anderlecht,3 - 1
