,Round Number,Date,Home Team,Away Team,Result
6140,0,2017-07-28,Antwerp,Anderlecht,0 - 0
6141,0,2017-07-29,Charleroi,Kortrijk,1 - 0
6142,0,2017-07-29,Eupen,Waregem,0 - 5
6143,0,2017-07-29,Genk,Waasland-Beveren,3 - 3
6144,0,2017-07-29,Lokeren,Club Brugge,0 - 4
6145,0,2017-07-30,Mechelen,Standard,1 - 1
6146,0,2017-07-30,Oostende,Mouscron,0 - 1
6147,0,2017-07-30,St Truiden,Gent,3 - 2
6148,0,2017-08-04,Standard,Genk,2 - 1
6149,1,2017-08-05,Kortrijk,Lokeren,1 - 0
6150,1,2017-08-05,Mouscron,Charleroi,2 - 5
6151,1,2017-08-05,Waasland-Beveren,Mechelen,2 - 2
6152,1,2017-08-05,Waregem,St Truiden,2 - 0
6153,1,2017-08-06,Anderlecht,Oostende,1 - 0
6154,1,2017-08-06,Club Brugge,Eupen,3 - 1
6155,1,2017-08-06,Gent,Antwerp,0 - 1
6156,1,2017-08-11,Waregem,Club Brugge,1 - 2
6157,2,2017-08-12,Eupen,Kortrijk,1 - 2
6158,2,2017-08-12,Lokeren,Mouscron,0 - 2
6159,2,2017-08-12,Mechelen,Gent,1 - 1
6160,2,2017-08-12,Oostende,Waasland-Beveren,0 - 3
6161,2,2017-08-13,Antwerp,Genk,3 - 5
6162,2,2017-08-13,Charleroi,Anderlecht,2 - 0
6163,2,2017-08-13,St Truiden,Standard,1 - 0
6164,2,2017-08-18,Standard,Waregem,0 - 4
6165,3,2017-08-19,Eupen,Oostende,2 - 1
6166,3,2017-08-19,Genk,Charleroi,0 - 1
6167,3,2017-08-19,Mechelen,Antwerp,1 - 2
6168,3,2017-08-19,Waasland-Beveren,Lokeren,2 - 3
6169,3,2017-08-20,Anderlecht,St Truiden,2 - 3
6170,3,2017-08-20,Kortrijk,Club Brugge,1 - 2
6171,3,2017-08-20,Mouscron,Gent,3 - 2
6172,3,2017-08-25,Kortrijk,Mouscron,1 - 1
6173,4,2017-08-26,Charleroi,Waregem,3 - 2
6174,4,2017-08-26,Genk,Mechelen,1 - 0
6175,4,2017-08-26,Lokeren,Eupen,3 - 0
6176,4,2017-08-26,St Truiden,Waasland-Beveren,1 - 0
6177,4,2017-08-27,Club Brugge,Standard,4 - 0
6178,4,2017-08-27,Gent,Anderlecht,0 - 0
6179,4,2017-08-27,Oostende,Antwerp,3 - 4
6180,4,2017-09-08,Anderlecht,Lokeren,3 - 2
6181,5,2017-09-09,Antwerp,St Truiden,1 - 1
6182,5,2017-09-09,Mouscron,Club Brugge,2 - 1
6183,5,2017-09-09,Waasland-Beveren,Eupen,5 - 1
6184,5,2017-09-09,Waregem,Kortrijk,2 - 2
6185,5,2017-09-10,Gent,Genk,1 - 1
6186,5,2017-09-10,Mechelen,Oostende,1 - 1
6187,5,2017-09-10,Standard,Charleroi,0 - 0
6188,5,2017-09-15,Club Brugge,Mechelen,2 - 0
6189,6,2017-09-16,Charleroi,Waasland-Beveren,2 - 2
6190,6,2017-09-16,Kortrijk,Anderlecht,2 - 2
6191,6,2017-09-16,Lokeren,Antwerp,1 - 1
6192,6,2017-09-16,St Truiden,Genk,2 - 1
6193,6,2017-09-17,Eupen,Standard,1 - 1
6194,6,2017-09-17,Oostende,Gent,0 - 2
6195,6,2017-09-17,Waregem,Mouscron,2 - 1
6196,6,2017-09-22,Antwerp,Kortrijk,3 - 0
6197,7,2017-09-23,Genk,Oostende,1 - 1
6198,7,2017-09-23,Mechelen,St Truiden,2 - 0
6199,7,2017-09-23,Mouscron,Eupen,3 - 2
6200,7,2017-09-23,Waasland-Beveren,Anderlecht,1 - 2
6201,7,2017-09-24,Charleroi,Club Brugge,1 - 2
6202,7,2017-09-24,Gent,Waregem,0 - 1
6203,7,2017-09-24,Standard,Lokeren,2 - 1
6204,7,2017-09-29,St Truiden,Charleroi,0 - 1
6205,8,2017-09-30,Eupen,Genk,3 - 3
6206,8,2017-09-30,Kortrijk,Oostende,1 - 2
6207,8,2017-09-30,Mouscron,Mechelen,2 - 2
6208,8,2017-09-30,Waasland-Beveren,Antwerp,3 - 0
6209,8,2017-10-01,Anderlecht,Standard,1 - 0
6210,8,2017-10-01,Club Brugge,Gent,2 - 1
6211,8,2017-10-01,Waregem,Lokeren,1 - 3
6212,8,2017-10-13,Mechelen,Anderlecht,3 - 4
6213,9,2017-10-14,Charleroi,Eupen,2 - 2
6214,9,2017-10-14,Genk,Mouscron,1 - 1
6215,9,2017-10-14,Gent,Waasland-Beveren,2 - 0
6216,9,2017-10-14,Lokeren,St Truiden,1 - 1
6217,9,2017-10-15,Antwerp,Waregem,3 - 0
6218,9,2017-10-15,Oostende,Club Brugge,2 - 3
6219,9,2017-10-15,Standard,Kortrijk,3 - 1
6220,9,2017-10-20,Mouscron,Standard,1 - 3
6221,10,2017-10-21,Eupen,Mechelen,4 - 1
6222,10,2017-10-21,Kortrijk,Gent,1 - 1
6223,10,2017-10-21,Lokeren,Charleroi,1 - 1
6224,10,2017-10-21,St Truiden,Oostende,1 - 0
6225,10,2017-10-22,Anderlecht,Genk,0 - 1
6226,10,2017-10-22,Club Brugge,Antwerp,1 - 0
6227,10,2017-10-22,Waregem,Waasland-Beveren,2 - 5
6228,10,2017-10-24,Gent,Eupen,3 - 0
6229,11,2017-10-24,Mechelen,Lokeren,0 - 2
6230,11,2017-10-24,Oostende,Charleroi,3 - 0
6231,11,2017-10-25,Anderlecht,Waregem,2 - 0
6232,11,2017-10-25,Genk,Club Brugge,2 - 0
6233,11,2017-10-25,Waasland-Beveren,Kortrijk,2 - 1
6234,11,2017-10-26,Antwerp,Standard,0 - 0
6235,11,2017-10-26,St Truiden,Mouscron,1 - 0
6236,11,2017-10-27,Charleroi,Gent,2 - 1
6237,12,2017-10-28,Eupen,Anderlecht,2 - 3
6238,12,2017-10-28,Kortrijk,Genk,0 - 0
6239,12,2017-10-28,Lokeren,Oostende,0 - 3
6240,12,2017-10-28,Waregem,Mechelen,2 - 1
6241,12,2017-10-29,Club Brugge,St Truiden,4 - 1
6242,12,2017-10-29,Mouscron,Antwerp,2 - 2
6243,12,2017-10-29,Standard,Waasland-Beveren,3 - 1
6244,12,2017-11-03,Gent,Standard,1 - 0
6245,13,2017-11-04,Genk,Lokeren,0 - 0
6246,13,2017-11-04,Mechelen,Kortrijk,2 - 0
6247,13,2017-11-04,St Truiden,Eupen,4 - 4
6248,13,2017-11-04,Waasland-Beveren,Mouscron,2 - 0
