,Round Number,Date,Home Team,Away Team,Result
1224,0,1999-08-06,Geel,Gent,1 - 5
1225,0,1999-08-07,Beveren,Aalst,0 - 2
1226,0,1999-08-07,Charleroi,Harelbeke,2 - 1
1227,0,1999-08-07,Lierse,Germinal,3 - 1
1228,0,1999-08-07,Lommel,Lokeren,1 - 0
1229,0,1999-08-07,Standard,Mechelen,2 - 1
1230,0,1999-08-07,Westerlo,Genk,6 - 6
1231,0,1999-08-08,Anderlecht,Mouscron,3 - 2
1232,0,1999-08-08,Club Brugge,St Truiden,4 - 0
1233,0,1999-08-14,Gent,Genk,0 - 2
1234,1,1999-08-14,Germinal,Lommel,3 - 1
1235,1,1999-08-14,Mechelen,Charleroi,2 - 1
1236,1,1999-08-14,St Truiden,Geel,1 - 1
1237,1,1999-08-14,Westerlo,Standard,2 - 1
1238,1,1999-08-15,Aalst,Lierse,2 - 3
1239,1,1999-08-15,Anderlecht,Beveren,5 - 2
1240,1,1999-08-15,Harelbeke,Mouscron,1 - 1
1241,1,1999-08-15,Lokeren,Club Brugge,2 - 5
1242,1,1999-08-21,Beveren,Harelbeke,2 - 2
1243,2,1999-08-21,Charleroi,Westerlo,1 - 2
1244,2,1999-08-21,Geel,Genk,1 - 1
1245,2,1999-08-21,Mouscron,Mechelen,2 - 0
1246,2,1999-08-21,St Truiden,Lokeren,1 - 1
1247,2,1999-08-21,Standard,Gent,0 - 2
1248,2,1999-08-22,Club Brugge,Germinal,2 - 0
1249,2,1999-08-22,Lierse,Anderlecht,0 - 3
1250,2,1999-08-22,Lommel,Aalst,3 - 3
1251,2,1999-08-28,Gent,Charleroi,3 - 2
1252,3,1999-08-28,Germinal,St Truiden,3 - 1
1253,3,1999-08-28,Lokeren,Geel,0 - 0
1254,3,1999-08-28,Mechelen,Beveren,3 - 1
1255,3,1999-08-28,Westerlo,Mouscron,3 - 0
1256,3,1999-08-29,Aalst,Club Brugge,0 - 2
1257,3,1999-08-29,Anderlecht,Lommel,3 - 3
1258,3,1999-08-29,Genk,Standard,4 - 0
1259,3,1999-08-29,Harelbeke,Lierse,0 - 3
1260,3,1999-09-11,Charleroi,Genk,2 - 1
1261,4,1999-09-11,Geel,Standard,0 - 0
1262,4,1999-09-11,Lierse,Mechelen,5 - 1
1263,4,1999-09-11,Lokeren,Germinal,1 - 1
1264,4,1999-09-11,Lommel,Harelbeke,0 - 2
1265,4,1999-09-11,Mouscron,Gent,5 - 3
1266,4,1999-09-11,St Truiden,Aalst,1 - 5
1267,4,1999-09-17,Standard,Charleroi,1 - 3
1268,5,1999-09-18,Genk,Mouscron,2 - 2
1269,5,1999-09-18,Gent,Beveren,4 - 1
1270,5,1999-09-18,Germinal,Geel,4 - 1
1271,5,1999-09-18,Mechelen,Lommel,1 - 0
1272,5,1999-09-19,Aalst,Lokeren,1 - 0
1273,5,1999-09-19,Anderlecht,St Truiden,2 - 1
1274,5,1999-09-19,Harelbeke,Club Brugge,1 - 1
1275,5,1999-09-19,Westerlo,Lierse,0 - 2
1276,5,1999-09-24,Mouscron,Standard,1 - 3
1277,6,1999-09-25,Beveren,Genk,1 - 4
1278,6,1999-09-25,Germinal,Aalst,3 - 2
1279,6,1999-09-25,Lierse,Gent,2 - 1
1280,6,1999-09-25,Lokeren,Anderlecht,2 - 3
1281,6,1999-09-25,Lommel,Westerlo,2 - 2
1282,6,1999-09-25,St Truiden,Harelbeke,2 - 0
1283,6,1999-09-26,Club Brugge,Mechelen,6 - 0
1284,6,1999-09-26,Geel,Charleroi,0 - 0
1285,6,1999-10-01,Charleroi,Mouscron,2 - 1
1286,7,1999-10-02,Gent,Lommel,6 - 2
1287,7,1999-10-02,Mechelen,St Truiden,3 - 2
1288,7,1999-10-02,Standard,Beveren,3 - 1
1289,7,1999-10-03,Aalst,Geel,1 - 0
1290,7,1999-10-03,Anderlecht,Germinal,2 - 2
1291,7,1999-10-03,Genk,Lierse,2 - 2
1292,7,1999-10-03,Harelbeke,Lokeren,2 - 3
1293,7,1999-10-03,Westerlo,Club Brugge,1 - 0
1294,7,1999-10-13,Aalst,Anderlecht,2 - 3
1295,8,1999-10-13,Beveren,Charleroi,1 - 1
1296,8,1999-10-13,Club Brugge,Gent,1 - 3
1297,8,1999-10-13,Geel,Mouscron,1 - 4
1298,8,1999-10-13,Germinal,Harelbeke,1 - 0
1299,8,1999-10-13,Lierse,Standard,1 - 0
1300,8,1999-10-13,Lokeren,Mechelen,0 - 2
1301,8,1999-10-13,Lommel,Genk,0 - 1
1302,8,1999-10-13,St Truiden,Westerlo,2 - 1
1303,8,1999-10-23,Charleroi,Lierse,1 - 1
1304,9,1999-10-23,Gent,St Truiden,4 - 2
1305,9,1999-10-23,Mechelen,Germinal,2 - 0
1306,9,1999-10-23,Standard,Lommel,4 - 1
1307,9,1999-10-23,Westerlo,Lokeren,3 - 3
1308,9,1999-10-24,Anderlecht,Geel,4 - 0
1309,9,1999-10-24,Genk,Club Brugge,1 - 0
1310,9,1999-10-24,Harelbeke,Aalst,1 - 1
1311,9,1999-10-24,Mouscron,Beveren,3 - 0
1312,9,1999-10-28,Anderlecht,Harelbeke,2 - 0
1313,10,1999-10-30,Club Brugge,Standard,5 - 2
1314,10,1999-10-30,Geel,Beveren,1 - 1
1315,10,1999-10-30,Germinal,Westerlo,3 - 2
1316,10,1999-10-30,Lierse,Mouscron,1 - 0
1317,10,1999-10-30,Lokeren,Gent,0 - 4
1318,10,1999-10-30,Lommel,Charleroi,1 - 1
1319,10,1999-10-30,St Truiden,Genk,0 - 5
1320,10,1999-10-31,Aalst,Mechelen,2 - 0
1321,10,1999-11-05,Charleroi,Club Brugge,0 - 2
1322,11,1999-11-06,Beveren,Lierse,1 - 1
1323,11,1999-11-06,Genk,Lokeren,1 - 1
1324,11,1999-11-06,Gent,Germinal,1 - 3
1325,11,1999-11-06,Mechelen,Anderlecht,2 - 5
1326,11,1999-11-06,Mouscron,Lommel,0 - 0
1327,11,1999-11-06,Standard,St Truiden,2 - 1
1328,11,1999-11-06,Westerlo,Aalst,3 - 2
1329,11,1999-11-07,Harelbeke,Geel,3 - 0
1330,11,1999-11-10,Aalst,Gent,4 - 2
1331,12,1999-11-10,Anderlecht,Westerlo,3 - 0
1332,12,1999-11-10,Club Brugge,Mouscron,1 - 2
1333,12,1999-11-10,Geel,Lierse,2 - 1
1334,12,1999-11-10,Genk,Germinal,4 - 0
1335,12,1999-11-10,Harelbeke,Mechelen,5 - 2
1336,12,1999-11-10,Lokeren,Standard,5 - 3
1337,12,1999-11-10,Lommel,Beveren,0 - 0
1338,12,1999-11-10,St Truiden,Charleroi,2 - 2
1339,12,1999-11-19,Gent,Anderlecht,0 - 3
1340,13,1999-11-20,Beveren,Club Brugge,2 - 3
1341,13,1999-11-20,Charleroi,Lokeren,2 - 4
1342,13,1999-11-20,Genk,Aalst,2 - 1
1343,13,1999-11-20,Lierse,Lommel,4 - 0
