,Round Number,Date,Home Team,Away Team,Result
5180,0,2013-07-26,Club Brugge,Charleroi,2 - 0
5181,0,2013-07-27,Bergen,Cercle Brugge,1 - 1
5182,0,2013-07-27,Genk,Oostende,3 - 0
5183,0,2013-07-27,Kortrijk,Oud-Heverlee Leuven,1 - 0
5184,0,2013-07-27,Lierse,Waregem,1 - 2
5185,0,2013-07-27,Waasland-Beveren,Gent,1 - 1
5186,0,2013-07-28,Anderlecht,Lokeren,2 - 3
5187,0,2013-07-28,Mechelen,Standard,0 - 2
5188,0,2013-08-02,Cercle Brugge,Anderlecht,0 - 4
5189,1,2013-08-03,Charleroi,Waasland-Beveren,1 - 1
5190,1,2013-08-03,Lokeren,Bergen,2 - 1
5191,1,2013-08-03,Oud-Heverlee Leuven,Genk,1 - 4
5192,1,2013-08-03,Waregem,Kortrijk,1 - 0
5193,1,2013-08-04,Gent,Mechelen,2 - 1
5194,1,2013-08-04,Oostende,Club Brugge,1 - 2
5195,1,2013-08-04,Standard,Lierse,3 - 0
5196,1,2013-08-09,Kortrijk,Lokeren,3 - 3
5197,2,2013-08-10,Bergen,Charleroi,1 - 2
5198,2,2013-08-10,Lierse,Cercle Brugge,1 - 1
5199,2,2013-08-10,Oostende,Oud-Heverlee Leuven,1 - 1
5200,2,2013-08-10,Waasland-Beveren,Mechelen,0 - 0
5201,2,2013-08-11,Anderlecht,Gent,4 - 1
5202,2,2013-08-11,Club Brugge,Waregem,1 - 1
5203,2,2013-08-11,Genk,Standard,0 - 2
5204,2,2013-08-17,Cercle Brugge,Oostende,2 - 0
5205,3,2013-08-17,Charleroi,Kortrijk,1 - 2
5206,3,2013-08-17,Gent,Lierse,2 - 1
5207,3,2013-08-17,Lokeren,Genk,3 - 1
5208,3,2013-08-17,Mechelen,Club Brugge,1 - 2
5209,3,2013-08-17,Waregem,Bergen,2 - 0
5210,3,2013-08-18,Standard,Oud-Heverlee Leuven,1 - 0
5211,3,2013-08-18,Waasland-Beveren,Anderlecht,0 - 3
5212,3,2013-08-24,Kortrijk,Mechelen,1 - 2
5213,4,2013-08-24,Lierse,Waasland-Beveren,1 - 0
5214,4,2013-08-24,Oud-Heverlee Leuven,Lokeren,2 - 1
5215,4,2013-08-25,Anderlecht,Charleroi,5 - 2
5216,4,2013-08-25,Bergen,Standard,0 - 2
5217,4,2013-08-25,Club Brugge,Gent,1 - 1
5218,4,2013-08-25,Genk,Cercle Brugge,1 - 0
5219,4,2013-08-25,Oostende,Waregem,1 - 1
5220,4,2013-08-31,Cercle Brugge,Oud-Heverlee Leuven,1 - 1
5221,5,2013-08-31,Gent,Bergen,1 - 0
5222,5,2013-08-31,Lokeren,Oostende,1 - 0
5223,5,2013-08-31,Mechelen,Lierse,0 - 0
5224,5,2013-09-01,Charleroi,Genk,1 - 1
5225,5,2013-09-01,Standard,Kortrijk,2 - 0
5226,5,2013-09-01,Waasland-Beveren,Club Brugge,1 - 2
5227,5,2013-09-01,Waregem,Anderlecht,4 - 3
5228,5,2013-09-14,Anderlecht,Mechelen,5 - 0
5229,6,2013-09-14,Bergen,Waasland-Beveren,1 - 1
5230,6,2013-09-14,Club Brugge,Lierse,4 - 1
5231,6,2013-09-14,Kortrijk,Gent,3 - 0
5232,6,2013-09-14,Lokeren,Cercle Brugge,3 - 0
5233,6,2013-09-14,Oud-Heverlee Leuven,Charleroi,0 - 0
5234,6,2013-09-15,Genk,Waregem,5 - 2
5235,6,2013-09-15,Oostende,Standard,2 - 4
5236,6,2013-09-21,Charleroi,Cercle Brugge,2 - 0
5237,7,2013-09-21,Gent,Oostende,1 - 1
5238,7,2013-09-21,Lierse,Kortrijk,2 - 0
5239,7,2013-09-21,Mechelen,Bergen,4 - 2
5240,7,2013-09-22,Club Brugge,Anderlecht,4 - 0
5241,7,2013-09-22,Standard,Lokeren,2 - 1
5242,7,2013-09-22,Waasland-Beveren,Genk,0 - 0
5243,7,2013-09-22,Waregem,Oud-Heverlee Leuven,4 - 2
5244,7,2013-09-28,Bergen,Club Brugge,0 - 1
5245,8,2013-09-28,Genk,Mechelen,1 - 0
5246,8,2013-09-28,Kortrijk,Waasland-Beveren,2 - 1
5247,8,2013-09-28,Lokeren,Waregem,2 - 4
5248,8,2013-09-28,Oostende,Charleroi,1 - 0
5249,8,2013-09-28,Oud-Heverlee Leuven,Gent,1 - 1
5250,8,2013-09-29,Anderlecht,Lierse,2 - 0
5251,8,2013-09-29,Cercle Brugge,Standard,0 - 5
5252,8,2013-10-05,Charleroi,Lokeren,2 - 1
5253,9,2013-10-05,Club Brugge,Oud-Heverlee Leuven,1 - 0
5254,9,2013-10-05,Lierse,Bergen,2 - 1
5255,9,2013-10-05,Mechelen,Cercle Brugge,1 - 2
5256,9,2013-10-05,Waasland-Beveren,Oostende,2 - 0
5257,9,2013-10-06,Anderlecht,Kortrijk,0 - 1
5258,9,2013-10-06,Gent,Genk,1 - 2
5259,9,2013-10-06,Waregem,Standard,1 - 0
5260,9,2013-10-18,Bergen,Anderlecht,0 - 2
5261,10,2013-10-19,Cercle Brugge,Waregem,1 - 1
5262,10,2013-10-19,Genk,Lierse,4 - 0
5263,10,2013-10-19,Lokeren,Gent,2 - 2
5264,10,2013-10-19,Oostende,Mechelen,0 - 3
5265,10,2013-10-19,Oud-Heverlee Leuven,Waasland-Beveren,4 - 2
5266,10,2013-10-20,Kortrijk,Club Brugge,4 - 1
5267,10,2013-10-20,Standard,Charleroi,2 - 2
5268,10,2013-10-25,Gent,Cercle Brugge,1 - 1
5269,11,2013-10-26,Bergen,Kortrijk,0 - 1
5270,11,2013-10-26,Lierse,Oostende,0 - 2
5271,11,2013-10-26,Mechelen,Oud-Heverlee Leuven,4 - 2
5272,11,2013-10-26,Waasland-Beveren,Lokeren,0 - 2
5273,11,2013-10-27,Anderlecht,Standard,1 - 1
5274,11,2013-10-27,Club Brugge,Genk,0 - 2
5275,11,2013-10-27,Waregem,Charleroi,1 - 1
5276,11,2013-10-30,Charleroi,Mechelen,2 - 2
5277,12,2013-10-30,Genk,Kortrijk,1 - 0
5278,12,2013-10-30,Lokeren,Lierse,1 - 0
5279,12,2013-10-30,Oostende,Anderlecht,0 - 3
5280,12,2013-10-30,Oud-Heverlee Leuven,Bergen,2 - 2
5281,12,2013-10-30,Waregem,Gent,3 - 2
5282,12,2013-10-31,Cercle Brugge,Club Brugge,2 - 0
5283,12,2013-10-31,Standard,Waasland-Beveren,2 - 2
5284,12,2013-11-02,Anderlecht,Oud-Heverlee Leuven,3 - 1
5285,13,2013-11-02,Bergen,Genk,2 - 3
5286,13,2013-11-02,Kortrijk,Oostende,2 - 0
5287,13,2013-11-02,Lierse,Charleroi,2 - 1
5288,13,2013-11-02,Mechelen,Waregem,2 - 2
5289,13,2013-11-03,Club Brugge,Lokeren,1 - 0
5290,13,2013-11-03,Gent,Standard,0 - 1
5291,13,2013-11-03,Waasland-Beveren,Cercle Brugge,0 - 1
5292,13,2013-11-08,Lokeren,Mechelen,4 - 0
5293,14,2013-11-09,Cercle Brugge,Kortrijk,3 - 1
5294,14,2013-11-09,Charleroi,Gent,0 - 1
5295,14,2013-11-09,Oostende,Bergen,2 - 0
5296,14,2013-11-09,Oud-Heverlee Leuven,Lierse,2 - 0
5297,14,2013-11-10,Genk,Anderlecht,0 - 1
5298,14,2013-11-10,Standard,Club Brugge,0 - 0
5299,14,2013-11-10,Waregem,Waasland-Beveren,2 - 0
5300,14,2013-11-23,Cercle Brugge,Lierse,2 - 4
5301,15,2013-11-23,Charleroi,Anderlecht,2 - 1
5302,15,2013-11-23,Gent,Waasland-Beveren,2 - 0
5303,15,2013-11-23,Oostende,Genk,4 - 0
5304,15,2013-11-23,Oud-Heverlee Leuven,Kortrijk,1 - 1
5305,15,2013-11-23,Waregem,Mechelen,3 - 1
5306,15,2013-11-24,Lokeren,Club Brugge,0 - 3
5307,15,2013-11-24,Standard,Bergen,1 - 0
5308,15,2013-11-30,Bergen,Lokeren,1 - 0
5309,16,2013-11-30,Club Brugge,Oostende,2 - 0
5310,16,2013-11-30,Mechelen,Gent,0 - 1
5311,16,2013-11-30,Waasland-Beveren,Charleroi,0 - 0
5312,16,2013-12-01,Anderlecht,Cercle Brugge,2 - 1
5313,16,2013-12-01,Genk,Oud-Heverlee Leuven,3 - 0
5314,16,2013-12-01,Kortrijk,Waregem,1 - 1
5315,16,2013-12-01,Lierse,Standard,0 - 5
5316,16,2013-12-07,Anderlecht,Waasland-Beveren,2 - 0
5317,17,2013-12-07,Bergen,Waregem,1 - 1
5318,17,2013-12-07,Club Brugge,Mechelen,3 - 0
5319,17,2013-12-07,Kortrijk,Charleroi,1 - 1
5320,17,2013-12-07,Lierse,Gent,1 - 3
5321,17,2013-12-07,Oostende,Cercle Brugge,2 - 0
5322,17,2013-12-08,Genk,Lokeren,0 - 2
5323,17,2013-12-08,Oud-Heverlee Leuven,Standard,0 - 0
5324,17,2013-12-14,Cercle Brugge,Bergen,2 - 1
5325,18,2013-12-14,Lokeren,Kortrijk,0 - 0
5326,18,2013-12-14,Mechelen,Waasland-Beveren,0 - 0
5327,18,2013-12-14,Oud-Heverlee Leuven,Oostende,1 - 2
5328,18,2013-12-15,Charleroi,Club Brugge,2 - 2
5329,18,2013-12-15,Gent,Anderlecht,1 - 2
5330,18,2013-12-15,Standard,Genk,3 - 1
