,Round Number,Date,Home Team,Away Team,Result
4250,0,2009-07-31,Standard,St Truiden,2 - 2
4251,0,2009-08-01,Kortrijk,Anderlecht,0 - 2
4252,0,2009-08-01,Lokeren,Waregem,1 - 1
4253,0,2009-08-01,Mechelen,Westerlo,4 - 1
4254,0,2009-08-01,Roeselare,Germinal,1 - 1
4255,0,2009-08-02,Cercle Brugge,Gent,1 - 3
4256,0,2009-08-02,Charleroi,Club Brugge,1 - 2
4257,0,2009-08-07,Germinal,Standard,1 - 1
4258,1,2009-08-08,Anderlecht,Cercle Brugge,3 - 2
4259,1,2009-08-08,St Truiden,Charleroi,0 - 0
4260,1,2009-08-08,Waregem,Genk,2 - 2
4261,1,2009-08-08,Westerlo,Kortrijk,1 - 1
4262,1,2009-08-09,Club Brugge,Lokeren,2 - 0
4263,1,2009-08-09,Gent,Mechelen,2 - 1
4264,1,2009-08-15,Anderlecht,Westerlo,3 - 0
4265,2,2009-08-15,Cercle Brugge,Waregem,2 - 2
4266,2,2009-08-15,Genk,Gent,1 - 1
4267,2,2009-08-15,Lokeren,St Truiden,1 - 2
4268,2,2009-08-15,Mechelen,Club Brugge,2 - 1
4269,2,2009-08-15,Roeselare,Standard,1 - 5
4270,2,2009-08-16,Charleroi,Germinal,1 - 0
4271,2,2009-08-21,Standard,Charleroi,1 - 1
4272,3,2009-08-22,Gent,Lokeren,4 - 1
4273,3,2009-08-22,Germinal,Mechelen,1 - 3
4274,3,2009-08-22,St Truiden,Roeselare,2 - 1
4275,3,2009-08-22,Waregem,Anderlecht,0 - 2
4276,3,2009-08-23,Club Brugge,Kortrijk,2 - 2
4277,3,2009-08-23,Westerlo,Genk,0 - 1
4278,3,2009-08-28,Westerlo,Waregem,1 - 2
4279,4,2009-08-29,Kortrijk,Gent,1 - 0
4280,4,2009-08-29,Mechelen,St Truiden,0 - 2
4281,4,2009-08-29,Roeselare,Charleroi,1 - 3
4282,4,2009-08-30,Anderlecht,Standard,1 - 1
4283,4,2009-08-30,Cercle Brugge,Club Brugge,2 - 3
4284,4,2009-08-30,Genk,Germinal,1 - 1
4285,4,2009-09-12,Charleroi,Cercle Brugge,0 - 4
4286,5,2009-09-12,Gent,Roeselare,5 - 1
4287,5,2009-09-12,St Truiden,Anderlecht,2 - 1
4288,5,2009-09-12,Standard,Mechelen,3 - 0
4289,5,2009-09-12,Waregem,Kortrijk,0 - 2
4290,5,2009-09-13,Club Brugge,Genk,1 - 1
4291,5,2009-09-13,Germinal,Lokeren,2 - 1
4292,5,2009-09-18,Genk,Charleroi,1 - 2
4293,6,2009-09-19,Cercle Brugge,Germinal,1 - 2
4294,6,2009-09-19,Kortrijk,St Truiden,0 - 1
4295,6,2009-09-19,Lokeren,Standard,1 - 3
4296,6,2009-09-19,Mechelen,Roeselare,3 - 2
4297,6,2009-09-20,Anderlecht,Gent,1 - 1
4298,6,2009-09-20,Westerlo,Club Brugge,1 - 4
4299,6,2009-09-22,St Truiden,Genk,2 - 4
4300,7,2009-09-23,Charleroi,Mechelen,1 - 2
4301,7,2009-09-23,Club Brugge,Waregem,3 - 1
4302,7,2009-09-23,Gent,Westerlo,1 - 2
4303,7,2009-09-23,Germinal,Kortrijk,1 - 0
4304,7,2009-09-23,Roeselare,Lokeren,1 - 2
4305,7,2009-09-23,Standard,Cercle Brugge,1 - 1
4306,7,2009-09-26,Genk,Roeselare,1 - 1
4307,8,2009-09-26,Kortrijk,Standard,0 - 2
4308,8,2009-09-26,Lokeren,Charleroi,4 - 1
4309,8,2009-09-26,Waregem,Gent,3 - 1
4310,8,2009-09-26,Westerlo,St Truiden,2 - 0
4311,8,2009-09-27,Anderlecht,Germinal,1 - 0
4312,8,2009-09-28,Cercle Brugge,Mechelen,1 - 0
4313,8,2009-10-03,Charleroi,Kortrijk,3 - 3
4314,9,2009-10-03,Germinal,Westerlo,3 - 1
4315,9,2009-10-03,Mechelen,Lokeren,2 - 0
4316,9,2009-10-03,Roeselare,Cercle Brugge,3 - 2
4317,9,2009-10-03,St Truiden,Waregem,1 - 2
4318,9,2009-10-04,Club Brugge,Anderlecht,4 - 2
4319,9,2009-10-04,Standard,Genk,1 - 0
4320,9,2009-10-17,Anderlecht,Charleroi,2 - 0
4321,10,2009-10-17,Kortrijk,Roeselare,2 - 0
4322,10,2009-10-17,Lokeren,Cercle Brugge,1 - 1
4323,10,2009-10-17,Waregem,Germinal,4 - 0
4324,10,2009-10-17,Westerlo,Standard,2 - 0
4325,10,2009-10-18,Club Brugge,Gent,1 - 0
4326,10,2009-10-18,Genk,Mechelen,1 - 2
4327,10,2009-10-23,Lokeren,Genk,0 - 2
4328,11,2009-10-24,Cercle Brugge,Kortrijk,1 - 1
4329,11,2009-10-24,Charleroi,Westerlo,1 - 1
4330,11,2009-10-24,St Truiden,Gent,1 - 2
4331,11,2009-10-24,Standard,Waregem,1 - 1
4332,11,2009-10-25,Mechelen,Anderlecht,0 - 2
4333,11,2009-10-25,Roeselare,Club Brugge,2 - 3
4334,11,2009-10-31,Anderlecht,Lokeren,2 - 0
4335,12,2009-10-31,Club Brugge,St Truiden,1 - 0
4336,12,2009-10-31,Kortrijk,Mechelen,2 - 0
4337,12,2009-10-31,Waregem,Charleroi,2 - 2
4338,12,2009-10-31,Westerlo,Roeselare,2 - 2
4339,12,2009-11-01,Gent,Germinal,0 - 1
4340,12,2009-11-02,Genk,Cercle Brugge,2 - 0
4341,12,2009-11-06,Charleroi,Gent,0 - 2
4342,13,2009-11-07,Cercle Brugge,Westerlo,2 - 1
4343,13,2009-11-07,Germinal,St Truiden,4 - 1
4344,13,2009-11-07,Lokeren,Kortrijk,0 - 0
4345,13,2009-11-07,Roeselare,Waregem,2 - 0
4346,13,2009-11-08,Genk,Anderlecht,0 - 2
4347,13,2009-11-08,Standard,Club Brugge,3 - 1
4348,13,2009-11-21,Anderlecht,Roeselare,3 - 1
4349,14,2009-11-21,Club Brugge,Germinal,1 - 2
4350,14,2009-11-21,Gent,Standard,2 - 1
4351,14,2009-11-21,St Truiden,Cercle Brugge,1 - 1
4352,14,2009-11-21,Westerlo,Lokeren,1 - 0
4353,14,2009-11-22,Kortrijk,Genk,2 - 1
4354,14,2009-11-22,Waregem,Mechelen,4 - 1
4355,14,2009-11-27,Anderlecht,Kortrijk,1 - 0
4356,15,2009-11-28,Club Brugge,Charleroi,1 - 0
4357,15,2009-11-28,Gent,Cercle Brugge,3 - 1
4358,15,2009-11-28,Germinal,Roeselare,3 - 0
4359,15,2009-11-28,Westerlo,Mechelen,2 - 0
4360,15,2009-11-29,St Truiden,Standard,2 - 0
4361,15,2009-11-29,Waregem,Lokeren,1 - 0
4362,15,2009-12-04,Mechelen,Gent,2 - 5
4363,16,2009-12-05,Charleroi,St Truiden,0 - 0
4364,16,2009-12-05,Genk,Westerlo,0 - 0
4365,16,2009-12-05,Kortrijk,Waregem,1 - 0
4366,16,2009-12-05,Standard,Germinal,2 - 2
4367,16,2009-12-06,Cercle Brugge,Anderlecht,1 - 3
4368,16,2009-12-06,Lokeren,Club Brugge,0 - 1
4369,16,2009-12-11,Westerlo,Anderlecht,0 - 2
4370,17,2009-12-12,Club Brugge,Mechelen,1 - 1
4371,17,2009-12-12,Germinal,Charleroi,0 - 0
4372,17,2009-12-12,St Truiden,Kortrijk,0 - 2
4373,17,2009-12-12,Standard,Roeselare,0 - 1
4374,17,2009-12-13,Gent,Genk,2 - 1
4375,17,2009-12-13,Waregem,Cercle Brugge,1 - 0
4376,17,2009-12-19,Genk,Waregem,2 - 2
4377,18,2009-12-19,Kortrijk,Westerlo,1 - 1
4378,18,2009-12-19,Lokeren,Gent,0 - 1
4379,18,2009-12-19,Roeselare,St Truiden,1 - 2
4380,18,2009-12-26,Charleroi,Roeselare,3 - 0
4381,18,2009-12-26,Club Brugge,Cercle Brugge,2 - 1
4382,18,2009-12-26,Germinal,Genk,1 - 0
4383,18,2009-12-26,St Truiden,Mechelen,5 - 2
4384,19,2009-12-26,Standard,Lokeren,2 - 0
4385,19,2009-12-27,Gent,Anderlecht,2 - 2
4386,19,2009-12-27,Waregem,Westerlo,1 - 0
4387,19,2009-12-29,Cercle Brugge,Standard,2 - 0
4388,19,2009-12-29,Genk,St Truiden,0 - 0
4389,19,2009-12-30,Anderlecht,Waregem,2 - 1
4390,20,2009-12-30,Kortrijk,Club Brugge,1 - 4
4391,20,2009-12-30,Lokeren,Germinal,2 - 0
4392,20,2009-12-30,Mechelen,Charleroi,1 - 0
4393,20,2009-12-30,Roeselare,Gent,0 - 4
4394,20,2010-01-15,Gent,Kortrijk,2 - 2
4395,21,2010-01-16,Charleroi,Genk,1 - 3
4396,21,2010-01-16,Roeselare,Mechelen,1 - 2
4397,21,2010-01-16,St Truiden,Lokeren,2 - 1
4398,21,2010-01-17,Germinal,Cercle Brugge,1 - 4
4399,21,2010-01-17,Standard,Anderlecht,0 - 4
4400,21,2010-01-23,Kortrijk,Germinal,3 - 0
4401,22,2010-01-23,Lokeren,Roeselare,1 - 4
4402,22,2010-01-23,Waregem,St Truiden,2 - 0
4403,22,2010-01-23,Westerlo,Gent,0 - 0
4404,22,2010-01-24,Genk,Club Brugge,2 - 0
4405,22,2010-01-24,Mechelen,Standard,0 - 0
4406,22,2010-01-29,Germinal,Anderlecht,0 - 5
4407,23,2010-01-30,Club Brugge,Westerlo,2 - 1
4408,23,2010-01-30,Mechelen,Cercle Brugge,1 - 2
4409,23,2010-01-31,Gent,Waregem,0 - 2
4410,23,2010-01-31,Standard,Kortrijk,3 - 1
4411,23,2010-02-02,Mechelen,Germinal,1 - 0
4412,24,2010-02-03,Anderlecht,Club Brugge,3 - 2
4413,24,2010-02-03,St Truiden,Westerlo,0 - 1
4414,24,2010-02-04,Charleroi,Standard,2 - 3
4415,24,2010-02-06,Anderlecht,St Truiden,1 - 2
4416,25,2010-02-06,Cercle Brugge,Roeselare,2 - 0
4417,25,2010-02-06,Lokeren,Mechelen,2 - 1
4418,25,2010-02-06,Westerlo,Germinal,1 - 1
4419,25,2010-02-07,Genk,Standard,1 - 0
4420,25,2010-02-07,Kortrijk,Charleroi,2 - 1
4421,25,2010-02-07,Waregem,Club Brugge,1 - 1
4422,25,2010-02-13,Roeselare,Kortrijk,0 - 2
4423,26,2010-02-14,Gent,Club Brugge,1 - 1
4424,26,2010-02-14,Standard,Westerlo,1 - 0
4425,26,2010-02-19,Genk,Lokeren,3 - 1
4426,26,2010-02-20,Gent,St Truiden,0 - 1
4427,27,2010-02-20,Kortrijk,Cercle Brugge,3 - 1
4428,27,2010-02-20,Waregem,Roeselare,1 - 1
4429,27,2010-02-20,Westerlo,Charleroi,4 - 0
4430,27,2010-02-21,Anderlecht,Mechelen,2 - 0
4431,27,2010-02-21,Club Brugge,Standard,2 - 1
4432,27,2010-02-24,Cercle Brugge,Charleroi,1 - 0
4433,28,2010-02-24,Roeselare,Genk,1 - 1
4434,28,2010-02-26,Germinal,Gent,1 - 1
4435,28,2010-02-27,Cercle Brugge,Genk,1 - 0
4436,29,2010-02-27,Lokeren,Westerlo,1 - 0
4437,29,2010-02-27,Mechelen,Kortrijk,1 - 1
4438,29,2010-02-28,Charleroi,Waregem,0 - 0
4439,29,2010-02-28,Roeselare,Anderlecht,1 - 2
4440,29,2010-02-28,St Truiden,Club Brugge,1 - 1
4441,29,2010-03-06,Cercle Brugge,Lokeren,4 - 0
4442,30,2010-03-06,Charleroi,Anderlecht,0 - 2
4443,30,2010-03-07,Germinal,Waregem,1 - 1
4444,30,2010-03-07,Mechelen,Genk,2 - 1
4445,30,2010-03-10,Charleroi,Lokeren,4 - 1
4446,31,2010-03-14,Anderlecht,Genk,2 - 0
4447,31,2010-03-14,Club Brugge,Roeselare,1 - 0
4448,31,2010-03-14,Gent,Charleroi,2 - 1
4449,31,2010-03-14,Kortrijk,Lokeren,3 - 1
4450,31,2010-03-14,St Truiden,Germinal,2 - 0
4451,31,2010-03-14,Waregem,Standard,1 - 1
4452,31,2010-03-14,Westerlo,Cercle Brugge,2 - 1
4453,31,2010-03-21,Cercle Brugge,St Truiden,3 - 1
4454,32,2010-03-21,Genk,Kortrijk,1 - 1
4455,32,2010-03-21,Germinal,Club Brugge,1 - 4
4456,32,2010-03-21,Lokeren,Anderlecht,0 - 4
4457,32,2010-03-21,Mechelen,Waregem,2 - 1
4458,32,2010-03-21,Roeselare,Westerlo,0 - 0
4459,32,2010-03-21,Standard,Gent,0 - 2
