,Round Number,Date,Home Team,Away Team,Result
6906,0,1989-07-28,1. FC Kaiserslautern,Bor. Monchengladbach,2 - 1
6907,0,1989-07-28,Bayer 05 Uerdingen,FC 08 Homburg,3 - 0
6908,0,1989-07-29,FC St. Pauli,Werder Bremen,0 - 0
6909,0,1989-07-29,Bayer Leverkusen,Borussia Dortmund,1 - 0
6910,0,1989-07-29,Bayern Munchen,1. FC Nurnberg,3 - 2
6911,0,1989-07-29,VfB Stuttgart,Karlsruher SC,2 - 0
6912,0,1989-07-29,VfL Bochum,1. FC Koln,0 - 1
6913,0,1989-07-29,Eintracht Frankfurt,Waldhof Mannheim,3 - 1
6914,0,1989-07-29,Fortuna Dusseldorf,Hamburger SV,1 - 1
6915,0,1989-08-04,Borussia Dortmund,FC St. Pauli,3 - 1
6916,1,1989-08-04,Hamburger SV,Eintracht Frankfurt,1 - 1
6917,1,1989-08-05,Karlsruher SC,Bayer 05 Uerdingen,0 - 0
6918,1,1989-08-05,FC 08 Homburg,1. FC Kaiserslautern,2 - 2
6919,1,1989-08-05,Bor. Monchengladbach,Bayern Munchen,0 - 0
6920,1,1989-08-05,1. FC Nurnberg,Bayer Leverkusen,2 - 2
6921,1,1989-08-05,Werder Bremen,Fortuna Dusseldorf,2 - 2
6922,1,1989-08-05,Waldhof Mannheim,VfL Bochum,3 - 2
6923,1,1989-08-09,1. FC Koln,VfB Stuttgart,0 - 0
6924,1,1989-08-08,Fortuna Dusseldorf,Eintracht Frankfurt,1 - 2
6925,2,1989-08-09,Bayern Munchen,FC 08 Homburg,1 - 0
6926,2,1989-08-11,1. FC Kaiserslautern,Karlsruher SC,5 - 1
6927,2,1989-08-12,FC St. Pauli,1. FC Nurnberg,0 - 1
6928,2,1989-08-12,Bayer Leverkusen,Bor. Monchengladbach,0 - 0
6929,2,1989-08-12,Bayer 05 Uerdingen,1. FC Koln,2 - 3
6930,2,1989-08-12,VfB Stuttgart,Waldhof Mannheim,1 - 0
6931,2,1989-08-12,VfL Bochum,Hamburger SV,3 - 1
6932,2,1989-08-12,Werder Bremen,Borussia Dortmund,2 - 0
6933,2,1989-08-15,FC 08 Homburg,Bayer Leverkusen,2 - 1
6934,3,1989-08-15,Bor. Monchengladbach,FC St. Pauli,4 - 1
6935,3,1989-08-15,1. FC Nurnberg,Werder Bremen,1 - 1
6936,3,1989-08-15,Waldhof Mannheim,Bayer 05 Uerdingen,1 - 1
6937,3,1989-08-16,Hamburger SV,VfB Stuttgart,1 - 0
6938,3,1989-08-16,1. FC Koln,1. FC Kaiserslautern,4 - 1
6939,3,1989-08-16,Karlsruher SC,Bayern Munchen,3 - 3
6940,3,1989-08-16,Borussia Dortmund,Fortuna Dusseldorf,1 - 0
6941,3,1989-08-16,Eintracht Frankfurt,VfL Bochum,4 - 0
6942,3,1989-08-22,FC St. Pauli,FC 08 Homburg,1 - 1
6943,4,1989-08-22,Borussia Dortmund,1. FC Nurnberg,2 - 1
6944,4,1989-08-22,Werder Bremen,Bor. Monchengladbach,0 - 0
6945,4,1989-08-23,Bayer Leverkusen,Karlsruher SC,1 - 1
6946,4,1989-08-23,Bayern Munchen,1. FC Koln,5 - 1
6947,4,1989-08-23,1. FC Kaiserslautern,Waldhof Mannheim,2 - 3
6948,4,1989-08-23,Bayer 05 Uerdingen,Hamburger SV,5 - 2
6949,4,1989-08-23,VfB Stuttgart,Eintracht Frankfurt,1 - 1
6950,4,1989-08-23,Fortuna Dusseldorf,VfL Bochum,2 - 2
6951,4,1989-08-26,Hamburger SV,1. FC Kaiserslautern,3 - 0
6952,5,1989-08-26,1. FC Koln,Bayer Leverkusen,1 - 1
6953,5,1989-08-26,Karlsruher SC,FC St. Pauli,0 - 0
6954,5,1989-08-26,FC 08 Homburg,Werder Bremen,1 - 1
6955,5,1989-08-26,Bor. Monchengladbach,Borussia Dortmund,0 - 0
6956,5,1989-08-26,1. FC Nurnberg,Fortuna Dusseldorf,3 - 0
6957,5,1989-08-26,VfL Bochum,VfB Stuttgart,2 - 0
6958,5,1989-08-26,Eintracht Frankfurt,Bayer 05 Uerdingen,2 - 1
6959,5,1989-08-26,Waldhof Mannheim,Bayern Munchen,1 - 0
6960,5,1989-08-31,Bayern Munchen,Hamburger SV,4 - 0
6961,6,1989-09-01,Bayer 05 Uerdingen,VfL Bochum,3 - 1
6962,6,1989-09-01,Werder Bremen,Karlsruher SC,4 - 0
6963,6,1989-09-02,FC St. Pauli,1. FC Koln,1 - 1
6964,6,1989-09-02,Bayer Leverkusen,Waldhof Mannheim,3 - 0
6965,6,1989-09-02,1. FC Kaiserslautern,Eintracht Frankfurt,2 - 1
6966,6,1989-09-02,1. FC Nurnberg,Bor. Monchengladbach,2 - 0
6967,6,1989-09-02,Borussia Dortmund,FC 08 Homburg,3 - 0
6968,6,1989-09-02,Fortuna Dusseldorf,VfB Stuttgart,4 - 2
6969,6,1989-09-08,Bor. Monchengladbach,Fortuna Dusseldorf,3 - 1
6970,7,1989-09-09,Hamburger SV,Bayer Leverkusen,0 - 1
6971,7,1989-09-09,1. FC Koln,Werder Bremen,4 - 2
6972,7,1989-09-09,Karlsruher SC,Borussia Dortmund,2 - 1
