,Round Number,Date,Home Team,Away Team,Result
9082,0,1996-08-16,FC St. Pauli,Bayern Munchen,1 - 2
9083,0,1996-08-16,Bor. Monchengladbach,Arminia Bielefeld,0 - 0
9084,0,1996-08-17,VfL Bochum,MSV Duisburg,1 - 0
9085,0,1996-08-17,Bayer Leverkusen,Borussia Dortmund,4 - 2
9086,0,1996-08-17,Hansa Rostock,Karlsruher SC,2 - 2
9087,0,1996-08-17,SC Freiburg,Werder Bremen,3 - 2
9088,0,1996-08-17,VfB Stuttgart,FC Schalke 04,4 - 0
9089,0,1996-08-17,TSV 1860 Munchen,Hamburger SV,2 - 1
9090,0,1996-08-18,Fortuna Dusseldorf,1. FC Koln,0 - 3
9091,0,1996-08-20,Arminia Bielefeld,FC St. Pauli,1 - 2
9092,1,1996-08-20,Hamburger SV,SC Freiburg,5 - 1
9093,1,1996-08-20,Werder Bremen,Hansa Rostock,1 - 1
9094,1,1996-08-20,FC Schalke 04,Bor. Monchengladbach,0 - 0
9095,1,1996-08-21,Borussia Dortmund,Fortuna Dusseldorf,4 - 0
9096,1,1996-08-21,Bayern Munchen,VfL Bochum,1 - 1
9097,1,1996-08-21,MSV Duisburg,Bayer Leverkusen,1 - 3
9098,1,1996-08-21,1. FC Koln,TSV 1860 Munchen,1 - 0
9099,1,1996-09-17,Karlsruher SC,VfB Stuttgart,0 - 2
9100,1,1996-08-23,FC St. Pauli,FC Schalke 04,4 - 4
9101,2,1996-08-23,Hansa Rostock,Hamburger SV,0 - 1
9102,2,1996-08-24,SC Freiburg,1. FC Koln,1 - 3
9103,2,1996-08-24,Bor. Monchengladbach,Karlsruher SC,1 - 3
9104,2,1996-08-24,TSV 1860 Munchen,Borussia Dortmund,1 - 3
9105,2,1996-08-24,VfB Stuttgart,Werder Bremen,2 - 1
9106,2,1996-08-24,Bayer Leverkusen,Fortuna Dusseldorf,0 - 1
9107,2,1996-08-24,VfL Bochum,Arminia Bielefeld,1 - 1
9108,2,1996-08-25,MSV Duisburg,Bayern Munchen,0 - 4
9109,2,1996-08-27,Borussia Dortmund,SC Freiburg,3 - 1
9110,3,1996-08-27,Hamburger SV,VfB Stuttgart,0 - 4
9111,3,1996-08-27,Werder Bremen,Bor. Monchengladbach,1 - 0
9112,3,1996-08-27,FC Schalke 04,VfL Bochum,1 - 1
9113,3,1996-08-28,Karlsruher SC,FC St. Pauli,4 - 0
9114,3,1996-08-28,Bayern Munchen,Bayer Leverkusen,4 - 2
9115,3,1996-08-28,Fortuna Dusseldorf,TSV 1860 Munchen,0 - 0
9116,3,1996-08-28,1. FC Koln,Hansa Rostock,0 - 2
9117,3,1996-08-28,Arminia Bielefeld,MSV Duisburg,1 - 1
9118,3,1996-09-06,SC Freiburg,Fortuna Dusseldorf,1 - 2
9119,4,1996-09-06,Bor. Monchengladbach,Hamburger SV,3 - 0
9120,4,1996-09-07,Bayer Leverkusen,TSV 1860 Munchen,3 - 0
9121,4,1996-09-07,Hansa Rostock,Borussia Dortmund,0 - 1
9122,4,1996-09-07,Bayern Munchen,Arminia Bielefeld,1 - 0
9123,4,1996-09-07,VfL Bochum,Karlsruher SC,3 - 1
9124,4,1996-09-07,FC St. Pauli,Werder Bremen,0 - 3
9125,4,1996-09-07,MSV Duisburg,FC Schalke 04,0 - 1
9126,4,1996-09-08,VfB Stuttgart,1. FC Koln,4 - 0
9127,4,1996-09-13,Werder Bremen,VfL Bochum,5 - 1
9128,5,1996-09-13,Fortuna Dusseldorf,Hansa Rostock,0 - 2
9129,5,1996-09-14,Borussia Dortmund,VfB Stuttgart,1 - 1
9130,5,1996-09-14,Karlsruher SC,MSV Duisburg,1 - 0
9131,5,1996-09-14,FC Schalke 04,Bayern Munchen,1 - 1
9132,5,1996-09-14,Arminia Bielefeld,Bayer Leverkusen,0 - 1
9133,5,1996-09-14,TSV 1860 Munchen,SC Freiburg,4 - 0
9134,5,1996-09-14,1. FC Koln,Bor. Monchengladbach,4 - 0
9135,5,1996-09-15,Hamburger SV,FC St. Pauli,3 - 0
9136,5,1996-09-20,MSV Duisburg,Werder Bremen,3 - 2
9137,6,1996-09-20,Hansa Rostock,TSV 1860 Munchen,2 - 4
9138,6,1996-09-21,Bor. Monchengladbach,Borussia Dortmund,5 - 1
9139,6,1996-09-21,VfL Bochum,Hamburger SV,3 - 1
9140,6,1996-09-21,FC St. Pauli,1. FC Koln,0 - 0
9141,6,1996-09-21,VfB Stuttgart,Fortuna Dusseldorf,0 - 2
9142,6,1996-09-21,Arminia Bielefeld,FC Schalke 04,0 - 1
9143,6,1996-09-21,Bayern Munchen,Karlsruher SC,1 - 0
9144,6,1996-09-22,Bayer Leverkusen,SC Freiburg,5 - 3
9145,6,1996-09-27,Karlsruher SC,Arminia Bielefeld,5 - 2
9146,7,1996-09-27,1. FC Koln,VfL Bochum,2 - 0
9147,7,1996-09-28,Fortuna Dusseldorf,Bor. Monchengladbach,1 - 0
9148,7,1996-09-28,Hamburger SV,MSV Duisburg,1 - 1
9149,7,1996-09-28,Werder Bremen,Bayern Munchen,3 - 0
9150,7,1996-09-28,FC Schalke 04,Bayer Leverkusen,1 - 2
9151,7,1996-09-28,SC Freiburg,Hansa Rostock,1 - 0
9152,7,1996-09-28,TSV 1860 Munchen,VfB Stuttgart,2 - 5
9153,7,1996-09-29,Borussia Dortmund,FC St. Pauli,2 - 1
9154,7,1996-10-04,VfB Stuttgart,SC Freiburg,4 - 2
9155,8,1996-10-04,Bayer Leverkusen,Hansa Rostock,4 - 1
9156,8,1996-10-04,VfL Bochum,Borussia Dortmund,1 - 0
9157,8,1996-10-05,FC St. Pauli,Fortuna Dusseldorf,3 - 0
9158,8,1996-10-05,Bor. Monchengladbach,TSV 1860 Munchen,1 - 0
9159,8,1996-10-05,FC Schalke 04,Karlsruher SC,0 - 1
9160,8,1996-10-05,Arminia Bielefeld,Werder Bremen,3 - 1
9161,8,1996-10-05,Bayern Munchen,Hamburger SV,2 - 1
9162,8,1996-10-05,MSV Duisburg,1. FC Koln,3 - 0
9163,8,1996-10-11,SC Freiburg,Bor. Monchengladbach,1 - 0
9164,9,1996-10-11,TSV 1860 Munchen,FC St. Pauli,4 - 2
9165,9,1996-10-12,Borussia Dortmund,MSV Duisburg,2 - 0
9166,9,1996-10-12,Hamburger SV,Arminia Bielefeld,2 - 2
9167,9,1996-10-12,Werder Bremen,FC Schalke 04,3 - 0
9168,9,1996-10-12,Karlsruher SC,Bayer Leverkusen,1 - 1
9169,9,1996-10-12,Hansa Rostock,VfB Stuttgart,2 - 2
9170,9,1996-10-12,1. FC Koln,Bayern Munchen,2 - 4
9171,9,1996-10-13,Fortuna Dusseldorf,VfL Bochum,2 - 2
9172,9,1996-10-18,VfL Bochum,TSV 1860 Munchen,2 - 2
9173,10,1996-10-18,Bayer Leverkusen,VfB Stuttgart,0 - 0
9174,10,1996-10-19,FC St. Pauli,SC Freiburg,2 - 0
9175,10,1996-10-19,Bor. Monchengladbach,Hansa Rostock,2 - 0
9176,10,1996-10-19,Karlsruher SC,Werder Bremen,1 - 3
9177,10,1996-10-19,FC Schalke 04,Hamburger SV,2 - 0
9178,10,1996-10-19,Arminia Bielefeld,1. FC Koln,1 - 4
9179,10,1996-10-19,MSV Duisburg,Fortuna Dusseldorf,0 - 0
9180,10,1996-10-20,Bayern Munchen,Borussia Dortmund,0 - 0
9181,10,1996-10-25,Hansa Rostock,FC St. Pauli,3 - 1
9182,11,1996-10-25,Werder Bremen,Bayer Leverkusen,1 - 1
9183,11,1996-10-26,Borussia Dortmund,Arminia Bielefeld,5 - 0
9184,11,1996-10-26,Hamburger SV,Karlsruher SC,2 - 0
9185,11,1996-10-26,VfB Stuttgart,Bor. Monchengladbach,5 - 0
9186,11,1996-10-26,TSV 1860 Munchen,MSV Duisburg,1 - 1
9187,11,1996-10-26,Fortuna Dusseldorf,Bayern Munchen,0 - 2
9188,11,1996-10-26,1. FC Koln,FC Schalke 04,3 - 1
9189,11,1996-10-27,SC Freiburg,VfL Bochum,0 - 1
9190,11,1996-11-01,Bayern Munchen,TSV 1860 Munchen,1 - 1
9191,12,1996-11-01,VfL Bochum,Hansa Rostock,1 - 0
9192,12,1996-11-02,FC Schalke 04,Borussia Dortmund,1 - 3
9193,12,1996-11-02,FC St. Pauli,VfB Stuttgart,2 - 1
9194,12,1996-11-02,Werder Bremen,Hamburger SV,0 - 0
9195,12,1996-11-02,Arminia Bielefeld,Fortuna Dusseldorf,1 - 0
9196,12,1996-11-02,MSV Duisburg,SC Freiburg,1 - 4
9197,12,1996-11-02,Bayer Leverkusen,Bor. Monchengladbach,3 - 0
9198,12,1996-11-03,Karlsruher SC,1. FC Koln,4 - 1
9199,12,1996-11-15,Bor. Monchengladbach,FC St. Pauli,0 - 0
9200,13,1996-11-15,1. FC Koln,Werder Bremen,4 - 1
9201,13,1996-11-16,Hamburger SV,Bayer Leverkusen,0 - 2
9202,13,1996-11-16,VfB Stuttgart,VfL Bochum,3 - 1
9203,13,1996-11-16,SC Freiburg,Bayern Munchen,0 - 0
9204,13,1996-11-16,TSV 1860 Munchen,Arminia Bielefeld,1 - 3
9205,13,1996-11-16,Fortuna Dusseldorf,FC Schalke 04,1 - 3
9206,13,1996-11-16,Borussia Dortmund,Karlsruher SC,1 - 1
9207,13,1996-11-17,Hansa Rostock,MSV Duisburg,0 - 1
9208,13,1996-11-22,VfL Bochum,Bor. Monchengladbach,2 - 0
9209,14,1996-11-22,Karlsruher SC,Fortuna Dusseldorf,2 - 0
9210,14,1996-11-23,Werder Bremen,Borussia Dortmund,0 - 4
9211,14,1996-11-23,1. FC Koln,Hamburger SV,2 - 2
9212,14,1996-11-23,Bayern Munchen,Hansa Rostock,2 - 1
9213,14,1996-11-23,FC Schalke 04,TSV 1860 Munchen,4 - 1
9214,14,1996-11-23,Arminia Bielefeld,SC Freiburg,2 - 0
9215,14,1996-11-23,FC St. Pauli,Bayer Leverkusen,3 - 1
9216,14,1996-11-24,MSV Duisburg,VfB Stuttgart,3 - 1
9217,14,1996-11-29,Borussia Dortmund,Hamburger SV,1 - 1
9218,15,1996-11-30,Bor. Monchengladbach,MSV Duisburg,0 - 1
9219,15,1996-11-30,Hansa Rostock,Arminia Bielefeld,3 - 1
9220,15,1996-11-30,SC Freiburg,FC Schalke 04,2 - 3
9221,15,1996-11-30,TSV 1860 Munchen,Karlsruher SC,1 - 1
9222,15,1996-11-30,Fortuna Dusseldorf,Werder Bremen,4 - 1
9223,15,1996-11-30,Bayer Leverkusen,1. FC Koln,4 - 2
9224,15,1996-12-01,VfB Stuttgart,Bayern Munchen,1 - 1
9225,15,1997-04-09,FC St. Pauli,VfL Bochum,2 - 1
9226,15,1996-12-06,VfL Bochum,Bayer Leverkusen,2 - 2
9227,16,1996-12-06,Werder Bremen,TSV 1860 Munchen,1 - 1
9228,16,1996-12-06,Karlsruher SC,SC Freiburg,3 - 0
9229,16,1996-12-06,FC Schalke 04,Hansa Rostock,2 - 0
9230,16,1996-12-07,Arminia Bielefeld,VfB Stuttgart,2 - 0
9231,16,1996-12-07,Hamburger SV,Fortuna Dusseldorf,2 - 1
9232,16,1996-12-07,Bayern Munchen,Bor. Monchengladbach,1 - 0
9233,16,1996-12-07,MSV Duisburg,FC St. Pauli,1 - 0
9234,16,1996-12-07,1. FC Koln,Borussia Dortmund,1 - 3
9235,16,1997-02-14,1. FC Koln,Fortuna Dusseldorf,2 - 0
9236,17,1997-02-14,Borussia Dortmund,Bayer Leverkusen,3 - 1
9237,17,1997-02-15,MSV Duisburg,VfL Bochum,1 - 1
9238,17,1997-02-15,Bayern Munchen,FC St. Pauli,3 - 0
9239,17,1997-02-15,FC Schalke 04,VfB Stuttgart,1 - 0
9240,17,1997-02-15,Karlsruher SC,Hansa Rostock,1 - 1
9241,17,1997-02-15,Werder Bremen,SC Freiburg,1 - 0
9242,17,1997-02-15,Hamburger SV,TSV 1860 Munchen,2 - 3
9243,17,1997-02-16,Arminia Bielefeld,Bor. Monchengladbach,0 - 2
9244,17,1997-02-21,SC Freiburg,Hamburger SV,0 - 4
9245,18,1997-02-21,Fortuna Dusseldorf,Borussia Dortmund,2 - 0
9246,18,1997-02-21,FC St. Pauli,Arminia Bielefeld,2 - 3
9247,18,1997-02-22,Hansa Rostock,Werder Bremen,0 - 1
9248,18,1997-02-22,VfB Stuttgart,Karlsruher SC,1 - 0
9249,18,1997-02-22,Bor. Monchengladbach,FC Schalke 04,0 - 0
9250,18,1997-02-22,VfL Bochum,Bayern Munchen,1 - 1
9251,18,1997-02-22,Bayer Leverkusen,MSV Duisburg,1 - 0
9252,18,1997-02-22,TSV 1860 Munchen,1. FC Koln,2 - 1
9253,18,1997-02-28,Arminia Bielefeld,VfL Bochum,3 - 1
9254,19,1997-02-28,FC Schalke 04,FC St. Pauli,0 - 0
9255,19,1997-03-01,Karlsruher SC,Bor. Monchengladbach,1 - 1
9256,19,1997-03-01,Werder Bremen,VfB Stuttgart,2 - 2
9257,19,1997-03-01,1. FC Koln,SC Freiburg,1 - 0
9258,19,1997-03-01,Borussia Dortmund,TSV 1860 Munchen,4 - 1
9259,19,1997-03-01,Bayern Munchen,MSV Duisburg,5 - 2
9260,19,1997-03-01,Fortuna Dusseldorf,Bayer Leverkusen,0 - 0
9261,19,1997-03-02,Hamburger SV,Hansa Rostock,1 - 1
9262,19,1997-03-07,Hansa Rostock,1. FC Koln,0 - 0
9263,20,1997-03-07,VfL Bochum,FC Schalke 04,0 - 1
9264,20,1997-03-08,SC Freiburg,Borussia Dortmund,1 - 2
9265,20,1997-03-08,VfB Stuttgart,Hamburger SV,4 - 1
9266,20,1997-03-08,Bor. Monchengladbach,Werder Bremen,4 - 1
9267,20,1997-03-08,FC St. Pauli,Karlsruher SC,2 - 4
9268,20,1997-03-08,MSV Duisburg,Arminia Bielefeld,0 - 0
9269,20,1997-03-08,TSV 1860 Munchen,Fortuna Dusseldorf,3 - 0
9270,20,1997-03-09,Bayer Leverkusen,Bayern Munchen,5 - 2
9271,20,1997-03-11,Karlsruher SC,VfL Bochum,2 - 3
9272,21,1997-03-11,Werder Bremen,FC St. Pauli,2 - 1
9273,21,1997-03-11,Hamburger SV,Bor. Monchengladbach,2 - 1
9274,21,1997-03-11,1. FC Koln,VfB Stuttgart,1 - 5
9275,21,1997-03-11,FC Schalke 04,MSV Duisburg,4 - 0
9276,21,1997-03-12,Borussia Dortmund,Hansa Rostock,3 - 0
9277,21,1997-03-12,Fortuna Dusseldorf,SC Freiburg,2 - 1
9278,21,1997-03-12,TSV 1860 Munchen,Bayer Leverkusen,3 - 0
9279,21,1997-03-12,Arminia Bielefeld,Bayern Munchen,2 - 0
9280,21,1997-03-14,MSV Duisburg,Karlsruher SC,2 - 2
9281,22,1997-03-14,FC St. Pauli,Hamburger SV,2 - 2
9282,22,1997-03-15,Bayern Munchen,FC Schalke 04,3 - 0
9283,22,1997-03-15,Bayer Leverkusen,Arminia Bielefeld,1 - 0
9284,22,1997-03-15,SC Freiburg,TSV 1860 Munchen,2 - 2
9285,22,1997-03-15,Hansa Rostock,Fortuna Dusseldorf,3 - 1
9286,22,1997-03-15,Bor. Monchengladbach,1. FC Koln,2 - 1
9287,22,1997-03-15,VfB Stuttgart,Borussia Dortmund,4 - 1
9288,22,1997-03-16,VfL Bochum,Werder Bremen,3 - 2
