,Round Number,Date,Home Team,Away Team,Result
0,0,1963-08-24,Werder Bremen,Borussia Dortmund,3 - 2
1,0,1963-08-24,1. FC Saarbrucken,1. FC Koln,0 - 2
2,0,1963-08-24,TSV 1860 Munchen,Eintracht Braunschweig,1 - 1
3,0,1963-08-24,Frankfurter SG Eintracht,1. FC Kaiserslautern,1 - 1
4,0,1963-08-24,FC Schalke 04,VfB Stuttgart,2 - 0
5,0,1963-08-24,Preussen Munster,Hamburger SV,1 - 1
6,0,1963-08-24,Karlsruher SC,Meidericher SV,1 - 4
7,0,1963-08-24,Hertha BSC,1. FC Nurnberg,1 - 1
8,0,1963-08-31,Borussia Dortmund,TSV 1860 Munchen,3 - 3
9,1,1963-08-31,Hamburger SV,1. FC Saarbrucken,4 - 2
10,1,1963-08-31,1. FC Nurnberg,Werder Bremen,3 - 0
11,1,1963-08-31,1. FC Koln,Karlsruher SC,4 - 0
12,1,1963-08-31,1. FC Kaiserslautern,FC Schalke 04,2 - 3
13,1,1963-08-31,VfB Stuttgart,Hertha BSC,2 - 0
14,1,1963-08-31,Meidericher SV,Frankfurter SG Eintracht,3 - 1
15,1,1963-08-31,Eintracht Braunschweig,Preussen Munster,1 - 0
16,1,1963-09-07,TSV 1860 Munchen,1. FC Koln,1 - 3
17,2,1963-09-07,Karlsruher SC,Hamburger SV,0 - 4
18,2,1963-09-07,Frankfurter SG Eintracht,1. FC Nurnberg,2 - 3
19,2,1963-09-07,FC Schalke 04,Borussia Dortmund,3 - 1
20,2,1963-09-07,Werder Bremen,VfB Stuttgart,2 - 2
21,2,1963-09-07,Hertha BSC,1. FC Kaiserslautern,2 - 2
22,2,1963-09-07,Preussen Munster,Meidericher SV,4 - 2
23,2,1963-09-07,1. FC Saarbrucken,Eintracht Braunschweig,2 - 2
24,2,1963-09-14,1. FC Koln,FC Schalke 04,2 - 2
25,3,1963-09-14,1. FC Nurnberg,Preussen Munster,2 - 2
26,3,1963-09-14,Borussia Dortmund,1. FC Saarbrucken,2 - 1
27,3,1963-09-14,Hamburger SV,Frankfurter SG Eintracht,3 - 0
28,3,1963-09-14,VfB Stuttgart,TSV 1860 Munchen,1 - 1
29,3,1963-09-14,1. FC Kaiserslautern,Werder Bremen,3 - 0
30,3,1963-09-14,Meidericher SV,Hertha BSC,1 - 3
31,3,1963-09-14,Eintracht Braunschweig,Karlsruher SC,2 - 0
32,3,1963-09-21,FC Schalke 04,Hamburger SV,1 - 0
33,4,1963-09-21,1. FC Saarbrucken,1. FC Nurnberg,3 - 5
34,4,1963-09-21,Hertha BSC,1. FC Koln,0 - 3
35,4,1963-09-21,Karlsruher SC,Borussia Dortmund,1 - 3
36,4,1963-09-21,TSV 1860 Munchen,1. FC Kaiserslautern,3 - 0
37,4,1963-09-21,Frankfurter SG Eintracht,Eintracht Braunschweig,3 - 0
38,4,1963-09-21,Preussen Munster,VfB Stuttgart,4 - 2
39,4,1963-09-21,Werder Bremen,Meidericher SV,1 - 1
40,4,1963-10-05,1. FC Koln,Werder Bremen,4 - 3
