,Round Number,Date,Home Team,Away Team,Result
24982,0,1990-07-27,FC Schalke 04,1. FC Saarbrucken,3 - 1
24983,0,1990-07-27,MSV Duisburg,Eintracht Braunschweig,3 - 3
24984,0,1990-07-27,Hannover 96,SC Freiburg,0 - 2
24985,0,1990-07-28,1. FC Schweinfurt 05,VfL Osnabruck,0 - 3
24986,0,1990-07-28,Waldhof Mannheim,Blau-Weiss 90 Berlin,2 - 0
24987,0,1990-07-28,FC 08 Homburg,Rot-Weiss Essen,2 - 1
24988,0,1990-07-28,VfB Oldenburg,1. FSV Mainz 05,1 - 2
24989,0,1990-07-29,Stuttgarter Kickers,SV Darmstadt 98,3 - 0
24990,0,1990-07-29,Preussen Munster,Fortuna Koln,2 - 0
24991,0,1990-07-29,SV Meppen,TSV Havelse,2 - 0
24992,0,1990-08-07,SC Freiburg,SV Meppen,2 - 1
24993,1,1990-08-07,SV Darmstadt 98,FC 08 Homburg,0 - 0
24994,1,1990-08-07,1. FC Saarbrucken,Stuttgarter Kickers,0 - 0
24995,1,1990-08-07,VfL Osnabruck,MSV Duisburg,0 - 2
24996,1,1990-08-08,Fortuna Koln,VfB Oldenburg,1 - 1
24997,1,1990-08-08,Blau-Weiss 90 Berlin,FC Schalke 04,1 - 1
24998,1,1990-08-08,Eintracht Braunschweig,Waldhof Mannheim,1 - 1
24999,1,1990-08-08,1. FSV Mainz 05,Hannover 96,2 - 1
25000,1,1990-08-08,TSV Havelse,1. FC Schweinfurt 05,4 - 1
25001,1,1990-08-08,Rot-Weiss Essen,Preussen Munster,1 - 0
25002,1,1990-08-10,Stuttgarter Kickers,Blau-Weiss 90 Berlin,4 - 0
25003,2,1990-08-10,FC 08 Homburg,1. FC Saarbrucken,0 - 0
25004,2,1990-08-11,SC Freiburg,1. FSV Mainz 05,2 - 1
25005,2,1990-08-11,FC Schalke 04,Eintracht Braunschweig,2 - 1
25006,2,1990-08-11,VfB Oldenburg,Rot-Weiss Essen,2 - 0
25007,2,1990-08-11,Waldhof Mannheim,VfL Osnabruck,1 - 0
25008,2,1990-08-12,SV Meppen,1. FC Schweinfurt 05,2 - 1
25009,2,1990-08-12,MSV Duisburg,TSV Havelse,3 - 0
25010,2,1990-08-12,Preussen Munster,SV Darmstadt 98,1 - 0
25011,2,1990-08-12,Hannover 96,Fortuna Koln,3 - 3
25012,2,1990-08-14,Blau-Weiss 90 Berlin,FC 08 Homburg,4 - 1
25013,3,1990-08-17,Eintracht Braunschweig,Stuttgarter Kickers,2 - 1
25014,3,1990-08-17,Fortuna Koln,SC Freiburg,0 - 1
25015,3,1990-08-18,Rot-Weiss Essen,Hannover 96,4 - 2
25016,3,1990-08-18,1. FC Schweinfurt 05,MSV Duisburg,0 - 6
25017,3,1990-08-18,1. FSV Mainz 05,SV Meppen,2 - 1
25018,3,1990-08-18,SV Darmstadt 98,VfB Oldenburg,0 - 0
25019,3,1990-08-19,1. FC Saarbrucken,Preussen Munster,4 - 1
25020,3,1990-08-19,VfL Osnabruck,FC Schalke 04,0 - 3
25021,3,1990-08-19,TSV Havelse,Waldhof Mannheim,1 - 1
25022,3,1990-08-22,FC 08 Homburg,Eintracht Braunschweig,1 - 0
25023,4,1990-08-22,SC Freiburg,Rot-Weiss Essen,4 - 0
25024,4,1990-08-22,1. FSV Mainz 05,Fortuna Koln,1 - 3
25025,4,1990-08-22,Waldhof Mannheim,1. FC Schweinfurt 05,3 - 0
25026,4,1990-08-22,Stuttgarter Kickers,VfL Osnabruck,3 - 1
25027,4,1990-08-22,SV Meppen,MSV Duisburg,0 - 1
25028,4,1990-08-22,Preussen Munster,Blau-Weiss 90 Berlin,0 - 2
25029,4,1990-08-22,VfB Oldenburg,1. FC Saarbrucken,0 - 1
25030,4,1990-08-22,Hannover 96,SV Darmstadt 98,2 - 2
25031,4,1990-08-22,FC Schalke 04,TSV Havelse,3 - 0
25032,4,1990-08-25,1. FC Schweinfurt 05,FC Schalke 04,0 - 1
25033,5,1990-08-25,SV Darmstadt 98,SC Freiburg,2 - 1
25034,5,1990-08-25,1. FC Saarbrucken,Hannover 96,1 - 0
25035,5,1990-08-25,Eintracht Braunschweig,Preussen Munster,5 - 0
25036,5,1990-08-26,Rot-Weiss Essen,1. FSV Mainz 05,2 - 0
25037,5,1990-08-26,MSV Duisburg,Waldhof Mannheim,1 - 1
25038,5,1990-08-26,Fortuna Koln,SV Meppen,1 - 1
25039,5,1990-08-26,TSV Havelse,Stuttgarter Kickers,2 - 1
25040,5,1990-08-26,VfL Osnabruck,FC 08 Homburg,1 - 0
25041,5,1990-08-28,Blau-Weiss 90 Berlin,VfB Oldenburg,1 - 1
25042,5,1990-08-31,SV Meppen,Waldhof Mannheim,0 - 0
25043,6,1990-08-31,Preussen Munster,VfL Osnabruck,2 - 2
25044,6,1990-08-31,Stuttgarter Kickers,1. FC Schweinfurt 05,1 - 0
25045,6,1990-09-01,FC Schalke 04,MSV Duisburg,1 - 0
25046,6,1990-09-01,SC Freiburg,1. FC Saarbrucken,0 - 0
25047,6,1990-09-01,Fortuna Koln,Rot-Weiss Essen,2 - 1
25048,6,1990-09-01,FC 08 Homburg,TSV Havelse,2 - 1
25049,6,1990-09-02,1. FSV Mainz 05,SV Darmstadt 98,1 - 1
25050,6,1990-09-02,Hannover 96,Blau-Weiss 90 Berlin,3 - 1
25051,6,1990-09-02,VfB Oldenburg,Eintracht Braunschweig,2 - 3
25052,6,1990-09-04,1. FC Schweinfurt 05,FC 08 Homburg,0 - 1
25053,7,1990-09-04,MSV Duisburg,Stuttgarter Kickers,2 - 0
25054,7,1990-09-04,Rot-Weiss Essen,SV Meppen,3 - 2
25055,7,1990-09-05,SV Darmstadt 98,Fortuna Koln,1 - 2
25056,7,1990-09-05,Eintracht Braunschweig,Hannover 96,0 - 1
