,Round Number,Date,Home Team,Away Team,Result
14284,0,2013-08-09,Bayern Munchen,Bor. Monchengladbach,3 - 1
14285,0,2013-08-10,Bayer Leverkusen,SC Freiburg,3 - 1
14286,0,2013-08-10,Hannover 96,VfL Wolfsburg,2 - 0
14287,0,2013-08-10,1899 Hoffenheim,1. FC Nurnberg,2 - 2
14288,0,2013-08-10,FC Augsburg,Borussia Dortmund,0 - 4
14289,0,2013-08-10,Hertha BSC,Eintracht Frankfurt,6 - 1
14290,0,2013-08-10,Eintracht Braunschweig,Werder Bremen,0 - 1
14291,0,2013-08-11,1. FSV Mainz 05,VfB Stuttgart,3 - 2
14292,0,2013-08-11,FC Schalke 04,Hamburger SV,3 - 3
14293,0,2013-08-17,VfB Stuttgart,Bayer Leverkusen,0 - 1
14294,1,2013-08-17,VfL Wolfsburg,FC Schalke 04,4 - 0
14295,1,2013-08-17,Werder Bremen,FC Augsburg,1 - 0
14296,1,2013-08-17,SC Freiburg,1. FSV Mainz 05,1 - 2
14297,1,2013-08-17,Hamburger SV,1899 Hoffenheim,1 - 5
14298,1,2013-08-17,Eintracht Frankfurt,Bayern Munchen,0 - 1
14299,1,2013-08-17,Bor. Monchengladbach,Hannover 96,3 - 0
14300,1,2013-08-18,1. FC Nurnberg,Hertha BSC,2 - 2
14301,1,2013-08-18,Borussia Dortmund,Eintracht Braunschweig,2 - 1
14302,1,2013-08-23,Borussia Dortmund,Werder Bremen,1 - 0
14303,2,2013-08-24,Bayern Munchen,1. FC Nurnberg,2 - 0
14304,2,2013-08-24,Bayer Leverkusen,Bor. Monchengladbach,4 - 2
14305,2,2013-08-24,Hannover 96,FC Schalke 04,2 - 1
14306,2,2013-08-24,1899 Hoffenheim,SC Freiburg,3 - 3
14307,2,2013-08-24,1. FSV Mainz 05,VfL Wolfsburg,2 - 0
14308,2,2013-08-24,Hertha BSC,Hamburger SV,1 - 0
14309,2,2013-08-25,Eintracht Braunschweig,Eintracht Frankfurt,0 - 2
14310,2,2013-08-25,FC Augsburg,VfB Stuttgart,2 - 1
14311,2,2013-08-27,SC Freiburg,Bayern Munchen,1 - 1
14312,3,2013-08-31,Bor. Monchengladbach,Werder Bremen,4 - 1
14313,3,2013-08-31,Hannover 96,1. FSV Mainz 05,4 - 1
14314,3,2013-08-31,VfL Wolfsburg,Hertha BSC,2 - 0
14315,3,2013-08-31,1. FC Nurnberg,FC Augsburg,0 - 1
14316,3,2013-08-31,Hamburger SV,Eintracht Braunschweig,4 - 0
14317,3,2013-08-31,FC Schalke 04,Bayer Leverkusen,2 - 0
14318,3,2013-09-01,VfB Stuttgart,1899 Hoffenheim,6 - 2
14319,3,2013-09-01,Eintracht Frankfurt,Borussia Dortmund,1 - 2
14320,3,2013-09-13,Hertha BSC,VfB Stuttgart,0 - 1
14321,4,2013-09-14,Bayern Munchen,Hannover 96,2 - 0
14322,4,2013-09-14,Bayer Leverkusen,VfL Wolfsburg,3 - 1
14323,4,2013-09-14,Werder Bremen,Eintracht Frankfurt,0 - 3
14324,4,2013-09-14,1. FSV Mainz 05,FC Schalke 04,0 - 1
14325,4,2013-09-14,FC Augsburg,SC Freiburg,2 - 1
14326,4,2013-09-14,Borussia Dortmund,Hamburger SV,6 - 2
14327,4,2013-09-15,1899 Hoffenheim,Bor. Monchengladbach,2 - 1
14328,4,2013-09-15,Eintracht Braunschweig,1. FC Nurnberg,1 - 1
14329,4,2013-09-20,Bor. Monchengladbach,Eintracht Braunschweig,4 - 1
14330,5,2013-09-21,Hannover 96,FC Augsburg,2 - 1
14331,5,2013-09-21,VfL Wolfsburg,1899 Hoffenheim,2 - 1
14332,5,2013-09-21,1. FC Nurnberg,Borussia Dortmund,1 - 1
14333,5,2013-09-21,1. FSV Mainz 05,Bayer Leverkusen,1 - 4
14334,5,2013-09-21,Hamburger SV,Werder Bremen,0 - 2
14335,5,2013-09-21,FC Schalke 04,Bayern Munchen,0 - 4
14336,5,2013-09-22,SC Freiburg,Hertha BSC,1 - 1
14337,5,2013-09-22,VfB Stuttgart,Eintracht Frankfurt,1 - 1
14338,5,2013-09-27,FC Augsburg,Bor. Monchengladbach,2 - 2
14339,6,2013-09-28,Borussia Dortmund,SC Freiburg,5 - 0
14340,6,2013-09-28,Bayern Munchen,VfL Wolfsburg,1 - 0
14341,6,2013-09-28,Bayer Leverkusen,Hannover 96,2 - 0
14342,6,2013-09-28,1899 Hoffenheim,FC Schalke 04,3 - 3
14343,6,2013-09-28,Hertha BSC,1. FSV Mainz 05,3 - 1
14344,6,2013-09-28,Eintracht Frankfurt,Hamburger SV,2 - 2
14345,6,2013-09-29,Werder Bremen,1. FC Nurnberg,3 - 3
14346,6,2013-09-29,Eintracht Braunschweig,VfB Stuttgart,0 - 4
14347,6,2013-10-04,Hannover 96,Hertha BSC,1 - 1
14348,7,2013-10-05,FC Schalke 04,FC Augsburg,4 - 1
14349,7,2013-10-05,Bor. Monchengladbach,Borussia Dortmund,2 - 0
14350,7,2013-10-05,VfB Stuttgart,Werder Bremen,1 - 1
14351,7,2013-10-05,VfL Wolfsburg,Eintracht Braunschweig,0 - 2
14352,7,2013-10-05,1. FSV Mainz 05,1899 Hoffenheim,2 - 2
14353,7,2013-10-05,Bayer Leverkusen,Bayern Munchen,1 - 1
14354,7,2013-10-06,1. FC Nurnberg,Hamburger SV,0 - 5
14355,7,2013-10-06,SC Freiburg,Eintracht Frankfurt,1 - 1
14356,7,2013-10-18,1899 Hoffenheim,Bayer Leverkusen,1 - 2
14357,8,2013-10-19,Borussia Dortmund,Hannover 96,1 - 0
14358,8,2013-10-19,Bayern Munchen,1. FSV Mainz 05,4 - 1
14359,8,2013-10-19,Werder Bremen,SC Freiburg,0 - 0
14360,8,2013-10-19,Eintracht Braunschweig,FC Schalke 04,2 - 3
14361,8,2013-10-19,Eintracht Frankfurt,1. FC Nurnberg,1 - 1
14362,8,2013-10-19,Hertha BSC,Bor. Monchengladbach,1 - 0
14363,8,2013-10-20,Hamburger SV,VfB Stuttgart,3 - 3
