,Round Number,Date,Home Team,Away Team,Result
28820,0,2001-07-27,SpVgg Greuther Furth,Rot-Weiss Oberhausen,2 - 2
28821,0,2001-07-27,MSV Duisburg,Rot Weiss Ahlen,1 - 4
28822,0,2001-07-27,1. FC Saarbrucken,Waldhof Mannheim,1 - 3
28823,0,2001-07-28,Arminia Bielefeld,SV Babelsberg 03,0 - 1
28824,0,2001-07-28,Eintracht Frankfurt,SSV Reutlingen,3 - 1
28825,0,2001-07-29,SpVgg Unterhaching,VfL Bochum,0 - 2
28826,0,2001-07-29,Alemannia Aachen,1. FSV Mainz 05,0 - 2
28827,0,2001-07-29,Karlsruher SC,1. FC Schweinfurt 05,1 - 0
28828,0,2001-07-30,1. FC Union Berlin,Hannover 96,1 - 1
28829,0,2001-08-03,1. FC Schweinfurt 05,1. FC Saarbrucken,2 - 1
28830,1,2001-08-03,Rot Weiss Ahlen,SpVgg Greuther Furth,1 - 0
28831,1,2001-08-03,Rot-Weiss Oberhausen,1. FC Union Berlin,0 - 3
28832,1,2001-08-04,SSV Reutlingen,Arminia Bielefeld,2 - 3
28833,1,2001-08-04,VfL Bochum,Karlsruher SC,1 - 1
28834,1,2001-08-05,SV Babelsberg 03,MSV Duisburg,3 - 1
28835,1,2001-08-05,Hannover 96,Alemannia Aachen,3 - 0
28836,1,2001-08-05,1. FSV Mainz 05,SpVgg Unterhaching,2 - 0
28837,1,2001-08-06,Waldhof Mannheim,Eintracht Frankfurt,0 - 0
28838,1,2001-08-10,MSV Duisburg,SSV Reutlingen,3 - 3
28839,2,2001-08-10,Arminia Bielefeld,Waldhof Mannheim,5 - 0
28840,2,2001-08-10,VfL Bochum,1. FSV Mainz 05,2 - 1
28841,2,2001-08-11,Alemannia Aachen,Rot-Weiss Oberhausen,2 - 1
28842,2,2001-08-11,1. FC Union Berlin,Rot Weiss Ahlen,5 - 0
28843,2,2001-08-12,SpVgg Unterhaching,Hannover 96,1 - 1
28844,2,2001-08-12,SpVgg Greuther Furth,SV Babelsberg 03,1 - 0
28845,2,2001-08-12,Eintracht Frankfurt,1. FC Schweinfurt 05,2 - 0
28846,2,2001-08-13,Karlsruher SC,1. FC Saarbrucken,2 - 0
28847,2,2001-08-17,1. FC Schweinfurt 05,Arminia Bielefeld,1 - 0
28848,3,2001-08-17,SSV Reutlingen,SpVgg Greuther Furth,0 - 1
28849,3,2001-08-17,Rot-Weiss Oberhausen,SpVgg Unterhaching,0 - 2
28850,3,2001-08-18,SV Babelsberg 03,1. FC Union Berlin,3 - 2
28851,3,2001-08-18,1. FC Saarbrucken,Eintracht Frankfurt,0 - 2
28852,3,2001-08-19,Rot Weiss Ahlen,Alemannia Aachen,1 - 0
28853,3,2001-08-19,Hannover 96,VfL Bochum,2 - 0
28854,3,2001-08-19,1. FSV Mainz 05,Karlsruher SC,1 - 0
28855,3,2001-08-20,Waldhof Mannheim,MSV Duisburg,3 - 1
28856,3,2001-09-07,SpVgg Unterhaching,Rot Weiss Ahlen,2 - 3
28857,4,2001-09-07,1. FC Union Berlin,SSV Reutlingen,5 - 0
28858,4,2001-09-07,1. FSV Mainz 05,Hannover 96,2 - 2
28859,4,2001-09-08,SpVgg Greuther Furth,Waldhof Mannheim,3 - 1
28860,4,2001-09-08,MSV Duisburg,1. FC Schweinfurt 05,0 - 0
28861,4,2001-09-09,Alemannia Aachen,SV Babelsberg 03,2 - 2
28862,4,2001-09-09,Arminia Bielefeld,1. FC Saarbrucken,3 - 1
28863,4,2001-09-09,VfL Bochum,Rot-Weiss Oberhausen,3 - 3
28864,4,2001-09-10,Karlsruher SC,Eintracht Frankfurt,2 - 3
28865,4,2001-09-14,Rot Weiss Ahlen,VfL Bochum,2 - 5
28866,5,2001-09-14,Rot-Weiss Oberhausen,1. FSV Mainz 05,1 - 3
28867,5,2001-09-14,1. FC Saarbrucken,MSV Duisburg,1 - 0
28868,5,2001-09-15,SSV Reutlingen,Alemannia Aachen,3 - 1
28869,5,2001-09-15,SV Babelsberg 03,SpVgg Unterhaching,1 - 4
28870,5,2001-09-16,1. FC Schweinfurt 05,SpVgg Greuther Furth,0 - 0
28871,5,2001-09-16,Hannover 96,Karlsruher SC,5 - 0
28872,5,2001-09-16,Waldhof Mannheim,1. FC Union Berlin,1 - 1
28873,5,2001-09-17,Eintracht Frankfurt,Arminia Bielefeld,0 - 2
28874,5,2001-09-21,SpVgg Unterhaching,SSV Reutlingen,3 - 2
28875,6,2001-09-21,Hannover 96,Rot-Weiss Oberhausen,2 - 0
28876,6,2001-09-21,Karlsruher SC,Arminia Bielefeld,0 - 1
28877,6,2001-09-22,1. FSV Mainz 05,Rot Weiss Ahlen,5 - 1
28878,6,2001-09-22,VfL Bochum,SV Babelsberg 03,4 - 1
28879,6,2001-09-23,Alemannia Aachen,Waldhof Mannheim,1 - 0
28880,6,2001-09-23,1. FC Union Berlin,1. FC Schweinfurt 05,3 - 0
28881,6,2001-09-23,SpVgg Greuther Furth,1. FC Saarbrucken,3 - 1
28882,6,2001-09-24,MSV Duisburg,Eintracht Frankfurt,1 - 1
28883,6,2001-09-28,SSV Reutlingen,VfL Bochum,3 - 0
28884,7,2001-09-28,Rot-Weiss Oberhausen,Karlsruher SC,1 - 2
28885,7,2001-09-28,Arminia Bielefeld,MSV Duisburg,2 - 2
28886,7,2001-09-29,1. FC Schweinfurt 05,Alemannia Aachen,1 - 0
28887,7,2001-09-29,Waldhof Mannheim,SpVgg Unterhaching,0 - 1
28888,7,2001-09-30,SV Babelsberg 03,1. FSV Mainz 05,0 - 1
28889,7,2001-09-30,Eintracht Frankfurt,SpVgg Greuther Furth,1 - 4
28890,7,2001-09-30,1. FC Saarbrucken,1. FC Union Berlin,2 - 3
28891,7,2001-10-01,Rot Weiss Ahlen,Hannover 96,2 - 5
28892,7,2001-10-12,SpVgg Unterhaching,1. FC Schweinfurt 05,1 - 0
28893,8,2001-10-12,Alemannia Aachen,1. FC Saarbrucken,0 - 0
28894,8,2001-10-12,Karlsruher SC,MSV Duisburg,2 - 0
28895,8,2001-10-13,1. FC Union Berlin,Eintracht Frankfurt,0 - 4
28896,8,2001-10-13,Rot-Weiss Oberhausen,Rot Weiss Ahlen,2 - 3
28897,8,2001-10-14,SpVgg Greuther Furth,Arminia Bielefeld,0 - 1
28898,8,2001-10-14,Hannover 96,SV Babelsberg 03,6 - 1
28899,8,2001-10-14,1. FSV Mainz 05,SSV Reutlingen,2 - 1
28900,8,2001-10-15,VfL Bochum,Waldhof Mannheim,1 - 1
28901,8,2001-10-19,1. FC Schweinfurt 05,VfL Bochum,3 - 3
28902,9,2001-10-19,Rot Weiss Ahlen,Karlsruher SC,4 - 1
28903,9,2001-10-19,Waldhof Mannheim,1. FSV Mainz 05,2 - 4
28904,9,2001-10-20,SSV Reutlingen,Hannover 96,2 - 2
28905,9,2001-10-20,SV Babelsberg 03,Rot-Weiss Oberhausen,0 - 2
28906,9,2001-10-21,MSV Duisburg,SpVgg Greuther Furth,1 - 1
28907,9,2001-10-21,Eintracht Frankfurt,Alemannia Aachen,2 - 2
28908,9,2001-10-21,1. FC Saarbrucken,SpVgg Unterhaching,0 - 0
28909,9,2001-10-22,Arminia Bielefeld,1. FC Union Berlin,4 - 1
28910,9,2001-10-26,Alemannia Aachen,Arminia Bielefeld,3 - 2
28911,10,2001-10-26,1. FC Union Berlin,MSV Duisburg,0 - 1
28912,10,2001-10-26,1. FSV Mainz 05,1. FC Schweinfurt 05,4 - 1
28913,10,2001-10-27,Rot-Weiss Oberhausen,SSV Reutlingen,0 - 1
28914,10,2001-10-27,Karlsruher SC,SpVgg Greuther Furth,4 - 2
28915,10,2001-10-28,SpVgg Unterhaching,Eintracht Frankfurt,0 - 1
28916,10,2001-10-28,Rot Weiss Ahlen,SV Babelsberg 03,1 - 1
