,Round Number,Date,Home Team,Away Team,Result
16120,0,1974-08-02,1. FC Saarbrucken,SV Darmstadt 98,1 - 0
16121,0,1974-08-03,SC Gottingen 05,DJK Gutersloh,5 - 2
16122,0,1974-08-03,Olympia Wilhelmshaven,SpVgg Erkenschwick,1 - 2
16123,0,1974-08-03,Arminia Bielefeld,Borussia Dortmund,1 - 1
16124,0,1974-08-03,FC St. Pauli,SG Wattenscheid 09,1 - 3
16125,0,1974-08-03,Fortuna Koln,HSV Barmbek-Uhlenhorst,4 - 0
16126,0,1974-08-03,Wacker 04 Berlin,Rot-Weiss Oberhausen,1 - 1
16127,0,1974-08-03,Schwarz-Weiss Essen,VfL Wolfsburg,0 - 0
16128,0,1974-08-03,FC Augsburg,1. FC Nurnberg,2 - 0
16129,0,1974-08-03,Stuttgarter Kickers,Waldhof Mannheim,1 - 1
16130,0,1974-08-03,VfR Heilbronn,1. FC Schweinfurt 05,5 - 1
16131,0,1974-08-03,SpVgg Bayreuth,SV Rochling Volklingen,1 - 2
16132,0,1974-08-03,SpVgg Greuther Furth,FK Pirmasens,1 - 1
16133,0,1974-08-03,VfR Mannheim,Borussia Neunkirchen,1 - 3
16134,0,1974-08-04,KFC Uerdingen 05,Preussen Munster,3 - 1
16135,0,1974-08-04,1. FSV Mainz 05,FC Bayern Hof,2 - 0
16136,0,1974-08-04,1. FC Mulheim,VfL Osnabruck,1 - 0
16137,0,1974-08-04,Wormatia Worms,1860 Munchen,1 - 0
16138,0,1974-08-04,FC 08 Homburg,Karlsruher SC,2 - 3
16139,0,1974-08-09,Alemannia Aachen,Fortuna Koln,1 - 1
16140,0,1974-08-10,SpVgg Erkenschwick,Schwarz-Weiss Essen,2 - 1
16141,1,1974-08-10,Rot-Weiss Oberhausen,Arminia Bielefeld,2 - 2
16142,1,1974-08-10,Preussen Munster,Wacker 04 Berlin,1 - 1
16143,1,1974-08-10,VfL Wolfsburg,1. FC Mulheim,1 - 0
16144,1,1974-08-10,SG Wattenscheid 09,Olympia Wilhelmshaven,2 - 2
16145,1,1974-08-10,Borussia Dortmund,Hannover 96,3 - 1
16146,1,1974-08-10,VfL Osnabruck,KFC Uerdingen 05,2 - 0
16147,1,1974-08-10,HSV Barmbek-Uhlenhorst,SC Gottingen 05,2 - 1
16148,1,1974-08-10,DJK Gutersloh,FC St. Pauli,2 - 2
16149,1,1974-08-10,Waldhof Mannheim,VfR Heilbronn,1 - 0
16150,1,1974-08-10,1. FC Nurnberg,1. FSV Mainz 05,3 - 0
16151,1,1974-08-10,FK Pirmasens,SpVgg Bayreuth,2 - 1
16152,1,1974-08-10,Karlsruher SC,Wormatia Worms,2 - 0
16153,1,1974-08-10,Borussia Neunkirchen,SpVgg Greuther Furth,0 - 1
16154,1,1974-08-10,SV Darmstadt 98,Stuttgarter Kickers,2 - 0
