,Round Number,Date,Home Team,Away Team,Result
30044,0,2005-08-06,Energie Cottbus,Eintracht Braunschweig,2 - 1
30045,0,2005-08-06,1. FC Saarbrucken,VfL Bochum,0 - 4
30046,0,2005-08-06,SpVgg Greuther Furth,Dynamo Dresden,3 - 1
30047,0,2005-08-07,Hansa Rostock,Kickers Offenbach,1 - 2
30048,0,2005-08-07,Rot Weiss Ahlen,1860 Munchen,1 - 2
30049,0,2005-08-07,SC Freiburg,Wacker Burghausen,2 - 1
30050,0,2005-08-07,SpVgg Unterhaching,SC Paderborn 07,3 - 0
30051,0,2005-08-07,Karlsruher SC,Sportfreunde Siegen,2 - 0
30052,0,2005-08-08,Erzgebirge Aue,Alemannia Aachen,2 - 1
30053,0,2005-08-12,Alemannia Aachen,Karlsruher SC,2 - 1
30054,1,2005-08-12,1860 Munchen,Hansa Rostock,4 - 1
30055,1,2005-08-12,Dynamo Dresden,SC Freiburg,2 - 0
30056,1,2005-08-14,Sportfreunde Siegen,SpVgg Unterhaching,4 - 0
30057,1,2005-08-14,SC Paderborn 07,1. FC Saarbrucken,5 - 0
30058,1,2005-08-14,Eintracht Braunschweig,Rot Weiss Ahlen,3 - 1
30059,1,2005-08-14,Wacker Burghausen,Erzgebirge Aue,1 - 1
30060,1,2005-08-14,Kickers Offenbach,SpVgg Greuther Furth,2 - 1
30061,1,2005-08-15,VfL Bochum,Energie Cottbus,2 - 2
30062,1,2005-08-26,Hansa Rostock,Eintracht Braunschweig,2 - 3
30063,2,2005-08-26,Rot Weiss Ahlen,VfL Bochum,2 - 2
30064,2,2005-08-26,Dynamo Dresden,Kickers Offenbach,4 - 1
30065,2,2005-08-28,Energie Cottbus,SC Paderborn 07,1 - 2
30066,2,2005-08-28,SC Freiburg,Erzgebirge Aue,2 - 0
30067,2,2005-08-28,1. FC Saarbrucken,Sportfreunde Siegen,0 - 3
30068,2,2005-08-28,SpVgg Unterhaching,Alemannia Aachen,1 - 2
30069,2,2005-08-28,Karlsruher SC,Wacker Burghausen,0 - 1
30070,2,2005-08-29,SpVgg Greuther Furth,1860 Munchen,2 - 2
30071,2,2005-09-09,Alemannia Aachen,1. FC Saarbrucken,4 - 0
30072,3,2005-09-09,Wacker Burghausen,SpVgg Unterhaching,1 - 1
30073,3,2005-09-09,1860 Munchen,Dynamo Dresden,1 - 2
30074,3,2005-09-11,Sportfreunde Siegen,Energie Cottbus,2 - 4
30075,3,2005-09-11,SC Paderborn 07,Rot Weiss Ahlen,1 - 0
30076,3,2005-09-11,Eintracht Braunschweig,SpVgg Greuther Furth,3 - 0
30077,3,2005-09-11,Kickers Offenbach,SC Freiburg,2 - 1
30078,3,2005-09-11,Erzgebirge Aue,Karlsruher SC,0 - 0
30079,3,2005-09-12,VfL Bochum,Hansa Rostock,1 - 0
30080,3,2005-09-16,SC Freiburg,Karlsruher SC,0 - 0
30081,4,2005-09-16,SpVgg Greuther Furth,VfL Bochum,1 - 3
30082,4,2005-09-16,SpVgg Unterhaching,Erzgebirge Aue,1 - 1
30083,4,2005-09-16,Kickers Offenbach,1860 Munchen,2 - 5
30084,4,2005-09-16,Dynamo Dresden,Eintracht Braunschweig,1 - 1
30085,4,2005-09-18,Hansa Rostock,SC Paderborn 07,2 - 0
30086,4,2005-09-18,Rot Weiss Ahlen,Sportfreunde Siegen,0 - 1
30087,4,2005-09-18,Energie Cottbus,Alemannia Aachen,5 - 1
30088,4,2005-09-18,1. FC Saarbrucken,Wacker Burghausen,1 - 1
30089,4,2005-09-20,VfL Bochum,Dynamo Dresden,1 - 0
30090,5,2005-09-20,Eintracht Braunschweig,Kickers Offenbach,2 - 0
30091,5,2005-09-20,1860 Munchen,SC Freiburg,0 - 1
30092,5,2005-09-20,Karlsruher SC,SpVgg Unterhaching,1 - 0
30093,5,2005-09-21,SC Paderborn 07,SpVgg Greuther Furth,1 - 2
30094,5,2005-09-21,Alemannia Aachen,Rot Weiss Ahlen,6 - 2
30095,5,2005-09-21,Wacker Burghausen,Energie Cottbus,0 - 1
30096,5,2005-09-21,Erzgebirge Aue,1. FC Saarbrucken,2 - 0
30097,5,2005-09-22,Sportfreunde Siegen,Hansa Rostock,1 - 1
30098,5,2005-09-23,SC Freiburg,SpVgg Unterhaching,3 - 2
30099,6,2005-09-23,1860 Munchen,Eintracht Braunschweig,1 - 0
