,Round Number,Date,Home Team,Away Team,Result
26984,0,1995-08-04,Chemnitzer FC,VfB Leipzig,1 - 2
26985,0,1995-08-04,Arminia Bielefeld,VfB Lubeck,2 - 1
26986,0,1995-08-04,Carl Zeiss Jena,FSV Zwickau,2 - 0
26987,0,1995-08-04,MSV Duisburg,VfL Bochum,0 - 0
26988,0,1995-08-05,1. FSV Mainz 05,Hannover 96,0 - 2
26989,0,1995-08-05,SpVgg Unterhaching,SV Meppen,1 - 1
26990,0,1995-08-05,VfL Wolfsburg,Hertha BSC,1 - 4
26991,0,1995-08-05,SG Wattenscheid 09,1. FC Nurnberg,1 - 2
26992,0,1995-08-05,Waldhof Mannheim,Fortuna Koln,2 - 0
26993,0,1995-08-08,SV Meppen,Carl Zeiss Jena,1 - 1
26994,1,1995-08-08,VfB Lubeck,1. FSV Mainz 05,3 - 0
26995,1,1995-08-08,Hertha BSC,SpVgg Unterhaching,1 - 0
26996,1,1995-08-08,Hannover 96,MSV Duisburg,2 - 2
26997,1,1995-08-09,VfB Leipzig,Arminia Bielefeld,0 - 0
26998,1,1995-08-09,FSV Zwickau,Chemnitzer FC,1 - 0
26999,1,1995-08-09,Fortuna Koln,SG Wattenscheid 09,2 - 0
27000,1,1995-08-09,1. FC Nurnberg,VfL Wolfsburg,0 - 0
27001,1,1995-08-09,VfL Bochum,Waldhof Mannheim,3 - 1
27002,1,1995-08-11,MSV Duisburg,VfB Lubeck,2 - 1
27003,2,1995-08-11,Carl Zeiss Jena,Hertha BSC,0 - 3
27004,2,1995-08-12,Arminia Bielefeld,FSV Zwickau,4 - 0
27005,2,1995-08-12,Chemnitzer FC,SV Meppen,2 - 0
27006,2,1995-08-12,Waldhof Mannheim,SG Wattenscheid 09,5 - 2
27007,2,1995-08-13,1. FSV Mainz 05,VfB Leipzig,0 - 1
27008,2,1995-08-13,SpVgg Unterhaching,1. FC Nurnberg,0 - 0
27009,2,1995-08-13,VfL Wolfsburg,Fortuna Koln,1 - 3
27010,2,1995-08-14,VfL Bochum,Hannover 96,1 - 0
27011,2,1995-08-18,VfB Leipzig,MSV Duisburg,2 - 2
27012,3,1995-08-18,Hannover 96,Waldhof Mannheim,1 - 0
27013,3,1995-08-19,FSV Zwickau,1. FSV Mainz 05,3 - 0
27014,3,1995-08-19,Fortuna Koln,SpVgg Unterhaching,0 - 2
27015,3,1995-08-20,SV Meppen,Arminia Bielefeld,2 - 2
27016,3,1995-08-20,VfB Lubeck,VfL Bochum,3 - 0
27017,3,1995-08-20,SG Wattenscheid 09,VfL Wolfsburg,1 - 2
27018,3,1995-08-21,1. FC Nurnberg,Carl Zeiss Jena,0 - 2
27019,3,1995-08-29,Chemnitzer FC,1. FC Nurnberg,1 - 1
27020,3,1995-08-29,MSV Duisburg,FSV Zwickau,3 - 0
27021,4,1995-08-29,Arminia Bielefeld,Hertha BSC,1 - 0
27022,4,1995-08-29,Carl Zeiss Jena,Fortuna Koln,1 - 0
27023,4,1995-08-29,VfL Bochum,VfB Leipzig,3 - 0
27024,4,1995-08-29,SpVgg Unterhaching,SG Wattenscheid 09,1 - 0
27025,4,1995-08-30,Waldhof Mannheim,VfL Wolfsburg,3 - 0
27026,4,1995-08-30,Hannover 96,VfB Lubeck,0 - 0
27027,4,1995-08-30,1. FSV Mainz 05,SV Meppen,0 - 0
27028,4,1995-09-01,1. FC Nurnberg,Arminia Bielefeld,0 - 2
27029,4,1995-09-01,Fortuna Koln,Chemnitzer FC,1 - 2
27030,5,1995-09-02,VfB Leipzig,Hannover 96,1 - 0
27031,5,1995-09-02,VfL Wolfsburg,SpVgg Unterhaching,3 - 1
27032,5,1995-09-02,Hertha BSC,1. FSV Mainz 05,2 - 0
27033,5,1995-09-03,SV Meppen,MSV Duisburg,1 - 1
27034,5,1995-09-03,VfB Lubeck,Waldhof Mannheim,3 - 1
27035,5,1995-09-03,SG Wattenscheid 09,Carl Zeiss Jena,1 - 1
27036,5,1995-09-08,MSV Duisburg,Hertha BSC,2 - 0
27037,6,1995-09-08,VfL Bochum,SV Meppen,4 - 1
27038,6,1995-09-09,1. FSV Mainz 05,1. FC Nurnberg,0 - 2
27039,6,1995-09-09,Chemnitzer FC,SG Wattenscheid 09,2 - 0
27040,6,1995-09-09,Waldhof Mannheim,SpVgg Unterhaching,0 - 1
27041,6,1995-09-10,Hannover 96,FSV Zwickau,1 - 1
27042,6,1995-09-10,VfB Lubeck,VfB Leipzig,0 - 2
27043,6,1995-09-10,Carl Zeiss Jena,VfL Wolfsburg,1 - 1
27044,6,1995-09-11,Arminia Bielefeld,Fortuna Koln,2 - 1
27045,6,1995-09-14,VfL Wolfsburg,Chemnitzer FC,1 - 1
27046,7,1995-09-15,1. FC Nurnberg,MSV Duisburg,0 - 0
27047,7,1995-09-15,SpVgg Unterhaching,Carl Zeiss Jena,2 - 0
27048,7,1995-09-16,Hertha BSC,VfL Bochum,0 - 2
27049,7,1995-09-16,SV Meppen,Hannover 96,0 - 0
27050,7,1995-09-16,SG Wattenscheid 09,Arminia Bielefeld,3 - 2
27051,7,1995-09-16,VfB Leipzig,Waldhof Mannheim,2 - 0
27052,7,1995-09-17,FSV Zwickau,VfB Lubeck,1 - 0
27053,7,1995-09-17,Fortuna Koln,1. FSV Mainz 05,1 - 0
27054,7,1995-09-22,VfL Bochum,1. FC Nurnberg,4 - 0
27055,8,1995-09-23,VfB Leipzig,FSV Zwickau,2 - 0
27056,8,1995-09-23,Hannover 96,Hertha BSC,1 - 0
27057,8,1995-09-23,1. FSV Mainz 05,SG Wattenscheid 09,2 - 0
27058,8,1995-09-24,VfB Lubeck,SV Meppen,1 - 1
27059,8,1995-09-24,Arminia Bielefeld,VfL Wolfsburg,1 - 0
27060,8,1995-09-24,Chemnitzer FC,SpVgg Unterhaching,2 - 0
27061,8,1995-09-25,Waldhof Mannheim,Carl Zeiss Jena,1 - 0
27062,8,1995-09-26,FSV Zwickau,VfL Bochum,2 - 1
27063,9,1995-09-29,SG Wattenscheid 09,MSV Duisburg,0 - 2
27064,9,1995-09-29,1. FC Nurnberg,Hannover 96,0 - 2
27065,9,1995-09-30,FSV Zwickau,Waldhof Mannheim,2 - 1
27066,10,1995-09-30,VfL Wolfsburg,1. FSV Mainz 05,2 - 2
27067,10,1995-09-30,Fortuna Koln,VfL Bochum,0 - 2
27068,10,1995-10-01,SV Meppen,VfB Leipzig,0 - 2
27069,10,1995-10-01,Carl Zeiss Jena,Chemnitzer FC,4 - 1
27070,10,1995-10-01,SpVgg Unterhaching,Arminia Bielefeld,3 - 0
27071,10,1995-10-02,Hertha BSC,VfB Lubeck,0 - 0
27072,10,1995-10-06,MSV Duisburg,Fortuna Koln,2 - 2
27073,10,1995-10-13,MSV Duisburg,VfL Wolfsburg,2 - 1
27074,11,1995-10-13,Waldhof Mannheim,Chemnitzer FC,4 - 1
27075,11,1995-10-13,1. FSV Mainz 05,SpVgg Unterhaching,3 - 1
27076,11,1995-10-14,FSV Zwickau,SV Meppen,4 - 1
27077,11,1995-10-14,Hannover 96,Fortuna Koln,2 - 0
27078,11,1995-10-15,VfB Leipzig,Hertha BSC,2 - 2
27079,11,1995-10-15,VfB Lubeck,1. FC Nurnberg,0 - 0
27080,11,1995-10-15,VfL Bochum,SG Wattenscheid 09,2 - 2
27081,11,1995-10-16,Arminia Bielefeld,Carl Zeiss Jena,1 - 2
27082,11,1995-10-20,Carl Zeiss Jena,1. FSV Mainz 05,6 - 1
27083,12,1995-10-20,SG Wattenscheid 09,Hannover 96,5 - 1
27084,12,1995-10-21,SV Meppen,Waldhof Mannheim,2 - 1
27085,12,1995-10-21,VfL Wolfsburg,VfL Bochum,0 - 5
27086,12,1995-10-21,Fortuna Koln,VfB Lubeck,1 - 3
27087,12,1995-10-22,Hertha BSC,FSV Zwickau,0 - 0
27088,12,1995-10-22,Chemnitzer FC,Arminia Bielefeld,5 - 1
27089,12,1995-10-22,SpVgg Unterhaching,MSV Duisburg,1 - 2
27090,12,1995-10-23,1. FC Nurnberg,VfB Leipzig,1 - 0
27091,12,1995-10-25,Hertha BSC,Chemnitzer FC,1 - 1
27092,13,1995-10-27,Waldhof Mannheim,Arminia Bielefeld,3 - 5
27093,13,1995-10-28,SV Meppen,Hertha BSC,1 - 1
27094,13,1995-10-28,VfB Leipzig,Fortuna Koln,1 - 1
27095,13,1995-10-28,Hannover 96,VfL Wolfsburg,0 - 1
27096,13,1995-10-29,FSV Zwickau,1. FC Nurnberg,1 - 0
27097,13,1995-10-29,VfB Lubeck,SG Wattenscheid 09,2 - 1
27098,13,1995-10-29,MSV Duisburg,Carl Zeiss Jena,4 - 1
27099,13,1995-10-29,1. FSV Mainz 05,Chemnitzer FC,4 - 2
27100,13,1995-10-30,VfL Bochum,SpVgg Unterhaching,3 - 1
27101,13,1995-11-03,Arminia Bielefeld,1. FSV Mainz 05,2 - 0
27102,14,1995-11-03,Carl Zeiss Jena,VfL Bochum,0 - 4
27103,14,1995-11-04,1. FC Nurnberg,SV Meppen,2 - 1
27104,14,1995-11-04,SG Wattenscheid 09,VfB Leipzig,2 - 1
27105,14,1995-11-04,Fortuna Koln,FSV Zwickau,1 - 1
27106,14,1995-11-05,VfL Wolfsburg,VfB Lubeck,2 - 1
27107,14,1995-11-07,SpVgg Unterhaching,Hannover 96,1 - 0
27108,14,1995-11-10,VfL Bochum,Chemnitzer FC,2 - 2
27109,15,1995-11-10,1. FSV Mainz 05,Waldhof Mannheim,0 - 0
27110,15,1995-11-11,FSV Zwickau,SG Wattenscheid 09,2 - 0
27111,15,1995-11-11,Hannover 96,Carl Zeiss Jena,1 - 1
27112,15,1995-11-11,1. FC Nurnberg,Hertha BSC,1 - 0
27113,15,1995-11-12,VfB Lubeck,SpVgg Unterhaching,3 - 1
27114,15,1995-11-12,SV Meppen,Fortuna Koln,2 - 2
27115,15,1995-11-12,VfB Leipzig,VfL Wolfsburg,2 - 0
27116,15,1995-11-13,MSV Duisburg,Arminia Bielefeld,1 - 1
27117,15,1995-11-17,Carl Zeiss Jena,VfB Lubeck,3 - 1
27118,16,1995-11-17,SpVgg Unterhaching,VfB Leipzig,4 - 1
27119,16,1995-11-18,VfL Wolfsburg,FSV Zwickau,0 - 1
27120,16,1995-11-18,Chemnitzer FC,Hannover 96,2 - 1
27121,16,1995-11-18,SG Wattenscheid 09,SV Meppen,3 - 0
27122,16,1995-11-19,1. FSV Mainz 05,MSV Duisburg,0 - 1
