,Round Number,Date,Home Team,Away Team,Result
25362,0,1991-07-23,VfL Osnabruck,VfB Oldenburg,2 - 2
25363,0,1991-07-23,1. FC Saarbrucken,Waldhof Mannheim,2 - 1
25364,0,1991-07-23,Blau-Weiss 90 Berlin,FC Remscheid,5 - 2
25365,0,1991-07-24,BSV Stahl Brandenburg,Hertha BSC,0 - 1
25366,0,1991-07-24,Rot-Weiss Erfurt,Hallescher FC,2 - 3
25367,0,1991-07-24,Eintracht Braunschweig,SV Meppen,0 - 2
25368,0,1991-07-24,Fortuna Koln,FC St. Pauli,1 - 1
25369,0,1991-07-24,KFC Uerdingen 05,Hannover 96,1 - 1
25370,0,1991-07-24,1. FSV Mainz 05,Chemnitzer FC,0 - 0
25371,0,1991-07-24,SC Freiburg,1860 Munchen,2 - 1
25372,0,1991-07-24,SV Darmstadt 98,FC 08 Homburg,0 - 3
25373,0,1991-07-25,VfB Leipzig,Carl Zeiss Jena,0 - 1
25374,0,1991-08-02,Chemnitzer FC,SC Freiburg,2 - 1
25375,1,1991-08-02,Carl Zeiss Jena,1. FC Saarbrucken,1 - 1
25376,1,1991-08-03,SV Meppen,Fortuna Koln,1 - 0
25377,1,1991-08-03,FC St. Pauli,KFC Uerdingen 05,3 - 1
25378,1,1991-08-03,Hannover 96,VfL Osnabruck,2 - 1
25379,1,1991-08-03,1860 Munchen,VfB Leipzig,0 - 0
25380,1,1991-08-03,Hallescher FC,1. FSV Mainz 05,2 - 2
25381,1,1991-08-03,FC 08 Homburg,Rot-Weiss Erfurt,1 - 0
25382,1,1991-08-04,FC Remscheid,BSV Stahl Brandenburg,3 - 1
25383,1,1991-08-04,Waldhof Mannheim,SV Darmstadt 98,3 - 1
25384,1,1991-08-04,VfB Oldenburg,Blau-Weiss 90 Berlin,0 - 0
25385,1,1991-08-05,Hertha BSC,Eintracht Braunschweig,1 - 1
25386,1,1991-08-09,VfL Osnabruck,FC St. Pauli,0 - 1
25387,2,1991-08-09,Rot-Weiss Erfurt,SV Darmstadt 98,2 - 2
25388,2,1991-08-09,1. FSV Mainz 05,FC 08 Homburg,0 - 0
25389,2,1991-08-10,Eintracht Braunschweig,BSV Stahl Brandenburg,3 - 2
25390,2,1991-08-10,Blau-Weiss 90 Berlin,Hannover 96,1 - 1
25391,2,1991-08-10,Waldhof Mannheim,Carl Zeiss Jena,2 - 0
25392,2,1991-08-10,SC Freiburg,Hallescher FC,3 - 1
25393,2,1991-08-10,VfB Leipzig,Chemnitzer FC,0 - 0
25394,2,1991-08-11,FC Remscheid,VfB Oldenburg,1 - 1
25395,2,1991-08-11,1. FC Saarbrucken,1860 Munchen,1 - 1
25396,2,1991-08-11,Fortuna Koln,Hertha BSC,1 - 1
25397,2,1991-08-11,KFC Uerdingen 05,SV Meppen,0 - 2
25398,2,1991-08-13,Eintracht Braunschweig,Fortuna Koln,1 - 1
25399,3,1991-08-13,Rot-Weiss Erfurt,1. FSV Mainz 05,0 - 5
