,Round Number,Date,Home Team,Away Team,Result
22322,0,1983-08-05,SG Union Solingen,Fortuna Koln,2 - 2
22323,0,1983-08-05,FC Schalke 04,SC Charlottenburg,3 - 0
22324,0,1983-08-05,VfL Osnabruck,Alemannia Aachen,0 - 0
22325,0,1983-08-06,Hannover 96,Karlsruher SC,1 - 5
22326,0,1983-08-06,1. FC Saarbrucken,FC Remscheid,2 - 1
22327,0,1983-08-06,Hessen Kassel,Stuttgarter Kickers,3 - 0
22328,0,1983-08-06,Hertha BSC,SG Wattenscheid 09,1 - 1
22329,0,1983-08-06,SV Darmstadt 98,Rot-Weiss Oberhausen,2 - 0
22330,0,1983-08-06,MSV Duisburg,SC Freiburg,0 - 0
22331,0,1983-08-06,SSV Ulm 1846,Rot-Weiss Essen,5 - 2
22332,0,1983-08-10,Fortuna Koln,VfL Osnabruck,3 - 0
22333,1,1983-08-10,SC Freiburg,SV Darmstadt 98,3 - 1
22334,1,1983-08-10,Stuttgarter Kickers,FC Schalke 04,0 - 0
22335,1,1983-08-10,Karlsruher SC,MSV Duisburg,0 - 0
22336,1,1983-08-10,SG Wattenscheid 09,Hannover 96,1 - 1
22337,1,1983-08-10,Rot-Weiss Essen,SG Union Solingen,1 - 1
22338,1,1983-08-10,SC Charlottenburg,SSV Ulm 1846,2 - 1
22339,1,1983-08-10,FC Remscheid,Hessen Kassel,0 - 4
22340,1,1983-08-10,Alemannia Aachen,Hertha BSC,2 - 1
22341,1,1983-08-10,Rot-Weiss Oberhausen,1. FC Saarbrucken,3 - 0
22342,1,1983-08-13,FC Schalke 04,FC Remscheid,2 - 0
22343,2,1983-08-13,SG Union Solingen,SC Charlottenburg,1 - 0
22344,2,1983-08-13,SV Darmstadt 98,1. FC Saarbrucken,1 - 1
22345,2,1983-08-13,SSV Ulm 1846,Stuttgarter Kickers,2 - 0
22346,2,1983-08-13,Hessen Kassel,Rot-Weiss Oberhausen,3 - 2
22347,2,1983-08-13,Hannover 96,Alemannia Aachen,0 - 0
22348,2,1983-08-13,VfL Osnabruck,Rot-Weiss Essen,1 - 0
22349,2,1983-08-13,MSV Duisburg,SG Wattenscheid 09,3 - 0
22350,2,1983-08-13,SC Freiburg,Karlsruher SC,2 - 2
22351,2,1983-08-13,Hertha BSC,Fortuna Koln,7 - 2
22352,2,1983-08-20,SC Charlottenburg,VfL Osnabruck,0 - 1
22353,3,1983-08-20,Stuttgarter Kickers,SG Union Solingen,2 - 2
22354,3,1983-08-20,1. FC Saarbrucken,Hessen Kassel,1 - 3
22355,3,1983-08-20,Karlsruher SC,SV Darmstadt 98,4 - 0
22356,3,1983-08-20,Rot-Weiss Essen,Hertha BSC,4 - 1
22357,3,1983-08-20,FC Remscheid,SSV Ulm 1846,0 - 0
22358,3,1983-08-20,Alemannia Aachen,MSV Duisburg,2 - 1
22359,3,1983-08-20,Fortuna Koln,Hannover 96,2 - 2
22360,3,1983-08-20,Rot-Weiss Oberhausen,FC Schalke 04,3 - 3
22361,3,1983-08-20,SG Wattenscheid 09,SC Freiburg,0 - 0
22362,3,1983-08-24,SSV Ulm 1846,Rot-Weiss Oberhausen,3 - 2
22363,4,1983-08-24,FC Schalke 04,1. FC Saarbrucken,1 - 1
22364,4,1983-08-24,Hertha BSC,SC Charlottenburg,1 - 1
22365,4,1983-08-24,SV Darmstadt 98,Hessen Kassel,2 - 1
22366,4,1983-08-24,SC Freiburg,Alemannia Aachen,2 - 1
22367,4,1983-08-24,MSV Duisburg,Fortuna Koln,3 - 2
22368,4,1983-08-24,SG Union Solingen,FC Remscheid,1 - 1
22369,4,1983-08-24,VfL Osnabruck,Stuttgarter Kickers,2 - 2
22370,4,1983-08-24,Hannover 96,Rot-Weiss Essen,0 - 1
22371,4,1983-08-24,Karlsruher SC,SG Wattenscheid 09,3 - 2
22372,4,1983-08-31,SC Charlottenburg,Hannover 96,2 - 0
22373,5,1983-08-31,SG Wattenscheid 09,SV Darmstadt 98,1 - 1
22374,5,1983-08-31,Alemannia Aachen,Karlsruher SC,0 - 0
22375,5,1983-08-31,Rot-Weiss Essen,MSV Duisburg,0 - 0
22376,5,1983-08-31,Stuttgarter Kickers,Hertha BSC,0 - 2
22377,5,1983-08-31,FC Remscheid,VfL Osnabruck,3 - 0
22378,5,1983-08-31,Rot-Weiss Oberhausen,SG Union Solingen,1 - 0
22379,5,1983-08-31,1. FC Saarbrucken,SSV Ulm 1846,2 - 0
22380,5,1983-08-31,Hessen Kassel,FC Schalke 04,0 - 2
22381,5,1983-08-31,Fortuna Koln,SC Freiburg,3 - 1
22382,5,1983-09-03,Hertha BSC,FC Remscheid,1 - 1
22383,6,1983-09-03,SV Darmstadt 98,FC Schalke 04,0 - 2
22384,6,1983-09-03,SG Union Solingen,1. FC Saarbrucken,2 - 0
22385,6,1983-09-03,VfL Osnabruck,Rot-Weiss Oberhausen,2 - 1
22386,6,1983-09-03,Karlsruher SC,Fortuna Koln,4 - 3
22387,6,1983-09-03,Hannover 96,Stuttgarter Kickers,2 - 2
22388,6,1983-09-03,SSV Ulm 1846,Hessen Kassel,2 - 2
22389,6,1983-09-03,SG Wattenscheid 09,Alemannia Aachen,0 - 2
22390,6,1983-09-03,SC Freiburg,Rot-Weiss Essen,1 - 0
22391,6,1983-09-06,MSV Duisburg,SC Charlottenburg,4 - 0
22392,6,1983-09-10,Rot-Weiss Essen,Karlsruher SC,0 - 4
22393,7,1983-09-10,Rot-Weiss Oberhausen,Hertha BSC,0 - 1
22394,7,1983-09-10,Stuttgarter Kickers,MSV Duisburg,3 - 1
22395,7,1983-09-10,Fortuna Koln,SG Wattenscheid 09,0 - 0
22396,7,1983-09-10,SC Charlottenburg,SC Freiburg,1 - 2
22397,7,1983-09-10,FC Remscheid,Hannover 96,0 - 2
22398,7,1983-09-10,1. FC Saarbrucken,VfL Osnabruck,2 - 1
22399,7,1983-09-10,FC Schalke 04,SSV Ulm 1846,3 - 0
22400,7,1983-09-10,Alemannia Aachen,SV Darmstadt 98,2 - 2
22401,7,1983-09-10,Hessen Kassel,SG Union Solingen,6 - 1
22402,7,1983-09-17,SG Union Solingen,FC Schalke 04,4 - 0
22403,8,1983-09-17,MSV Duisburg,FC Remscheid,4 - 1
22404,8,1983-09-17,SG Wattenscheid 09,Rot-Weiss Essen,2 - 1
22405,8,1983-09-17,SC Freiburg,Stuttgarter Kickers,2 - 1
22406,8,1983-09-17,Karlsruher SC,SC Charlottenburg,2 - 0
22407,8,1983-09-17,Hertha BSC,1. FC Saarbrucken,3 - 0
22408,8,1983-09-17,Hannover 96,Rot-Weiss Oberhausen,1 - 1
22409,8,1983-09-17,SV Darmstadt 98,SSV Ulm 1846,4 - 3
22410,8,1983-09-17,VfL Osnabruck,Hessen Kassel,1 - 3
22411,8,1983-09-17,Alemannia Aachen,Fortuna Koln,0 - 0
22412,8,1983-09-24,Fortuna Koln,SV Darmstadt 98,5 - 1
22413,9,1983-09-24,Stuttgarter Kickers,Karlsruher SC,2 - 3
22414,9,1983-09-24,FC Schalke 04,VfL Osnabruck,3 - 1
22415,9,1983-09-24,1. FC Saarbrucken,Hannover 96,2 - 1
22416,9,1983-09-24,SSV Ulm 1846,SG Union Solingen,1 - 3
22417,9,1983-09-24,SC Charlottenburg,SG Wattenscheid 09,2 - 1
22418,9,1983-09-24,FC Remscheid,SC Freiburg,1 - 0
22419,9,1983-09-24,Rot-Weiss Oberhausen,MSV Duisburg,0 - 2
22420,9,1983-09-24,Rot-Weiss Essen,Alemannia Aachen,2 - 4
22421,9,1983-09-24,Hessen Kassel,Hertha BSC,2 - 2
22422,9,1983-10-01,Karlsruher SC,FC Remscheid,3 - 2
22423,10,1983-10-01,SV Darmstadt 98,SG Union Solingen,0 - 0
22424,10,1983-10-01,Alemannia Aachen,SC Charlottenburg,3 - 0
22425,10,1983-10-01,VfL Osnabruck,SSV Ulm 1846,2 - 1
22426,10,1983-10-01,SC Freiburg,Rot-Weiss Oberhausen,1 - 0
22427,10,1983-10-01,Fortuna Koln,Rot-Weiss Essen,2 - 2
22428,10,1983-10-01,SG Wattenscheid 09,Stuttgarter Kickers,4 - 2
22429,10,1983-10-01,Hannover 96,Hessen Kassel,1 - 2
22430,10,1983-10-01,MSV Duisburg,1. FC Saarbrucken,4 - 0
22431,10,1983-10-01,Hertha BSC,FC Schalke 04,2 - 3
22432,10,1983-10-15,Rot-Weiss Essen,SV Darmstadt 98,4 - 0
22433,11,1983-10-15,SSV Ulm 1846,Hertha BSC,2 - 2
22434,11,1983-10-15,Hessen Kassel,MSV Duisburg,0 - 1
22435,11,1983-10-15,FC Remscheid,SG Wattenscheid 09,2 - 1
22436,11,1983-10-15,Rot-Weiss Oberhausen,Karlsruher SC,1 - 0
22437,11,1983-10-15,SG Union Solingen,VfL Osnabruck,2 - 0
22438,11,1983-10-15,SC Charlottenburg,Fortuna Koln,2 - 1
22439,11,1983-10-15,1. FC Saarbrucken,SC Freiburg,4 - 4
22440,11,1983-10-15,FC Schalke 04,Hannover 96,5 - 1
22441,11,1983-10-15,Stuttgarter Kickers,Alemannia Aachen,1 - 2
22442,11,1983-10-22,Hertha BSC,SG Union Solingen,1 - 2
22443,12,1983-10-22,Karlsruher SC,1. FC Saarbrucken,5 - 1
22444,12,1983-10-22,MSV Duisburg,FC Schalke 04,1 - 1
22445,12,1983-10-22,Fortuna Koln,Stuttgarter Kickers,2 - 0
22446,12,1983-10-22,SC Freiburg,Hessen Kassel,0 - 0
22447,12,1983-10-22,Hannover 96,SSV Ulm 1846,3 - 3
