,Round Number,Date,Home Team,Away Team,Result
14590,0,1983-08-12,Eintracht Frankfurt,Borussia Dortmund,2 - 2
14591,0,1983-08-13,Hamburger SV,1. FC Kaiserslautern,3 - 2
14592,0,1983-08-13,1. FC Nurnberg,Bayer 05 Uerdingen,2 - 4
14593,0,1983-08-13,Bayern Munchen,SV Bayer 04 Leverkusen,2 - 1
14594,0,1983-08-13,1. FC Koln,Arminia Bielefeld,2 - 3
14595,0,1983-08-13,Bor. Monchengladbach,Fortuna Dusseldorf,1 - 1
14596,0,1983-08-13,VfL Bochum,Kickers Offenbach,1 - 0
14597,0,1983-08-13,Waldhof Mannheim,Werder Bremen,2 - 0
14598,0,1983-08-13,VfB Stuttgart,Eintracht Braunschweig,3 - 0
14599,0,1983-08-17,Fortuna Dusseldorf,1. FC Koln,2 - 0
14600,1,1983-08-19,Bayer 05 Uerdingen,Eintracht Frankfurt,5 - 2
14601,1,1983-08-19,1. FC Kaiserslautern,VfB Stuttgart,2 - 2
14602,1,1983-08-20,Eintracht Braunschweig,Waldhof Mannheim,3 - 2
14603,1,1983-08-20,Kickers Offenbach,Bor. Monchengladbach,4 - 3
14604,1,1983-08-20,Arminia Bielefeld,Bayern Munchen,1 - 3
14605,1,1983-08-20,SV Bayer 04 Leverkusen,1. FC Nurnberg,3 - 0
14606,1,1983-08-20,Borussia Dortmund,Hamburger SV,1 - 2
14607,1,1983-08-20,Werder Bremen,VfL Bochum,5 - 2
14608,1,1983-08-16,1. FC Kaiserslautern,Borussia Dortmund,2 - 2
14609,2,1983-08-23,1. FC Nurnberg,Arminia Bielefeld,2 - 0
14610,2,1983-08-23,Bayern Munchen,Fortuna Dusseldorf,1 - 1
14611,2,1983-08-23,VfL Bochum,Eintracht Braunschweig,3 - 1
14612,2,1983-08-23,VfB Stuttgart,Waldhof Mannheim,0 - 0
14613,2,1983-08-24,Hamburger SV,Bayer 05 Uerdingen,2 - 2
14614,2,1983-08-24,Eintracht Frankfurt,SV Bayer 04 Leverkusen,2 - 2
14615,2,1983-08-24,1. FC Koln,Kickers Offenbach,1 - 0
14616,2,1983-08-24,Bor. Monchengladbach,Werder Bremen,3 - 1
14617,2,1983-08-30,Bayer 05 Uerdingen,1. FC Kaiserslautern,3 - 1
14618,3,1983-08-30,Werder Bremen,1. FC Koln,1 - 0
14619,3,1983-08-31,Waldhof Mannheim,VfL Bochum,3 - 3
14620,3,1983-08-31,Arminia Bielefeld,Eintracht Frankfurt,2 - 1
14621,3,1983-08-31,Eintracht Braunschweig,Bor. Monchengladbach,3 - 1
14622,3,1983-08-31,Kickers Offenbach,Bayern Munchen,2 - 3
14623,3,1983-08-31,Fortuna Dusseldorf,1. FC Nurnberg,2 - 1
14624,3,1983-08-31,Borussia Dortmund,VfB Stuttgart,0 - 3
14625,3,1983-09-13,SV Bayer 04 Leverkusen,Hamburger SV,2 - 0
14626,3,1983-09-02,1. FC Kaiserslautern,SV Bayer 04 Leverkusen,3 - 0
14627,4,1983-09-03,Hamburger SV,Arminia Bielefeld,2 - 0
14628,4,1983-09-03,Eintracht Frankfurt,Fortuna Dusseldorf,3 - 0
14629,4,1983-09-03,1. FC Nurnberg,Kickers Offenbach,4 - 0
14630,4,1983-09-03,Bayern Munchen,Werder Bremen,0 - 0
14631,4,1983-09-03,1. FC Koln,Eintracht Braunschweig,2 - 1
14632,4,1983-09-03,Borussia Dortmund,Bayer 05 Uerdingen,2 - 1
14633,4,1983-09-03,VfB Stuttgart,VfL Bochum,4 - 2
14634,4,1983-09-03,Bor. Monchengladbach,Waldhof Mannheim,3 - 0
14635,4,1983-09-09,SV Bayer 04 Leverkusen,Borussia Dortmund,4 - 2
14636,5,1983-09-10,Eintracht Braunschweig,Bayern Munchen,1 - 2
14637,5,1983-09-10,Kickers Offenbach,Eintracht Frankfurt,2 - 1
14638,5,1983-09-10,Fortuna Dusseldorf,Hamburger SV,2 - 3
14639,5,1983-09-10,Arminia Bielefeld,1. FC Kaiserslautern,3 - 2
14640,5,1983-09-10,Bayer 05 Uerdingen,VfB Stuttgart,3 - 2
14641,5,1983-09-10,VfL Bochum,Bor. Monchengladbach,0 - 4
14642,5,1983-09-10,Waldhof Mannheim,1. FC Koln,2 - 2
14643,5,1983-09-10,Werder Bremen,1. FC Nurnberg,2 - 0
14644,5,1983-09-16,1. FC Nurnberg,Eintracht Braunschweig,4 - 2
14645,6,1983-09-17,Hamburger SV,Kickers Offenbach,6 - 0
14646,6,1983-09-17,Eintracht Frankfurt,Werder Bremen,0 - 0
14647,6,1983-09-17,Bayern Munchen,Waldhof Mannheim,6 - 0
14648,6,1983-09-17,1. FC Koln,VfL Bochum,3 - 0
14649,6,1983-09-17,Bayer 05 Uerdingen,SV Bayer 04 Leverkusen,2 - 1
14650,6,1983-09-17,Borussia Dortmund,Arminia Bielefeld,1 - 0
14651,6,1983-09-17,1. FC Kaiserslautern,Fortuna Dusseldorf,5 - 2
14652,6,1983-09-17,VfB Stuttgart,Bor. Monchengladbach,0 - 0
14653,6,1983-09-23,Kickers Offenbach,1. FC Kaiserslautern,3 - 2
14654,7,1983-09-23,Fortuna Dusseldorf,Borussia Dortmund,7 - 0
14655,7,1983-09-23,Werder Bremen,Hamburger SV,0 - 0
14656,7,1983-09-24,Eintracht Braunschweig,Eintracht Frankfurt,4 - 3
14657,7,1983-09-24,Arminia Bielefeld,Bayer 05 Uerdingen,3 - 1
14658,7,1983-09-24,SV Bayer 04 Leverkusen,VfB Stuttgart,1 - 1
14659,7,1983-09-24,Bor. Monchengladbach,1. FC Koln,4 - 2
14660,7,1983-09-24,VfL Bochum,Bayern Munchen,3 - 1
14661,7,1983-09-24,Waldhof Mannheim,1. FC Nurnberg,1 - 0
14662,7,1983-09-30,1. FC Nurnberg,VfL Bochum,3 - 1
14663,8,1983-10-01,Hamburger SV,Eintracht Braunschweig,3 - 0
14664,8,1983-10-01,Eintracht Frankfurt,Waldhof Mannheim,1 - 3
14665,8,1983-10-01,Bayern Munchen,Bor. Monchengladbach,4 - 0
14666,8,1983-10-01,SV Bayer 04 Leverkusen,Arminia Bielefeld,0 - 0
14667,8,1983-10-01,Bayer 05 Uerdingen,Fortuna Dusseldorf,1 - 3
14668,8,1983-10-01,Borussia Dortmund,Kickers Offenbach,4 - 1
14669,8,1983-10-01,1. FC Kaiserslautern,Werder Bremen,3 - 3
14670,8,1983-10-01,VfB Stuttgart,1. FC Koln,3 - 2
14671,8,1983-10-14,Kickers Offenbach,Bayer 05 Uerdingen,3 - 2
14672,9,1983-10-14,Werder Bremen,Borussia Dortmund,2 - 1
14673,9,1983-10-15,Eintracht Braunschweig,1. FC Kaiserslautern,4 - 0
14674,9,1983-10-15,Fortuna Dusseldorf,SV Bayer 04 Leverkusen,2 - 2
14675,9,1983-10-15,Arminia Bielefeld,VfB Stuttgart,0 - 0
14676,9,1983-10-15,1. FC Koln,Bayern Munchen,2 - 0
14677,9,1983-10-15,Bor. Monchengladbach,1. FC Nurnberg,2 - 0
14678,9,1983-10-15,VfL Bochum,Eintracht Frankfurt,4 - 1
14679,9,1983-10-15,Waldhof Mannheim,Hamburger SV,0 - 1
