,Round Number,Date,Home Team,Away Team,Result
7212,0,1990-08-08,Borussia Dortmund,VfB Stuttgart,0 - 3
7213,0,1990-08-09,Hertha BSC,FC St. Pauli,1 - 2
7214,0,1990-08-10,1. FC Nurnberg,Bayer 05 Uerdingen,1 - 1
7215,0,1990-08-11,Bayern Munchen,Bayer Leverkusen,1 - 1
7216,0,1990-08-11,Eintracht Frankfurt,Karlsruher SC,3 - 0
7217,0,1990-08-11,Hamburger SV,1. FC Kaiserslautern,1 - 3
7218,0,1990-08-11,1. FC Koln,Fortuna Dusseldorf,1 - 1
7219,0,1990-08-11,Bor. Monchengladbach,VfL Bochum,1 - 2
7220,0,1990-08-11,SG Wattenscheid 09,Werder Bremen,2 - 0
7221,0,1990-08-14,FC St. Pauli,Bayern Munchen,0 - 0
7222,1,1990-08-17,Werder Bremen,Bor. Monchengladbach,3 - 0
7223,1,1990-08-17,VfB Stuttgart,Hertha BSC,4 - 0
7224,1,1990-08-18,Fortuna Dusseldorf,Hamburger SV,2 - 1
7225,1,1990-08-18,1. FC Kaiserslautern,Eintracht Frankfurt,1 - 1
7226,1,1990-08-18,Karlsruher SC,Borussia Dortmund,1 - 2
7227,1,1990-08-18,Bayer Leverkusen,1. FC Nurnberg,2 - 2
7228,1,1990-08-18,Bayer 05 Uerdingen,SG Wattenscheid 09,0 - 2
7229,1,1990-08-18,VfL Bochum,1. FC Koln,1 - 0
7230,1,1990-08-24,Borussia Dortmund,1. FC Kaiserslautern,0 - 2
7231,2,1990-08-24,Eintracht Frankfurt,Fortuna Dusseldorf,5 - 1
7232,2,1990-08-24,Hamburger SV,VfL Bochum,1 - 0
7233,2,1990-08-25,1. FC Nurnberg,FC St. Pauli,5 - 2
7234,2,1990-08-25,Bayern Munchen,VfB Stuttgart,2 - 1
7235,2,1990-08-25,Hertha BSC,Karlsruher SC,1 - 1
7236,2,1990-08-25,1. FC Koln,Werder Bremen,1 - 0
7237,2,1990-08-25,Bayer 05 Uerdingen,Bayer Leverkusen,1 - 1
7238,2,1990-08-25,SG Wattenscheid 09,Bor. Monchengladbach,1 - 1
7239,2,1990-08-31,1. FC Kaiserslautern,Hertha BSC,4 - 3
7240,3,1990-09-01,Werder Bremen,Hamburger SV,3 - 1
7241,3,1990-09-01,Karlsruher SC,Bayern Munchen,2 - 3
7242,3,1990-09-01,VfB Stuttgart,1. FC Nurnberg,2 - 1
7243,3,1990-09-01,FC St. Pauli,Bayer 05 Uerdingen,1 - 1
7244,3,1990-09-01,Bor. Monchengladbach,1. FC Koln,2 - 2
