,Round Number,Date,Home Team,Away Team,Result
7518,0,1991-08-02,MSV Duisburg,VfB Stuttgart,1 - 0
7519,0,1991-08-02,VfL Bochum,1. FC Koln,2 - 2
7520,0,1991-08-02,Bayer Leverkusen,Bor. Monchengladbach,1 - 0
7521,0,1991-08-03,Dynamo Dresden,1. FC Kaiserslautern,0 - 1
7522,0,1991-08-03,FC Schalke 04,Hamburger SV,0 - 0
7523,0,1991-08-03,Fortuna Dusseldorf,Eintracht Frankfurt,1 - 2
7524,0,1991-08-03,Hansa Rostock,1. FC Nurnberg,4 - 0
7525,0,1991-08-03,Werder Bremen,Bayern Munchen,1 - 1
7526,0,1991-08-03,Karlsruher SC,Borussia Dortmund,2 - 2
7527,0,1991-08-03,Stuttgarter Kickers,SG Wattenscheid 09,3 - 0
7528,0,1991-08-09,SG Wattenscheid 09,Bayer Leverkusen,3 - 0
7529,1,1991-08-09,Bor. Monchengladbach,MSV Duisburg,0 - 0
7530,1,1991-08-09,Hamburger SV,Dynamo Dresden,2 - 0
7531,1,1991-08-10,Borussia Dortmund,Werder Bremen,2 - 1
7532,1,1991-08-10,Bayern Munchen,Hansa Rostock,1 - 2
7533,1,1991-08-10,1. FC Nurnberg,Fortuna Dusseldorf,3 - 1
7534,1,1991-08-10,Eintracht Frankfurt,FC Schalke 04,5 - 0
7535,1,1991-08-10,1. FC Kaiserslautern,VfL Bochum,1 - 1
7536,1,1991-08-10,1. FC Koln,Stuttgarter Kickers,0 - 0
7537,1,1991-08-10,VfB Stuttgart,Karlsruher SC,1 - 0
7538,1,1991-08-13,MSV Duisburg,SG Wattenscheid 09,0 - 0
7539,2,1991-08-13,VfL Bochum,Hamburger SV,2 - 3
7540,2,1991-08-13,Dynamo Dresden,Eintracht Frankfurt,2 - 1
7541,2,1991-08-13,Karlsruher SC,Bor. Monchengladbach,2 - 0
7542,2,1991-08-14,FC Schalke 04,1. FC Nurnberg,1 - 0
7543,2,1991-08-14,Fortuna Dusseldorf,Bayern Munchen,0 - 1
7544,2,1991-08-14,Hansa Rostock,Borussia Dortmund,5 - 1
7545,2,1991-08-14,Werder Bremen,VfB Stuttgart,1 - 1
7546,2,1991-08-14,1. FC Koln,1. FC Kaiserslautern,1 - 1
7547,2,1991-08-14,Stuttgarter Kickers,Bayer Leverkusen,0 - 1
7548,2,1991-08-20,Bor. Monchengladbach,Werder Bremen,0 - 2
7549,3,1991-08-20,Borussia Dortmund,Fortuna Dusseldorf,3 - 1
7550,3,1991-08-20,Bayern Munchen,FC Schalke 04,3 - 2
7551,3,1991-08-20,1. FC Nurnberg,Dynamo Dresden,1 - 1
7552,3,1991-08-21,SG Wattenscheid 09,Karlsruher SC,1 - 1
7553,3,1991-08-21,Eintracht Frankfurt,VfL Bochum,2 - 1
7554,3,1991-08-21,Hamburger SV,1. FC Koln,1 - 1
7555,3,1991-08-21,1. FC Kaiserslautern,Stuttgarter Kickers,4 - 3
7556,3,1991-08-21,Bayer Leverkusen,MSV Duisburg,2 - 1
