,Round Number,Date,Home Team,Away Team,Result
8776,0,1995-08-11,Werder Bremen,Fortuna Dusseldorf,1 - 1
8777,0,1995-08-11,VfB Stuttgart,Bayer 05 Uerdingen,0 - 0
8778,0,1995-08-11,Borussia Dortmund,1. FC Kaiserslautern,1 - 1
8779,0,1995-08-12,1. FC Koln,FC Schalke 04,0 - 1
8780,0,1995-08-12,Bayern Munchen,Hamburger SV,3 - 2
8781,0,1995-08-12,Eintracht Frankfurt,Karlsruher SC,2 - 2
8782,0,1995-08-12,FC St. Pauli,TSV 1860 Munchen,4 - 2
8783,0,1995-08-12,Hansa Rostock,Bayer Leverkusen,1 - 2
8784,0,1995-08-13,Bor. Monchengladbach,SC Freiburg,1 - 0
8785,0,1995-08-18,SC Freiburg,FC St. Pauli,0 - 2
8786,1,1995-08-18,Hamburger SV,Werder Bremen,3 - 3
8787,1,1995-08-18,FC Schalke 04,Hansa Rostock,1 - 3
8788,1,1995-08-19,Bayer Leverkusen,Borussia Dortmund,1 - 1
8789,1,1995-08-19,TSV 1860 Munchen,VfB Stuttgart,1 - 1
8790,1,1995-08-19,Bayer 05 Uerdingen,Eintracht Frankfurt,1 - 1
8791,1,1995-08-19,Karlsruher SC,Bayern Munchen,2 - 6
8792,1,1995-08-19,1. FC Kaiserslautern,Bor. Monchengladbach,1 - 3
8793,1,1995-08-20,Fortuna Dusseldorf,1. FC Koln,1 - 1
8794,1,1995-08-29,Hansa Rostock,Borussia Dortmund,3 - 2
8795,2,1995-08-29,1. FC Koln,Hamburger SV,3 - 2
8796,2,1995-08-29,Werder Bremen,Karlsruher SC,1 - 0
8797,2,1995-08-29,FC St. Pauli,1. FC Kaiserslautern,1 - 2
8798,2,1995-08-29,Bor. Monchengladbach,Bayer Leverkusen,0 - 0
8799,2,1995-08-30,Bayern Munchen,Bayer 05 Uerdingen,2 - 0
8800,2,1995-08-30,Eintracht Frankfurt,TSV 1860 Munchen,4 - 2
8801,2,1995-08-30,VfB Stuttgart,SC Freiburg,3 - 1
8802,2,1995-08-30,FC Schalke 04,Fortuna Dusseldorf,1 - 1
8803,2,1995-09-01,Karlsruher SC,1. FC Koln,1 - 0
8804,3,1995-09-01,Borussia Dortmund,Bor. Monchengladbach,2 - 1
8805,3,1995-09-02,Bayer Leverkusen,FC St. Pauli,1 - 1
8806,3,1995-09-02,SC Freiburg,Eintracht Frankfurt,2 - 0
8807,3,1995-09-02,TSV 1860 Munchen,Bayern Munchen,0 - 2
8808,3,1995-09-02,Bayer 05 Uerdingen,Werder Bremen,3 - 0
8809,3,1995-09-02,Hamburger SV,FC Schalke 04,1 - 1
8810,3,1995-09-02,Fortuna Dusseldorf,Hansa Rostock,2 - 2
8811,3,1995-09-02,1. FC Kaiserslautern,VfB Stuttgart,1 - 1
8812,3,1995-09-08,1. FC Koln,Bayer 05 Uerdingen,0 - 0
8813,4,1995-09-08,Werder Bremen,TSV 1860 Munchen,2 - 0
8814,4,1995-09-09,Bayern Munchen,SC Freiburg,2 - 0
8815,4,1995-09-09,Eintracht Frankfurt,1. FC Kaiserslautern,3 - 1
8816,4,1995-09-09,VfB Stuttgart,Bayer Leverkusen,1 - 4
8817,4,1995-09-09,FC St. Pauli,Borussia Dortmund,0 - 3
8818,4,1995-09-09,Fortuna Dusseldorf,Hamburger SV,2 - 2
8819,4,1995-09-09,FC Schalke 04,Karlsruher SC,2 - 1
8820,4,1995-09-09,Hansa Rostock,Bor. Monchengladbach,2 - 3
8821,4,1995-09-15,Karlsruher SC,Fortuna Dusseldorf,3 - 1
8822,5,1995-09-15,1. FC Kaiserslautern,Bayern Munchen,2 - 3
8823,5,1995-09-16,Bayer Leverkusen,Eintracht Frankfurt,2 - 0
8824,5,1995-09-16,SC Freiburg,Werder Bremen,0 - 1
8825,5,1995-09-16,TSV 1860 Munchen,1. FC Koln,2 - 1
8826,5,1995-09-16,Bayer 05 Uerdingen,FC Schalke 04,1 - 1
8827,5,1995-09-16,Borussia Dortmund,VfB Stuttgart,6 - 3
8828,5,1995-09-17,Hamburger SV,Hansa Rostock,1 - 1
8829,5,1995-09-17,Bor. Monchengladbach,FC St. Pauli,2 - 4
8830,5,1995-09-22,Eintracht Frankfurt,Borussia Dortmund,3 - 4
8831,6,1995-09-22,Fortuna Dusseldorf,Bayer 05 Uerdingen,1 - 0
8832,6,1995-09-23,1. FC Koln,SC Freiburg,1 - 1
8833,6,1995-09-23,Werder Bremen,1. FC Kaiserslautern,1 - 1
8834,6,1995-09-23,Bayern Munchen,Bayer Leverkusen,1 - 0
8835,6,1995-09-23,VfB Stuttgart,Bor. Monchengladbach,5 - 0
8836,6,1995-09-23,Hamburger SV,Karlsruher SC,0 - 0
8837,6,1995-09-23,Hansa Rostock,FC St. Pauli,2 - 0
8838,6,1995-09-24,FC Schalke 04,TSV 1860 Munchen,1 - 1
8839,6,1995-09-29,Bayer 05 Uerdingen,Hamburger SV,1 - 1
8840,7,1995-09-29,FC St. Pauli,VfB Stuttgart,1 - 3
8841,7,1995-09-30,Bayer Leverkusen,Werder Bremen,2 - 2
8842,7,1995-09-30,SC Freiburg,FC Schalke 04,1 - 2
8843,7,1995-09-30,TSV 1860 Munchen,Fortuna Dusseldorf,2 - 1
8844,7,1995-09-30,Karlsruher SC,Hansa Rostock,0 - 2
8845,7,1995-09-30,1. FC Kaiserslautern,1. FC Koln,1 - 1
8846,7,1995-10-01,Bor. Monchengladbach,Eintracht Frankfurt,4 - 1
8847,7,1995-10-01,Borussia Dortmund,Bayern Munchen,3 - 1
8848,7,1995-10-13,Hansa Rostock,VfB Stuttgart,3 - 3
8849,8,1995-10-13,FC Schalke 04,1. FC Kaiserslautern,1 - 1
8850,8,1995-10-14,Werder Bremen,Borussia Dortmund,2 - 2
8851,8,1995-10-14,Bayern Munchen,Bor. Monchengladbach,1 - 2
8852,8,1995-10-14,Eintracht Frankfurt,FC St. Pauli,2 - 2
8853,8,1995-10-14,Karlsruher SC,Bayer 05 Uerdingen,2 - 0
8854,8,1995-10-14,Hamburger SV,TSV 1860 Munchen,2 - 2
8855,8,1995-10-14,Fortuna Dusseldorf,SC Freiburg,0 - 0
8856,8,1995-10-15,1. FC Koln,Bayer Leverkusen,2 - 2
8857,8,1995-10-20,Bayer Leverkusen,FC Schalke 04,0 - 0
8858,9,1995-10-20,Bayer 05 Uerdingen,Hansa Rostock,1 - 1
8859,9,1995-10-21,SC Freiburg,Hamburger SV,0 - 3
8860,9,1995-10-21,TSV 1860 Munchen,Karlsruher SC,1 - 1
8861,9,1995-10-21,VfB Stuttgart,Eintracht Frankfurt,3 - 2
8862,9,1995-10-21,FC St. Pauli,Bayern Munchen,0 - 1
8863,9,1995-10-21,Borussia Dortmund,1. FC Koln,3 - 0
8864,9,1995-10-21,1. FC Kaiserslautern,Fortuna Dusseldorf,2 - 0
8865,9,1995-10-22,Bor. Monchengladbach,Werder Bremen,1 - 0
8866,9,1995-10-27,1. FC Koln,Bor. Monchengladbach,0 - 2
8867,10,1995-10-27,Karlsruher SC,SC Freiburg,1 - 1
8868,10,1995-10-28,Werder Bremen,FC St. Pauli,1 - 1
8869,10,1995-10-28,Bayern Munchen,VfB Stuttgart,5 - 3
8870,10,1995-10-28,Hamburger SV,1. FC Kaiserslautern,1 - 0
8871,10,1995-10-28,Fortuna Dusseldorf,Bayer Leverkusen,1 - 1
8872,10,1995-10-28,FC Schalke 04,Borussia Dortmund,1 - 2
8873,10,1995-10-28,Hansa Rostock,Eintracht Frankfurt,1 - 1
8874,10,1995-10-29,Bayer 05 Uerdingen,TSV 1860 Munchen,2 - 0
8875,10,1995-11-03,Bayer Leverkusen,Hamburger SV,0 - 1
8876,11,1995-11-03,FC St. Pauli,1. FC Koln,3 - 3
8877,11,1995-11-04,SC Freiburg,Bayer 05 Uerdingen,1 - 1
8878,11,1995-11-04,TSV 1860 Munchen,Hansa Rostock,1 - 1
8879,11,1995-11-04,Eintracht Frankfurt,Bayern Munchen,4 - 1
8880,11,1995-11-04,VfB Stuttgart,Werder Bremen,1 - 1
8881,11,1995-11-04,Borussia Dortmund,Fortuna Dusseldorf,3 - 0
8882,11,1995-11-04,1. FC Kaiserslautern,Karlsruher SC,2 - 2
8883,11,1995-11-05,Bor. Monchengladbach,FC Schalke 04,4 - 1
8884,11,1995-11-10,Hansa Rostock,Bayern Munchen,0 - 0
8885,12,1995-11-10,Bayer 05 Uerdingen,1. FC Kaiserslautern,1 - 1
