,Round Number,Date,Home Team,Away Team,Result
19160,0,1978-07-30,Fortuna Koln,SV Bayer 04 Leverkusen,1 - 3
19161,0,1978-07-30,FC Hanau 93,KSV Baunatal,0 - 3
19162,0,1978-07-30,SG Wattenscheid 09,Holstein Kiel,2 - 0
19163,0,1978-07-30,Alemannia Aachen,FC St. Pauli,0 - 0
19164,0,1978-07-30,Preussen Munster,SC Viktoria 04 Koln,2 - 0
19165,0,1978-07-30,KFC Uerdingen 05,Wuppertaler SV,4 - 2
19166,0,1978-07-30,Hannover 96,DSC Wanne-Eickel,4 - 2
19167,0,1978-07-30,Wacker 04 Berlin,VfL Osnabruck,2 - 1
19168,0,1978-07-30,Rot-Weiss Ludenscheid,SG Union Solingen,3 - 1
19169,0,1978-07-30,Tennis Borussia Berlin,Rot-Weiss Essen,1 - 1
19170,0,1978-07-30,Westfalia Herne,Arminia Hannover,4 - 0
19171,0,1978-07-30,MTV Ingolstadt,1. FC Saarbrucken,2 - 1
19172,0,1978-07-30,Stuttgarter Kickers,Kickers Offenbach,2 - 2
19173,0,1978-07-30,Borussia Neunkirchen,Waldhof Mannheim,1 - 1
19174,0,1978-07-30,Karlsruher SC,Freiburger FC,2 - 1
19175,0,1978-07-30,FSV Frankfurt,FC Augsburg,2 - 1
19176,0,1978-07-30,Eintracht Trier,FC 08 Homburg,3 - 1
19177,0,1978-07-30,SC Freiburg,Wormatia Worms,0 - 2
19178,0,1978-07-30,1860 Munchen,SpVgg Bayreuth,1 - 3
19179,0,1978-07-30,FV Wurzburg 04,SpVgg Greuther Furth,1 - 1
19180,0,1978-08-09,SC Viktoria 04 Koln,Alemannia Aachen,2 - 2
19181,1,1978-08-09,SpVgg Bayreuth,MTV Ingolstadt,4 - 0
19182,1,1978-08-09,Wuppertaler SV,Wacker 04 Berlin,3 - 1
19183,1,1978-08-09,SV Bayer 04 Leverkusen,Tennis Borussia Berlin,5 - 2
19184,1,1978-08-09,Arminia Hannover,Fortuna Koln,2 - 2
19185,1,1978-08-09,VfL Osnabruck,SG Wattenscheid 09,1 - 1
19186,1,1978-08-09,Rot-Weiss Essen,Rot-Weiss Ludenscheid,4 - 2
19187,1,1978-08-09,DSC Wanne-Eickel,Preussen Munster,2 - 1
19188,1,1978-08-09,FC St. Pauli,KFC Uerdingen 05,1 - 4
19189,1,1978-08-09,SG Union Solingen,Hannover 96,1 - 1
19190,1,1978-08-09,Holstein Kiel,Westfalia Herne,2 - 1
19191,1,1978-08-09,KSV Baunatal,FSV Frankfurt,3 - 1
19192,1,1978-08-09,Waldhof Mannheim,1860 Munchen,1 - 1
19193,1,1978-08-09,SpVgg Greuther Furth,Eintracht Trier,2 - 0
19194,1,1978-08-09,FC 08 Homburg,Stuttgarter Kickers,1 - 2
19195,1,1978-08-09,Wormatia Worms,Karlsruher SC,0 - 2
19196,1,1978-08-09,1. FC Saarbrucken,FV Wurzburg 04,3 - 1
19197,1,1978-08-09,Kickers Offenbach,SC Freiburg,5 - 0
19198,1,1978-08-09,FC Augsburg,Borussia Neunkirchen,3 - 2
19199,1,1978-08-09,Freiburger FC,FC Hanau 93,5 - 1
19200,1,1978-08-13,Tennis Borussia Berlin,Rot-Weiss Ludenscheid,2 - 0
19201,2,1978-08-13,MTV Ingolstadt,Waldhof Mannheim,2 - 1
19202,2,1978-08-13,Fortuna Koln,Holstein Kiel,5 - 0
19203,2,1978-08-13,SG Wattenscheid 09,Wuppertaler SV,0 - 2
19204,2,1978-08-13,Wacker 04 Berlin,FC St. Pauli,2 - 4
19205,2,1978-08-13,Westfalia Herne,VfL Osnabruck,2 - 3
19206,2,1978-08-13,Preussen Munster,SG Union Solingen,2 - 0
19207,2,1978-08-13,SV Bayer 04 Leverkusen,Arminia Hannover,3 - 0
19208,2,1978-08-13,KFC Uerdingen 05,SC Viktoria 04 Koln,2 - 1
19209,2,1978-08-13,Alemannia Aachen,DSC Wanne-Eickel,2 - 2
19210,2,1978-08-13,Hannover 96,Rot-Weiss Essen,1 - 3
19211,2,1978-08-13,Stuttgarter Kickers,SpVgg Greuther Furth,2 - 2
19212,2,1978-08-13,Eintracht Trier,1. FC Saarbrucken,0 - 0
19213,2,1978-08-13,Borussia Neunkirchen,KSV Baunatal,1 - 0
19214,2,1978-08-13,FV Wurzburg 04,SpVgg Bayreuth,1 - 2
19215,2,1978-08-13,FSV Frankfurt,Freiburger FC,4 - 0
19216,2,1978-08-13,Karlsruher SC,FC Hanau 93,3 - 1
19217,2,1978-08-13,Wormatia Worms,Kickers Offenbach,3 - 2
19218,2,1978-08-13,SC Freiburg,FC 08 Homburg,0 - 5
19219,2,1978-08-13,1860 Munchen,FC Augsburg,4 - 0
19220,2,1978-08-20,Arminia Hannover,Tennis Borussia Berlin,1 - 1
19221,3,1978-08-20,FC Augsburg,MTV Ingolstadt,1 - 2
19222,3,1978-08-20,VfL Osnabruck,Fortuna Koln,2 - 1
19223,3,1978-08-20,SC Viktoria 04 Koln,Wacker 04 Berlin,1 - 0
19224,3,1978-08-20,SG Union Solingen,Alemannia Aachen,1 - 0
19225,3,1978-08-20,Rot-Weiss Ludenscheid,Hannover 96,2 - 4
19226,3,1978-08-20,Holstein Kiel,SV Bayer 04 Leverkusen,1 - 2
19227,3,1978-08-20,Wuppertaler SV,Westfalia Herne,1 - 1
19228,3,1978-08-20,FC St. Pauli,SG Wattenscheid 09,2 - 0
19229,3,1978-08-20,Rot-Weiss Essen,Preussen Munster,2 - 0
19230,3,1978-08-20,DSC Wanne-Eickel,KFC Uerdingen 05,1 - 1
19231,3,1978-08-20,KSV Baunatal,1860 Munchen,2 - 0
19232,3,1978-08-20,Freiburger FC,Borussia Neunkirchen,2 - 0
19233,3,1978-08-20,Waldhof Mannheim,FV Wurzburg 04,2 - 0
19234,3,1978-08-20,SpVgg Bayreuth,Eintracht Trier,1 - 0
19235,3,1978-08-20,FC 08 Homburg,Wormatia Worms,1 - 1
19236,3,1978-08-20,FC Hanau 93,FSV Frankfurt,5 - 1
19237,3,1978-08-20,1. FC Saarbrucken,Stuttgarter Kickers,1 - 1
19238,3,1978-08-20,Kickers Offenbach,Karlsruher SC,1 - 1
19239,3,1978-08-20,SpVgg Greuther Furth,SC Freiburg,2 - 0
19240,3,1978-08-27,Fortuna Koln,Wuppertaler SV,2 - 2
19241,4,1978-08-27,Borussia Neunkirchen,FC Hanau 93,1 - 1
19242,4,1978-08-27,Arminia Hannover,Holstein Kiel,1 - 0
19243,4,1978-08-27,KFC Uerdingen 05,SG Union Solingen,0 - 0
19244,4,1978-08-27,Wacker 04 Berlin,DSC Wanne-Eickel,0 - 4
19245,4,1978-08-27,Tennis Borussia Berlin,Hannover 96,3 - 3
19246,4,1978-08-27,Alemannia Aachen,Rot-Weiss Essen,1 - 0
19247,4,1978-08-27,SV Bayer 04 Leverkusen,VfL Osnabruck,3 - 0
19248,4,1978-08-27,Westfalia Herne,FC St. Pauli,1 - 1
19249,4,1978-08-27,SG Wattenscheid 09,SC Viktoria 04 Koln,1 - 1
19250,4,1978-08-27,Preussen Munster,Rot-Weiss Ludenscheid,1 - 0
19251,4,1978-08-27,FV Wurzburg 04,FC Augsburg,1 - 3
19252,4,1978-08-27,Stuttgarter Kickers,SpVgg Bayreuth,0 - 1
19253,4,1978-08-27,MTV Ingolstadt,KSV Baunatal,1 - 0
19254,4,1978-08-27,1860 Munchen,Freiburger FC,4 - 0
19255,4,1978-08-27,SC Freiburg,1. FC Saarbrucken,4 - 3
19256,4,1978-08-27,Wormatia Worms,SpVgg Greuther Furth,4 - 1
19257,4,1978-08-27,Karlsruher SC,FSV Frankfurt,2 - 1
19258,4,1978-08-27,Eintracht Trier,Waldhof Mannheim,1 - 2
19259,4,1978-08-27,Kickers Offenbach,FC 08 Homburg,2 - 0
19260,4,1978-08-30,Freiburger FC,Eintracht Trier,3 - 1
19261,5,1978-09-03,FC St. Pauli,Fortuna Koln,2 - 1
19262,5,1978-09-03,Waldhof Mannheim,Stuttgarter Kickers,3 - 5
19263,5,1978-09-03,DSC Wanne-Eickel,SG Wattenscheid 09,2 - 3
19264,5,1978-09-03,VfL Osnabruck,Arminia Hannover,2 - 0
19265,5,1978-09-03,Holstein Kiel,Tennis Borussia Berlin,0 - 0
19266,5,1978-09-03,SG Union Solingen,Wacker 04 Berlin,5 - 2
19267,5,1978-09-03,Rot-Weiss Essen,KFC Uerdingen 05,3 - 3
19268,5,1978-09-03,Hannover 96,Preussen Munster,1 - 1
19269,5,1978-09-03,Wuppertaler SV,SV Bayer 04 Leverkusen,1 - 3
19270,5,1978-09-03,Rot-Weiss Ludenscheid,Alemannia Aachen,1 - 1
19271,5,1978-09-03,SC Viktoria 04 Koln,Westfalia Herne,1 - 3
19272,5,1978-09-03,KSV Baunatal,FV Wurzburg 04,3 - 1
19273,5,1978-09-03,FC 08 Homburg,Karlsruher SC,3 - 0
19274,5,1978-09-03,Freiburger FC,MTV Ingolstadt,4 - 1
19275,6,1978-09-03,SpVgg Bayreuth,SC Freiburg,3 - 3
19276,6,1978-09-03,FSV Frankfurt,Borussia Neunkirchen,3 - 2
19277,6,1978-09-03,FC Hanau 93,1860 Munchen,2 - 3
19278,6,1978-09-03,FC Augsburg,Eintracht Trier,0 - 0
19279,6,1978-09-03,1. FC Saarbrucken,Wormatia Worms,1 - 1
19280,6,1978-09-03,SpVgg Greuther Furth,Kickers Offenbach,1 - 2
19281,6,1978-09-10,SG Wattenscheid 09,SG Union Solingen,0 - 0
19282,6,1978-09-10,FV Wurzburg 04,Freiburger FC,2 - 0
19283,6,1978-09-10,Holstein Kiel,VfL Osnabruck,3 - 2
19284,6,1978-09-10,Westfalia Herne,DSC Wanne-Eickel,0 - 2
19285,6,1978-09-10,KFC Uerdingen 05,Rot-Weiss Ludenscheid,2 - 0
19286,6,1978-09-10,Tennis Borussia Berlin,Preussen Munster,0 - 2
19287,6,1978-09-10,Alemannia Aachen,Hannover 96,1 - 1
19288,6,1978-09-10,SV Bayer 04 Leverkusen,FC St. Pauli,3 - 0
19289,6,1978-09-10,Arminia Hannover,Wuppertaler SV,4 - 1
19290,6,1978-09-10,Fortuna Koln,SC Viktoria 04 Koln,2 - 1
19291,6,1978-09-10,SC Freiburg,Waldhof Mannheim,0 - 2
19292,7,1978-09-10,Karlsruher SC,Borussia Neunkirchen,3 - 1
19293,7,1978-09-10,Stuttgarter Kickers,FC Augsburg,4 - 1
19294,7,1978-09-10,Eintracht Trier,KSV Baunatal,2 - 1
19295,7,1978-09-10,FC 08 Homburg,SpVgg Greuther Furth,4 - 0
19296,7,1978-09-10,Wormatia Worms,SpVgg Bayreuth,2 - 0
19297,7,1978-09-10,MTV Ingolstadt,FC Hanau 93,3 - 2
19298,7,1978-09-10,Kickers Offenbach,1. FC Saarbrucken,3 - 1
19299,7,1978-09-10,1860 Munchen,FSV Frankfurt,3 - 0
19300,7,1978-09-17,Rot-Weiss Ludenscheid,Wacker 04 Berlin,4 - 1
19301,7,1978-09-17,Borussia Neunkirchen,1860 Munchen,0 - 2
19302,8,1978-09-17,VfL Osnabruck,Tennis Borussia Berlin,2 - 0
19303,8,1978-09-17,SG Union Solingen,Westfalia Herne,0 - 0
19304,8,1978-09-17,SC Viktoria 04 Koln,SV Bayer 04 Leverkusen,1 - 4
19305,8,1978-09-17,DSC Wanne-Eickel,Fortuna Koln,2 - 1
19306,8,1978-09-17,FC St. Pauli,Arminia Hannover,4 - 1
19307,8,1978-09-17,Wuppertaler SV,Holstein Kiel,5 - 0
19308,8,1978-09-17,Preussen Munster,Alemannia Aachen,4 - 0
19309,8,1978-09-17,Rot-Weiss Essen,SG Wattenscheid 09,7 - 2
19310,8,1978-09-17,Hannover 96,KFC Uerdingen 05,1 - 1
19311,8,1978-09-17,1. FC Saarbrucken,FC 08 Homburg,1 - 2
19312,8,1978-09-17,KSV Baunatal,Stuttgarter Kickers,1 - 2
19313,8,1978-09-17,SpVgg Bayreuth,Kickers Offenbach,4 - 3
19314,8,1978-09-17,SpVgg Greuther Furth,Karlsruher SC,0 - 2
19315,8,1978-09-17,FC Augsburg,SC Freiburg,2 - 2
19316,8,1978-09-17,Waldhof Mannheim,Wormatia Worms,1 - 2
19317,8,1978-09-17,FC Hanau 93,FV Wurzburg 04,3 - 1
19318,8,1978-09-17,FSV Frankfurt,MTV Ingolstadt,4 - 1
19319,8,1978-09-24,Wacker 04 Berlin,Rot-Weiss Essen,1 - 0
19320,8,1978-10-01,Fortuna Koln,SG Union Solingen,3 - 0
19321,9,1978-10-01,MTV Ingolstadt,Borussia Neunkirchen,3 - 0
19322,9,1978-10-01,Wacker 04 Berlin,Hannover 96,0 - 0
19323,9,1978-10-01,SG Wattenscheid 09,Rot-Weiss Ludenscheid,6 - 0
19324,9,1978-10-01,VfL Osnabruck,Wuppertaler SV,3 - 1
19325,9,1978-10-01,Holstein Kiel,FC St. Pauli,2 - 1
19326,9,1978-10-01,Arminia Hannover,SC Viktoria 04 Koln,3 - 2
19327,9,1978-10-01,SV Bayer 04 Leverkusen,DSC Wanne-Eickel,4 - 1
19328,9,1978-10-01,Westfalia Herne,Rot-Weiss Essen,2 - 2
19329,9,1978-10-01,Tennis Borussia Berlin,Alemannia Aachen,2 - 1
19330,9,1978-10-01,KFC Uerdingen 05,Preussen Munster,2 - 1
19331,9,1978-10-01,SC Freiburg,KSV Baunatal,3 - 1
19332,9,1978-10-01,Stuttgarter Kickers,Freiburger FC,3 - 3
19333,9,1978-10-01,Kickers Offenbach,Waldhof Mannheim,3 - 3
19334,9,1978-10-01,Eintracht Trier,FC Hanau 93,8 - 1
19335,9,1978-10-01,Wormatia Worms,FC Augsburg,6 - 0
19336,9,1978-10-01,FV Wurzburg 04,FSV Frankfurt,0 - 2
19337,9,1978-10-01,SpVgg Greuther Furth,1. FC Saarbrucken,2 - 1
19338,9,1978-10-01,FC 08 Homburg,SpVgg Bayreuth,2 - 1
19339,9,1978-10-01,Karlsruher SC,1860 Munchen,1 - 0
19340,9,1978-10-08,Rot-Weiss Essen,Fortuna Koln,1 - 1
19341,10,1978-10-08,1860 Munchen,MTV Ingolstadt,5 - 0
19342,10,1978-10-08,Alemannia Aachen,KFC Uerdingen 05,4 - 0
19343,10,1978-10-08,SG Union Solingen,SV Bayer 04 Leverkusen,1 - 1
19344,10,1978-10-08,SC Viktoria 04 Koln,Holstein Kiel,2 - 0
19345,10,1978-10-08,Wuppertaler SV,Tennis Borussia Berlin,0 - 0
19346,10,1978-10-08,Hannover 96,SG Wattenscheid 09,1 - 1
19347,10,1978-10-08,DSC Wanne-Eickel,Arminia Hannover,5 - 2
19348,10,1978-10-08,FC St. Pauli,VfL Osnabruck,2 - 2
19349,10,1978-10-08,Preussen Munster,Wacker 04 Berlin,4 - 0
19350,10,1978-10-08,Rot-Weiss Ludenscheid,Westfalia Herne,0 - 3
19351,10,1978-10-08,KSV Baunatal,Wormatia Worms,1 - 3
19352,10,1978-10-08,SpVgg Bayreuth,SpVgg Greuther Furth,2 - 1
19353,10,1978-10-08,Waldhof Mannheim,FC 08 Homburg,1 - 3
19354,10,1978-10-08,FSV Frankfurt,Eintracht Trier,0 - 1
19355,10,1978-10-08,1. FC Saarbrucken,Karlsruher SC,2 - 0
19356,10,1978-10-08,FC Augsburg,Kickers Offenbach,2 - 1
19357,10,1978-10-08,Freiburger FC,SC Freiburg,3 - 0
19358,10,1978-10-08,Borussia Neunkirchen,FV Wurzburg 04,4 - 1
19359,10,1978-10-08,FC Hanau 93,Stuttgarter Kickers,3 - 3
19360,10,1978-10-15,Wuppertaler SV,FC St. Pauli,1 - 1
19361,11,1978-10-15,Karlsruher SC,MTV Ingolstadt,5 - 1
19362,11,1978-10-15,Arminia Hannover,SG Union Solingen,3 - 1
19363,11,1978-10-15,Holstein Kiel,DSC Wanne-Eickel,3 - 1
19364,11,1978-10-15,VfL Osnabruck,SC Viktoria 04 Koln,1 - 1
19365,11,1978-10-15,Wacker 04 Berlin,Alemannia Aachen,0 - 1
19366,11,1978-10-15,Fortuna Koln,Rot-Weiss Ludenscheid,2 - 2
19367,11,1978-10-15,Westfalia Herne,Hannover 96,4 - 2
19368,11,1978-10-15,SG Wattenscheid 09,Preussen Munster,0 - 0
19369,11,1978-10-15,SV Bayer 04 Leverkusen,Rot-Weiss Essen,4 - 0
19370,11,1978-10-15,Tennis Borussia Berlin,KFC Uerdingen 05,1 - 4
19371,11,1978-10-15,Kickers Offenbach,KSV Baunatal,2 - 0
19372,11,1978-10-15,SpVgg Greuther Furth,Waldhof Mannheim,0 - 1
19373,11,1978-10-15,SC Freiburg,FC Hanau 93,2 - 2
19374,11,1978-10-15,Stuttgarter Kickers,FSV Frankfurt,2 - 0
19375,11,1978-10-15,Eintracht Trier,Borussia Neunkirchen,2 - 1
19376,11,1978-10-15,FV Wurzburg 04,1860 Munchen,2 - 2
19377,11,1978-10-15,1. FC Saarbrucken,SpVgg Bayreuth,2 - 4
19378,11,1978-10-15,FC 08 Homburg,FC Augsburg,5 - 0
19379,11,1978-10-15,Wormatia Worms,Freiburger FC,3 - 1
19380,11,1978-10-22,Hannover 96,Fortuna Koln,3 - 3
19381,12,1978-10-22,Freiburger FC,Kickers Offenbach,3 - 2
19382,12,1978-10-22,SG Union Solingen,Holstein Kiel,1 - 1
19383,12,1978-10-22,SC Viktoria 04 Koln,Wuppertaler SV,1 - 1
19384,12,1978-10-22,KFC Uerdingen 05,Wacker 04 Berlin,4 - 0
19385,12,1978-10-22,Rot-Weiss Ludenscheid,SV Bayer 04 Leverkusen,1 - 3
19386,12,1978-10-22,DSC Wanne-Eickel,VfL Osnabruck,4 - 1
19387,12,1978-10-22,FC St. Pauli,Tennis Borussia Berlin,0 - 2
19388,12,1978-10-22,Preussen Munster,Westfalia Herne,1 - 1
19389,12,1978-10-22,Alemannia Aachen,SG Wattenscheid 09,0 - 1
