,Round Number,Date,Home Team,Away Team,Result
5682,0,1985-08-09,FC Schalke 04,Werder Bremen,0 - 1
5683,0,1985-08-10,Fortuna Dusseldorf,Waldhof Mannheim,4 - 1
5684,0,1985-08-10,1. FC Nurnberg,VfL Bochum,0 - 1
5685,0,1985-08-10,1. FC Koln,Eintracht Frankfurt,1 - 1
5686,0,1985-08-10,Hamburger SV,1. FC Kaiserslautern,4 - 1
5687,0,1985-08-10,1. FC Saarbrucken,Borussia Dortmund,1 - 1
5688,0,1985-08-10,Hannover 96,Bayer Leverkusen,1 - 1
5689,0,1985-08-10,VfB Stuttgart,Bor. Monchengladbach,0 - 0
5690,0,1985-08-10,Bayer 05 Uerdingen,Bayern Munchen,1 - 0
5691,0,1985-08-16,Werder Bremen,Hannover 96,8 - 2
5692,1,1985-08-16,Borussia Dortmund,Hamburger SV,1 - 1
5693,1,1985-08-16,Waldhof Mannheim,Bayer 05 Uerdingen,2 - 0
5694,1,1985-08-17,Bayern Munchen,VfB Stuttgart,4 - 1
5695,1,1985-08-17,Bayer Leverkusen,1. FC Saarbrucken,2 - 0
5696,1,1985-08-17,1. FC Kaiserslautern,1. FC Koln,1 - 0
5697,1,1985-08-17,Eintracht Frankfurt,1. FC Nurnberg,1 - 1
5698,1,1985-08-17,VfL Bochum,Fortuna Dusseldorf,5 - 3
5699,1,1985-08-17,Bor. Monchengladbach,FC Schalke 04,4 - 0
5700,1,1985-08-20,Fortuna Dusseldorf,Eintracht Frankfurt,0 - 1
5701,2,1985-08-20,Waldhof Mannheim,VfL Bochum,4 - 1
5702,2,1985-08-21,1. FC Nurnberg,1. FC Kaiserslautern,3 - 1
5703,2,1985-08-21,1. FC Koln,Borussia Dortmund,2 - 0
5704,2,1985-08-21,1. FC Saarbrucken,Werder Bremen,1 - 1
5705,2,1985-08-21,Hannover 96,Bor. Monchengladbach,2 - 3
5706,2,1985-08-21,FC Schalke 04,Bayern Munchen,0 - 1
5707,2,1985-08-21,Bayer 05 Uerdingen,VfB Stuttgart,1 - 4
5708,2,1985-10-08,Hamburger SV,Bayer Leverkusen,1 - 3
5709,2,1985-08-31,Werder Bremen,Hamburger SV,2 - 0
5710,3,1985-08-31,Bayer Leverkusen,1. FC Koln,1 - 1
5711,3,1985-08-31,Borussia Dortmund,1. FC Nurnberg,1 - 4
5712,3,1985-08-31,1. FC Kaiserslautern,Fortuna Dusseldorf,2 - 0
5713,3,1985-08-31,Eintracht Frankfurt,Waldhof Mannheim,0 - 0
5714,3,1985-08-31,VfL Bochum,Bayer 05 Uerdingen,1 - 2
5715,3,1985-08-31,VfB Stuttgart,FC Schalke 04,0 - 1
5716,3,1985-08-31,Bor. Monchengladbach,1. FC Saarbrucken,2 - 0
5717,3,1985-10-08,Bayern Munchen,Hannover 96,6 - 0
5718,3,1985-09-03,1. FC Saarbrucken,Bayern Munchen,1 - 1
5719,4,1985-09-03,VfL Bochum,Eintracht Frankfurt,2 - 1
5720,4,1985-09-03,Waldhof Mannheim,1. FC Kaiserslautern,1 - 1
5721,4,1985-09-03,Bayer 05 Uerdingen,FC Schalke 04,3 - 2
5722,4,1985-09-04,Fortuna Dusseldorf,Borussia Dortmund,4 - 2
5723,4,1985-09-04,1. FC Nurnberg,Bayer Leverkusen,3 - 2
5724,4,1985-09-04,1. FC Koln,Werder Bremen,3 - 3
5725,4,1985-09-04,Hamburger SV,Bor. Monchengladbach,4 - 1
5726,4,1985-09-04,Hannover 96,VfB Stuttgart,1 - 3
5727,4,1985-09-06,1. FC Kaiserslautern,VfL Bochum,2 - 0
5728,5,1985-09-07,Bayern Munchen,Hamburger SV,2 - 0
5729,5,1985-09-07,Werder Bremen,1. FC Nurnberg,2 - 1
5730,5,1985-09-07,Bayer Leverkusen,Fortuna Dusseldorf,3 - 1
5731,5,1985-09-07,Borussia Dortmund,Waldhof Mannheim,0 - 0
5732,5,1985-09-07,Eintracht Frankfurt,Bayer 05 Uerdingen,1 - 1
5733,5,1985-09-07,FC Schalke 04,Hannover 96,2 - 2
5734,5,1985-09-07,VfB Stuttgart,1. FC Saarbrucken,3 - 1
5735,5,1985-09-07,Bor. Monchengladbach,1. FC Koln,1 - 1
5736,5,1985-09-13,1. FC Saarbrucken,FC Schalke 04,3 - 2
5737,6,1985-09-13,Fortuna Dusseldorf,Werder Bremen,1 - 4
5738,6,1985-09-13,Eintracht Frankfurt,1. FC Kaiserslautern,1 - 1
5739,6,1985-09-14,1. FC Nurnberg,Bor. Monchengladbach,2 - 4
5740,6,1985-09-14,1. FC Koln,Bayern Munchen,1 - 1
5741,6,1985-09-14,Hamburger SV,VfB Stuttgart,2 - 0
5742,6,1985-09-14,VfL Bochum,Borussia Dortmund,6 - 1
5743,6,1985-09-14,Waldhof Mannheim,Bayer Leverkusen,1 - 0
5744,6,1985-09-14,Bayer 05 Uerdingen,Hannover 96,3 - 3
5745,6,1985-09-20,Bayer Leverkusen,VfL Bochum,4 - 2
5746,7,1985-09-20,Borussia Dortmund,Eintracht Frankfurt,4 - 2
5747,7,1985-09-21,Bayern Munchen,1. FC Nurnberg,2 - 1
5748,7,1985-09-21,Werder Bremen,Waldhof Mannheim,2 - 2
5749,7,1985-09-21,1. FC Kaiserslautern,Bayer 05 Uerdingen,5 - 1
5750,7,1985-09-21,Hannover 96,1. FC Saarbrucken,2 - 0
5751,7,1985-09-21,FC Schalke 04,Hamburger SV,1 - 0
5752,7,1985-09-21,VfB Stuttgart,1. FC Koln,5 - 0
5753,7,1985-09-21,Bor. Monchengladbach,Fortuna Dusseldorf,5 - 1
5754,7,1985-09-27,Bayer 05 Uerdingen,1. FC Saarbrucken,2 - 1
5755,8,1985-09-28,Fortuna Dusseldorf,Bayern Munchen,4 - 0
5756,8,1985-09-28,1. FC Nurnberg,VfB Stuttgart,0 - 1
5757,8,1985-09-28,1. FC Koln,FC Schalke 04,4 - 2
5758,8,1985-09-28,Hamburger SV,Hannover 96,3 - 0
5759,8,1985-09-28,1. FC Kaiserslautern,Borussia Dortmund,2 - 0
5760,8,1985-09-28,Eintracht Frankfurt,Bayer Leverkusen,1 - 0
5761,8,1985-09-28,VfL Bochum,Werder Bremen,2 - 3
5762,8,1985-09-28,Waldhof Mannheim,Bor. Monchengladbach,3 - 1
5763,8,1985-10-04,Bayer Leverkusen,1. FC Kaiserslautern,3 - 2
5764,9,1985-10-05,Bayern Munchen,Waldhof Mannheim,3 - 1
5765,9,1985-10-05,Werder Bremen,Eintracht Frankfurt,4 - 0
5766,9,1985-10-05,Borussia Dortmund,Bayer 05 Uerdingen,5 - 2
5767,9,1985-10-05,1. FC Saarbrucken,Hamburger SV,2 - 2
5768,9,1985-10-05,Hannover 96,1. FC Koln,3 - 1
5769,9,1985-10-05,FC Schalke 04,1. FC Nurnberg,2 - 0
5770,9,1985-10-05,VfB Stuttgart,Fortuna Dusseldorf,5 - 0
5771,9,1985-10-05,Bor. Monchengladbach,VfL Bochum,2 - 0
5772,9,1985-10-09,Waldhof Mannheim,VfB Stuttgart,5 - 3
5773,10,1985-10-10,Fortuna Dusseldorf,FC Schalke 04,1 - 1
5774,10,1985-10-11,1. FC Nurnberg,Hannover 96,3 - 3
5775,10,1985-10-11,1. FC Koln,1. FC Saarbrucken,3 - 1
5776,10,1985-10-11,1. FC Kaiserslautern,Werder Bremen,3 - 0
5777,10,1985-10-11,Eintracht Frankfurt,Bor. Monchengladbach,1 - 1
5778,10,1985-10-11,VfL Bochum,Bayern Munchen,3 - 0
5779,10,1985-10-11,Bayer 05 Uerdingen,Hamburger SV,0 - 3
5780,10,1985-10-12,Borussia Dortmund,Bayer Leverkusen,1 - 1
5781,10,1985-10-25,1. FC Saarbrucken,1. FC Nurnberg,3 - 0
5782,11,1985-10-26,Bayer Leverkusen,Bayer 05 Uerdingen,2 - 2
5783,11,1985-10-26,Bayern Munchen,Eintracht Frankfurt,3 - 0
5784,11,1985-10-26,Werder Bremen,Borussia Dortmund,4 - 2
5785,11,1985-10-26,Hamburger SV,1. FC Koln,0 - 0
5786,11,1985-10-26,Hannover 96,Fortuna Dusseldorf,1 - 0
5787,11,1985-10-26,FC Schalke 04,Waldhof Mannheim,3 - 1
5788,11,1985-10-26,VfB Stuttgart,VfL Bochum,0 - 4
5789,11,1985-10-26,Bor. Monchengladbach,1. FC Kaiserslautern,3 - 0
5790,11,1985-11-01,Bayer Leverkusen,Werder Bremen,5 - 1
5791,12,1985-11-01,Borussia Dortmund,Bor. Monchengladbach,2 - 3
5792,12,1985-11-01,1. FC Kaiserslautern,Bayern Munchen,0 - 2
5793,12,1985-11-02,Fortuna Dusseldorf,1. FC Saarbrucken,2 - 2
5794,12,1985-11-02,1. FC Nurnberg,Hamburger SV,0 - 1
5795,12,1985-11-02,Eintracht Frankfurt,VfB Stuttgart,1 - 1
5796,12,1985-11-02,VfL Bochum,FC Schalke 04,1 - 1
5797,12,1985-11-02,Waldhof Mannheim,Hannover 96,5 - 1
5798,12,1985-11-02,Bayer 05 Uerdingen,1. FC Koln,3 - 2
5799,12,1985-11-09,Bayern Munchen,Borussia Dortmund,0 - 1
5800,13,1985-11-09,Werder Bremen,Bayer 05 Uerdingen,6 - 1
5801,13,1985-11-09,1. FC Koln,1. FC Nurnberg,3 - 1
5802,13,1985-11-09,Hamburger SV,Fortuna Dusseldorf,4 - 0
5803,13,1985-11-09,1. FC Saarbrucken,Waldhof Mannheim,2 - 1
5804,13,1985-11-09,Hannover 96,VfL Bochum,1 - 2
5805,13,1985-11-09,FC Schalke 04,Eintracht Frankfurt,3 - 1
5806,13,1985-11-09,VfB Stuttgart,1. FC Kaiserslautern,2 - 0
5807,13,1985-11-09,Bor. Monchengladbach,Bayer Leverkusen,2 - 2
5808,13,1985-11-19,Fortuna Dusseldorf,1. FC Koln,1 - 3
5809,14,1985-11-19,1. FC Nurnberg,Bayer 05 Uerdingen,1 - 2
5810,14,1985-11-19,Eintracht Frankfurt,Hannover 96,1 - 3
5811,14,1985-11-19,VfL Bochum,1. FC Saarbrucken,3 - 1
5812,14,1985-11-19,Waldhof Mannheim,Hamburger SV,0 - 1
5813,14,1985-11-20,Bayer Leverkusen,Bayern Munchen,1 - 2
5814,14,1985-11-20,Borussia Dortmund,VfB Stuttgart,2 - 0
5815,14,1985-11-20,1. FC Kaiserslautern,FC Schalke 04,0 - 0
5816,14,1985-11-20,Bor. Monchengladbach,Werder Bremen,1 - 2
5817,14,1985-11-23,Bayern Munchen,Werder Bremen,3 - 1
5818,15,1985-11-23,1. FC Nurnberg,Fortuna Dusseldorf,3 - 2
5819,15,1985-11-23,Hamburger SV,VfL Bochum,1 - 0
5820,15,1985-11-23,1. FC Saarbrucken,Eintracht Frankfurt,2 - 2
5821,15,1985-12-03,1. FC Koln,Waldhof Mannheim,0 - 1
5822,15,1985-12-03,Hannover 96,1. FC Kaiserslautern,3 - 2
5823,15,1985-12-03,VfB Stuttgart,Bayer Leverkusen,2 - 2
5824,15,1985-12-10,FC Schalke 04,Borussia Dortmund,6 - 1
5825,15,1985-12-18,Bayer 05 Uerdingen,Bor. Monchengladbach,1 - 1
5826,15,1985-11-29,Werder Bremen,VfB Stuttgart,6 - 0
5827,16,1985-11-30,Fortuna Dusseldorf,Bayer 05 Uerdingen,1 - 1
5828,16,1985-11-30,Bayer Leverkusen,FC Schalke 04,2 - 0
5829,16,1985-11-30,Borussia Dortmund,Hannover 96,2 - 0
5830,16,1985-11-30,1. FC Kaiserslautern,1. FC Saarbrucken,1 - 1
5831,16,1985-11-30,Bor. Monchengladbach,Bayern Munchen,4 - 2
5832,16,1985-12-03,Eintracht Frankfurt,Hamburger SV,3 - 0
5833,16,1986-01-18,Waldhof Mannheim,1. FC Nurnberg,0 - 1
5834,16,1986-03-25,VfL Bochum,1. FC Koln,2 - 0
