,Round Number,Date,Home Team,Away Team,Result
31268,0,2009-08-07,FC St. Pauli,Rot Weiss Ahlen,2 - 1
31269,0,2009-08-07,Karlsruher SC,Alemannia Aachen,1 - 1
31270,0,2009-08-07,Rot-Weiss Oberhausen,1. FC Union Berlin,0 - 3
31271,0,2009-08-08,1. FC Kaiserslautern,SpVgg Greuther Furth,2 - 1
31272,0,2009-08-08,Fortuna Dusseldorf,SC Paderborn 07,3 - 0
31273,0,2009-08-09,FSV Frankfurt,MSV Duisburg,1 - 2
31274,0,2009-08-09,1860 Munchen,TuS Koblenz,2 - 0
31275,0,2009-08-09,Energie Cottbus,FC Augsburg,3 - 1
31276,0,2009-08-10,Arminia Bielefeld,Hansa Rostock,3 - 1
31277,0,2009-08-14,SpVgg Greuther Furth,FSV Frankfurt,4 - 0
31278,1,2009-08-14,SC Paderborn 07,Karlsruher SC,2 - 0
31279,1,2009-08-14,MSV Duisburg,Energie Cottbus,2 - 2
31280,1,2009-08-15,Hansa Rostock,1860 Munchen,2 - 1
31281,1,2009-08-15,1. FC Union Berlin,Fortuna Dusseldorf,1 - 0
31282,1,2009-08-16,Rot Weiss Ahlen,1. FC Kaiserslautern,0 - 1
31283,1,2009-08-16,FC Augsburg,Rot-Weiss Oberhausen,2 - 2
31284,1,2009-08-16,TuS Koblenz,Arminia Bielefeld,3 - 2
31285,1,2009-08-17,Alemannia Aachen,FC St. Pauli,0 - 5
31286,1,2009-08-21,FSV Frankfurt,SC Paderborn 07,0 - 0
31287,2,2009-08-21,1. FC Union Berlin,Hansa Rostock,1 - 0
31288,2,2009-08-21,Fortuna Dusseldorf,TuS Koblenz,1 - 0
31289,2,2009-08-22,Arminia Bielefeld,FC Augsburg,1 - 2
31290,2,2009-08-22,FC St. Pauli,MSV Duisburg,2 - 2
31291,2,2009-08-23,Energie Cottbus,SpVgg Greuther Furth,1 - 3
31292,2,2009-08-23,1. FC Kaiserslautern,Alemannia Aachen,1 - 1
31293,2,2009-08-23,Rot-Weiss Oberhausen,Rot Weiss Ahlen,2 - 0
31294,2,2009-08-24,1860 Munchen,Karlsruher SC,1 - 3
31295,2,2009-08-28,Karlsruher SC,FC St. Pauli,0 - 4
31296,3,2009-08-28,Rot Weiss Ahlen,1860 Munchen,0 - 0
31297,3,2009-08-28,TuS Koblenz,Energie Cottbus,0 - 2
31298,3,2009-08-29,SpVgg Greuther Furth,Arminia Bielefeld,2 - 4
31299,3,2009-08-29,Hansa Rostock,Rot-Weiss Oberhausen,0 - 2
31300,3,2009-08-30,Alemannia Aachen,FSV Frankfurt,3 - 0
31301,3,2009-08-30,FC Augsburg,1. FC Union Berlin,1 - 1
31302,3,2009-08-30,SC Paderborn 07,1. FC Kaiserslautern,0 - 0
31303,3,2009-08-31,MSV Duisburg,Fortuna Dusseldorf,3 - 0
31304,3,2009-09-11,Arminia Bielefeld,Rot Weiss Ahlen,2 - 0
31305,4,2009-09-11,Fortuna Dusseldorf,FC Augsburg,1 - 1
31306,4,2009-09-11,1. FC Kaiserslautern,MSV Duisburg,4 - 1
31307,4,2009-09-12,1860 Munchen,SpVgg Greuther Furth,3 - 1
31308,4,2009-09-12,Hansa Rostock,TuS Koblenz,2 - 1
31309,4,2009-09-13,Rot-Weiss Oberhausen,Alemannia Aachen,1 - 0
31310,4,2009-09-13,FSV Frankfurt,FC St. Pauli,2 - 3
31311,4,2009-09-13,1. FC Union Berlin,SC Paderborn 07,5 - 4
31312,4,2009-09-14,Energie Cottbus,Karlsruher SC,2 - 4
31313,4,2009-09-18,Karlsruher SC,FSV Frankfurt,2 - 0
31314,5,2009-09-18,MSV Duisburg,Arminia Bielefeld,0 - 3
31315,5,2009-09-18,TuS Koblenz,1. FC Union Berlin,1 - 1
31316,5,2009-09-18,SC Paderborn 07,Energie Cottbus,5 - 1
31317,5,2009-09-19,SpVgg Greuther Furth,Rot-Weiss Oberhausen,4 - 0
31318,5,2009-09-19,Rot Weiss Ahlen,Fortuna Dusseldorf,1 - 4
31319,5,2009-09-20,Alemannia Aachen,1860 Munchen,2 - 0
31320,5,2009-09-20,FC St. Pauli,1. FC Kaiserslautern,1 - 2
31321,5,2009-09-20,FC Augsburg,Hansa Rostock,5 - 2
31322,5,2009-09-25,Energie Cottbus,FSV Frankfurt,3 - 0
31323,6,2009-09-25,Rot-Weiss Oberhausen,MSV Duisburg,1 - 0
31324,6,2009-09-25,1. FC Union Berlin,Rot Weiss Ahlen,2 - 1
31325,6,2009-09-26,Arminia Bielefeld,FC St. Pauli,1 - 0
31326,6,2009-09-26,1. FC Kaiserslautern,Karlsruher SC,2 - 0
31327,6,2009-09-27,FC Augsburg,TuS Koblenz,1 - 1
31328,6,2009-09-27,1860 Munchen,SC Paderborn 07,0 - 0
31329,6,2009-09-27,Hansa Rostock,SpVgg Greuther Furth,4 - 0
31330,6,2009-09-28,Fortuna Dusseldorf,Alemannia Aachen,0 - 0
31331,6,2009-10-02,Alemannia Aachen,Energie Cottbus,1 - 1
31332,7,2009-10-02,MSV Duisburg,1. FC Union Berlin,3 - 1
31333,7,2009-10-02,TuS Koblenz,Rot-Weiss Oberhausen,0 - 1
