,Round Number,Date,Home Team,Away Team,Result
22702,0,1984-08-09,Blau-Weiss 90 Berlin,Alemannia Aachen,1 - 2
22703,0,1984-08-09,Kickers Offenbach,SG Wattenscheid 09,0 - 1
22704,0,1984-08-09,Fortuna Koln,FC 08 Homburg,0 - 0
22705,0,1984-08-09,MSV Duisburg,Hessen Kassel,2 - 2
22706,0,1984-08-09,1. FC Nurnberg,Hertha BSC,0 - 0
22707,0,1984-08-09,FC St. Pauli,Rot-Weiss Oberhausen,2 - 0
22708,0,1984-08-14,1. FC Saarbrucken,SSV Ulm 1846,2 - 0
22709,0,1984-08-14,Stuttgarter Kickers,SG Union Solingen,2 - 0
22710,0,1984-08-14,SC Freiburg,SV Darmstadt 98,2 - 1
22711,0,1984-08-14,VfR Burstadt,Hannover 96,1 - 2
22712,0,1984-08-18,Hertha BSC,MSV Duisburg,4 - 3
22713,1,1984-08-18,Hessen Kassel,SC Freiburg,3 - 2
22714,1,1984-08-18,Rot-Weiss Oberhausen,VfR Burstadt,0 - 2
22715,1,1984-08-18,Alemannia Aachen,FC St. Pauli,4 - 0
22716,1,1984-08-18,SG Wattenscheid 09,Blau-Weiss 90 Berlin,2 - 1
22717,1,1984-08-18,SSV Ulm 1846,Kickers Offenbach,2 - 2
22718,1,1984-08-18,SG Union Solingen,1. FC Saarbrucken,2 - 1
22719,1,1984-08-18,SV Darmstadt 98,Fortuna Koln,1 - 1
22720,1,1984-08-18,Hannover 96,1. FC Nurnberg,4 - 2
22721,1,1984-08-18,FC 08 Homburg,Stuttgarter Kickers,3 - 2
22722,1,1984-08-25,SC Freiburg,Hertha BSC,2 - 0
22723,2,1984-08-25,Blau-Weiss 90 Berlin,SSV Ulm 1846,3 - 2
22724,2,1984-08-25,VfR Burstadt,1. FC Nurnberg,2 - 0
22725,2,1984-08-25,Rot-Weiss Oberhausen,Alemannia Aachen,3 - 1
22726,2,1984-08-25,MSV Duisburg,Hannover 96,1 - 2
22727,2,1984-08-25,Stuttgarter Kickers,SV Darmstadt 98,4 - 2
22728,2,1984-08-25,FC St. Pauli,SG Wattenscheid 09,1 - 1
22729,2,1984-08-25,Kickers Offenbach,SG Union Solingen,4 - 0
22730,2,1984-08-25,Fortuna Koln,Hessen Kassel,3 - 0
22731,2,1984-08-25,1. FC Saarbrucken,FC 08 Homburg,1 - 0
22732,2,1984-08-28,FC 08 Homburg,Kickers Offenbach,3 - 1
22733,3,1984-08-28,Hessen Kassel,Stuttgarter Kickers,2 - 0
22734,3,1984-08-28,1. FC Nurnberg,MSV Duisburg,2 - 1
22735,3,1984-08-28,Alemannia Aachen,VfR Burstadt,1 - 1
22736,3,1984-08-28,SG Wattenscheid 09,Rot-Weiss Oberhausen,1 - 1
22737,3,1984-08-28,SG Union Solingen,Blau-Weiss 90 Berlin,5 - 3
22738,3,1984-08-28,SV Darmstadt 98,1. FC Saarbrucken,1 - 1
22739,3,1984-08-28,Hertha BSC,Fortuna Koln,2 - 1
22740,3,1984-08-28,Hannover 96,SC Freiburg,0 - 0
22741,3,1984-08-28,SSV Ulm 1846,FC St. Pauli,1 - 0
22742,3,1984-09-08,SC Freiburg,1. FC Nurnberg,0 - 1
22743,4,1984-09-08,Fortuna Koln,Hannover 96,3 - 5
