,Round Number,Date,Home Team,Away Team,Result
23842,0,1987-07-20,SSV Ulm 1846,Blau-Weiss 90 Berlin,2 - 4
23843,0,1987-07-22,SG Union Solingen,FC St. Pauli,0 - 3
23844,0,1987-07-22,VfL Osnabruck,Stuttgarter Kickers,1 - 1
23845,0,1987-07-22,Alemannia Aachen,Arminia Bielefeld,3 - 0
23846,0,1987-07-22,1. FC Saarbrucken,SV Darmstadt 98,0 - 2
23847,0,1987-07-22,SpVgg Bayreuth,SG Wattenscheid 09,0 - 0
23848,0,1987-07-22,Fortuna Koln,FC Remscheid,2 - 1
23849,0,1987-07-22,Rot-Weiss Essen,Fortuna Dusseldorf,1 - 1
23850,0,1987-07-22,SC Freiburg,Rot-Weiss Oberhausen,2 - 1
23851,0,1987-07-22,Kickers Offenbach,SV Meppen,3 - 0
23852,0,1987-07-25,SV Darmstadt 98,SpVgg Bayreuth,2 - 0
23853,1,1987-07-25,Fortuna Dusseldorf,SC Freiburg,0 - 2
23854,1,1987-07-25,Blau-Weiss 90 Berlin,SG Union Solingen,3 - 0
23855,1,1987-07-25,Arminia Bielefeld,Kickers Offenbach,0 - 2
23856,1,1987-07-26,SV Meppen,Fortuna Koln,3 - 2
23857,1,1987-07-26,SG Wattenscheid 09,Alemannia Aachen,1 - 1
23858,1,1987-07-26,FC St. Pauli,VfL Osnabruck,1 - 1
23859,1,1987-07-26,Stuttgarter Kickers,1. FC Saarbrucken,7 - 0
23860,1,1987-07-26,Rot-Weiss Oberhausen,SSV Ulm 1846,2 - 1
23861,1,1987-08-01,1. FC Saarbrucken,FC St. Pauli,0 - 2
23862,2,1987-08-01,Fortuna Dusseldorf,FC Remscheid,6 - 2
23863,2,1987-08-01,SG Union Solingen,Rot-Weiss Oberhausen,1 - 1
23864,2,1987-08-01,VfL Osnabruck,Blau-Weiss 90 Berlin,1 - 0
23865,2,1987-08-01,SpVgg Bayreuth,Stuttgarter Kickers,3 - 0
23866,2,1987-08-01,Alemannia Aachen,SV Darmstadt 98,1 - 1
23867,2,1987-08-01,Kickers Offenbach,SG Wattenscheid 09,2 - 2
23868,2,1987-08-01,Rot-Weiss Essen,SV Meppen,1 - 2
23869,2,1987-08-01,SC Freiburg,SSV Ulm 1846,0 - 3
23870,2,1987-08-01,Fortuna Koln,Arminia Bielefeld,3 - 1
23871,2,1987-08-08,Arminia Bielefeld,Rot-Weiss Essen,0 - 0
23872,3,1987-08-08,FC St. Pauli,SpVgg Bayreuth,3 - 1
23873,3,1987-08-08,SSV Ulm 1846,SG Union Solingen,1 - 0
23874,3,1987-08-08,FC Remscheid,SC Freiburg,0 - 0
23875,3,1987-08-08,SV Meppen,Fortuna Dusseldorf,0 - 2
23876,3,1987-08-08,SV Darmstadt 98,Kickers Offenbach,1 - 1
23877,3,1987-08-08,Stuttgarter Kickers,Alemannia Aachen,1 - 0
23878,3,1987-08-08,Rot-Weiss Oberhausen,VfL Osnabruck,3 - 1
23879,3,1987-08-08,Blau-Weiss 90 Berlin,1. FC Saarbrucken,2 - 2
23880,3,1987-08-08,SG Wattenscheid 09,Fortuna Koln,2 - 1
23881,3,1987-08-15,SpVgg Bayreuth,Blau-Weiss 90 Berlin,0 - 0
23882,4,1987-08-15,SC Freiburg,SG Union Solingen,4 - 0
23883,4,1987-08-15,Fortuna Dusseldorf,Arminia Bielefeld,4 - 1
23884,4,1987-08-15,FC Remscheid,SV Meppen,6 - 3
23885,4,1987-08-15,1. FC Saarbrucken,Rot-Weiss Oberhausen,1 - 0
23886,4,1987-08-15,Alemannia Aachen,FC St. Pauli,1 - 0
23887,4,1987-08-15,Kickers Offenbach,Stuttgarter Kickers,1 - 1
23888,4,1987-08-15,Fortuna Koln,SV Darmstadt 98,1 - 0
23889,4,1987-08-15,Rot-Weiss Essen,SG Wattenscheid 09,2 - 1
23890,4,1987-08-15,VfL Osnabruck,SSV Ulm 1846,1 - 1
23891,4,1987-08-22,Arminia Bielefeld,FC Remscheid,1 - 3
23892,5,1987-08-22,SG Wattenscheid 09,Fortuna Dusseldorf,1 - 0
23893,5,1987-08-22,FC St. Pauli,Kickers Offenbach,3 - 0
23894,5,1987-08-22,SSV Ulm 1846,1. FC Saarbrucken,3 - 0
23895,5,1987-08-22,SG Union Solingen,VfL Osnabruck,0 - 0
23896,5,1987-08-22,Rot-Weiss Oberhausen,SpVgg Bayreuth,4 - 1
23897,5,1987-08-22,SV Darmstadt 98,Rot-Weiss Essen,2 - 1
23898,5,1987-08-22,Stuttgarter Kickers,Fortuna Koln,2 - 2
23899,5,1987-08-22,Blau-Weiss 90 Berlin,Alemannia Aachen,2 - 2
23900,5,1987-08-22,SV Meppen,SC Freiburg,3 - 3
23901,5,1987-08-25,Alemannia Aachen,Rot-Weiss Oberhausen,2 - 1
23902,6,1987-08-25,Fortuna Dusseldorf,SV Darmstadt 98,0 - 1
23903,6,1987-08-25,FC Remscheid,SG Wattenscheid 09,1 - 5
23904,6,1987-08-25,SV Meppen,Arminia Bielefeld,3 - 2
23905,6,1987-08-25,SpVgg Bayreuth,SSV Ulm 1846,2 - 1
23906,6,1987-08-25,SC Freiburg,VfL Osnabruck,2 - 1
23907,6,1987-08-25,Kickers Offenbach,Blau-Weiss 90 Berlin,3 - 0
23908,6,1987-08-25,Fortuna Koln,FC St. Pauli,2 - 0
23909,6,1987-08-25,Rot-Weiss Essen,Stuttgarter Kickers,2 - 3
23910,6,1987-08-25,1. FC Saarbrucken,SG Union Solingen,3 - 2
23911,6,1987-09-01,Arminia Bielefeld,SC Freiburg,3 - 3
23912,7,1987-09-01,SSV Ulm 1846,Alemannia Aachen,4 - 0
23913,7,1987-09-01,SG Union Solingen,SpVgg Bayreuth,0 - 3
23914,7,1987-09-01,VfL Osnabruck,1. FC Saarbrucken,1 - 2
23915,7,1987-09-01,SG Wattenscheid 09,SV Meppen,0 - 0
23916,7,1987-09-01,SV Darmstadt 98,FC Remscheid,3 - 1
23917,7,1987-09-01,Stuttgarter Kickers,Fortuna Dusseldorf,2 - 1
23918,7,1987-09-01,Rot-Weiss Oberhausen,Kickers Offenbach,2 - 2
23919,7,1987-09-01,FC St. Pauli,Rot-Weiss Essen,4 - 2
23920,7,1987-09-01,Blau-Weiss 90 Berlin,Fortuna Koln,1 - 0
23921,7,1987-09-05,Arminia Bielefeld,SG Wattenscheid 09,2 - 1
23922,8,1987-09-05,SC Freiburg,1. FC Saarbrucken,1 - 1
23923,8,1987-09-05,Fortuna Dusseldorf,FC St. Pauli,0 - 0
23924,8,1987-09-05,FC Remscheid,Stuttgarter Kickers,2 - 2
23925,8,1987-09-05,SV Meppen,SV Darmstadt 98,1 - 1
23926,8,1987-09-05,Alemannia Aachen,SG Union Solingen,2 - 2
23927,8,1987-09-05,Kickers Offenbach,SSV Ulm 1846,3 - 0
23928,8,1987-09-05,Rot-Weiss Essen,Blau-Weiss 90 Berlin,2 - 1
23929,8,1987-09-05,Fortuna Koln,Rot-Weiss Oberhausen,0 - 4
23930,8,1987-09-05,SpVgg Bayreuth,VfL Osnabruck,0 - 2
23931,8,1987-09-12,SG Wattenscheid 09,SC Freiburg,1 - 0
23932,9,1987-09-12,SSV Ulm 1846,Fortuna Koln,3 - 1
23933,9,1987-09-12,SG Union Solingen,Kickers Offenbach,1 - 0
23934,9,1987-09-12,1. FC Saarbrucken,SpVgg Bayreuth,2 - 2
23935,9,1987-09-12,SV Darmstadt 98,Arminia Bielefeld,5 - 0
23936,9,1987-09-12,Stuttgarter Kickers,SV Meppen,6 - 3
23937,9,1987-09-12,Blau-Weiss 90 Berlin,Fortuna Dusseldorf,1 - 1
23938,9,1987-09-12,Rot-Weiss Oberhausen,Rot-Weiss Essen,3 - 1
23939,9,1987-09-12,FC St. Pauli,FC Remscheid,0 - 0
23940,9,1987-09-12,VfL Osnabruck,Alemannia Aachen,1 - 1
23941,9,1987-09-19,Arminia Bielefeld,Stuttgarter Kickers,2 - 2
23942,10,1987-09-19,SC Freiburg,SpVgg Bayreuth,5 - 1
23943,10,1987-09-19,Fortuna Dusseldorf,Rot-Weiss Oberhausen,3 - 0
23944,10,1987-09-19,FC Remscheid,Blau-Weiss 90 Berlin,2 - 2
23945,10,1987-09-19,SV Meppen,FC St. Pauli,1 - 1
23946,10,1987-09-19,Alemannia Aachen,1. FC Saarbrucken,4 - 2
23947,10,1987-09-19,Kickers Offenbach,VfL Osnabruck,2 - 4
23948,10,1987-09-19,Fortuna Koln,SG Union Solingen,5 - 3
23949,10,1987-09-19,Rot-Weiss Essen,SSV Ulm 1846,3 - 0
23950,10,1987-09-19,SG Wattenscheid 09,SV Darmstadt 98,0 - 0
23951,10,1987-09-26,SV Darmstadt 98,SC Freiburg,1 - 1
23952,11,1987-09-26,SSV Ulm 1846,Fortuna Dusseldorf,0 - 3
23953,11,1987-09-26,SG Union Solingen,Rot-Weiss Essen,1 - 0
23954,11,1987-09-26,VfL Osnabruck,Fortuna Koln,3 - 0
23955,11,1987-09-26,SpVgg Bayreuth,Alemannia Aachen,2 - 3
23956,11,1987-09-26,FC St. Pauli,Arminia Bielefeld,2 - 0
23957,11,1987-09-26,Stuttgarter Kickers,SG Wattenscheid 09,6 - 1
23958,11,1987-09-26,Blau-Weiss 90 Berlin,SV Meppen,3 - 0
23959,11,1987-09-26,Rot-Weiss Oberhausen,FC Remscheid,1 - 0
23960,11,1987-09-26,1. FC Saarbrucken,Kickers Offenbach,1 - 0
23961,11,1987-10-03,Arminia Bielefeld,Blau-Weiss 90 Berlin,2 - 1
23962,12,1987-10-03,Fortuna Dusseldorf,SG Union Solingen,1 - 2
23963,12,1987-10-03,FC Remscheid,SSV Ulm 1846,1 - 0
23964,12,1987-10-03,SV Meppen,Rot-Weiss Oberhausen,2 - 0
23965,12,1987-10-03,SG Wattenscheid 09,FC St. Pauli,1 - 0
