,Round Number,Date,Home Team,Away Team,Result
2316,0,1973-08-11,Bor. Monchengladbach,Fortuna Koln,3 - 1
2317,0,1973-08-11,1. FC Koln,Eintracht Frankfurt,1 - 1
2318,0,1973-08-11,Kickers Offenbach,Rot-Weiss Essen,1 - 1
2319,0,1973-08-11,1. FC Kaiserslautern,Werder Bremen,2 - 2
2320,0,1973-08-11,Hamburger SV,Hertha BSC,0 - 2
2321,0,1973-08-11,VfB Stuttgart,FC Schalke 04,3 - 0
2322,0,1973-08-11,VfL Bochum,Wuppertaler SV,2 - 1
2323,0,1973-08-11,MSV Duisburg,Hannover 96,1 - 1
2324,0,1973-08-11,Bayern Munchen,Fortuna Dusseldorf,3 - 1
2325,0,1973-08-17,Werder Bremen,VfB Stuttgart,1 - 1
2326,1,1973-08-17,FC Schalke 04,VfL Bochum,3 - 1
2327,1,1973-08-18,Fortuna Koln,Bayern Munchen,0 - 3
2328,1,1973-08-18,Rot-Weiss Essen,Bor. Monchengladbach,2 - 6
2329,1,1973-08-18,Hertha BSC,Kickers Offenbach,2 - 2
2330,1,1973-08-18,Wuppertaler SV,Hamburger SV,3 - 0
2331,1,1973-08-18,Fortuna Dusseldorf,1. FC Koln,3 - 0
2332,1,1973-08-18,Hannover 96,1. FC Kaiserslautern,4 - 2
2333,1,1973-08-18,Eintracht Frankfurt,MSV Duisburg,3 - 0
2334,1,1973-08-21,1. FC Kaiserslautern,Eintracht Frankfurt,1 - 4
2335,2,1973-08-21,MSV Duisburg,1. FC Koln,5 - 1
2336,2,1973-08-21,Kickers Offenbach,Wuppertaler SV,0 - 1
2337,2,1973-08-21,VfB Stuttgart,Hannover 96,5 - 1
2338,2,1973-08-21,Fortuna Koln,Fortuna Dusseldorf,1 - 1
2339,2,1973-08-21,Hamburger SV,FC Schalke 04,5 - 2
2340,2,1973-08-21,VfL Bochum,Werder Bremen,0 - 0
2341,2,1973-08-21,Bayern Munchen,Rot-Weiss Essen,2 - 0
2342,2,1973-08-29,Bor. Monchengladbach,Hertha BSC,1 - 1
2343,2,1973-08-25,Eintracht Frankfurt,VfB Stuttgart,4 - 3
