,Round Number,Date,Home Team,Away Team,Result
31574,0,2010-08-20,Hertha BSC,Rot-Weiss Oberhausen,3 - 2
31575,0,2010-08-20,Alemannia Aachen,1. FC Union Berlin,2 - 2
31576,0,2010-08-20,FSV Frankfurt,Arminia Bielefeld,2 - 1
31577,0,2010-08-21,FC Ingolstadt 04,FC Augsburg,1 - 4
31578,0,2010-08-21,SC Paderborn 07,Erzgebirge Aue,0 - 1
31579,0,2010-08-22,Energie Cottbus,Fortuna Dusseldorf,2 - 0
31580,0,2010-08-22,SpVgg Greuther Furth,Karlsruher SC,4 - 1
31581,0,2010-08-22,VfL Osnabruck,MSV Duisburg,1 - 3
31582,0,2010-08-23,VfL Bochum,1860 Munchen,3 - 2
31583,0,2010-08-27,FC Augsburg,SC Paderborn 07,1 - 0
31584,1,2010-08-27,Rot-Weiss Oberhausen,FSV Frankfurt,1 - 0
31585,1,2010-08-27,Erzgebirge Aue,VfL Bochum,1 - 0
31586,1,2010-08-28,MSV Duisburg,FC Ingolstadt 04,4 - 1
31587,1,2010-08-28,1. FC Union Berlin,SpVgg Greuther Furth,1 - 2
31588,1,2010-08-29,Arminia Bielefeld,Energie Cottbus,1 - 2
31589,1,2010-08-29,1860 Munchen,VfL Osnabruck,3 - 1
31590,1,2010-08-29,Karlsruher SC,Alemannia Aachen,3 - 0
31591,1,2010-08-30,Fortuna Dusseldorf,Hertha BSC,1 - 2
31592,1,2010-09-10,SC Paderborn 07,1. FC Union Berlin,2 - 0
31593,2,2010-09-10,VfL Osnabruck,Erzgebirge Aue,3 - 2
31594,2,2010-09-10,FC Ingolstadt 04,Rot-Weiss Oberhausen,1 - 2
31595,2,2010-09-11,MSV Duisburg,1860 Munchen,2 - 1
31596,2,2010-09-11,FSV Frankfurt,Fortuna Dusseldorf,1 - 0
31597,2,2010-09-12,VfL Bochum,FC Augsburg,0 - 2
31598,2,2010-09-12,Hertha BSC,Arminia Bielefeld,3 - 1
31599,2,2010-09-12,SpVgg Greuther Furth,Alemannia Aachen,1 - 1
31600,2,2010-09-13,Energie Cottbus,Karlsruher SC,5 - 5
31601,2,2010-09-17,SpVgg Greuther Furth,FSV Frankfurt,1 - 0
31602,3,2010-09-17,1. FC Union Berlin,Hertha BSC,1 - 1
31603,3,2010-09-17,Alemannia Aachen,Energie Cottbus,2 - 3
31604,3,2010-09-18,Karlsruher SC,SC Paderborn 07,2 - 1
31605,3,2010-09-18,Rot-Weiss Oberhausen,VfL Bochum,3 - 1
31606,3,2010-09-19,FC Augsburg,VfL Osnabruck,2 - 2
31607,3,2010-09-19,Fortuna Dusseldorf,1860 Munchen,1 - 2
31608,3,2010-09-19,Arminia Bielefeld,FC Ingolstadt 04,1 - 0
31609,3,2010-09-19,Erzgebirge Aue,MSV Duisburg,1 - 0
31610,3,2010-09-21,Hertha BSC,Karlsruher SC,4 - 0
31611,4,2010-09-21,SC Paderborn 07,Rot-Weiss Oberhausen,0 - 0
31612,4,2010-09-21,Energie Cottbus,SpVgg Greuther Furth,2 - 0
31613,4,2010-09-21,FSV Frankfurt,Alemannia Aachen,1 - 3
31614,4,2010-09-22,VfL Bochum,Arminia Bielefeld,3 - 1
31615,4,2010-09-22,MSV Duisburg,FC Augsburg,1 - 0
31616,4,2010-09-22,1860 Munchen,Erzgebirge Aue,0 - 0
31617,4,2010-09-22,VfL Osnabruck,1. FC Union Berlin,4 - 1
31618,4,2010-09-22,FC Ingolstadt 04,Fortuna Dusseldorf,3 - 0
31619,4,2010-09-24,Energie Cottbus,Hertha BSC,0 - 1
31620,5,2010-09-24,Karlsruher SC,FSV Frankfurt,0 - 2
31621,5,2010-09-24,Alemannia Aachen,SC Paderborn 07,2 - 0
31622,5,2010-09-25,Arminia Bielefeld,Erzgebirge Aue,0 - 1
31623,5,2010-09-25,SpVgg Greuther Furth,FC Ingolstadt 04,1 - 0
31624,5,2010-09-26,FC Augsburg,1860 Munchen,1 - 2
31625,5,2010-09-26,1. FC Union Berlin,MSV Duisburg,2 - 0
31626,5,2010-09-26,Rot-Weiss Oberhausen,VfL Osnabruck,1 - 0
31627,5,2010-09-27,Fortuna Dusseldorf,VfL Bochum,0 - 1
31628,5,2010-10-01,SC Paderborn 07,Arminia Bielefeld,3 - 1
31629,6,2010-10-01,MSV Duisburg,Rot-Weiss Oberhausen,3 - 0
31630,6,2010-10-01,FC Ingolstadt 04,Karlsruher SC,1 - 1
31631,6,2010-10-02,VfL Bochum,SpVgg Greuther Furth,0 - 2
31632,6,2010-10-02,VfL Osnabruck,Fortuna Dusseldorf,2 - 3
31633,6,2010-10-03,1860 Munchen,1. FC Union Berlin,1 - 0
31634,6,2010-10-03,FSV Frankfurt,Energie Cottbus,3 - 2
31635,6,2010-10-03,Erzgebirge Aue,FC Augsburg,3 - 2
31636,6,2010-10-04,Hertha BSC,Alemannia Aachen,0 - 0
31637,6,2010-10-15,Fortuna Dusseldorf,FC Augsburg,1 - 0
31638,7,2010-10-15,SpVgg Greuther Furth,VfL Osnabruck,3 - 0
31639,7,2010-10-15,1. FC Union Berlin,Erzgebirge Aue,1 - 1
31640,7,2010-10-16,Karlsruher SC,VfL Bochum,0 - 2
31641,7,2010-10-16,FSV Frankfurt,Hertha BSC,0 - 1
31642,7,2010-10-17,Energie Cottbus,SC Paderborn 07,3 - 1
31643,7,2010-10-17,Alemannia Aachen,FC Ingolstadt 04,2 - 1
31644,7,2010-10-17,Rot-Weiss Oberhausen,1860 Munchen,0 - 0
31645,7,2010-10-18,Arminia Bielefeld,MSV Duisburg,1 - 3
31646,7,2010-10-22,Hertha BSC,SpVgg Greuther Furth,2 - 0
31647,8,2010-10-22,FC Augsburg,1. FC Union Berlin,2 - 1
31648,8,2010-10-22,VfL Osnabruck,Energie Cottbus,2 - 0
31649,8,2010-10-23,1860 Munchen,Arminia Bielefeld,0 - 0
31650,8,2010-10-23,FC Ingolstadt 04,FSV Frankfurt,0 - 1
31651,8,2010-10-24,VfL Bochum,Alemannia Aachen,1 - 1
31652,8,2010-10-24,SC Paderborn 07,Fortuna Dusseldorf,3 - 0
31653,8,2010-10-24,MSV Duisburg,Karlsruher SC,3 - 0
31654,8,2010-10-25,Erzgebirge Aue,Rot-Weiss Oberhausen,2 - 0
31655,8,2010-10-29,Arminia Bielefeld,1. FC Union Berlin,1 - 2
31656,9,2010-10-29,SpVgg Greuther Furth,Erzgebirge Aue,1 - 2
31657,9,2010-10-29,FSV Frankfurt,SC Paderborn 07,2 - 0
31658,9,2010-10-30,Hertha BSC,FC Ingolstadt 04,3 - 1
31659,9,2010-10-30,Karlsruher SC,1860 Munchen,2 - 4
31660,9,2010-10-31,Energie Cottbus,VfL Bochum,2 - 1
31661,9,2010-10-31,Alemannia Aachen,VfL Osnabruck,2 - 1
31662,9,2010-10-31,Rot-Weiss Oberhausen,FC Augsburg,0 - 3
31663,9,2010-11-01,Fortuna Dusseldorf,MSV Duisburg,1 - 0
31664,9,2010-11-05,VfL Bochum,FSV Frankfurt,1 - 0
31665,10,2010-11-05,Erzgebirge Aue,Fortuna Dusseldorf,1 - 0
31666,10,2010-11-05,FC Ingolstadt 04,Energie Cottbus,1 - 2
31667,10,2010-11-06,FC Augsburg,Arminia Bielefeld,3 - 0
31668,10,2010-11-06,MSV Duisburg,SpVgg Greuther Furth,2 - 0
31669,10,2010-11-07,SC Paderborn 07,Hertha BSC,1 - 0
31670,10,2010-11-07,1860 Munchen,Alemannia Aachen,2 - 1
31671,10,2010-11-07,1. FC Union Berlin,Rot-Weiss Oberhausen,2 - 1
31672,10,2010-11-08,VfL Osnabruck,Karlsruher SC,0 - 0
31673,10,2010-11-12,Fortuna Dusseldorf,Rot-Weiss Oberhausen,3 - 0
31674,11,2010-11-12,Karlsruher SC,Erzgebirge Aue,1 - 1
31675,11,2010-11-12,SpVgg Greuther Furth,FC Augsburg,1 - 1
31676,11,2010-11-13,Arminia Bielefeld,VfL Osnabruck,2 - 1
31677,11,2010-11-13,FSV Frankfurt,1. FC Union Berlin,2 - 1
31678,11,2010-11-14,Energie Cottbus,1860 Munchen,0 - 0
31679,11,2010-11-14,Alemannia Aachen,MSV Duisburg,2 - 2
31680,11,2010-11-14,FC Ingolstadt 04,SC Paderborn 07,1 - 2
31681,11,2010-11-15,Hertha BSC,VfL Bochum,2 - 0
31682,11,2010-11-19,1. FC Union Berlin,Fortuna Dusseldorf,1 - 0
31683,12,2010-11-19,Rot-Weiss Oberhausen,Arminia Bielefeld,3 - 0
31684,12,2010-11-19,VfL Osnabruck,Hertha BSC,2 - 0
31685,12,2010-11-20,VfL Bochum,FC Ingolstadt 04,1 - 4
31686,12,2010-11-20,SC Paderborn 07,SpVgg Greuther Furth,0 - 4
31687,12,2010-11-21,FC Augsburg,Karlsruher SC,3 - 1
31688,12,2010-11-21,1860 Munchen,FSV Frankfurt,3 - 3
31689,12,2010-11-21,Erzgebirge Aue,Alemannia Aachen,2 - 1
31690,12,2010-11-22,MSV Duisburg,Energie Cottbus,2 - 2
31691,12,2010-11-26,VfL Bochum,SC Paderborn 07,3 - 0
31692,13,2010-11-26,Arminia Bielefeld,Fortuna Dusseldorf,0 - 2
31693,13,2010-11-26,FSV Frankfurt,VfL Osnabruck,4 - 1
31694,13,2010-11-27,Hertha BSC,MSV Duisburg,0 - 2
31695,13,2010-11-27,Alemannia Aachen,FC Augsburg,1 - 3
31696,13,2010-11-28,Energie Cottbus,Erzgebirge Aue,6 - 0
31697,13,2010-11-28,Karlsruher SC,Rot-Weiss Oberhausen,4 - 0
31698,13,2010-11-28,FC Ingolstadt 04,1. FC Union Berlin,1 - 0
31699,13,2010-11-29,SpVgg Greuther Furth,1860 Munchen,1 - 0
31700,13,2010-12-03,MSV Duisburg,FSV Frankfurt,1 - 3
31701,14,2010-12-03,Rot-Weiss Oberhausen,Alemannia Aachen,1 - 2
31702,14,2010-12-03,VfL Osnabruck,SC Paderborn 07,2 - 2
31703,14,2010-12-04,FC Augsburg,Energie Cottbus,4 - 0
31704,14,2010-12-04,Arminia Bielefeld,SpVgg Greuther Furth,1 - 4
31705,14,2010-12-05,Fortuna Dusseldorf,Karlsruher SC,1 - 0
31706,14,2010-12-05,1860 Munchen,Hertha BSC,1 - 0
31707,14,2010-12-05,Erzgebirge Aue,FC Ingolstadt 04,1 - 1
31708,14,2010-12-06,1. FC Union Berlin,VfL Bochum,0 - 1
31709,14,2010-12-10,Karlsruher SC,Arminia Bielefeld,1 - 0
31710,15,2010-12-10,SpVgg Greuther Furth,Rot-Weiss Oberhausen,0 - 0
31711,15,2010-12-10,Alemannia Aachen,Fortuna Dusseldorf,0 - 0
31712,15,2010-12-11,SC Paderborn 07,MSV Duisburg,0 - 0
31713,15,2010-12-11,FSV Frankfurt,FC Augsburg,1 - 2
31714,15,2010-12-12,VfL Bochum,VfL Osnabruck,2 - 1
31715,15,2010-12-12,Hertha BSC,Erzgebirge Aue,2 - 0
31716,15,2010-12-12,FC Ingolstadt 04,1860 Munchen,1 - 1
31717,15,2010-12-13,Energie Cottbus,1. FC Union Berlin,0 - 0
31718,15,2010-12-17,MSV Duisburg,VfL Bochum,0 - 1
31719,16,2010-12-17,Arminia Bielefeld,Alemannia Aachen,1 - 3
31720,16,2010-12-18,FC Augsburg,Hertha BSC,1 - 1
31721,16,2010-12-18,Fortuna Dusseldorf,SpVgg Greuther Furth,1 - 0
31722,16,2010-12-19,1860 Munchen,SC Paderborn 07,0 - 1
31723,16,2010-12-19,Rot-Weiss Oberhausen,Energie Cottbus,0 - 4
31724,16,2010-12-19,VfL Osnabruck,FC Ingolstadt 04,2 - 1
31725,16,2010-12-20,1. FC Union Berlin,Karlsruher SC,3 - 1
31726,16,2011-01-14,Karlsruher SC,SpVgg Greuther Furth,1 - 1
31727,17,2011-01-14,1. FC Union Berlin,Alemannia Aachen,2 - 1
31728,17,2011-01-15,Fortuna Dusseldorf,Energie Cottbus,3 - 1
31729,17,2011-01-15,1860 Munchen,VfL Bochum,1 - 3
31730,17,2011-01-16,FC Augsburg,FC Ingolstadt 04,2 - 0
31731,17,2011-01-16,MSV Duisburg,VfL Osnabruck,4 - 1
31732,17,2011-01-16,Arminia Bielefeld,FSV Frankfurt,1 - 1
31733,17,2011-01-17,Rot-Weiss Oberhausen,Hertha BSC,1 - 3
31734,17,2011-01-18,Erzgebirge Aue,SC Paderborn 07,1 - 0
31735,17,2011-01-21,SC Paderborn 07,FC Augsburg,1 - 1
31736,18,2011-01-21,VfL Osnabruck,1860 Munchen,0 - 1
31737,18,2011-01-21,FC Ingolstadt 04,MSV Duisburg,1 - 1
31738,18,2011-01-22,Energie Cottbus,Arminia Bielefeld,2 - 1
31739,18,2011-01-22,Alemannia Aachen,Karlsruher SC,4 - 2
31740,18,2011-01-23,Hertha BSC,Fortuna Dusseldorf,4 - 2
