,Round Number,Date,Home Team,Away Team,Result
21562,0,1981-08-01,SpVgg Greuther Furth,Hertha BSC,2 - 0
21563,0,1981-08-01,Wormatia Worms,Fortuna Koln,0 - 1
21564,0,1981-08-01,SpVgg Bayreuth,Hessen Kassel,0 - 0
21565,0,1981-08-01,Waldhof Mannheim,Rot-Weiss Essen,1 - 1
21566,0,1981-08-01,Freiburger FC,KFC Uerdingen 05,2 - 0
21567,0,1981-08-01,FC Schalke 04,1860 Munchen,3 - 1
21568,0,1981-08-01,Hannover 96,SC Freiburg,2 - 0
21569,0,1981-08-01,SG Union Solingen,SG Wattenscheid 09,1 - 1
21570,0,1981-08-01,Alemannia Aachen,Stuttgarter Kickers,1 - 1
21571,0,1981-08-04,SC Freiburg,Wormatia Worms,2 - 0
21572,1,1981-08-04,SG Wattenscheid 09,Freiburger FC,1 - 1
21573,1,1981-08-04,Fortuna Koln,SpVgg Greuther Furth,3 - 1
21574,1,1981-08-04,Hessen Kassel,Hannover 96,1 - 0
21575,1,1981-08-04,Stuttgarter Kickers,Waldhof Mannheim,2 - 0
21576,1,1981-08-04,1860 Munchen,VfL Osnabruck,1 - 1
21577,1,1981-08-04,KFC Uerdingen 05,Alemannia Aachen,1 - 0
21578,1,1981-08-04,Kickers Offenbach,SG Union Solingen,5 - 2
21579,1,1981-08-04,Rot-Weiss Essen,SpVgg Bayreuth,3 - 0
21580,1,1981-08-04,Hertha BSC,FC Schalke 04,3 - 1
21581,1,1981-08-08,Wormatia Worms,Hessen Kassel,1 - 0
21582,2,1981-08-08,SG Union Solingen,1860 Munchen,1 - 2
21583,2,1981-08-08,Freiburger FC,Kickers Offenbach,2 - 2
21584,2,1981-08-08,Hertha BSC,Fortuna Koln,4 - 0
21585,2,1981-08-08,Waldhof Mannheim,KFC Uerdingen 05,3 - 0
21586,2,1981-08-08,Hannover 96,Rot-Weiss Essen,3 - 0
21587,2,1981-08-08,SpVgg Greuther Furth,SC Freiburg,2 - 2
21588,2,1981-08-08,FC Schalke 04,VfL Osnabruck,2 - 2
21589,2,1981-08-08,Alemannia Aachen,SG Wattenscheid 09,3 - 0
21590,2,1981-08-08,SpVgg Bayreuth,Stuttgarter Kickers,3 - 1
21591,2,1981-08-15,SC Freiburg,Hertha BSC,0 - 2
21592,3,1981-08-15,Fortuna Koln,FC Schalke 04,1 - 2
21593,3,1981-08-15,Rot-Weiss Essen,Wormatia Worms,2 - 0
21594,3,1981-08-15,SG Wattenscheid 09,Waldhof Mannheim,1 - 1
21595,3,1981-08-15,KFC Uerdingen 05,SpVgg Bayreuth,3 - 2
21596,3,1981-08-15,Kickers Offenbach,Alemannia Aachen,1 - 0
21597,3,1981-08-15,1860 Munchen,Freiburger FC,1 - 1
21598,3,1981-08-15,Hessen Kassel,SpVgg Greuther Furth,1 - 1
21599,3,1981-08-15,VfL Osnabruck,SG Union Solingen,0 - 0
21600,3,1981-08-15,Stuttgarter Kickers,Hannover 96,2 - 1
21601,3,1981-08-18,VfL Osnabruck,Kickers Offenbach,1 - 2
21602,4,1981-08-22,SpVgg Greuther Furth,Rot-Weiss Essen,1 - 1
21603,4,1981-08-22,Wormatia Worms,Stuttgarter Kickers,1 - 3
21604,4,1981-08-22,Fortuna Koln,SC Freiburg,3 - 1
21605,4,1981-08-22,Freiburger FC,VfL Osnabruck,2 - 0
21606,4,1981-08-22,Waldhof Mannheim,Kickers Offenbach,3 - 1
21607,4,1981-08-22,Hannover 96,KFC Uerdingen 05,1 - 0
21608,4,1981-08-22,FC Schalke 04,SG Union Solingen,1 - 1
21609,4,1981-08-22,Hertha BSC,Hessen Kassel,2 - 2
21610,4,1981-08-22,Alemannia Aachen,1860 Munchen,2 - 0
21611,4,1981-08-22,SpVgg Bayreuth,SG Wattenscheid 09,2 - 2
21612,4,1981-08-25,Stuttgarter Kickers,SpVgg Greuther Furth,3 - 1
21613,5,1981-08-25,VfL Osnabruck,Alemannia Aachen,1 - 0
21614,5,1981-08-25,SG Union Solingen,Freiburger FC,5 - 2
21615,5,1981-08-25,SC Freiburg,FC Schalke 04,0 - 1
21616,5,1981-08-25,SG Wattenscheid 09,Hannover 96,3 - 1
21617,5,1981-08-25,KFC Uerdingen 05,Wormatia Worms,4 - 1
21618,5,1981-08-25,Kickers Offenbach,SpVgg Bayreuth,2 - 1
21619,5,1981-08-25,1860 Munchen,Waldhof Mannheim,2 - 1
21620,5,1981-08-25,Hessen Kassel,Fortuna Koln,1 - 1
21621,5,1981-08-25,Rot-Weiss Essen,Hertha BSC,2 - 2
21622,5,1981-09-05,Waldhof Mannheim,VfL Osnabruck,0 - 1
21623,6,1981-09-05,FC Schalke 04,Freiburger FC,3 - 3
21624,6,1981-09-05,SpVgg Greuther Furth,KFC Uerdingen 05,2 - 2
21625,6,1981-09-05,Hertha BSC,Stuttgarter Kickers,4 - 1
21626,6,1981-09-05,SC Freiburg,Hessen Kassel,0 - 0
21627,6,1981-09-05,SpVgg Bayreuth,1860 Munchen,2 - 3
21628,6,1981-09-05,Hannover 96,Kickers Offenbach,1 - 0
21629,6,1981-09-05,Wormatia Worms,SG Wattenscheid 09,1 - 1
21630,6,1981-09-05,Alemannia Aachen,SG Union Solingen,3 - 2
