,Round Number,Date,Home Team,Away Team,Result
1118,2,1969-08-30,Hertha BSC,Alemannia Aachen,2 - 1
1119,2,1969-09-05,Eintracht Frankfurt,Bor. Monchengladbach,1 - 2
1120,3,1969-09-05,MSV Duisburg,Hannover 96,1 - 0
1121,3,1969-09-06,1. FC Kaiserslautern,Bayern Munchen,0 - 0
1122,3,1969-09-06,TSV 1860 Munchen,1. FC Koln,1 - 0
1123,3,1969-09-06,Rot-Weiss Essen,Hertha BSC,5 - 2
1124,3,1969-09-06,Eintracht Braunschweig,Rot-Weiss Oberhausen,0 - 4
1125,3,1969-09-06,Werder Bremen,Hamburger SV,1 - 1
1126,3,1969-09-06,Alemannia Aachen,VfB Stuttgart,4 - 2
1127,3,1969-09-06,Borussia Dortmund,FC Schalke 04,1 - 1
1128,3,1969-09-12,Eintracht Frankfurt,Rot-Weiss Essen,2 - 1
1129,4,1969-09-12,Bor. Monchengladbach,1. FC Kaiserslautern,1 - 1
1130,4,1969-09-12,Bayern Munchen,Borussia Dortmund,3 - 0
1131,4,1969-09-13,Hamburger SV,MSV Duisburg,4 - 1
1132,4,1969-09-13,Rot-Weiss Oberhausen,Werder Bremen,3 - 1
1133,4,1969-09-13,FC Schalke 04,Eintracht Braunschweig,1 - 1
1134,4,1969-09-13,1. FC Koln,Alemannia Aachen,3 - 0
1135,4,1969-09-13,Hannover 96,TSV 1860 Munchen,3 - 1
1136,4,1969-09-13,VfB Stuttgart,Hertha BSC,1 - 4
1137,4,1969-09-26,Hertha BSC,1. FC Koln,1 - 0
1138,5,1969-09-26,MSV Duisburg,Rot-Weiss Oberhausen,2 - 1
1139,5,1969-09-27,TSV 1860 Munchen,Hamburger SV,0 - 2
1140,5,1969-09-27,Eintracht Braunschweig,Bayern Munchen,0 - 4
1141,5,1969-09-27,Werder Bremen,FC Schalke 04,0 - 1
1142,5,1969-09-27,Alemannia Aachen,Hannover 96,1 - 1
1143,5,1969-09-27,1. FC Kaiserslautern,Eintracht Frankfurt,2 - 0
1144,5,1969-09-27,Borussia Dortmund,Bor. Monchengladbach,2 - 1
1145,5,1969-09-27,Rot-Weiss Essen,VfB Stuttgart,3 - 3
1146,5,1969-10-03,Eintracht Frankfurt,Borussia Dortmund,2 - 0
1147,6,1969-10-04,1. FC Koln,VfB Stuttgart,3 - 1
1148,6,1969-10-04,Hannover 96,Hertha BSC,2 - 1
1149,6,1969-10-04,Bor. Monchengladbach,Eintracht Braunschweig,1 - 0
1150,6,1969-10-04,Hamburger SV,Alemannia Aachen,4 - 1
1151,6,1969-10-04,1. FC Kaiserslautern,Rot-Weiss Essen,0 - 0
1152,6,1969-10-04,Bayern Munchen,Werder Bremen,4 - 1
1153,6,1969-10-04,Rot-Weiss Oberhausen,TSV 1860 Munchen,3 - 0
1154,6,1969-10-04,FC Schalke 04,MSV Duisburg,0 - 0
1155,6,1969-10-10,MSV Duisburg,Bayern Munchen,4 - 2
1156,7,1969-10-10,TSV 1860 Munchen,FC Schalke 04,0 - 2
1157,7,1969-10-11,Borussia Dortmund,1. FC Kaiserslautern,5 - 1
1158,7,1969-10-11,Rot-Weiss Essen,1. FC Koln,0 - 0
1159,7,1969-10-11,Werder Bremen,Bor. Monchengladbach,0 - 0
1160,7,1969-10-11,Hertha BSC,Hamburger SV,1 - 0
1161,7,1969-10-11,Eintracht Braunschweig,Eintracht Frankfurt,3 - 1
1162,7,1969-10-11,VfB Stuttgart,Hannover 96,2 - 1
1163,7,1969-10-11,Alemannia Aachen,Rot-Weiss Oberhausen,2 - 0
1164,7,1969-10-15,Bor. Monchengladbach,MSV Duisburg,4 - 1
1165,8,1969-10-15,Eintracht Frankfurt,Werder Bremen,2 - 1
1166,8,1969-10-15,Hamburger SV,VfB Stuttgart,1 - 3
1167,8,1969-10-15,1. FC Kaiserslautern,Eintracht Braunschweig,2 - 0
1168,8,1969-10-15,Rot-Weiss Oberhausen,Hertha BSC,3 - 1
1169,8,1969-10-15,Borussia Dortmund,Rot-Weiss Essen,4 - 1
1170,8,1969-10-15,FC Schalke 04,Alemannia Aachen,3 - 0
1171,8,1969-10-15,Hannover 96,1. FC Koln,3 - 4
1172,8,1969-10-18,Bayern Munchen,TSV 1860 Munchen,2 - 0
1173,8,1969-10-24,MSV Duisburg,Eintracht Frankfurt,1 - 1
1174,9,1969-10-25,VfB Stuttgart,Rot-Weiss Oberhausen,4 - 2
1175,9,1969-10-25,Werder Bremen,1. FC Kaiserslautern,3 - 2
1176,9,1969-10-25,1. FC Koln,Hamburger SV,3 - 0
1177,9,1969-10-25,Eintracht Braunschweig,Borussia Dortmund,1 - 1
1178,9,1969-10-25,Rot-Weiss Essen,Hannover 96,1 - 0
1179,9,1969-10-25,Hertha BSC,FC Schalke 04,3 - 0
1180,9,1969-10-25,TSV 1860 Munchen,Bor. Monchengladbach,0 - 3
1181,9,1969-10-25,Alemannia Aachen,Bayern Munchen,1 - 3
1182,9,1969-10-30,Bayern Munchen,Hertha BSC,1 - 2
1183,10,1969-10-31,Borussia Dortmund,Werder Bremen,2 - 1
1184,10,1969-10-31,FC Schalke 04,VfB Stuttgart,1 - 2
1185,10,1969-10-31,Bor. Monchengladbach,Alemannia Aachen,5 - 1
1186,10,1969-11-01,Eintracht Frankfurt,TSV 1860 Munchen,4 - 3
1187,10,1969-11-01,Hamburger SV,Hannover 96,2 - 0
1188,10,1969-11-01,Eintracht Braunschweig,Rot-Weiss Essen,0 - 0
1189,10,1969-11-01,1. FC Kaiserslautern,MSV Duisburg,0 - 2
1190,10,1969-11-02,Rot-Weiss Oberhausen,1. FC Koln,0 - 2
1191,10,1969-11-07,TSV 1860 Munchen,1. FC Kaiserslautern,0 - 1
1192,11,1969-11-07,MSV Duisburg,Borussia Dortmund,0 - 1
1193,11,1969-11-08,Hannover 96,Rot-Weiss Oberhausen,2 - 1
1194,11,1969-11-08,Werder Bremen,Eintracht Braunschweig,0 - 1
1195,11,1969-11-08,Rot-Weiss Essen,Hamburger SV,2 - 2
1196,11,1969-11-08,1. FC Koln,FC Schalke 04,8 - 0
1197,11,1969-11-08,Alemannia Aachen,Eintracht Frankfurt,2 - 1
1198,11,1969-11-08,Hertha BSC,Bor. Monchengladbach,1 - 1
1199,11,1969-11-08,VfB Stuttgart,Bayern Munchen,2 - 3
1200,11,1969-11-15,Eintracht Braunschweig,MSV Duisburg,2 - 1
1201,12,1969-11-15,Rot-Weiss Oberhausen,Hamburger SV,1 - 3
1202,12,1969-11-15,Werder Bremen,Rot-Weiss Essen,2 - 1
1203,12,1969-11-15,FC Schalke 04,Hannover 96,2 - 0
1204,12,1969-11-15,1. FC Kaiserslautern,Alemannia Aachen,3 - 1
1205,12,1969-11-15,Bor. Monchengladbach,VfB Stuttgart,3 - 0
1206,12,1969-11-15,Eintracht Frankfurt,Hertha BSC,1 - 1
1207,12,1969-11-15,Borussia Dortmund,TSV 1860 Munchen,3 - 1
1208,12,1969-11-15,Bayern Munchen,1. FC Koln,1 - 2
1209,12,1969-11-28,Alemannia Aachen,Borussia Dortmund,3 - 1
1210,13,1969-11-28,MSV Duisburg,Werder Bremen,1 - 1
1211,13,1969-11-29,TSV 1860 Munchen,Eintracht Braunschweig,1 - 0
1212,13,1969-11-29,Hannover 96,Bayern Munchen,0 - 1
1213,13,1969-11-29,Rot-Weiss Essen,Rot-Weiss Oberhausen,1 - 0
1214,13,1969-11-29,Hamburger SV,FC Schalke 04,1 - 1
1215,13,1969-11-29,1. FC Koln,Bor. Monchengladbach,0 - 1
1216,13,1969-11-29,Hertha BSC,1. FC Kaiserslautern,3 - 0
1217,13,1969-11-29,VfB Stuttgart,Eintracht Frankfurt,4 - 0
1218,13,1969-12-05,Bor. Monchengladbach,Hannover 96,5 - 0
1219,14,1969-12-05,Borussia Dortmund,Hertha BSC,0 - 0
1220,14,1969-12-05,Eintracht Braunschweig,Alemannia Aachen,3 - 0
1221,14,1969-12-06,Rot-Weiss Essen,MSV Duisburg,0 - 0
1222,14,1969-12-06,Bayern Munchen,Hamburger SV,2 - 1
1223,14,1969-12-06,Eintracht Frankfurt,1. FC Koln,0 - 0
1224,14,1969-12-06,1. FC Kaiserslautern,VfB Stuttgart,3 - 2
1225,14,1969-12-06,Werder Bremen,TSV 1860 Munchen,1 - 1
1226,14,1969-12-06,Rot-Weiss Oberhausen,FC Schalke 04,0 - 3
1227,14,1969-12-12,Alemannia Aachen,Werder Bremen,0 - 0
1228,15,1969-12-12,Hertha BSC,Eintracht Braunschweig,2 - 0
1229,15,1969-12-13,Hamburger SV,Bor. Monchengladbach,1 - 3
1230,15,1969-12-13,Hannover 96,Eintracht Frankfurt,1 - 1
1231,15,1969-12-13,VfB Stuttgart,Borussia Dortmund,2 - 1
1232,15,1969-12-13,Rot-Weiss Oberhausen,Bayern Munchen,3 - 3
1233,15,1969-12-13,1. FC Koln,1. FC Kaiserslautern,6 - 1
1234,15,1969-12-13,TSV 1860 Munchen,MSV Duisburg,2 - 2
1235,15,1969-12-13,FC Schalke 04,Rot-Weiss Essen,5 - 3
1236,15,1969-12-19,Borussia Dortmund,1. FC Koln,1 - 0
1237,16,1969-12-19,1. FC Kaiserslautern,Hannover 96,5 - 2
1238,16,1969-12-19,Bor. Monchengladbach,Rot-Weiss Oberhausen,6 - 1
1239,16,1969-12-20,Eintracht Braunschweig,VfB Stuttgart,1 - 0
1240,16,1969-12-20,Eintracht Frankfurt,Hamburger SV,2 - 2
1241,16,1969-12-20,Werder Bremen,Hertha BSC,1 - 0
1242,16,1969-12-20,MSV Duisburg,Alemannia Aachen,2 - 1
1243,16,1969-12-20,Rot-Weiss Essen,TSV 1860 Munchen,3 - 0
1244,16,1970-02-25,Bayern Munchen,FC Schalke 04,6 - 0
1245,16,1970-03-10,TSV 1860 Munchen,Alemannia Aachen,0 - 0
1246,17,1970-03-10,MSV Duisburg,Hertha BSC,1 - 3
1247,17,1970-03-10,Werder Bremen,VfB Stuttgart,1 - 1
1248,17,1970-03-10,Eintracht Braunschweig,1. FC Koln,1 - 2
1249,17,1970-03-10,Borussia Dortmund,Hannover 96,2 - 1
1250,17,1970-03-10,Rot-Weiss Essen,Bayern Munchen,1 - 1
1251,17,1970-03-11,Bor. Monchengladbach,FC Schalke 04,2 - 0
1252,17,1970-03-18,Eintracht Frankfurt,Rot-Weiss Oberhausen,5 - 1
1253,17,1970-04-01,1. FC Kaiserslautern,Hamburger SV,1 - 1
1254,17,1970-01-17,FC Schalke 04,Eintracht Frankfurt,0 - 0
1255,18,1970-01-17,Alemannia Aachen,Rot-Weiss Essen,0 - 0
1256,18,1970-01-17,Rot-Weiss Oberhausen,1. FC Kaiserslautern,0 - 0
1257,18,1970-03-03,Hannover 96,Eintracht Braunschweig,0 - 2
1258,18,1970-03-18,VfB Stuttgart,MSV Duisburg,4 - 3
1259,18,1970-03-18,Hamburger SV,Borussia Dortmund,4 - 3
1260,18,1970-03-18,1. FC Koln,Werder Bremen,3 - 0
1261,18,1970-03-25,Hertha BSC,TSV 1860 Munchen,4 - 2
1262,18,1970-04-15,Bayern Munchen,Bor. Monchengladbach,1 - 0
1263,18,1970-01-24,TSV 1860 Munchen,VfB Stuttgart,4 - 1
1264,19,1970-01-24,Borussia Dortmund,Rot-Weiss Oberhausen,3 - 2
1265,19,1970-01-24,Alemannia Aachen,Hertha BSC,2 - 4
1266,19,1970-03-03,Eintracht Frankfurt,Bayern Munchen,2 - 1
1267,19,1970-04-01,Werder Bremen,Hannover 96,1 - 0
1268,19,1970-04-14,MSV Duisburg,1. FC Koln,1 - 1
1269,19,1970-04-21,Eintracht Braunschweig,Hamburger SV,3 - 0
1270,19,1970-04-21,Rot-Weiss Essen,Bor. Monchengladbach,1 - 0
1271,19,1970-04-21,1. FC Kaiserslautern,FC Schalke 04,1 - 1
1272,19,1970-01-31,Bor. Monchengladbach,Eintracht Frankfurt,1 - 2
1273,20,1970-01-31,Hannover 96,MSV Duisburg,0 - 0
1274,20,1970-01-31,Bayern Munchen,1. FC Kaiserslautern,1 - 1
1275,20,1970-01-31,1. FC Koln,TSV 1860 Munchen,2 - 1
1276,20,1970-01-31,Rot-Weiss Oberhausen,Eintracht Braunschweig,2 - 1
1277,20,1970-01-31,VfB Stuttgart,Alemannia Aachen,5 - 0
1278,20,1970-01-31,FC Schalke 04,Borussia Dortmund,1 - 1
1279,20,1970-02-25,Hertha BSC,Rot-Weiss Essen,4 - 0
1280,20,1970-04-14,Hamburger SV,Werder Bremen,2 - 2
1281,20,1970-02-07,Rot-Weiss Essen,Eintracht Frankfurt,1 - 1
1282,21,1970-02-07,1. FC Kaiserslautern,Bor. Monchengladbach,1 - 4
1283,21,1970-02-07,Borussia Dortmund,Bayern Munchen,1 - 3
1284,21,1970-02-07,MSV Duisburg,Hamburger SV,0 - 0
1285,21,1970-02-07,Werder Bremen,Rot-Weiss Oberhausen,1 - 1
1286,21,1970-02-07,Alemannia Aachen,1. FC Koln,1 - 3
1287,21,1970-02-07,TSV 1860 Munchen,Hannover 96,3 - 0
1288,21,1970-02-18,Eintracht Braunschweig,FC Schalke 04,3 - 0
1289,21,1970-04-22,Hertha BSC,VfB Stuttgart,3 - 1
1290,21,1970-02-14,1. FC Koln,Hertha BSC,5 - 1
1291,22,1970-02-14,Hamburger SV,TSV 1860 Munchen,0 - 1
1292,22,1970-02-14,Bayern Munchen,Eintracht Braunschweig,5 - 1
1293,22,1970-02-14,Eintracht Frankfurt,1. FC Kaiserslautern,2 - 1
1294,22,1970-02-14,Bor. Monchengladbach,Borussia Dortmund,4 - 2
1295,22,1970-02-14,VfB Stuttgart,Rot-Weiss Essen,4 - 1
1296,22,1970-03-25,FC Schalke 04,Werder Bremen,0 - 0
1297,22,1970-04-22,Rot-Weiss Oberhausen,MSV Duisburg,2 - 0
1298,22,1970-04-22,Hannover 96,Alemannia Aachen,5 - 0
1299,22,1970-02-21,VfB Stuttgart,1. FC Koln,0 - 3
1300,23,1970-02-21,TSV 1860 Munchen,Rot-Weiss Oberhausen,4 - 1
1301,23,1970-02-21,MSV Duisburg,FC Schalke 04,2 - 0
1302,23,1970-03-24,Eintracht Braunschweig,Bor. Monchengladbach,0 - 1
1303,23,1970-04-07,Hertha BSC,Hannover 96,1 - 1
1304,23,1970-04-07,Alemannia Aachen,Hamburger SV,0 - 2
1305,23,1970-04-15,Borussia Dortmund,Eintracht Frankfurt,2 - 1
1306,23,1970-04-21,Werder Bremen,Bayern Munchen,1 - 0
1307,23,1970-04-30,Rot-Weiss Essen,1. FC Kaiserslautern,1 - 1
1308,23,1970-02-28,Bayern Munchen,MSV Duisburg,2 - 0
1309,24,1970-02-28,FC Schalke 04,TSV 1860 Munchen,3 - 1
1310,24,1970-02-28,1. FC Kaiserslautern,Borussia Dortmund,2 - 2
1311,24,1970-02-28,1. FC Koln,Rot-Weiss Essen,5 - 2
1312,24,1970-02-28,Bor. Monchengladbach,Werder Bremen,1 - 0
1313,24,1970-02-28,Eintracht Frankfurt,Eintracht Braunschweig,0 - 0
1314,24,1970-02-28,Hannover 96,VfB Stuttgart,2 - 0
1315,24,1970-02-28,Rot-Weiss Oberhausen,Alemannia Aachen,1 - 0
1316,24,1970-04-25,Hamburger SV,Hertha BSC,1 - 0
1317,24,1970-03-07,MSV Duisburg,Bor. Monchengladbach,0 - 1
1318,25,1970-03-07,Werder Bremen,Eintracht Frankfurt,3 - 2
1319,25,1970-03-07,VfB Stuttgart,Hamburger SV,1 - 1
1320,25,1970-03-07,Eintracht Braunschweig,1. FC Kaiserslautern,1 - 0
1321,25,1970-03-07,Rot-Weiss Essen,Borussia Dortmund,3 - 3
1322,25,1970-03-07,Alemannia Aachen,FC Schalke 04,1 - 2
1323,25,1970-03-07,1. FC Koln,Hannover 96,5 - 0
1324,25,1970-03-07,TSV 1860 Munchen,Bayern Munchen,2 - 1
1325,25,1970-04-01,Hertha BSC,Rot-Weiss Oberhausen,1 - 0
1326,25,1970-03-14,Eintracht Frankfurt,MSV Duisburg,0 - 1
1327,26,1970-03-14,Rot-Weiss Oberhausen,VfB Stuttgart,3 - 0
1328,26,1970-03-14,1. FC Kaiserslautern,Werder Bremen,1 - 0
1329,26,1970-03-14,Hamburger SV,1. FC Koln,2 - 5
1330,26,1970-03-14,Borussia Dortmund,Eintracht Braunschweig,2 - 2
1331,26,1970-03-14,Hannover 96,Rot-Weiss Essen,3 - 0
1332,26,1970-03-14,FC Schalke 04,Hertha BSC,1 - 3
1333,26,1970-03-14,Bor. Monchengladbach,TSV 1860 Munchen,3 - 1
1334,26,1970-03-14,Bayern Munchen,Alemannia Aachen,6 - 0
1335,26,1970-03-21,Hertha BSC,Bayern Munchen,0 - 4
1336,27,1970-03-21,Werder Bremen,Borussia Dortmund,1 - 3
1337,27,1970-03-21,VfB Stuttgart,FC Schalke 04,2 - 0
1338,27,1970-03-21,Alemannia Aachen,Bor. Monchengladbach,0 - 3
1339,27,1970-03-21,Hannover 96,Hamburger SV,1 - 1
1340,27,1970-03-21,MSV Duisburg,1. FC Kaiserslautern,0 - 0
1341,27,1970-03-21,1. FC Koln,Rot-Weiss Oberhausen,0 - 1
1342,27,1970-04-15,Rot-Weiss Essen,Eintracht Braunschweig,1 - 1
1343,27,1970-04-21,TSV 1860 Munchen,Eintracht Frankfurt,1 - 1
1344,27,1970-03-28,1. FC Kaiserslautern,TSV 1860 Munchen,3 - 2
1345,28,1970-03-28,Borussia Dortmund,MSV Duisburg,3 - 1
1346,28,1970-03-28,Rot-Weiss Oberhausen,Hannover 96,0 - 0
1347,28,1970-03-28,Eintracht Braunschweig,Werder Bremen,1 - 2
1348,28,1970-03-28,Hamburger SV,Rot-Weiss Essen,1 - 0
1349,28,1970-03-28,FC Schalke 04,1. FC Koln,1 - 0
1350,28,1970-03-28,Bor. Monchengladbach,Hertha BSC,1 - 1
1351,28,1970-03-28,Bayern Munchen,VfB Stuttgart,1 - 2
1352,28,1970-03-30,Eintracht Frankfurt,Alemannia Aachen,6 - 2
1353,28,1970-04-04,MSV Duisburg,Eintracht Braunschweig,1 - 0
1354,29,1970-04-04,Hamburger SV,Rot-Weiss Oberhausen,2 - 1
1355,29,1970-04-04,Hannover 96,FC Schalke 04,3 - 1
1356,29,1970-04-04,VfB Stuttgart,Bor. Monchengladbach,0 - 0
1357,29,1970-04-04,Hertha BSC,Eintracht Frankfurt,2 - 0
1358,29,1970-04-04,1. FC Koln,Bayern Munchen,0 - 2
1359,29,1970-04-08,TSV 1860 Munchen,Borussia Dortmund,3 - 0
1360,29,1970-04-15,Alemannia Aachen,1. FC Kaiserslautern,1 - 1
1361,29,1970-04-27,Rot-Weiss Essen,Werder Bremen,3 - 2
1362,29,1970-04-11,Borussia Dortmund,Alemannia Aachen,3 - 1
1363,30,1970-04-11,Werder Bremen,MSV Duisburg,0 - 0
1364,30,1970-04-11,Eintracht Braunschweig,TSV 1860 Munchen,2 - 2
1365,30,1970-04-11,Bayern Munchen,Hannover 96,7 - 2
1366,30,1970-04-11,Rot-Weiss Oberhausen,Rot-Weiss Essen,1 - 1
1367,30,1970-04-11,FC Schalke 04,Hamburger SV,1 - 1
1368,30,1970-04-11,Bor. Monchengladbach,1. FC Koln,2 - 0
1369,30,1970-04-11,1. FC Kaiserslautern,Hertha BSC,1 - 0
1370,30,1970-04-11,Eintracht Frankfurt,VfB Stuttgart,4 - 0
1371,30,1970-04-18,Hannover 96,Bor. Monchengladbach,1 - 0
1372,31,1970-04-18,Hertha BSC,Borussia Dortmund,9 - 1
1373,31,1970-04-18,Alemannia Aachen,Eintracht Braunschweig,1 - 1
1374,31,1970-04-18,MSV Duisburg,Rot-Weiss Essen,0 - 1
1375,31,1970-04-18,Hamburger SV,Bayern Munchen,1 - 3
1376,31,1970-04-18,1. FC Koln,Eintracht Frankfurt,1 - 2
1377,31,1970-04-18,VfB Stuttgart,1. FC Kaiserslautern,2 - 1
1378,31,1970-04-18,TSV 1860 Munchen,Werder Bremen,0 - 1
1379,31,1970-04-18,FC Schalke 04,Rot-Weiss Oberhausen,2 - 2
1380,31,1970-04-24,Rot-Weiss Essen,FC Schalke 04,1 - 1
1381,32,1970-04-25,1. FC Kaiserslautern,1. FC Koln,3 - 2
1382,32,1970-04-30,Werder Bremen,Alemannia Aachen,4 - 1
1383,32,1970-04-30,Eintracht Braunschweig,Hertha BSC,1 - 2
1384,32,1970-04-30,Bor. Monchengladbach,Hamburger SV,4 - 3
1385,32,1970-04-30,Eintracht Frankfurt,Hannover 96,3 - 3
1386,32,1970-04-30,Borussia Dortmund,VfB Stuttgart,0 - 0
1387,32,1970-04-30,Bayern Munchen,Rot-Weiss Oberhausen,6 - 2
1388,32,1970-04-30,MSV Duisburg,TSV 1860 Munchen,2 - 1
1389,32,1970-05-03,1. FC Koln,Borussia Dortmund,5 - 2
1390,33,1970-05-03,Hannover 96,1. FC Kaiserslautern,4 - 2
1391,33,1970-05-03,Rot-Weiss Oberhausen,Bor. Monchengladbach,3 - 4
1392,33,1970-05-03,VfB Stuttgart,Eintracht Braunschweig,3 - 2
1393,33,1970-05-03,Hamburger SV,Eintracht Frankfurt,5 - 1
1394,33,1970-05-03,Hertha BSC,Werder Bremen,4 - 1
1395,33,1970-05-03,Alemannia Aachen,MSV Duisburg,3 - 2
1396,33,1970-05-03,TSV 1860 Munchen,Rot-Weiss Essen,0 - 0
1397,33,1970-05-03,FC Schalke 04,Bayern Munchen,2 - 2
