,Round Number,Date,Home Team,Away Team,Result
2622,0,1974-08-24,FC Schalke 04,1. FC Kaiserslautern,2 - 1
2623,0,1974-08-24,Wuppertaler SV,MSV Duisburg,1 - 4
2624,0,1974-08-24,1. FC Koln,Rot-Weiss Essen,0 - 1
2625,0,1974-08-24,Bor. Monchengladbach,Hamburger SV,1 - 3
2626,0,1974-08-24,Kickers Offenbach,Bayern Munchen,6 - 0
2627,0,1974-08-24,Werder Bremen,Eintracht Frankfurt,0 - 3
2628,0,1974-08-24,Hertha BSC,Fortuna Dusseldorf,3 - 3
2629,0,1974-08-24,Eintracht Braunschweig,TeBe Berlin,5 - 0
2630,0,1974-08-24,VfB Stuttgart,VfL Bochum,1 - 0
2631,0,1974-08-30,Hamburger SV,Kickers Offenbach,1 - 0
2632,1,1974-08-30,1. FC Kaiserslautern,Eintracht Braunschweig,2 - 0
2633,1,1974-08-30,Fortuna Dusseldorf,VfB Stuttgart,4 - 0
2634,1,1974-08-31,Rot-Weiss Essen,Wuppertaler SV,2 - 0
2635,1,1974-08-31,TeBe Berlin,Werder Bremen,4 - 0
2636,1,1974-08-31,Eintracht Frankfurt,Bor. Monchengladbach,1 - 1
2637,1,1974-08-31,VfL Bochum,1. FC Koln,3 - 2
2638,1,1974-08-31,MSV Duisburg,FC Schalke 04,2 - 0
2639,1,1974-08-31,Bayern Munchen,Hertha BSC,2 - 1
2640,1,1974-09-10,Bor. Monchengladbach,TeBe Berlin,3 - 1
2641,2,1974-09-11,Werder Bremen,1. FC Kaiserslautern,3 - 1
2642,2,1974-09-11,Hertha BSC,Kickers Offenbach,4 - 1
2643,2,1974-09-11,Eintracht Frankfurt,Hamburger SV,1 - 3
2644,2,1974-09-11,VfB Stuttgart,Bayern Munchen,1 - 2
2645,2,1974-09-11,Wuppertaler SV,VfL Bochum,1 - 1
2646,2,1974-09-11,Eintracht Braunschweig,MSV Duisburg,4 - 1
2647,2,1974-09-11,1. FC Koln,Fortuna Dusseldorf,2 - 2
2648,2,1974-09-11,FC Schalke 04,Rot-Weiss Essen,3 - 0
2649,2,1974-09-14,Fortuna Dusseldorf,Wuppertaler SV,2 - 0
2650,3,1974-09-14,Rot-Weiss Essen,Eintracht Braunschweig,1 - 2
2651,3,1974-09-14,Bayern Munchen,1. FC Koln,6 - 3
2652,3,1974-09-14,TeBe Berlin,Eintracht Frankfurt,1 - 4
2653,3,1974-09-14,Hamburger SV,Hertha BSC,1 - 1
2654,3,1974-09-14,MSV Duisburg,Werder Bremen,4 - 0
2655,3,1974-09-14,1. FC Kaiserslautern,Bor. Monchengladbach,1 - 3
2656,3,1974-09-14,Kickers Offenbach,VfB Stuttgart,3 - 1
2657,3,1974-09-14,VfL Bochum,FC Schalke 04,2 - 1
2658,3,1974-09-21,Wuppertaler SV,Bayern Munchen,3 - 1
2659,4,1974-09-21,Eintracht Frankfurt,1. FC Kaiserslautern,5 - 1
2660,4,1974-09-21,TeBe Berlin,Hamburger SV,0 - 3
2661,4,1974-09-21,VfB Stuttgart,Hertha BSC,1 - 2
2662,4,1974-09-21,1. FC Koln,Kickers Offenbach,0 - 1
2663,4,1974-09-21,Werder Bremen,Rot-Weiss Essen,0 - 0
2664,4,1974-09-21,Eintracht Braunschweig,VfL Bochum,2 - 0
2665,4,1974-09-21,FC Schalke 04,Fortuna Dusseldorf,3 - 0
2666,4,1974-09-21,Bor. Monchengladbach,MSV Duisburg,4 - 1
2667,4,1974-09-27,Kickers Offenbach,Wuppertaler SV,3 - 1
2668,5,1974-09-27,1. FC Kaiserslautern,TeBe Berlin,4 - 0
2669,5,1974-09-28,Rot-Weiss Essen,Bor. Monchengladbach,1 - 3
2670,5,1974-09-28,Hertha BSC,1. FC Koln,1 - 1
2671,5,1974-09-28,MSV Duisburg,Eintracht Frankfurt,1 - 3
2672,5,1974-09-28,Fortuna Dusseldorf,Eintracht Braunschweig,2 - 2
2673,5,1974-09-28,VfL Bochum,Werder Bremen,3 - 1
2674,5,1974-09-28,Hamburger SV,VfB Stuttgart,1 - 0
2675,5,1974-09-28,Bayern Munchen,FC Schalke 04,0 - 2
2676,5,1974-10-04,Werder Bremen,Fortuna Dusseldorf,0 - 0
2677,6,1974-10-05,Bor. Monchengladbach,VfL Bochum,3 - 0
2678,6,1974-10-05,Eintracht Braunschweig,Bayern Munchen,3 - 1
2679,6,1974-10-05,FC Schalke 04,Kickers Offenbach,2 - 0
2680,6,1974-10-05,Eintracht Frankfurt,Rot-Weiss Essen,9 - 1
2681,6,1974-10-05,Wuppertaler SV,Hertha BSC,0 - 0
2682,6,1974-10-05,TeBe Berlin,MSV Duisburg,2 - 3
2683,6,1974-10-05,1. FC Koln,VfB Stuttgart,4 - 2
2684,6,1974-10-05,1. FC Kaiserslautern,Hamburger SV,1 - 0
2685,6,1974-10-09,Kickers Offenbach,Eintracht Braunschweig,2 - 1
2686,7,1974-10-09,Hamburger SV,1. FC Koln,3 - 1
2687,7,1974-10-09,MSV Duisburg,1. FC Kaiserslautern,3 - 2
2688,7,1974-10-09,VfB Stuttgart,Wuppertaler SV,5 - 1
2689,7,1974-10-09,Rot-Weiss Essen,TeBe Berlin,3 - 2
2690,7,1974-10-09,Hertha BSC,FC Schalke 04,1 - 0
2691,7,1974-10-09,VfL Bochum,Eintracht Frankfurt,3 - 1
2692,7,1974-10-09,Bayern Munchen,Werder Bremen,2 - 0
2693,7,1974-10-09,Fortuna Dusseldorf,Bor. Monchengladbach,3 - 2
2694,7,1974-10-12,TeBe Berlin,VfL Bochum,2 - 0
2695,8,1974-10-12,Wuppertaler SV,1. FC Koln,1 - 4
2696,8,1974-10-12,MSV Duisburg,Hamburger SV,2 - 0
2697,8,1974-10-12,Eintracht Frankfurt,Fortuna Dusseldorf,4 - 0
2698,8,1974-10-12,Bor. Monchengladbach,Bayern Munchen,1 - 2
2699,8,1974-10-12,Werder Bremen,Kickers Offenbach,3 - 6
2700,8,1974-10-12,1. FC Kaiserslautern,Rot-Weiss Essen,2 - 0
2701,8,1974-10-12,Eintracht Braunschweig,Hertha BSC,2 - 1
2702,8,1974-10-12,FC Schalke 04,VfB Stuttgart,2 - 0
2703,8,1974-10-18,Kickers Offenbach,Bor. Monchengladbach,4 - 3
2704,9,1974-10-19,Hamburger SV,Wuppertaler SV,4 - 1
2705,9,1974-10-19,Rot-Weiss Essen,MSV Duisburg,3 - 0
2706,9,1974-10-19,1. FC Koln,FC Schalke 04,4 - 2
2707,9,1974-10-19,VfB Stuttgart,Eintracht Braunschweig,0 - 0
2708,9,1974-10-19,Bayern Munchen,Eintracht Frankfurt,2 - 1
2709,9,1974-10-19,Hertha BSC,Werder Bremen,2 - 0
2710,9,1974-10-19,Fortuna Dusseldorf,TeBe Berlin,3 - 2
2711,9,1974-10-19,VfL Bochum,1. FC Kaiserslautern,4 - 0
2712,9,1974-10-31,1. FC Kaiserslautern,Fortuna Dusseldorf,1 - 0
2713,10,1974-11-02,Eintracht Frankfurt,Kickers Offenbach,0 - 0
2714,10,1974-11-02,FC Schalke 04,Wuppertaler SV,1 - 0
2715,10,1974-11-02,Eintracht Braunschweig,1. FC Koln,1 - 4
2716,10,1974-11-02,TeBe Berlin,Bayern Munchen,2 - 2
2717,10,1974-11-02,MSV Duisburg,VfL Bochum,3 - 1
2718,10,1974-11-02,Bor. Monchengladbach,Hertha BSC,1 - 1
2719,10,1974-11-02,Rot-Weiss Essen,Hamburger SV,0 - 0
2720,10,1974-11-26,Werder Bremen,VfB Stuttgart,5 - 2
2721,10,1974-11-08,Kickers Offenbach,TeBe Berlin,3 - 2
