,Round Number,Date,Home Team,Away Team,Result
28208,0,1999-08-13,Chemnitzer FC,Bor. Monchengladbach,2 - 0
28209,0,1999-08-13,FC St. Pauli,SpVgg Greuther Furth,0 - 0
28210,0,1999-08-13,1. FSV Mainz 05,Kickers Offenbach,1 - 1
28211,0,1999-08-13,Energie Cottbus,Fortuna Koln,2 - 0
28212,0,1999-08-14,1. FC Koln,Rot-Weiss Oberhausen,1 - 0
28213,0,1999-08-15,Alemannia Aachen,Stuttgarter Kickers,4 - 1
28214,0,1999-08-15,Hannover 96,Tennis Borussia Berlin,2 - 3
28215,0,1999-08-15,1. FC Nurnberg,Waldhof Mannheim,3 - 0
28216,0,1999-08-16,Karlsruher SC,VfL Bochum,1 - 3
28217,0,1999-08-20,Waldhof Mannheim,Chemnitzer FC,4 - 0
28218,1,1999-08-20,VfL Bochum,Alemannia Aachen,5 - 0
28219,1,1999-08-20,SpVgg Greuther Furth,1. FC Koln,0 - 0
28220,1,1999-08-21,Tennis Borussia Berlin,Karlsruher SC,2 - 2
28221,1,1999-08-22,Fortuna Koln,1. FSV Mainz 05,2 - 1
28222,1,1999-08-22,Bor. Monchengladbach,Hannover 96,2 - 3
28223,1,1999-08-22,Stuttgarter Kickers,FC St. Pauli,2 - 1
28224,1,1999-08-22,Rot-Weiss Oberhausen,Energie Cottbus,0 - 4
28225,1,1999-08-23,Kickers Offenbach,1. FC Nurnberg,1 - 3
28226,1,1999-08-27,Chemnitzer FC,Kickers Offenbach,3 - 0
28227,2,1999-08-27,1. FC Koln,Stuttgarter Kickers,4 - 1
28228,2,1999-08-27,Hannover 96,Waldhof Mannheim,2 - 2
28229,2,1999-08-28,Alemannia Aachen,Tennis Borussia Berlin,2 - 2
28230,2,1999-08-29,FC St. Pauli,VfL Bochum,0 - 0
28231,2,1999-08-29,1. FC Nurnberg,Fortuna Koln,2 - 1
28232,2,1999-08-29,Rot-Weiss Oberhausen,SpVgg Greuther Furth,3 - 4
28233,2,1999-08-29,Energie Cottbus,1. FSV Mainz 05,3 - 0
28234,2,1999-08-30,Karlsruher SC,Bor. Monchengladbach,3 - 0
28235,2,1999-09-10,Waldhof Mannheim,Karlsruher SC,1 - 1
28236,3,1999-09-10,Tennis Borussia Berlin,FC St. Pauli,2 - 0
28237,3,1999-09-10,Kickers Offenbach,Hannover 96,0 - 2
28238,3,1999-09-11,Bor. Monchengladbach,Alemannia Aachen,1 - 2
28239,3,1999-09-12,Fortuna Koln,Chemnitzer FC,1 - 0
28240,3,1999-09-12,Stuttgarter Kickers,Rot-Weiss Oberhausen,2 - 2
28241,3,1999-09-12,SpVgg Greuther Furth,Energie Cottbus,1 - 0
28242,3,1999-09-12,1. FSV Mainz 05,1. FC Nurnberg,1 - 1
28243,3,1999-09-13,VfL Bochum,1. FC Koln,2 - 3
28244,3,1999-09-17,FC St. Pauli,Bor. Monchengladbach,0 - 2
28245,4,1999-09-17,Karlsruher SC,Kickers Offenbach,1 - 1
28246,4,1999-09-17,Rot-Weiss Oberhausen,VfL Bochum,3 - 0
28247,4,1999-09-18,Chemnitzer FC,1. FSV Mainz 05,1 - 1
28248,4,1999-09-19,Alemannia Aachen,Waldhof Mannheim,2 - 1
