,Round Number,Date,Home Team,Away Team,Result
15814,0,2015-08-14,Bayern Munchen,Hamburger SV,5 - 0
15815,0,2015-08-15,1. FSV Mainz 05,FC Ingolstadt 04,0 - 1
15816,0,2015-08-15,SV Darmstadt 98,Hannover 96,2 - 2
15817,0,2015-08-15,Werder Bremen,FC Schalke 04,0 - 3
15818,0,2015-08-15,FC Augsburg,Hertha BSC,0 - 1
15819,0,2015-08-15,Bayer Leverkusen,1899 Hoffenheim,2 - 1
15820,0,2015-08-15,Borussia Dortmund,Bor. Monchengladbach,4 - 0
15821,0,2015-08-16,VfL Wolfsburg,Eintracht Frankfurt,2 - 1
15822,0,2015-08-16,VfB Stuttgart,1. FC Koln,1 - 3
15823,0,2015-08-21,Hertha BSC,Werder Bremen,1 - 1
15824,1,2015-08-22,FC Schalke 04,SV Darmstadt 98,1 - 1
15825,1,2015-08-22,Eintracht Frankfurt,FC Augsburg,1 - 1
15826,1,2015-08-22,1. FC Koln,VfL Wolfsburg,1 - 1
15827,1,2015-08-22,Hannover 96,Bayer Leverkusen,0 - 1
15828,1,2015-08-22,1899 Hoffenheim,Bayern Munchen,1 - 2
15829,1,2015-08-22,Hamburger SV,VfB Stuttgart,3 - 2
15830,1,2015-08-23,FC Ingolstadt 04,Borussia Dortmund,0 - 4
15831,1,2015-08-23,Bor. Monchengladbach,1. FSV Mainz 05,1 - 2
15832,1,2015-08-28,VfL Wolfsburg,FC Schalke 04,3 - 0
15833,2,2015-08-29,VfB Stuttgart,Eintracht Frankfurt,1 - 4
15834,2,2015-08-29,FC Augsburg,FC Ingolstadt 04,0 - 1
15835,2,2015-08-29,1. FC Koln,Hamburger SV,2 - 1
15836,2,2015-08-29,1. FSV Mainz 05,Hannover 96,3 - 0
15837,2,2015-08-29,SV Darmstadt 98,1899 Hoffenheim,0 - 0
15838,2,2015-08-29,Bayern Munchen,Bayer Leverkusen,3 - 0
15839,2,2015-08-30,Borussia Dortmund,Hertha BSC,3 - 1
15840,2,2015-08-30,Werder Bremen,Bor. Monchengladbach,2 - 1
15841,2,2015-09-11,Bor. Monchengladbach,Hamburger SV,0 - 3
15842,3,2015-09-12,Bayern Munchen,FC Augsburg,2 - 1
15843,3,2015-09-12,Bayer Leverkusen,SV Darmstadt 98,0 - 1
15844,3,2015-09-12,Hannover 96,Borussia Dortmund,2 - 4
15845,3,2015-09-12,Hertha BSC,VfB Stuttgart,2 - 1
15846,3,2015-09-12,FC Ingolstadt 04,VfL Wolfsburg,0 - 0
15847,3,2015-09-12,Eintracht Frankfurt,1. FC Koln,6 - 2
15848,3,2015-09-13,1899 Hoffenheim,Werder Bremen,1 - 3
15849,3,2015-09-13,FC Schalke 04,1. FSV Mainz 05,2 - 1
15850,3,2015-09-18,1. FSV Mainz 05,1899 Hoffenheim,3 - 1
15851,4,2015-09-19,VfL Wolfsburg,Hertha BSC,2 - 0
15852,4,2015-09-19,Hamburger SV,Eintracht Frankfurt,0 - 0
15853,4,2015-09-19,Werder Bremen,FC Ingolstadt 04,0 - 1
15854,4,2015-09-19,1. FC Koln,Bor. Monchengladbach,1 - 0
15855,4,2015-09-19,SV Darmstadt 98,Bayern Munchen,0 - 3
15856,4,2015-09-20,VfB Stuttgart,FC Schalke 04,0 - 1
15857,4,2015-09-20,Borussia Dortmund,Bayer Leverkusen,3 - 0
15858,4,2015-09-20,FC Augsburg,Hannover 96,2 - 0
15859,4,2015-09-22,Bayern Munchen,VfL Wolfsburg,5 - 1
15860,5,2015-09-22,Hertha BSC,1. FC Koln,2 - 0
15861,5,2015-09-22,FC Ingolstadt 04,Hamburger SV,0 - 1
15862,5,2015-09-22,SV Darmstadt 98,Werder Bremen,2 - 1
15863,5,2015-09-23,FC Schalke 04,Eintracht Frankfurt,2 - 0
